"Time (s)","Gravity X (m/s^2)","Gravity Y (m/s^2)","Gravity Z (m/s^2)"
7.677541667E-3,6.020166790E-1,5.138352436E0,8.334927000E0
1.772354165E-2,5.973698967E-1,5.136814034E0,8.336209880E0
2.776954166E-2,5.926518149E-1,5.134365220E0,8.338054676E0
3.781554164E-2,5.884587035E-1,5.131172056E0,8.340316964E0
4.786154165E-2,5.843374763E-1,5.128025669E0,8.342541245E0
5.790754166E-2,5.796997206E-1,5.125975050E0,8.344125255E0
6.795254166E-2,5.748669969E-1,5.124819056E0,8.345170153E0
7.799854164E-2,5.711053734E-1,5.124048977E0,8.345901055E0
8.804454166E-2,5.691036888E-1,5.123083602E0,8.346630203E0
9.809054167E-2,5.681181406E-1,5.121237051E0,8.347830636E0
1.081365416E-1,5.669283784E-1,5.118038625E0,8.349872484E0
1.181825417E-1,5.653922783E-1,5.113591817E0,8.352700782E0
1.282285417E-1,5.635876814E-1,5.108376101E0,8.356013229E0
1.382745416E-1,5.624911822E-1,5.102476845E0,8.359690543E0
1.483205417E-1,5.625612026E-1,5.095960708E0,8.363660218E0
1.583665416E-1,5.612062931E-1,5.091117459E0,8.366700186E0
1.684115416E-1,5.591970802E-1,5.088421308E0,8.368474231E0
1.784575417E-1,5.571868075E-1,5.086787596E0,8.369602159E0
1.885035417E-1,5.557754723E-1,5.085513487E0,8.370469885E0
1.985495416E-1,5.548022033E-1,5.083693249E0,8.371640498E0
2.085955417E-1,5.536656142E-1,5.081310509E0,8.373161944E0
2.186415417E-1,5.521859397E-1,5.078461745E0,8.374988029E0
2.286875416E-1,5.505178387E-1,5.075132341E0,8.377115246E0
2.387335417E-1,5.495444235E-1,5.071252713E0,8.379528392E0
2.487795417E-1,5.496921388E-1,5.066989508E0,8.382097659E0
2.588245416E-1,5.508106381E-1,5.062125794E0,8.384962209E0
2.688705417E-1,5.525783245E-1,5.056873240E0,8.388014456E0
2.789165417E-1,5.542494952E-1,5.051763943E0,8.390982503E0
2.889625416E-1,5.556086805E-1,5.046873332E0,8.393835359E0
2.990085417E-1,5.570124143E-1,5.042403136E0,8.396428599E0
3.090545417E-1,5.584951585E-1,5.038384345E0,8.398741758E0
3.191005416E-1,5.604453511E-1,5.034568452E0,8.400899965E0
3.291465417E-1,5.629345108E-1,5.030671282E0,8.403068113E0
3.391925417E-1,5.658292480E-1,5.026449008E0,8.405399982E0
3.492385416E-1,5.686821776E-1,5.021549041E0,8.408135895E0
3.592835416E-1,5.710143396E-1,5.015729892E0,8.411450681E0
3.693295417E-1,5.724448244E-1,5.009099734E0,8.415302827E0
3.793755416E-1,5.729978613E-1,5.002009401E0,8.419481832E0
3.894215417E-1,5.728794552E-1,4.994988064E0,8.423657328E0
