"Time (s)","Gravity X (m/s^2)","Gravity Y (m/s^2)","Gravity Z (m/s^2)"
3.563750011E-3,-1.875517663E0,-9.587619279E0,-8.922465900E-1
1.360874996E-2,-1.856707463E0,-9.594117290E0,-8.611897619E-1
2.365275001E-2,-1.835978499E0,-9.601668969E0,-8.205111942E-1
3.369675000E-2,-1.812384253E0,-9.610495926E0,-7.679594897E-1
4.374175001E-2,-1.785051151E0,-9.620563661E0,-7.031674433E-1
5.378575000E-2,-1.753639616E0,-9.631614899E0,-6.267685276E-1
6.382975000E-2,-1.718808775E0,-9.643132744E0,-5.401704232E-1
7.387475000E-2,-1.680257644E0,-9.654754086E0,-4.455759591E-1
8.391875000E-2,-1.637030348E0,-9.666261406E0,-3.458415731E-1
9.396274999E-2,-1.587591994E0,-9.677621377E0,-2.434448403E-1
1.040077500E-1,-1.531366337E0,-9.688710621E0,-1.410078621E-1
1.140517500E-1,-1.470753077E0,-9.699030372E0,-4.241752960E-2
1.240957500E-1,-1.411138228E0,-9.707859668E0,4.766798664E-2
1.341407500E-1,-1.355816551E0,-9.715055836E0,1.246846744E-1
1.441847500E-1,-1.305809994E0,-9.720949244E0,1.846697980E-1
1.542287500E-1,-1.261494677E0,-9.725946275E0,2.251701535E-1
1.642737500E-1,-1.222908974E0,-9.730379634E0,2.456110875E-1
1.743177500E-1,-1.189402820E0,-9.734514200E0,2.463243016E-1
1.843617500E-1,-1.159590207E0,-9.738559889E0,2.278606401E-1
1.944067500E-1,-1.132402847E0,-9.742541258E0,1.914351727E-1
2.044507500E-1,-1.107613868E0,-9.746279967E0,1.389575725E-1
2.144948750E-1,-1.085794106E0,-9.749455590E0,7.259499131E-2
2.245398750E-1,-1.067174525E0,-9.751779274E0,-5.003719392E-3
2.345838750E-1,-1.051024003E0,-9.753114193E0,-9.070986640E-2
2.446278750E-1,-1.036176315E0,-9.753435205E0,-1.814651218E-1
2.546728750E-1,-1.023201124E0,-9.752635891E0,-2.743063531E-1
2.647168750E-1,-1.013448992E0,-9.750617432E0,-3.667213590E-1
2.747608750E-1,-1.007943400E0,-9.747382168E0,-4.568382081E-1
2.848058750E-1,-1.006595397E0,-9.743108438E0,-5.428734083E-1
2.948498750E-1,-1.006889512E0,-9.738275129E0,-6.231170876E-1
3.048938750E-1,-1.006544673E0,-9.733338325E0,-6.964895575E-1
3.149388750E-1,-1.004965559E0,-9.728545362E0,-7.625982508E-1
3.249828750E-1,-1.003113526E0,-9.723910275E0,-8.218524724E-1
3.350268750E-1,-1.002590785E0,-9.719339506E0,-8.748479806E-1
3.450718750E-1,-1.003812415E0,-9.714814346E0,-9.224159570E-1
3.551158750E-1,-1.006719650E0,-9.710298541E0,-9.657914067E-1
3.651598750E-1,-1.011005294E0,-9.705745314E0,-1.006220591E0
3.752048750E-1,-1.017092319E0,-9.700971063E0,-1.045355128E0
3.852488750E-1,-1.025676616E0,-9.695736051E0,-1.084801980E0
3.952928750E-1,-1.037092939E0,-9.689834456E0,-1.125886125E0
4.053378750E-1,-1.050835212E0,-9.683223594E0,-1.169205953E0
4.153818750E-1,-1.065734136E0,-9.676303999E0,-1.212210616E0
4.254258750E-1,-1.080711633E0,-9.669965032E0,-1.248977543E0
4.354708750E-1,-1.094927457E0,-9.665096056E0,-1.274036955E0
4.455148750E-1,-1.107844833E0,-9.662146136E0,-1.285192126E0
4.555588750E-1,-1.118919460E0,-9.660899509E0,-1.284963939E0
4.656038750E-1,-1.127381477E0,-9.660594285E0,-1.279853619E0
4.756478750E-1,-1.133319398E0,-9.660316542E0,-1.276707086E0
4.856918750E-1,-1.136793740E0,-9.659436536E0,-1.280275641E0
4.957368750E-1,-1.136480768E0,-9.658046068E0,-1.290994172E0
5.057808750E-1,-1.130834477E0,-9.656775468E0,-1.305366921E0
5.158248750E-1,-1.120875426E0,-9.656176128E0,-1.318326105E0
5.258698750E-1,-1.108796321E0,-9.656573154E0,-1.325619922E0
5.359138750E-1,-1.095540026E0,-9.658174122E0,-1.324987107E0
5.459578750E-1,-1.080959482E0,-9.660991895E0,-1.316393162E0
5.560028750E-1,-1.065601843E0,-9.664762765E0,-1.301132806E0
5.660468750E-1,-1.050709058E0,-9.668953464E0,-1.281960955E0
5.760908750E-1,-1.036962619E0,-9.673061718E0,-1.262018003E0
5.861358750E-1,-1.023774517E0,-9.676864162E0,-1.243500456E0
5.961798750E-1,-1.010129235E0,-9.680317528E0,-1.227685491E0
6.062238750E-1,-9.957077354E-1,-9.683411289E0,-1.215000761E0
6.162688750E-1,-9.806941321E-1,-9.686205674E0,-1.204893410E0
6.263128750E-1,-9.659170488E-1,-9.688718807E0,-1.196601181E0
6.363568750E-1,-9.524650175E-1,-9.691015593E0,-1.188747274E0
6.464018750E-1,-9.409899299E-1,-9.693158013E0,-1.180390726E0
6.564458750E-1,-9.315267961E-1,-9.695187582E0,-1.171198757E0
6.664898750E-1,-9.237368430E-1,-9.697209549E0,-1.160571881E0
6.765348750E-1,-9.166303564E-1,-9.699356647E0,-1.148194934E0
6.865788750E-1,-9.091175614E-1,-9.701784410E0,-1.133573605E0
6.966228750E-1,-9.002300128E-1,-9.704613878E0,-1.116320884E0
7.066678750E-1,-8.896978618E-1,-9.707890073E0,-1.096077896E0
7.167118750E-1,-8.778476753E-1,-9.711570895E0,-1.072772868E0
7.267558750E-1,-8.658735278E-1,-9.715542324E0,-1.046232430E0
7.368008750E-1,-8.550648035E-1,-9.719619003E0,-1.016850317E0
7.468448750E-1,-8.467217039E-1,-9.723562365E0,-9.856566641E-1
7.568888750E-1,-8.415972771E-1,-9.727160742E0,-9.540343371E-1
7.669338750E-1,-8.392833877E-1,-9.730235208E0,-9.242558565E-1
7.769778750E-1,-8.395863466E-1,-9.732565323E0,-8.990936796E-1
7.870218750E-1,-8.427618963E-1,-9.733820720E0,-8.823776595E-1
7.970668750E-1,-8.495426200E-1,-9.733613729E0,-8.781588203E-1
8.071108750E-1,-8.595520299E-1,-9.731742620E0,-8.890850736E-1
8.171548750E-1,-8.703180695E-1,-9.728378132E0,-9.150535085E-1
8.271998750E-1,-8.791653454E-1,-9.723989797E0,-9.524582932E-1
8.372438750E-1,-8.848545400E-1,-9.719113219E0,-9.959913254E-1
8.472878750E-1,-8.880505550E-1,-9.714223777E0,-1.039884327E0
8.573318750E-1,-8.903007828E-1,-9.709788079E0,-1.078661453E0
8.673768750E-1,-8.936719219E-1,-9.706117197E0,-1.108487588E0
8.774208750E-1,-8.990280446E-1,-9.703535652E0,-1.126612787E0
8.874658750E-1,-9.038923433E-1,-9.702415910E0,-1.132341305E0
8.975098750E-1,-9.043042796E-1,-9.703040392E0,-1.126663804E0
9.075538750E-1,-8.991262778E-1,-9.705098028E0,-1.112991041E0
9.175988750E-1,-8.912399919E-1,-9.707697700E0,-1.096533614E0
9.276428750E-1,-8.841283158E-1,-9.709917887E0,-1.082551679E0
9.376868750E-1,-8.785850823E-1,-9.711211876E0,-1.075446654E0
9.477318750E-1,-8.738333425E-1,-9.711290814E0,-1.078594502E0
