"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
4.265124968E-3,7.711499929E-1,-8.548539877E-1,4.569446445E-1
1.430912496E-2,7.620306611E-1,-8.973832130E-1,4.761107266E-1
2.435412497E-2,7.761113048E-1,-9.230630398E-1,4.474452436E-1
3.439900000E-2,9.149121642E-1,-1.035845041E0,3.430601358E-1
4.444299999E-2,1.228223324E0,-1.287384629E0,1.705192477E-1
5.448699999E-2,1.580294132E0,-1.498265624E0,2.701690234E-2
6.453199999E-2,1.818157792E0,-1.532798052E0,-9.319079109E-4
7.457599998E-2,1.881836414E0,-1.392259836E0,2.917474322E-2
8.461999998E-2,1.806657672E0,-1.118101597E0,3.740177676E-2
9.466499998E-2,1.664287329E0,-7.644737363E-1,-2.183372714E-2
1.047090000E-1,1.513160348E0,-3.892284930E-1,-1.444174349E-1
1.147530000E-1,1.448497057E0,-1.377598643E-1,-2.521742284E-1
1.247980000E-1,1.576856852E0,-9.280730039E-2,-2.981472909E-1
1.348420000E-1,1.874092698E0,-1.933231950E-1,-2.673661411E-1
1.448860000E-1,2.189936638E0,-3.087305129E-1,-2.089816481E-1
1.549300000E-1,2.378214836E0,-3.169177473E-1,-1.775184572E-1
1.649750000E-1,2.387858629E0,-2.259846628E-1,-1.687595844E-1
1.750190000E-1,2.231641293E0,-7.551841438E-2,-1.807193607E-1
1.850630000E-1,1.965664744E0,1.029727682E-1,-2.042427957E-1
1.951080000E-1,1.646371007E0,2.632499933E-1,-1.894877702E-1
2.051520000E-1,1.276982307E0,3.854693770E-1,-1.342548728E-1
2.151960000E-1,9.321445823E-1,4.428907335E-1,-4.309596494E-2
2.252400000E-1,7.444375157E-1,4.178706110E-1,7.215765119E-2
2.352850000E-1,7.167117000E-1,3.534183800E-1,1.338972002E-1
2.453290000E-1,7.860968709E-1,2.814730704E-1,1.226195022E-1
2.553730000E-1,8.843612075E-1,2.155724913E-1,5.308332667E-2
2.654180000E-1,9.499090910E-1,1.776320338E-1,-2.679046616E-2
2.754620000E-1,9.478334785E-1,1.734815687E-1,-8.406611532E-2
2.855060000E-1,8.800374269E-1,1.621879041E-1,-9.754890203E-2
2.955510000E-1,7.534835339E-1,1.133516803E-1,-7.969320565E-2
3.055950000E-1,5.719726086E-1,3.014733642E-2,-4.597678408E-2
3.156390000E-1,3.360173106E-1,-8.072745055E-2,-9.809777141E-3
3.256830000E-1,7.156594843E-2,-2.139281183E-1,2.500253171E-2
3.357280000E-1,-1.921273172E-1,-3.481337726E-1,4.701032490E-2
3.457720000E-1,-4.213344157E-1,-4.480121434E-1,4.842606187E-2
3.558160000E-1,-6.032443643E-1,-5.077839494E-1,3.750874475E-2
3.658610000E-1,-7.227457166E-1,-5.314307213E-1,2.713477705E-3
3.759050000E-1,-7.850772738E-1,-5.254175067E-1,-4.153439403E-2
3.859490000E-1,-7.891026735E-1,-5.108050108E-1,-9.377389401E-2
3.959930000E-1,-7.301366925E-1,-5.070146322E-1,-1.310651004E-1
4.060380000E-1,-5.737694502E-1,-5.072242022E-1,-1.460030377E-1
4.160820000E-1,-3.197360635E-1,-4.759639502E-1,-1.293820292E-1
4.261260000E-1,2.150622010E-2,-4.167099595E-1,-7.640536875E-2
4.361710000E-1,3.346458077E-1,-3.276246190E-1,3.713729605E-2
4.462150000E-1,5.047120452E-1,-1.800836027E-1,2.008346170E-1
4.562590000E-1,5.180845857E-1,5.912511609E-3,3.601143360E-1
4.663040000E-1,4.723903537E-1,1.340614259E-1,4.517041743E-1
4.763480000E-1,4.621291757E-1,9.210657328E-2,4.713899195E-1
4.863920000E-1,5.394450426E-1,-1.414113641E-1,4.552288055E-1
4.964360000E-1,7.043758035E-1,-4.788832963E-1,4.016988873E-1
5.064810000E-1,9.642166495E-1,-7.399364710E-1,2.942544520E-1
5.165250000E-1,1.209623456E0,-6.959860325E-1,1.655867398E-1
5.265690000E-1,1.154554844E0,-3.095560968E-1,-1.658279076E-2
5.366140000E-1,7.716642618E-1,2.153871208E-1,-2.253335714E-1
5.466580000E-1,1.044207215E-1,7.498816848E-1,-4.062644839E-1
5.567020000E-1,-7.172477841E-1,1.231354356E0,-4.965023994E-1
5.667460000E-1,-1.483983517E0,1.629605174E0,-4.843445420E-1
5.767910000E-1,-2.050437450E0,1.991143584E0,-3.842974901E-1
5.868350000E-1,-2.273462772E0,2.186832905E0,-9.034390748E-2
5.968790000E-1,-2.026829243E0,2.081783772E0,3.159009516E-1
6.069240000E-1,-1.378277779E0,1.753217220E0,6.200584173E-1
6.169680000E-1,-6.508850455E-1,1.262537599E0,7.212482691E-1
6.270120000E-1,-1.953391135E-1,7.784734964E-1,6.740975380E-1
6.370560000E-1,-3.514967114E-2,3.621607423E-1,5.389243960E-1
6.471010000E-1,-5.707547814E-2,-2.129598754E-3,3.442399204E-1
6.571450000E-1,-1.156898811E-1,-3.369107544E-1,8.698121458E-2
6.671890000E-1,-2.038660794E-1,-6.497980952E-1,-1.889750063E-1
6.772340000E-1,-3.185298145E-1,-9.218066931E-1,-4.048027098E-1
6.872780000E-1,-4.677203894E-1,-1.156813860E0,-4.806481898E-1
6.973220000E-1,-6.241441369E-1,-1.275759220E0,-4.044319391E-1
7.073670000E-1,-7.771033049E-1,-1.284965754E0,-2.389961183E-1
7.174110000E-1,-9.279457331E-1,-1.197302580E0,-4.386425763E-2
7.274550000E-1,-1.070359468E0,-1.046748281E0,1.270654052E-1
7.374990000E-1,-1.189427257E0,-8.581584692E-1,2.724653184E-1
7.475440000E-1,-1.273609042E0,-6.100533605E-1,3.957238793E-1
7.575880000E-1,-1.312552452E0,-3.130550385E-1,5.198141932E-1
7.676320000E-1,-1.314372182E0,1.154886931E-2,6.361903548E-1
7.776770000E-1,-1.287853599E0,3.334591985E-1,7.155174017E-1
7.877210000E-1,-1.239015698E0,5.976942778E-1,7.332711220E-1
7.977650000E-1,-1.172405124E0,7.698302865E-1,6.791981459E-1
8.078090000E-1,-9.955802560E-1,7.455004454E-1,5.489456654E-1
8.178540000E-1,-5.674194694E-1,4.039721787E-1,3.627456129E-1
8.278980000E-1,-3.981900960E-2,-1.142270491E-1,2.190334648E-1
8.379420000E-1,2.776110768E-1,-4.893136621E-1,1.875829101E-1
8.479870000E-1,3.060829341E-1,-6.147557497E-1,1.773531735E-1
8.580310000E-1,8.601952344E-2,-4.954505265E-1,1.603065282E-1
8.680750000E-1,-2.838908732E-1,-2.054796964E-1,9.405532479E-2
8.781190000E-1,-6.794859171E-1,1.957145631E-1,-4.695119336E-3
8.881640000E-1,-9.991515875E-1,6.092821360E-1,-7.615279406E-2
8.982080000E-1,-1.152218223E0,9.181731939E-1,-1.059101894E-1
9.082520000E-1,-1.130320430E0,1.065772295E0,-1.075933054E-1
9.182970000E-1,-1.031986356E0,1.092585802E0,-1.235990375E-1
9.283410000E-1,-9.248444438E-1,1.053894639E0,-1.730209142E-1
9.383850000E-1,-8.388673663E-1,9.653293490E-1,-2.325306237E-1
9.484290000E-1,-7.690126896E-1,8.324461579E-1,-2.810853720E-1
9.584740000E-1,-6.933357120E-1,6.715862751E-1,-3.045596480E-1
9.685180000E-1,-6.089710593E-1,5.258074999E-1,-3.119206429E-1
9.785620000E-1,-5.522625446E-1,4.190663695E-1,-3.027113676E-1
9.886070000E-1,-5.748347044E-1,3.200897276E-1,-2.877859473E-1
9.986510000E-1,-6.705148816E-1,1.721720845E-1,-2.528542578E-1
1.008695000E0,-7.811186314E-1,-1.171678305E-2,-1.963550448E-1
1.018740000E0,-8.270943165E-1,-1.244329140E-1,-1.418647766E-1
1.028784000E0,-7.733780742E-1,-4.283817858E-2,-1.179330721E-1
1.038827792E0,-6.480371356E-1,2.014064640E-1,-1.190907434E-1
1.048871792E0,-4.784520864E-1,4.862416685E-1,-1.155242398E-1
1.058916792E0,-3.088192046E-1,7.090276480E-1,-1.001157016E-1
1.068960792E0,-1.555359066E-1,8.139714003E-1,-8.486111462E-2
1.079004792E0,-2.581266314E-2,7.980788350E-1,-8.704233915E-2
1.089049792E0,6.080691516E-2,6.890825629E-1,-9.955386817E-2
1.099093792E0,5.882328749E-2,5.350142121E-1,-1.057042480E-1
1.109137792E0,-3.927718103E-2,3.596862853E-1,-9.367448092E-2
1.119181792E0,-1.829943061E-1,1.825990975E-1,-6.988653541E-2
1.129226792E0,-2.606565952E-1,7.048106939E-2,-2.489695884E-2
1.139270792E0,-1.480152011E-1,1.045125201E-1,5.377832800E-2
1.149314792E0,1.445061564E-1,2.720226645E-1,1.393906921E-1
1.159359792E0,4.448843300E-1,4.299202561E-1,1.767103225E-1
1.169403792E0,6.599476337E-1,4.012819529E-1,1.341098696E-1
1.179447792E0,8.090591431E-1,2.120357156E-1,3.956602886E-2
1.189491792E0,9.434974194E-1,-1.032665819E-1,1.206303202E-2
1.199536792E0,1.073002696E0,-4.718624949E-1,7.003497332E-2
1.209580792E0,1.163228989E0,-7.926974893E-1,1.378254741E-1
1.219624792E0,1.190850258E0,-1.039769411E0,2.025333494E-1
1.229669792E0,1.188002229E0,-1.200605512E0,2.550945282E-1
1.239713792E0,1.193675995E0,-1.271915793E0,3.058411181E-1
1.249757792E0,1.234988570E0,-1.284224033E0,3.800162673E-1
1.259801792E0,1.322620630E0,-1.234855533E0,4.876365364E-1
1.269846792E0,1.434371114E0,-1.074083447E0,5.893490314E-1
1.279890792E0,1.546680331E0,-7.619276047E-1,5.893513560E-1
1.289934792E0,1.646586418E0,-3.484507799E-1,4.967961609E-1
1.299979792E0,1.747498274E0,7.961308956E-2,3.811933994E-1
1.310023792E0,1.892235994E0,4.446605742E-1,2.343611121E-1
1.320067792E0,2.100167990E0,7.101767063E-1,4.126363993E-2
1.330111792E0,2.350904465E0,8.504592180E-1,-1.540848166E-1
