"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.144375012E-3,5.508544922E-1,3.833528137E0,9.066047058E0
1.118937501E-2,5.557942200E-1,3.882775726E0,8.921747131E0
2.123537500E-2,5.595364380E-1,3.844006348E0,8.903036041E0
3.128137501E-2,5.736071777E-1,3.819158020E0,8.861123199E0
4.132637501E-2,6.026467896E-1,3.832630005E0,8.824898529E0
5.137237502E-2,6.565347290E-1,3.808530121E0,8.762478333E0
6.141737499E-2,6.932084656E-1,3.811823273E0,8.595276031E0
7.146337500E-2,6.626719666E-1,3.822151794E0,8.456065521E0
8.150837501E-2,6.125262451E-1,3.765719147E0,8.601113892E0
9.155437502E-2,6.583309937E-1,3.779939575E0,8.720116425E0
1.016003750E-1,7.134164429E-1,3.809128876E0,8.817863159E0
1.116453750E-1,7.135661316E-1,3.800446930E0,8.838969269E0
1.216913750E-1,6.818321228E-1,3.761378174E0,8.902736664E0
1.317363750E-1,6.421646118E-1,3.754941559E0,8.979976044E0
1.417823750E-1,6.496490479E-1,3.748954010E0,8.977131958E0
1.518273750E-1,6.319857788E-1,3.754492493E0,9.000633087E0
1.618733750E-1,6.014492798E-1,3.780238953E0,8.978479156E0
1.719193750E-1,6.024971008E-1,3.788022766E0,9.003626862E0
1.819643750E-1,5.885760498E-1,3.841012573E0,9.008566589E0
1.920103750E-1,5.801934814E-1,3.843557281E0,8.988059235E0
2.020553750E-1,5.659730530E-1,3.858975220E0,8.916957092E0
2.121013750E-1,5.511538696E-1,3.923341370E0,8.806636505E0
2.221463750E-1,5.126838684E-1,3.916156311E0,8.671766968E0
2.321923750E-1,4.704716492E-1,3.876638489E0,8.628207550E0
2.422373750E-1,4.781057739E-1,3.877237244E0,8.610095215E0
2.522833750E-1,5.032534790E-1,3.831731873E0,8.685089264E0
2.623293750E-1,5.364843750E-1,3.821103973E0,8.761879578E0
2.723743750E-1,6.161187744E-1,3.813320160E0,8.825347595E0
2.824203750E-1,7.186555481E-1,3.841012573E0,8.900341644E0
2.924653750E-1,7.634124756E-1,3.833977203E0,8.969348145E0
3.025113750E-1,7.436535645E-1,3.801794128E0,8.949439545E0
3.125563750E-1,7.304809570E-1,3.761378174E0,8.982969818E0
3.226023750E-1,7.024891663E-1,3.724405060E0,9.052425385E0
3.326483750E-1,7.423063660E-1,3.745062103E0,9.166039124E0
3.426933750E-1,7.238946533E-1,3.729494476E0,9.199719086E0
3.527393750E-1,6.848258972E-1,3.721261597E0,9.195378113E0
3.627843750E-1,6.542893982E-1,3.701802063E0,9.152417450E0
3.728303750E-1,6.204597473E-1,3.707639923E0,9.113498383E0
3.828753750E-1,6.258485413E-1,3.722908173E0,9.094637604E0
3.929213750E-1,6.276448059E-1,3.744613037E0,9.151968384E0
4.029663750E-1,6.083349609E-1,3.761378174E0,9.169182587E0
4.130123750E-1,6.276448059E-1,3.738625488E0,9.183403015E0
4.230583750E-1,6.044430542E-1,3.705244904E0,9.210945740E0
4.331033750E-1,6.242019653E-1,3.712130585E0,9.265731812E0
4.431493750E-1,6.602769470E-1,3.721411285E0,9.301058350E0
4.531943750E-1,6.707551575E-1,3.776347046E0,9.318422241E0
4.632403750E-1,6.483018494E-1,3.766467590E0,9.276958466E0
4.732853750E-1,5.962101746E-1,3.784130859E0,9.185199280E0
4.833313750E-1,5.831872559E-1,3.809577942E0,9.077273712E0
4.933763750E-1,6.113287354E-1,3.803440704E0,9.040599976E0
5.034223750E-1,6.221063232E-1,3.790717163E0,9.045090637E0
5.134683750E-1,6.474037170E-1,3.780388641E0,9.119485931E0
5.235133750E-1,6.212081909E-1,3.740870819E0,9.187294922E0
5.335593750E-1,5.673202515E-1,3.674109650E0,9.220675507E0
5.436043750E-1,5.373825073E-1,3.629951477E0,9.249715118E0
5.536503750E-1,5.203179932E-1,3.570974121E0,9.230405273E0
5.636953750E-1,5.092410278E-1,3.565285950E0,9.178313599E0
5.737413750E-1,6.408174133E-1,3.633394318E0,9.170679474E0
5.837863750E-1,6.511459351E-1,3.608695679E0,9.139993286E0
5.938323750E-1,6.173162842E-1,3.594624939E0,9.078770599E0
6.038783750E-1,5.971083069E-1,3.563040619E0,9.027577057E0
6.139233750E-1,5.785469055E-1,3.586691437E0,8.990753632E0
