"Time (s)","Gravity X (m/s^2)","Gravity Y (m/s^2)","Gravity Z (m/s^2)"
1.144375012E-3,5.582577250E-1,3.798509747E0,9.027501043E0
1.118937501E-2,5.527336046E-1,3.801335122E0,9.026651443E0
2.123537500E-2,5.464835158E-1,3.803968416E0,9.025922295E0
3.128137501E-2,5.399643819E-1,3.806969207E0,9.025049890E0
4.132637501E-2,5.343644670E-1,3.810777498E0,9.023775782E0
5.137237502E-2,5.300797370E-1,3.815495909E0,9.022034481E0
6.141737499E-2,5.282308108E-1,3.819866410E0,9.020293180E0
7.146337500E-2,5.295965742E-1,3.822804928E0,9.018968201E0
8.150837501E-2,5.325254446E-1,3.824446242E0,9.018099890E0
9.155437502E-2,5.357488684E-1,3.824635399E0,9.017829164E0
1.016003750E-1,5.370022190E-1,3.823274460E0,9.018331439E0
1.116453750E-1,5.356063425E-1,3.819933946E0,9.019830081E0
1.216913750E-1,5.318997559E-1,3.814907387E0,9.022176569E0
1.317363750E-1,5.269420114E-1,3.809426791E0,9.024782673E0
1.417823750E-1,5.219489643E-1,3.804371873E0,9.027204589E0
1.518273750E-1,5.181149816E-1,3.800367408E0,9.029111951E0
1.618733750E-1,5.161674202E-1,3.797646991E0,9.030368518E0
1.719193750E-1,5.157842814E-1,3.795958607E0,9.031100004E0
1.819643750E-1,5.156694933E-1,3.794981830E0,9.031516911E0
1.920103750E-1,5.149600798E-1,3.793805662E0,9.032051346E0
2.020553750E-1,5.144470597E-1,3.792324855E0,9.032702726E0
2.121013750E-1,5.164556514E-1,3.791296037E0,9.033019645E0
2.221463750E-1,5.238054918E-1,3.792034833E0,9.032286404E0
2.321923750E-1,5.381904098E-1,3.795540531E0,9.029967983E0
2.422373750E-1,5.584730853E-1,3.801382777E0,9.026278390E0
2.522833750E-1,5.819775400E-1,3.808095673E0,9.021962560E0
2.623293750E-1,6.050152043E-1,3.813620707E0,9.018112754E0
2.723743750E-1,6.246026458E-1,3.816188804E0,9.015690837E0
2.824203750E-1,6.386954588E-1,3.814705950E0,9.015330648E0
2.924653750E-1,6.459634016E-1,3.808717816E0,9.017344429E0
3.025113750E-1,6.488939530E-1,3.799110549E0,9.021186050E0
3.125563750E-1,6.499634088E-1,3.787490085E0,9.025994216E0
3.226023750E-1,6.514858776E-1,3.776189756E0,9.030617609E0
3.326483750E-1,6.536556331E-1,3.766925135E0,9.034329422E0
3.426933750E-1,6.562845413E-1,3.760347310E0,9.036878808E0
3.527393750E-1,6.595753542E-1,3.756285541E0,9.038328332E0
3.627843750E-1,6.627691765E-1,3.753273641E0,9.039345748E0
3.728303750E-1,6.648081006E-1,3.749689590E0,9.040683591E0
3.828753750E-1,6.647281399E-1,3.744308982E0,9.042918981E0
3.929213750E-1,6.619752708E-1,3.736677488E0,9.046277037E0
4.029663750E-1,6.564052863E-1,3.727115244E0,9.050626781E0
4.130123750E-1,6.490858148E-1,3.716031847E0,9.055710350E0
4.230583750E-1,6.420006705E-1,3.705008968E0,9.060730770E0
4.331033750E-1,6.357870537E-1,3.695547004E0,9.065031981E0
4.431493750E-1,6.307925814E-1,3.688852527E0,9.068107032E0
4.531943750E-1,6.269814393E-1,3.685490963E0,9.069738405E0
4.632403750E-1,6.238961560E-1,3.684908288E0,9.070187472E0
4.732853750E-1,6.211666026E-1,3.685869570E0,9.069984573E0
4.833313750E-1,6.182162438E-1,3.686049079E0,9.070113212E0
4.933763750E-1,6.142762437E-1,3.683997291E0,9.071214243E0
5.034223750E-1,6.087844656E-1,3.679645793E0,9.073350230E0
5.134683750E-1,6.019945326E-1,3.673758817E0,9.076188469E0
5.235133750E-1,5.940426117E-1,3.667192686E0,9.079367015E0
5.335593750E-1,5.859374572E-1,3.661345178E0,9.082253786E0
5.436043750E-1,5.787365746E-1,3.657199502E0,9.084385096E0
5.536503750E-1,5.733389733E-1,3.655379264E0,9.085460399E0
5.636953750E-1,5.706424567E-1,3.656157821E0,9.085316557E0
5.737413750E-1,5.688796673E-1,3.658710423E0,9.084399714E0
5.837863750E-1,5.672324701E-1,3.662371364E0,9.083027372E0
5.938323750E-1,5.654394580E-1,3.666291922E0,9.081557382E0
6.038783750E-1,5.634523914E-1,3.669545605E0,9.080366305E0
6.139233750E-1,5.611592596E-1,3.671689779E0,9.079641834E0
6.239693750E-1,5.581670932E-1,3.672462781E0,9.079513780E0
6.340143750E-1,5.541152651E-1,3.671897940E0,9.079990329E0
6.440603750E-1,5.490459484E-1,3.670177689E0,9.080993711E0
6.541053750E-1,5.436914337E-1,3.667839388E0,9.082260218E0
6.641513750E-1,5.380881201E-1,3.665958631E0,9.083353647E0
6.741973750E-1,5.329807234E-1,3.664976006E0,9.084050635E0
6.842423750E-1,5.292483725E-1,3.664602954E0,9.084419594E0
6.942883750E-1,5.274004331E-1,3.664081382E0,9.084737683E0
7.043333750E-1,5.266594813E-1,3.663084432E0,9.085182656E0
7.143793750E-1,5.263030935E-1,3.661635200E0,9.085787258E0
