"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (°)"
8.509993553E-3,3.670625023E1,1.370963615E2,2.080689014E1,NaN,NaN,1.251111878E1,3.000000000E1
3.610599041E-2,3.670625026E1,1.370963614E2,2.080348362E1,NaN,NaN,1.251062908E1,3.000008792E1
6.014907002E0,3.670625024E1,1.370963615E2,2.080689014E1,NaN,NaN,1.210259729E1,3.000000000E1
