"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (°)"
7.780075073E-3,3.670625021E1,1.370963617E2,2.080689014E1,NaN,NaN,1.997137893E1,3.000000000E1
7.865071297E-3,3.670625021E1,1.370963617E2,2.259323735E1,NaN,NaN,9.489501400E1,3.211474746E1
1.275503635E-2,3.670625021E1,1.370963617E2,2.080689014E1,NaN,NaN,1.957129444E1,3.000000000E1
3.658998013E-2,3.670625021E1,1.370963617E2,2.080348362E1,NaN,NaN,1.957159525E1,3.000004924E1
2.067883015E0,3.670625021E1,1.370963617E2,2.080689014E1,NaN,NaN,1.979189849E1,3.000000000E1
8.076807976E0,3.670625021E1,1.370963617E2,2.080689014E1,NaN,NaN,1.530973957E1,3.000000000E1
