"Time (s)","w","x","y","z","Direct (°)","Yaw (°)","Pitch (°)","Roll (°)"
8.515833353E-3,9.431774331E-1,2.452888842E-1,2.053704239E-2,2.232217637E-1,3.881559900E1,2.823288661E1,-4.058070189E0,2.560942907E1
1.856183333E-2,9.437121923E-1,2.432610307E-1,2.124005182E-2,2.231150479E-1,3.863076163E1,2.801591575E1,-3.925619976E0,2.562385494E1
2.860683334E-2,9.443263984E-1,2.409663983E-1,2.200941093E-2,2.229317512E-1,3.841740859E1,2.777022861E1,-3.776806775E0,2.563186361E1
3.865216670E-2,9.449784944E-1,2.386474365E-1,2.263710395E-2,2.225998027E-1,3.818963895E1,2.751900404E1,-3.638583856E0,2.561870922E1
4.869816668E-2,9.456211074E-1,2.365005287E-1,2.297294057E-2,2.221272944E-1,3.796389494E1,2.728111334E1,-3.532749506E0,2.558078226E1
5.874316668E-2,9.462377158E-1,2.346327911E-1,2.301422341E-2,2.214768842E-1,3.774606393E1,2.706887452E1,-3.461488478E0,2.551358916E1
6.878916669E-2,9.468380977E-1,2.328949923E-1,2.294805286E-2,2.207511576E-1,3.753279506E1,2.686927896E1,-3.403508288E0,2.543441788E1
7.820716669E-2,9.474241496E-1,2.311098414E-1,2.298741801E-2,2.201073645E-1,3.732348374E1,2.666657267E1,-3.335368336E0,2.536739513E1
8.825216669E-2,9.481415311E-1,2.286746387E-1,2.338876138E-2,2.195188680E-1,3.706571608E1,2.639769827E1,-3.212830197E0,2.531781121E1
9.829816667E-2,9.489782303E-1,2.254795177E-1,2.438335325E-2,2.191002655E-1,3.676287298E1,2.605549345E1,-3.010943956E0,2.530448981E1
1.083431667E-1,9.499376190E-1,2.215417587E-1,2.603407672E-2,2.187691178E-1,3.641263070E1,2.564414931E1,-2.720938780E0,2.531860670E1
1.183891667E-1,9.509772554E-1,2.170797246E-1,2.828116755E-2,2.184463150E-1,3.602938043E1,2.518803620E1,-2.352712309E0,2.534795275E1
1.284341667E-1,9.520297043E-1,2.124124879E-1,3.087713947E-2,2.180988143E-1,3.563734979E1,2.471811733E1,-1.940515812E0,2.538104668E1
1.384801667E-1,9.530413973E-1,2.078413882E-1,3.346232179E-2,2.177027182E-1,3.525652631E1,2.426007634E1,-1.530742272E0,2.540552331E1
1.485261667E-1,9.539580491E-1,2.036849872E-1,3.571695164E-2,2.172575210E-1,3.490800625E1,2.384208210E1,-1.166579342E0,2.541350748E1
1.585711667E-1,9.547124777E-1,2.002264642E-1,3.746241596E-2,2.168643752E-1,3.461861567E1,2.349147796E1,-8.773645797E-1,2.541289901E1
1.686171667E-1,9.552657815E-1,1.976522981E-1,3.856864956E-2,2.165949726E-1,3.440487486E1,2.322585214E1,-6.838050258E-1,2.540972489E1
1.786621667E-1,9.556332599E-1,1.959987033E-1,3.899935347E-2,2.163990319E-1,3.426220382E1,2.304819812E1,-5.895668272E-1,2.539818897E1
1.887081667E-1,9.558206869E-1,1.952610650E-1,3.874748918E-2,2.162835917E-1,3.418921415E1,2.295767809E1,-5.954413764E-1,2.537947838E1
1.987531667E-1,9.558428140E-1,1.953780278E-1,3.788851006E-2,2.162325518E-1,3.418058722E1,2.294922265E1,-6.911905854E-1,2.535369746E1
2.087991667E-1,9.557154041E-1,1.961565643E-1,3.667857941E-2,2.162995232E-1,3.423023300E1,2.300735726E1,-8.450617963E-1,2.533294213E1
2.188441667E-1,9.554631130E-1,1.973152497E-1,3.541336789E-2,2.165706117E-1,3.432833369E1,2.310740571E1,-1.019519621E0,2.533394385E1
2.288901667E-1,9.551572112E-1,1.985808353E-1,3.419941222E-2,2.169578569E-1,3.444691687E1,2.322089563E1,-1.193884898E0,2.534915686E1
2.389351667E-1,9.548651335E-1,1.997120303E-1,3.319301396E-2,2.173613709E-1,3.455977285E1,2.332427255E1,-1.342543367E0,2.537096434E1
2.489811667E-1,9.546032330E-1,2.006295988E-1,3.249869732E-2,2.177711225E-1,3.466066570E1,2.341108414E1,-1.451797944E0,2.540082445E1
2.590271667E-1,9.543908972E-1,2.012566439E-1,3.208236548E-2,2.181844145E-1,3.474225609E1,2.347166682E1,-1.523324209E0,2.543785205E1
2.690721667E-1,9.542242486E-1,2.016612378E-1,3.190738757E-2,2.185649163E-1,3.480616126E1,2.351292962E1,-1.561992615E0,2.547699699E1
2.791181667E-1,9.541026128E-1,2.019001893E-1,3.191396248E-2,2.188743584E-1,3.485273356E1,2.353993471E1,-1.574867308E0,2.551242116E1
2.891631667E-1,9.540069394E-1,2.020489835E-1,3.202361277E-2,2.191381977E-1,3.488932294E1,2.355930599E1,-1.573070048E0,2.554513069E1
2.992091667E-1,9.539287570E-1,2.022333602E-1,3.211401249E-2,2.192952790E-1,3.491919549E1,2.358242045E1,-1.571744852E0,2.556504948E1
3.092541667E-1,9.538332523E-1,2.025819462E-1,3.203676786E-2,2.193998875E-1,3.495565315E1,2.362014053E1,-1.591735015E0,2.557476653E1
3.193001667E-1,9.536901637E-1,2.031731980E-1,3.179843270E-2,2.195099329E-1,3.501020644E1,2.368151731E1,-1.635751145E0,2.558096142E1
3.293451667E-1,9.534872266E-1,2.040270405E-1,3.141802578E-2,2.196544545E-1,3.508743640E1,2.376927467E1,-1.702939420E0,2.558733749E1
3.393911667E-1,9.532402040E-1,2.051007683E-1,3.095030640E-2,2.197926540E-1,3.518122203E1,2.387999765E1,-1.785231808E0,2.559048046E1
3.494361667E-1,9.529968480E-1,2.062570039E-1,3.047029594E-2,2.198330307E-1,3.527337937E1,2.400006015E1,-1.868632745E0,2.558181019E1
3.594821667E-1,9.527969877E-1,2.072920041E-1,3.016426767E-2,2.197681245E-1,3.534889124E1,2.411087881E1,-1.927306629E0,2.556524062E1
3.695271667E-1,9.526566808E-1,2.080700349E-1,3.012557686E-2,2.196465308E-1,3.540180926E1,2.419915865E1,-1.948722025E0,2.554890566E1
3.795731667E-1,9.525781191E-1,2.086150990E-1,3.033466738E-2,2.194412757E-1,3.543140612E1,2.426717000E1,-1.934973890E0,2.552927414E1
3.896191667E-1,9.525419993E-1,2.090230489E-1,3.063031699E-2,2.191687963E-1,3.544500566E1,2.432178606E1,-1.906544205E0,2.550426018E1
3.996641667E-1,9.525207994E-1,2.094478259E-1,3.087017470E-2,2.188212956E-1,3.545298530E1,2.437705769E1,-1.882752817E0,2.546928651E1
4.097101667E-1,9.524845953E-1,2.099851666E-1,3.102145028E-2,2.184425218E-1,3.546660855E1,2.444305284E1,-1.870722811E0,2.542842325E1
4.197551667E-1,9.524153480E-1,2.106360088E-1,3.113462510E-2,2.181010902E-1,3.549265149E1,2.452102735E1,-1.866665547E0,2.539075324E1
4.298011667E-1,9.522997392E-1,2.113669405E-1,3.129891352E-2,2.178753938E-1,3.553608919E1,2.460926127E1,-1.861948739E0,2.536750040E1
4.398461667E-1,9.521421521E-1,2.121263740E-1,3.153566290E-2,2.177917323E-1,3.559521677E1,2.470232954E1,-1.853605331E0,2.536229672E1
4.498921667E-1,9.519710359E-1,2.128753446E-1,3.180957527E-2,2.177693102E-1,3.565931312E1,2.479503631E1,-1.842482572E0,2.536508471E1
4.599371667E-1,9.517972223E-1,2.136019773E-1,3.209621599E-2,2.177751265E-1,3.572430594E1,2.488546543E1,-1.830121624E0,2.537149852E1
4.699831667E-1,9.516142207E-1,2.143046391E-1,3.239879875E-2,2.178400326E-1,3.579261098E1,2.497346326E1,-1.816921272E0,2.538516974E1
4.800281667E-1,9.514365717E-1,2.149738783E-1,3.269796762E-2,2.179118930E-1,3.585879776E1,2.505754842E1,-1.803432915E0,2.539964667E1
4.900741667E-1,9.512628846E-1,2.156126876E-1,3.300215196E-2,2.179931100E-1,3.592339446E1,2.513827109E1,-1.788876701E0,2.541540762E1
5.001191667E-1,9.510909254E-1,2.162255133E-1,3.332393261E-2,2.180875189E-1,3.598723801E1,2.521645087E1,-1.772096724E0,2.543319880E1
5.101651667E-1,9.509086824E-1,2.168374434E-1,3.366500598E-2,2.182220517E-1,3.605478035E1,2.529496195E1,-1.754254331E0,2.545611222E1
5.202111667E-1,9.507241214E-1,2.174020847E-1,3.405720348E-2,2.184034938E-1,3.612305737E1,2.536927934E1,-1.730867379E0,2.548580571E1
