"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
8.515833353E-3,-3.385091722E-1,1.876783073E-1,-8.588989079E-2
1.856183333E-2,-4.087665975E-1,2.275209278E-1,-1.098294184E-1
2.860683334E-2,-4.397774935E-1,2.222073972E-1,-1.328175664E-1
3.865216670E-2,-4.347034991E-1,1.685651988E-1,-1.487381458E-1
4.869816668E-2,-3.980144858E-1,8.844266087E-2,-1.607364863E-1
5.874316668E-2,-3.577209711E-1,2.427753434E-2,-1.761416048E-1
6.878916669E-2,-3.586903811E-1,2.496249974E-2,-1.827278733E-1
7.820716669E-2,-4.163384438E-1,8.268160373E-2,-1.805482358E-1
8.825216669E-2,-5.322040319E-1,2.176356912E-1,-1.846513599E-1
9.829816667E-2,-6.615028977E-1,3.774039149E-1,-2.005718499E-1
1.083431667E-1,-7.618484497E-1,5.340457559E-1,-2.247261852E-1
1.183891667E-1,-8.127470016E-1,6.447952390E-1,-2.528994977E-1
1.284341667E-1,-8.133137226E-1,6.794400215E-1,-2.724031806E-1
1.384801667E-1,-7.706221342E-1,6.266928911E-1,-2.721688747E-1
1.485261667E-1,-6.756444573E-1,5.213233232E-1,-2.440887690E-1
1.585711667E-1,-5.368047357E-1,3.807490170E-1,-1.870586723E-1
1.686171667E-1,-3.851462305E-1,2.186863571E-1,-1.227806285E-1
1.786621667E-1,-2.324349880E-1,5.463802442E-2,-7.050224394E-2
1.887081667E-1,-8.396674693E-2,-1.102790982E-1,-1.675469801E-2
1.987531667E-1,4.847499356E-2,-2.333087325E-1,3.507797047E-2
2.087991667E-1,1.455805153E-1,-2.868609130E-1,8.414538205E-2
2.188441667E-1,1.978721172E-1,-2.760177553E-1,1.253519803E-1
2.288901667E-1,1.889055222E-1,-2.675518394E-1,1.299794912E-1
2.389351667E-1,1.718535125E-1,-1.868495792E-1,1.210858896E-1
2.489811667E-1,1.274932474E-1,-1.271699965E-1,1.040949151E-1
2.590271667E-1,8.774547279E-2,-6.523468345E-2,8.257436007E-2
2.690721667E-1,5.971384048E-2,-1.815957949E-2,6.370026618E-2
2.791181667E-1,3.820056096E-2,1.412379090E-2,4.642088711E-2
2.891631667E-1,3.372614086E-2,2.290068008E-2,2.539018914E-2
2.992091667E-1,4.913037643E-2,-5.090551451E-3,1.814587042E-2
3.092541667E-1,8.420100808E-2,-5.297711864E-2,2.175045945E-2
3.193001667E-1,1.291161329E-1,-9.272986650E-2,3.465368599E-2
3.293451667E-1,1.764996201E-1,-1.217580512E-1,4.806083441E-2
3.393911667E-1,2.047225237E-1,-1.450619698E-1,4.488912225E-2
3.494361667E-1,2.062567770E-1,-1.342154443E-1,1.865245588E-2
3.594821667E-1,1.722992808E-1,-8.288602531E-2,-1.463476755E-2
3.695271667E-1,1.317712963E-1,-2.281043120E-2,-4.383100569E-2
