"Time (s)","w","x","y","z","Direct (°)","Yaw (°)","Pitch (°)","Roll (°)"
4.473833309E-3,6.513311065E-1,1.911219995E-1,-1.602280803E-1,-7.166359834E-1,9.871592613E1,2.866180114E1,3.738723566E0,-9.451084093E1
1.451783336E-2,6.513272079E-1,1.904200029E-1,-1.602778544E-1,-7.168152129E-1,9.871651488E1,2.860827190E1,3.681222289E0,-9.454197827E1
2.456283337E-2,6.512302438E-1,1.896757620E-1,-1.604197115E-1,-7.170689633E-1,9.873115735E1,2.855885684E1,3.616668808E0,-9.458880079E1
3.460683336E-2,6.510650782E-1,1.889238517E-1,-1.606184655E-1,-7.173727920E-1,9.875609516E1,2.851350165E1,3.549538526E0,-9.464601454E1
4.465183336E-2,6.508975287E-1,1.882602654E-1,-1.608038958E-1,-7.176576784E-1,9.878138817E1,2.847432588E1,3.490275641E0,-9.469967468E1
5.469583336E-2,6.507849702E-1,1.876998269E-1,-1.608969468E-1,-7.178856349E-1,9.879837712E1,2.843592863E1,3.444140057E0,-9.474058805E1
6.473983335E-2,6.507345573E-1,1.871980317E-1,-1.608682817E-1,-7.180688946E-1,9.880598546E1,2.839212265E1,3.409797323E0,-9.476966693E1
7.478483336E-2,6.507296946E-1,1.867271039E-1,-1.607383641E-1,-7.182249802E-1,9.880671932E1,2.834230494E1,3.384119258E0,-9.479055121E1
8.482883335E-2,6.507358639E-1,1.862556453E-1,-1.605711082E-1,-7.183792219E-1,9.880578828E1,2.828928071E1,3.360927331E0,-9.480977091E1
9.487383335E-2,6.507136262E-1,1.857794149E-1,-1.604214790E-1,-7.185559700E-1,9.880914428E1,2.823728947E1,3.337012327E0,-9.483337772E1
1.049178333E-1,6.506490598E-1,1.852158233E-1,-1.603399288E-1,-7.187780812E-1,9.881888781E1,2.818389504E1,3.302529414E0,-9.486697111E1
1.149618333E-1,6.505685962E-1,1.844627197E-1,-1.603236206E-1,-7.190481213E-1,9.883102936E1,2.812063905E1,3.248813843E0,-9.491083418E1
1.250068333E-1,6.505070987E-1,1.834423946E-1,-1.603427052E-1,-7.193605612E-1,9.884030828E1,2.803879353E1,3.170895002E0,-9.496293327E1
1.350508333E-1,6.504666035E-1,1.821419101E-1,-1.603882884E-1,-7.197174107E-1,9.884641796E1,2.793662052E1,3.068335142E0,-9.502328747E1
1.450958333E-1,6.504224547E-1,1.806635969E-1,-1.605006222E-1,-7.201046348E-1,9.885307856E1,2.782593535E1,2.946701226E0,-9.509110238E1
1.551398333E-1,6.503528518E-1,1.791932211E-1,-1.606811359E-1,-7.204946381E-1,9.886357866E1,2.772194829E1,2.821045431E0,-9.516193505E1
1.651838333E-1,6.502695828E-1,1.778068077E-1,-1.609085741E-1,-7.208623983E-1,9.887613931E1,2.762902111E1,2.698516130E0,-9.523088742E1
1.752288333E-1,6.501998561E-1,1.765015817E-1,-1.611512991E-1,-7.211917496E-1,9.888665628E1,2.754424803E1,2.580435157E0,-9.529410429E1
1.852728333E-1,6.501628986E-1,1.752621957E-1,-1.613993281E-1,-7.214719787E-1,9.889223029E1,2.746554696E1,2.465729530E0,-9.534942056E1
1.953178333E-1,6.501579384E-1,1.740728610E-1,-1.616659207E-1,-7.217045318E-1,9.889297838E1,2.739274814E1,2.352170082E0,-9.539755664E1
2.053618333E-1,6.501947589E-1,1.729114081E-1,-1.619247356E-1,-7.218924383E-1,9.888742505E1,2.732178101E1,2.239783853E0,-9.543802667E1
2.154058333E-1,6.502735446E-1,1.717840761E-1,-1.621154593E-1,-7.220479048E-1,9.887554172E1,2.724787932E1,2.133837174E0,-9.547061870E1
2.254508333E-1,6.503659542E-1,1.707188497E-1,-1.622298949E-1,-7.221916019E-1,9.886160213E1,2.717246923E1,2.038202281E0,-9.549846664E1
2.354948333E-1,6.504112778E-1,1.696992947E-1,-1.623780427E-1,-7.223577711E-1,9.885476472E1,2.710362753E1,1.945117732E0,-9.553134486E1
2.455398333E-1,6.503406950E-1,1.687186890E-1,-1.626769021E-1,-7.225837072E-1,9.886541251E1,2.705084248E1,1.847302912E0,-9.557982818E1
2.555838333E-1,6.501181623E-1,1.678623095E-1,-1.631977295E-1,-7.228659198E-1,9.889897720E1,2.702711217E1,1.747119914E0,-9.564606448E1
2.656278333E-1,6.497285200E-1,1.671503442E-1,-1.639949157E-1,-7.232006870E-1,9.895772686E1,2.703881016E1,1.642444579E0,-9.573157902E1
