"Time (s)","Gravity X (m/s^2)","Gravity Y (m/s^2)","Gravity Z (m/s^2)"
1.748291659E-3,1.000650460E0,5.772562496E0,7.868438475E0
1.179429167E-2,9.870342681E-1,5.761217144E0,7.878466449E0
2.184029168E-2,9.684839764E-1,5.748949685E0,7.889722340E0
3.188629166E-2,9.462685769E-1,5.736570545E0,7.901419694E0
4.193229167E-2,9.231698824E-1,5.723372794E0,7.913714050E0
5.197829168E-2,8.990848356E-1,5.708022099E0,7.927562011E0
6.202429166E-2,8.737206374E-1,5.689746627E0,7.943519062E0
7.207029167E-2,8.466584077E-1,5.668454576E0,7.961651863E0
8.211629168E-2,8.184879114E-1,5.644442400E0,7.981632383E0
9.216129169E-2,7.919507618E-1,5.618707049E0,8.002439700E0
1.022072917E-1,7.696819333E-1,5.594283814E0,8.021700429E0
1.122532917E-1,7.531983400E-1,5.573634957E0,8.037622982E0
1.222992917E-1,7.420775206E-1,5.557651008E0,8.049716778E0
1.323448750E-1,7.354683396E-1,5.545774144E0,8.058509821E0
1.423908750E-1,7.330361172E-1,5.537431337E0,8.064466379E0
1.524368750E-1,7.351297127E-1,5.531890515E0,8.068077620E0
1.624828750E-1,7.423152830E-1,5.528882123E0,8.069481536E0
1.725288750E-1,7.541968983E-1,5.527989838E0,8.068990955E0
1.825738750E-1,7.684471475E-1,5.528498545E0,8.067298186E0
1.926198750E-1,7.813531950E-1,5.529568586E0,8.065324751E0
2.026658750E-1,7.912982125E-1,5.530836262E0,8.063485801E0
2.127118750E-1,7.989348954E-1,5.532572885E0,8.061540433E0
2.227578750E-1,8.057398119E-1,5.534832834E0,8.059311474E0
2.328038750E-1,8.136697327E-1,5.538007287E0,8.056334072E0
2.428498750E-1,8.235855141E-1,5.542118465E0,8.052498298E0
2.528958750E-1,8.348321217E-1,5.546101588E0,8.048596451E0
2.629418750E-1,8.463001196E-1,5.548512980E0,8.045737163E0
2.729868750E-1,8.569465837E-1,5.548657991E0,8.044509832E0
2.830328750E-1,8.642694904E-1,5.545643166E0,8.045804991E0
2.930788750E-1,8.688795083E-1,5.539715844E0,8.049391088E0
3.031248750E-1,8.698948042E-1,5.531206391E0,8.055131299E0
3.131708750E-1,8.643946208E-1,5.519913079E0,8.063465921E0
3.232168750E-1,8.568579253E-1,5.508778226E0,8.071880649E0
3.332628750E-1,8.496502818E-1,5.500384548E0,8.078364041E0
3.433088750E-1,8.418538237E-1,5.495334308E0,8.082616137E0
3.533548750E-1,8.330221892E-1,5.492725865E0,8.085304102E0
3.633998750E-1,8.231574979E-1,5.491113203E0,8.087409099E0
3.734458750E-1,8.131705266E-1,5.489384766E0,8.089593034E0
3.834918750E-1,8.038676796E-1,5.487114292E0,8.092062314E0
3.935378750E-1,7.956119227E-1,5.483754482E0,8.095155491E0
4.035838750E-1,7.880462835E-1,5.479474905E0,8.098791874E0
4.136298750E-1,7.805410898E-1,5.473760421E0,8.103382523E0
4.236758750E-1,7.720852851E-1,5.466089458E0,8.109368318E0
4.337218750E-1,7.634433196E-1,5.456091304E0,8.116915904E0
4.437678750E-1,7.541943401E-1,5.444621406E0,8.125477397E0
4.538128750E-1,7.446186474E-1,5.433260851E0,8.133961122E0
4.638588750E-1,7.360105958E-1,5.423191361E0,8.141460761E0
4.739048750E-1,7.294652226E-1,5.414638054E0,8.147740086E0
4.839508750E-1,7.254629496E-1,5.407316170E0,8.152958726E0
4.939968750E-1,7.236999410E-1,5.400620524E0,8.157552298E0
5.040428750E-1,7.236791834E-1,5.393596264E0,8.162200250E0
5.140888750E-1,7.242968687E-1,5.385682057E0,8.167369773E0
5.241348750E-1,7.245445713E-1,5.376718276E0,8.173250903E0
5.341808750E-1,7.239503480E-1,5.366935299E0,8.179731372E0
5.442258750E-1,7.222512934E-1,5.356362948E0,8.186808842E0
5.542718750E-1,7.197201068E-1,5.345537998E0,8.194103243E0
5.643178750E-1,7.174752876E-1,5.334596103E0,8.201428050E0
5.743638750E-1,7.159540614E-1,5.324206771E0,8.208308469E0
5.844098750E-1,7.156312220E-1,5.314964662E0,8.214324669E0
5.944558750E-1,7.175278395E-1,5.306945790E0,8.219342165E0
6.045018750E-1,7.210372652E-1,5.299919191E0,8.223567363E0
6.145478750E-1,7.252409016E-1,5.292970360E0,8.227672108E0
6.245938750E-1,7.286605726E-1,5.285152048E0,8.232394904E0
6.346398750E-1,7.303743915E-1,5.275954378E0,8.238140379E0
6.446848750E-1,7.304415614E-1,5.265846881E0,8.244598628E0
6.547308750E-1,7.297235964E-1,5.255806627E0,8.251066818E0
6.647768750E-1,7.287706465E-1,5.246884945E0,8.256826910E0
6.748228750E-1,7.279537173E-1,5.239570078E0,8.261542690E0
6.848688750E-1,7.273910690E-1,5.233805308E0,8.265245731E0
6.949148750E-1,7.280675188E-1,5.229505266E0,8.267907384E0
7.049608750E-1,7.299078568E-1,5.226096339E0,8.269900115E0
7.150068750E-1,7.321360114E-1,5.223331776E0,8.271450212E0
7.250518750E-1,7.338922226E-1,5.220958976E0,8.272792148E0
7.350978750E-1,7.354470704E-1,5.219216505E0,8.273754015E0
7.451438750E-1,7.368623889E-1,5.218192073E0,8.274273832E0
7.551898750E-1,7.383725785E-1,5.217730143E0,8.274430538E0
7.652358750E-1,7.404872241E-1,5.217614368E0,8.274314178E0
7.752818750E-1,7.427229070E-1,5.217721372E0,8.274046376E0
7.853278750E-1,7.450598929E-1,5.217830715E0,8.273767464E0
7.953738750E-1,7.471655484E-1,5.218259901E0,8.273307288E0
8.054198750E-1,7.487987488E-1,5.218781472E0,8.272830155E0
8.154648750E-1,7.506213259E-1,5.219141661E0,8.272437807E0
8.255108750E-1,7.529358000E-1,5.218521856E0,8.272618486E0
8.355568750E-1,7.553573513E-1,5.216644900E0,8.273581522E0
8.456028750E-1,7.571906727E-1,5.213701411E0,8.275269029E0
8.556488750E-1,7.581216225E-1,5.210373761E0,8.277279301E0
8.656948750E-1,7.585113394E-1,5.207340226E0,8.279152749E0
8.757408750E-1,7.590404394E-1,5.204868608E0,8.280657822E0
8.857868750E-1,7.598217005E-1,5.203088715E0,8.281705059E0
8.958328750E-1,7.607059456E-1,5.201815776E0,8.282423097E0
9.058778750E-1,7.618123850E-1,5.201201234E0,8.282707272E0
9.159238750E-1,7.631373641E-1,5.201016462E0,8.282702009E0
9.259698750E-1,7.642643418E-1,5.201277832E0,8.282433622E0
9.360158750E-1,7.657346973E-1,5.201671350E0,8.282050629E0
9.460618750E-1,7.678050502E-1,5.201384836E0,8.282038935E0
9.561078750E-1,7.700872184E-1,5.199689144E0,8.282892044E0
9.661538750E-1,7.718500078E-1,5.196615847E0,8.284656733E0
9.761998750E-1,7.731145412E-1,5.192736220E0,8.286971061E0
9.862458750E-1,7.736548240E-1,5.188891091E0,8.289328659E0
9.962918750E-1,7.739039154E-1,5.185935323E0,8.291155329E0
1.006336875E0,7.744948496E-1,5.184077663E0,8.292261037E0
1.016382875E0,7.756880470E-1,5.183547905E0,8.292480893E0
1.026428875E0,7.772754930E-1,5.184296349E0,8.291864011E0
1.036474875E0,7.789078894E-1,5.185764585E0,8.290793386E0
1.046520875E0,7.802523105E-1,5.186946307E0,8.289927413E0
1.056566875E0,7.804546241E-1,5.186926426E0,8.289920982E0
1.066612875E0,7.795989572E-1,5.185865741E0,8.290664747E0
1.076658875E0,7.781533062E-1,5.184146660E0,8.291875706E0
1.086704875E0,7.764482582E-1,5.181932904E0,8.293419371E0
1.096749875E0,7.749616036E-1,5.179756570E0,8.294917427E0
1.106795875E0,7.738276092E-1,5.178058539E0,8.296083947E0
1.116841875E0,7.727102063E-1,5.176913654E0,8.296901972E0
1.126888250E0,7.712389006E-1,5.176142406E0,8.297520023E0
1.136934250E0,7.697674488E-1,5.175365312E0,8.298141582E0
1.146980250E0,7.682362092E-1,5.174529744E0,8.298804656E0
1.157026250E0,7.668459606E-1,5.174122778E0,8.299187064E0
1.167072250E0,7.657302388E-1,5.174308135E0,8.299174200E0
1.177118250E0,7.644260173E-1,5.174555472E0,8.299140286E0
1.187163250E0,7.629455754E-1,5.174270713E0,8.299453697E0
1.197209250E0,7.604932532E-1,5.173018824E0,8.300459418E0
1.207255250E0,7.568089226E-1,5.171024923E0,8.302038167E0
1.217301250E0,7.531808715E-1,5.168799473E0,8.303753740E0
1.227347250E0,7.504509526E-1,5.166410885E0,8.305487439E0
1.237393250E0,7.483210313E-1,5.163783731E0,8.307313524E0
