"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
-1.514750009E-3,8.674461365E-1,5.536985779E0,8.161328430E0
8.532249980E-3,8.473878479E-1,5.529052277E0,8.114326172E0
1.857824999E-2,8.057743835E-1,5.523214417E0,8.071664886E0
2.862425000E-2,7.795788574E-1,5.516179047E0,7.998916168E0
3.867124999E-2,7.563771057E-1,5.520220642E0,7.959398346E0
4.871725000E-2,7.213499451E-1,5.515580292E0,7.898475037E0
5.876324998E-2,6.718029785E-1,5.496719513E0,7.827372894E0
6.881025000E-2,6.261479187E-1,5.461842041E0,7.779322815E0
7.885624998E-2,5.857319641E-1,5.415438538E0,7.802674255E0
8.890325000E-2,5.605842590E-1,5.365143127E0,7.846383362E0
9.894924998E-2,5.409750366E-1,5.316793671E0,7.907007294E0
1.089952500E-1,4.968168640E-1,5.259612579E0,7.948022003E0
1.190422500E-1,4.628375244E-1,5.208718414E0,7.958649902E0
1.290882500E-1,4.429289246E-1,5.166506195E0,7.993227997E0
1.391342500E-1,4.489164734E-1,5.150788879E0,8.044122162E0
1.491812500E-1,5.062472534E-1,5.186714172E0,8.121211853E0
1.592272500E-1,5.215155029E-1,5.169200592E0,8.207582245E0
1.692732500E-1,5.216651917E-1,5.144052887E0,8.315358124E0
1.793202500E-1,5.885760498E-1,5.172044678E0,8.403824158E0
1.893662500E-1,6.553372192E-1,5.198689270E0,8.468339996E0
1.994132500E-1,5.833369446E-1,5.202730865E0,8.433761902E0
2.094592500E-1,4.622387695E-1,5.150489502E0,8.361312561E0
2.195052500E-1,4.245172119E-1,5.144202576E0,8.255183258E0
2.295522500E-1,3.996688843E-1,5.180277557E0,8.248447266E0
2.395982500E-1,3.468287659E-1,5.185366974E0,8.304131470E0
2.496442500E-1,3.070115662E-1,5.142106934E0,8.353678436E0
2.596912500E-1,2.342628479E-1,5.125790863E0,8.384214935E0
2.697372500E-1,1.850152588E-1,5.073699188E0,8.352480927E0
2.797832500E-1,2.047741699E-1,5.068609772E0,8.321944427E0
2.898302500E-1,3.138972473E-1,5.138963470E0,8.325686646E0
2.998762500E-1,3.974235535E-1,5.209616547E0,8.338859253E0
3.099222500E-1,3.953279114E-1,5.234165497E0,8.341703339E0
3.199692500E-1,4.231700134E-1,5.242248688E0,8.310418396E0
3.300152500E-1,4.255650330E-1,5.263953552E0,8.300538940E0
3.400622500E-1,4.312532043E-1,5.301375732E0,8.324489136E0
3.501082500E-1,4.559518433E-1,5.298831024E0,8.342002716E0
3.601542500E-1,4.592449951E-1,5.298381958E0,8.390801239E0
3.702012500E-1,4.302053833E-1,5.279371490E0,8.439899139E0
3.802472500E-1,4.441264343E-1,5.259013824E0,8.425079956E0
3.902932500E-1,5.016069031E-1,5.271288300E0,8.417296143E0
4.003402500E-1,5.382806396E-1,5.278024292E0,8.438701630E0
4.103862500E-1,5.530998230E-1,5.291196899E0,8.439150696E0
4.204322500E-1,5.550457764E-1,5.293142853E0,8.420289917E0
4.304792500E-1,5.282514954E-1,5.296585693E0,8.371940460E0
4.405252500E-1,5.288502502E-1,5.289849701E0,8.348139954E0
4.505712500E-1,5.083428955E-1,5.266198883E0,8.333021393E0
4.606182500E-1,4.604425049E-1,5.246439972E0,8.298293610E0
4.706642500E-1,4.352947998E-1,5.207520905E0,8.256829834E0
4.807112500E-1,4.448748779E-1,5.198389893E0,8.215066681E0
4.907571250E-1,4.083508301E-1,5.192851410E0,8.167914734E0
5.008031250E-1,3.908372498E-1,5.157075806E0,8.130791931E0
5.108501250E-1,4.218228149E-1,5.135820007E0,8.114775238E0
5.208961250E-1,4.382885742E-1,5.163961487E0,8.138875122E0
5.309421250E-1,4.599934387E-1,5.164560242E0,8.174800415E0
5.409891250E-1,4.819976807E-1,5.181774445E0,8.196205902E0
5.510351250E-1,3.234773254E-1,5.011428680E0,8.007897491E0
5.610811250E-1,8.008346558E-2,4.888534241E0,7.936645660E0
5.711281250E-1,3.908372498E-1,5.165757751E0,8.301287384E0
5.811741250E-1,5.233117676E-1,5.060526581E0,8.312514038E0
5.912201250E-1,4.993615723E-1,5.118905182E0,8.408464508E0
6.012671250E-1,3.379971313E-1,5.154082031E0,8.264763336E0
6.113131250E-1,3.240760803E-1,5.039719849E0,8.213719482E0
6.213591250E-1,3.743714905E-1,5.123844910E0,8.337212677E0
6.314061250E-1,3.900888062E-1,5.174589386E0,8.454269257E0
6.414521250E-1,3.969744873E-1,5.060526581E0,8.503067780E0
6.514981250E-1,3.323089600E-1,5.066813507E0,8.595575409E0
6.615451250E-1,2.830613708E-1,5.076094208E0,8.593030701E0
6.715911250E-1,2.968327332E-1,5.104984131E0,8.522078247E0
6.816371250E-1,3.653901672E-1,5.163961487E0,8.462352448E0
6.916841250E-1,4.731660461E-1,5.235512695E0,8.436905365E0
7.017301250E-1,4.908293152E-1,5.309458923E0,8.386909332E0
7.117771250E-1,5.240602112E-1,5.290747833E0,8.408165131E0
7.218231250E-1,5.269042969E-1,5.274282074E0,8.396040344E0
7.318691250E-1,5.514532471E-1,5.318140869E0,8.450976105E0
7.419161250E-1,6.348298645E-1,5.363197174E0,8.396788788E0
7.519621250E-1,6.818321228E-1,5.395529938E0,8.342601471E0
7.620081250E-1,7.220983887E-1,5.393434296E0,8.363857269E0
7.720551250E-1,6.605763245E-1,5.392386475E0,8.343948669E0
7.821011250E-1,5.911207581E-1,5.330265656E0,8.300988007E0
7.921471250E-1,5.533992004E-1,5.277724915E0,8.292455750E0
8.021941250E-1,4.989125061E-1,5.228477325E0,8.286318512E0
8.122401250E-1,4.701722717E-1,5.191653900E0,8.258626099E0
8.222861250E-1,4.396357727E-1,5.146447906E0,8.228987732E0
8.323331250E-1,4.541555786E-1,5.108576660E0,8.181237030E0
8.423791250E-1,4.712200928E-1,5.099894714E0,8.196355591E0
8.524251250E-1,4.360432434E-1,5.073100433E0,8.234975281E0
8.624721250E-1,4.596940613E-1,5.089865570E0,8.289312286E0
8.725181250E-1,4.878355408E-1,5.078489227E0,8.326135712E0
8.825641250E-1,4.653822327E-1,5.061125336E0,8.356971588E0
8.926111250E-1,4.249662781E-1,5.060526581E0,8.298742676E0
9.026571250E-1,4.177812195E-1,5.069208527E0,8.218509521E0
