"Time (s)","w","x","y","z","Direct (°)","Yaw (°)","Pitch (°)","Roll (°)"
8.532249980E-3,9.499194116E-1,2.746524777E-1,-6.961296977E-2,-1.318068509E-1,3.641930794E1,3.275967206E1,-3.431275608E0,-1.680820670E1
1.857824999E-2,9.499523704E-1,2.747089123E-1,-6.876147699E-2,-1.318989839E-1,3.640722004E1,3.275010591E1,-3.334927389E0,-1.678992556E1
2.862425000E-2,9.499831798E-1,2.747358020E-1,-6.793021470E-2,-1.320521877E-1,3.639591696E1,3.273767175E1,-3.239291888E0,-1.677904650E1
3.867124999E-2,9.499919463E-1,2.747654418E-1,-6.721181113E-2,-1.322946164E-1,3.639270015E1,3.272802264E1,-3.152938057E0,-1.678191802E1
4.871725000E-2,9.499716316E-1,2.747979897E-1,-6.667457579E-2,-1.326440980E-1,3.640015408E1,3.272250394E1,-3.082696427E0,-1.680280410E1
5.876324998E-2,9.499193273E-1,2.748294101E-1,-6.635805295E-2,-1.331115487E-1,3.641933885E1,3.272139838E1,-3.032571995E0,-1.684421928E1
6.881025000E-2,9.498494057E-1,2.748189261E-1,-6.624759660E-2,-1.336855466E-1,3.644497030E1,3.271956748E1,-3.002059029E0,-1.690427025E1
7.885624998E-2,9.497813385E-1,2.747426192E-1,-6.627246324E-2,-1.343126496E-1,3.646990523E1,3.271270136E1,-2.985652082E0,-1.697457542E1
8.890325000E-2,9.497334597E-1,2.745738949E-1,-6.634524031E-2,-1.349582550E-1,3.648743474E1,3.269589058E1,-2.975478769E0,-1.704827447E1
9.894924998E-2,9.497174439E-1,2.743022057E-1,-6.639161238E-2,-1.355995615E-1,3.649329667E1,3.266640395E1,-2.964432513E0,-1.712031513E1
1.089952500E-1,9.497345977E-1,2.739428723E-1,-6.638816688E-2,-1.362059282E-1,3.648701820E1,3.262550767E1,-2.950718513E0,-1.718655363E1
1.190422500E-1,9.497880820E-1,2.734891298E-1,-6.633292290E-2,-1.367704009E-1,3.646743563E1,3.257234829E1,-2.934483077E0,-1.724613935E1
1.290882500E-1,9.498732187E-1,2.729514414E-1,-6.624837632E-2,-1.372933590E-1,3.643624304E1,3.250860491E1,-2.917976013E0,-1.729990638E1
1.391342500E-1,9.499730224E-1,2.723643569E-1,-6.618049882E-2,-1.378008071E-1,3.639964380E1,3.243932810E1,-2.904726117E0,-1.735238693E1
1.491812500E-1,9.500683586E-1,2.717670728E-1,-6.615204970E-2,-1.383354820E-1,3.636464963E1,3.236970397E1,-2.895120208E0,-1.740920526E1
1.592272500E-1,9.501482690E-1,2.711895345E-1,-6.618574610E-2,-1.389026100E-1,3.633529256E1,3.230373084E1,-2.890920538E0,-1.747177863E1
1.692732500E-1,9.502082018E-1,2.706593904E-1,-6.627145172E-2,-1.394850794E-1,3.631325972E1,3.224443440E1,-2.891080305E0,-1.753793907E1
1.793202500E-1,9.502404442E-1,2.702092621E-1,-6.636352151E-2,-1.400925420E-1,3.630140126E1,3.219477542E1,-2.889734362E0,-1.760733539E1
