"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
8.532249980E-3,-1.004919223E-2,1.554981470E-1,-5.963213369E-2
1.857824999E-2,-2.079398371E-2,1.583005935E-1,-6.701148301E-2
2.862425000E-2,-1.962276548E-2,1.386746019E-1,-7.977374643E-2
3.867124999E-2,-1.530604810E-2,1.060447469E-1,-8.884500712E-2
4.871725000E-2,-8.168175817E-3,5.829532072E-2,-1.026946604E-1
5.876324998E-2,-5.307940301E-3,9.607674554E-3,-1.128492951E-1
6.881025000E-2,-1.407763362E-2,-2.931534313E-2,-1.190463677E-1
7.885624998E-2,-2.625280619E-2,-5.200174823E-2,-1.169800237E-1
8.890325000E-2,-4.755109176E-2,-5.537388101E-2,-1.168204844E-1
9.894924998E-2,-6.784144789E-2,-4.664190859E-2,-1.129399911E-1
1.089952500E-1,-8.656972647E-2,-3.628651053E-2,-1.050145179E-1
1.190422500E-1,-1.082079113E-1,-2.860409208E-2,-9.782478213E-2
1.290882500E-1,-1.226397380E-1,-2.570483834E-2,-9.151037782E-2
1.391342500E-1,-1.278406233E-1,-3.292892873E-2,-8.963577449E-2
1.491812500E-1,-1.248289347E-1,-4.675762355E-2,-9.350322932E-2
1.592272500E-1,-1.158564836E-1,-5.665232986E-2,-9.658690542E-2
1.692732500E-1,-1.019340083E-1,-6.555607915E-2,-9.707612544E-2
1.793202500E-1,-8.381184936E-2,-6.030917168E-2,-1.092234701E-1
1.893662500E-1,-6.240878254E-2,-5.638352036E-2,-1.239729226E-1
1.994132500E-1,-4.919977114E-2,-5.229343846E-2,-1.293210834E-1
2.094592500E-1,-4.690846056E-2,-4.864700884E-2,-1.235210449E-1
2.195052500E-1,-5.366969481E-2,-5.281139910E-2,-1.163185239E-1
2.295522500E-1,-6.721854955E-2,-4.734836146E-2,-1.069719344E-1
2.395982500E-1,-7.712950557E-2,-3.312468529E-2,-9.248886257E-2
2.496442500E-1,-8.241018653E-2,-1.356335357E-2,-7.290255278E-2
2.596912500E-1,-8.197876066E-2,-6.779150572E-4,-4.755378515E-2
2.697372500E-1,-7.621540874E-2,2.813222818E-3,-2.405724488E-2
2.797832500E-1,-6.553320587E-2,-4.304873757E-3,-6.502485834E-3
2.898302500E-1,-4.803244025E-2,-1.523716561E-2,-7.783618756E-3
2.998762500E-1,-2.785979584E-2,-2.723816782E-2,-1.448200084E-2
3.099222500E-1,-8.901270106E-3,-3.963606432E-2,-2.371802181E-2
3.199692500E-1,-2.481187694E-3,-4.449340329E-2,-3.284201398E-2
3.300152500E-1,-7.388046011E-3,-4.552646354E-2,-3.672926128E-2
3.400622500E-1,-2.019971609E-2,-3.780569509E-2,-3.791356832E-2
3.501082500E-1,-3.347007930E-2,-1.815650798E-2,-3.617382795E-2
3.601542500E-1,-4.007072374E-2,5.937110633E-3,-2.826583758E-2
3.702012500E-1,-3.946379572E-2,2.342530154E-2,-1.876948774E-2
3.802472500E-1,-3.083861619E-2,2.802777663E-2,-1.404956728E-2
3.902932500E-1,-1.170855481E-2,1.755904034E-2,-1.307171769E-2
4.003402500E-1,7.662746124E-3,5.250442773E-3,-1.436548028E-2
4.103862500E-1,2.438210323E-2,-5.826086737E-3,-1.864612103E-2
4.204322500E-1,3.562383726E-2,-1.499082334E-2,-1.889086515E-2
4.304792500E-1,3.623624891E-2,-1.862768829E-2,-1.886117645E-2
4.405252500E-1,3.470173478E-2,-1.627691463E-2,-2.020207793E-2
4.505712500E-1,3.310127184E-2,-5.512538832E-3,-1.930582337E-2
4.606182500E-1,2.645402029E-2,9.769478813E-3,-1.513451338E-2
4.706642500E-1,2.003706992E-2,2.066714875E-2,-9.702311829E-3
4.807112500E-1,1.484656893E-2,2.681984939E-2,-6.075618323E-3
4.907571250E-1,9.976903908E-3,2.466244809E-2,-3.240480321E-3
5.008031250E-1,3.210344585E-3,1.252881996E-2,8.285632357E-4
5.108501250E-1,2.132691676E-3,-1.345941098E-3,-1.874190057E-3
5.208961250E-1,1.960917842E-3,-9.074967355E-3,-4.648937378E-3
5.309421250E-1,1.396998181E-3,-1.247586496E-2,-1.397195458E-2
5.409891250E-1,-2.598542487E-3,-1.886372268E-2,-2.330473624E-2
5.510351250E-1,1.044566743E-2,-9.249544889E-2,2.340643201E-3
5.610811250E-1,3.668046743E-2,-1.031100079E-1,9.147683159E-3
5.711281250E-1,1.832737401E-2,-6.218825281E-2,5.201828666E-3
5.811741250E-1,-1.856805943E-2,1.754066534E-2,5.720079876E-3
5.912201250E-1,-5.962647125E-2,8.392578363E-2,1.012341399E-2
6.012671250E-1,-9.749396145E-2,1.013971865E-1,3.212485090E-2
6.113131250E-1,-1.104411855E-1,9.425086528E-2,4.259320721E-2
6.213591250E-1,-9.631311148E-2,6.877186894E-2,3.866424412E-2
6.314061250E-1,-6.719970703E-2,4.404548183E-2,3.000098094E-2
6.414521250E-1,-2.910105139E-2,1.951590553E-2,2.947953343E-2
6.514981250E-1,6.804546807E-3,3.794184886E-3,3.761826828E-2
6.615451250E-1,2.843367681E-2,6.982602645E-4,4.974124208E-2
6.715911250E-1,3.348766267E-2,5.018308759E-3,6.092790142E-2
6.816371250E-1,2.601776272E-2,1.466108207E-2,6.475247443E-2
6.916841250E-1,1.534955576E-2,2.710084990E-2,5.937102064E-2
7.017301250E-1,8.076995611E-3,3.846962005E-2,5.393683910E-2
7.117771250E-1,2.494113054E-3,4.213927686E-2,5.195422843E-2
7.218231250E-1,3.041126300E-3,4.757905006E-2,4.775655642E-2
7.318691250E-1,1.255823765E-2,4.571696371E-2,4.218778387E-2
7.419161250E-1,2.091283910E-2,3.610082343E-2,3.048292547E-2
7.519621250E-1,2.437285893E-2,2.873513103E-2,1.501882449E-2
7.620081250E-1,2.349827625E-2,2.711166814E-2,4.558605142E-4
7.720551250E-1,2.411981858E-2,2.505189925E-2,-6.501457188E-3
7.821011250E-1,2.272298932E-2,2.249073796E-2,-5.857771263E-3
7.921471250E-1,2.930375189E-2,2.306232788E-2,-4.531809594E-3
8.021941250E-1,3.270167857E-2,2.168467455E-2,-1.744545065E-3
8.122401250E-1,3.417354077E-2,2.101312205E-2,8.371872827E-4
8.222861250E-1,3.139932454E-2,2.066824399E-2,4.377859645E-3
8.323331250E-1,2.133704722E-2,1.920450293E-2,9.021428414E-4
8.423791250E-1,6.978347432E-3,1.614905708E-2,1.616668887E-3
8.524251250E-1,-4.089199356E-4,2.078639530E-2,1.576519106E-3
8.624721250E-1,2.317358041E-3,2.447194234E-2,-3.035010770E-3
8.725181250E-1,9.966371581E-3,3.165291995E-2,-7.386577781E-3
8.825641250E-1,1.649377868E-2,3.344070166E-2,-6.525843870E-3
8.926111250E-1,1.708658598E-2,2.965867519E-2,-2.930704271E-3
9.026571250E-1,1.201939024E-2,2.481997758E-2,-3.228445537E-3
9.127031250E-1,7.434865925E-3,2.036126330E-2,-4.052464850E-3
9.227501250E-1,-1.956232009E-4,1.764537022E-2,-6.556635257E-3
9.327961250E-1,-8.184382692E-3,1.312548108E-2,-8.354865015E-3
9.428421250E-1,-1.350671053E-2,6.679032929E-3,-4.694882780E-3
9.528891250E-1,-1.768935286E-2,1.627785852E-3,1.720367931E-3
9.629351250E-1,-1.197527442E-2,6.567974342E-4,7.284509949E-3
9.729811250E-1,-2.457744442E-3,2.996410709E-3,9.298861027E-3
9.830281250E-1,7.560801227E-3,3.329832107E-4,1.036732085E-2
9.930741250E-1,1.244695764E-2,-4.494993947E-3,7.586740889E-3
1.003120125E0,8.021582849E-3,-1.483844500E-2,3.074014559E-3
1.013167125E0,-8.309018798E-3,-2.474813163E-2,1.223726664E-3
1.023213125E0,-2.441981249E-2,-3.221829981E-2,4.301009234E-3
1.033259125E0,-3.608363867E-2,-3.111451305E-2,7.965289988E-3
