"Time (s)","w","x","y","z","Direct (°)","Yaw (°)","Pitch (°)","Roll (°)"
1.452333323E-3,9.376706102E-1,2.674330070E-1,3.425997197E-2,2.192705810E-1,4.067205051E1,3.115000529E1,-3.039892454E0,2.547624991E1
1.149833333E-2,9.376656790E-1,2.674376432E-1,3.450433940E-2,2.192476109E-1,4.067367647E1,3.115663157E1,-3.013029965E0,2.548102546E1
2.154433331E-2,9.376680392E-1,2.674457986E-1,3.469423202E-2,2.191981305E-1,4.067289824E1,3.116240324E1,-2.991275502E0,2.548114065E1
3.159033332E-2,9.376860781E-1,2.674502345E-1,3.484698274E-2,2.190911618E-1,4.066694989E1,3.116697859E1,-2.971597042E0,2.547361808E1
4.163633334E-2,9.377230830E-1,2.674539961E-1,3.499901696E-2,2.189034398E-1,4.065474481E1,3.117167200E1,-2.949423961E0,2.545691518E1
5.168333332E-2,9.377913188E-1,2.674571572E-1,3.511388819E-2,2.185893193E-1,4.063222990E1,3.117571927E1,-2.927228735E0,2.542475785E1
6.172933333E-2,9.378803329E-1,2.674600231E-1,3.514790070E-2,2.181975222E-1,4.060284101E1,3.117793131E1,-2.911258139E0,2.538133627E1
7.177533332E-2,9.379803895E-1,2.674824769E-1,3.502547464E-2,2.177592793E-1,4.056978201E1,3.117869988E1,-2.911142654E0,2.532785497E1
8.182133333E-2,9.380984429E-1,2.674926343E-1,3.473348128E-2,2.172847479E-1,4.053074362E1,3.117398802E1,-2.927787122E0,2.526515617E1
9.186733334E-2,9.382496658E-1,2.674377380E-1,3.434132592E-2,2.167609469E-1,4.048068389E1,3.115941817E1,-2.951960496E0,2.519402690E1
1.019133333E-1,9.384377250E-1,2.673184203E-1,3.391347219E-2,2.161607757E-1,4.041834727E1,3.113673462E1,-2.975914176E0,2.511336079E1
1.119593333E-1,9.386637164E-1,2.670897525E-1,3.352991480E-2,2.155209023E-1,4.034331506E1,3.110255059E1,-2.991064765E0,2.502986924E1
1.220053333E-1,9.389257855E-1,2.667068695E-1,3.323838504E-2,2.148974661E-1,4.025613675E1,3.105262835E1,-2.992917214E0,2.495148931E1
1.320513333E-1,9.392069050E-1,2.661968926E-1,3.302103375E-2,2.143342156E-1,4.016241964E1,3.098955586E1,-2.985489093E0,2.488255470E1
1.420983333E-1,9.394791736E-1,2.656425773E-1,3.284171998E-2,2.138557646E-1,4.007145284E1,3.092201721E1,-2.975570984E0,2.482451422E1
1.521443333E-1,9.397528331E-1,2.651234124E-1,3.261054452E-2,2.133325115E-1,3.997982138E1,3.085746080E1,-2.970809861E0,2.475974298E1
