"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (°)"
8.467912674E-3,3.670625016E1,1.370963612E2,2.290012261E1,NaN,NaN,2.779501400E1,3.554769120E1
9.035944939E-3,3.670625019E1,1.370963615E2,2.080689014E1,NaN,NaN,1.622189272E1,3.000000000E1
3.601098061E-2,3.670625024E1,1.370963612E2,2.080348362E1,NaN,NaN,1.622090550E1,3.000004332E1
6.021443963E0,3.670625022E1,1.370963615E2,2.080689014E1,NaN,NaN,1.421211684E1,3.000000000E1
1.202549899E1,3.670625021E1,1.370963616E2,2.080689014E1,NaN,NaN,1.308697485E1,3.000000000E1
