"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
-2.232999948E-3,-2.820135498E-1,3.425326996E0,9.332492981E0
7.812000054E-3,-3.412902832E-1,3.468437347E0,9.265432434E0
1.785600005E-2,-3.637435913E-1,3.553909607E0,9.176966400E0
2.790000004E-2,-4.799020386E-1,3.569477234E0,9.113648071E0
3.794500005E-2,-5.661227417E-1,3.619473267E0,9.115743713E0
4.798900004E-2,-6.800358582E-1,3.718866577E0,9.100774841E0
5.803400005E-2,-6.971003723E-1,3.704795837E0,9.092392273E0
6.807800004E-2,-6.788383484E-1,3.688330078E0,9.169032898E0
7.812200004E-2,-6.973997498E-1,3.680546265E0,9.161997528E0
8.816700004E-2,-6.583309937E-1,3.757336578E0,9.210496674E0
9.821100003E-2,-7.818241882E-1,3.766467590E0,9.215436401E0
1.082560000E-1,-7.845185852E-1,3.799399109E0,9.162446594E0
1.183000000E-1,-7.688012695E-1,3.844754791E0,8.994944916E0
1.283440000E-1,-8.610095215E-1,3.869303741E0,8.696615295E0
1.383890000E-1,-9.680369568E-1,3.834126892E0,8.193810883E0
1.484330000E-1,-2.948867798E-2,3.310366058E0,9.052275696E0
1.584770000E-1,6.523434448E-1,2.951861572E0,8.938512268E0
1.685220000E-1,7.800279236E-1,3.820056152E0,9.330996094E0
1.785660000E-1,3.451821899E-1,3.740870819E0,9.665101318E0
1.886110000E-1,-9.280700684E-3,3.769161987E0,9.494605865E0
1.986550000E-1,-4.577481079E-1,3.523672485E0,8.691974945E0
2.086990000E-1,-6.363267517E-1,3.115171967E0,8.611292725E0
2.187440000E-1,-1.052311707E-1,4.111350403E0,9.287137299E0
2.287880000E-1,2.380050659E-1,4.306843872E0,8.849597168E0
2.388330000E-1,3.611988831E-1,3.861669617E0,8.461454315E0
2.488770000E-1,6.680607605E-1,3.664230194E0,8.170309753E0
2.589210000E-1,8.637039185E-1,3.754193115E0,8.309819641E0
2.689660000E-1,1.031504974E0,3.888463898E0,8.535699921E0
2.790100001E-1,1.072819061E0,3.759881287E0,8.545878754E0
2.890540001E-1,1.015937347E0,3.641327820E0,8.347241821E0
2.990990001E-1,1.003513184E0,3.623963928E0,8.116870880E0
3.091430000E-1,9.684860229E-1,3.648063812E0,7.992329865E0
3.191880001E-1,1.033001862E0,3.608995056E0,8.057893524E0
3.292320000E-1,1.178648987E0,3.456462250E0,8.267906799E0
3.392760000E-1,1.376537476E0,3.401526489E0,8.351732483E0
3.493210000E-1,1.498234406E0,3.379821625E0,8.285121002E0
3.593650000E-1,1.465602264E0,3.299738159E0,8.302335205E0
3.694100000E-1,1.446142731E0,3.351081390E0,8.453820190E0
3.794540000E-1,1.330732727E0,3.337310028E0,8.605754242E0
3.894980000E-1,1.175355835E0,3.267704773E0,8.815917206E0
3.995430000E-1,5.243595886E-1,3.204536133E0,8.968150635E0
4.095870000E-1,-1.322499847E0,3.264561310E0,9.062903595E0
4.196320000E-1,-2.235900421E0,3.866609344E0,9.618398438E0
4.296760000E-1,-1.215173035E0,4.854554901E0,9.670939178E0
4.397200000E-1,-1.328786774E0,4.841981049E0,9.428144073E0
4.497650000E-1,-1.360071716E0,4.312831421E0,9.611812134E0
4.598090000E-1,-7.906558228E-1,3.920946350E0,9.912836151E0
4.698530000E-1,2.890489197E-1,3.691922607E0,9.657317505E0
4.798980000E-1,1.943708038E0,3.462300110E0,9.237590332E0
4.899420000E-1,1.940564575E0,2.983146515E0,9.667646027E0
4.999870000E-1,1.045875092E0,2.948568420E0,1.071965836E1
5.100310000E-1,4.405339050E-1,3.480113068E0,1.152633087E1
5.200750000E-1,7.469467163E-2,3.906426544E0,1.082009949E1
5.301200000E-1,-7.664062500E-2,3.622766418E0,9.959389343E0
5.401640000E-1,2.248324585E-1,3.600612488E0,9.304351501E0
