"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
2.789000049E-3,2.411938272E-2,-2.071585134E-2,-4.301264137E-2
1.283400005E-2,2.104707994E-2,-3.403807059E-2,-4.288974404E-2
2.287800005E-2,1.575777493E-2,-5.161972716E-2,-3.716155142E-2
3.292300005E-2,1.081200410E-2,-7.182534039E-2,-1.870412007E-2
4.296700004E-2,1.408183388E-2,-9.595730901E-2,1.943368465E-3
5.301100004E-2,1.383443922E-2,-1.182525456E-1,2.972293831E-2
6.305600004E-2,2.448362298E-2,-9.859815240E-2,5.195607617E-2
7.310000004E-2,3.821853548E-2,-5.972668901E-2,7.488138229E-2
8.314500004E-2,6.231481582E-2,-3.410814330E-2,9.183692932E-2
9.318900004E-2,7.740455121E-2,2.999414504E-2,1.088055223E-1
1.032330000E-1,9.794098884E-2,7.914704829E-2,1.258239299E-1
1.132780000E-1,1.228649244E-1,1.324786246E-1,1.520298421E-1
1.233220000E-1,1.384915560E-1,1.793851405E-1,1.968908012E-1
1.333660000E-1,5.197695270E-2,-1.459403932E-1,3.462144732E-1
1.434110000E-1,1.066537797E-1,-7.248109579E-1,3.764748871E-1
1.534550000E-1,4.492965713E-2,-1.223968387E0,1.748061478E-1
1.635000000E-1,-1.927489601E-2,-1.515692592E0,-1.537235230E-1
1.735440000E-1,-1.401100680E-2,-1.516654015E0,-3.317358196E-1
1.835880000E-1,6.770702451E-2,-1.355860353E0,-3.356954157E-1
1.936330000E-1,1.966717243E-1,-1.322384119E0,-2.031307071E-1
2.036770000E-1,3.221436441E-1,-1.391272068E0,7.604693528E-3
2.137220000E-1,3.039836884E-1,-1.085037231E0,5.853388458E-2
2.237660000E-1,1.981374174E-1,-6.694602370E-1,2.439348586E-2
2.338100000E-1,8.163377643E-2,-3.496457040E-1,3.695409000E-2
2.438550000E-1,-7.983721793E-3,-1.781530380E-1,8.707771450E-2
2.538990000E-1,-4.825700447E-2,-1.063654423E-1,1.276502460E-1
2.639440000E-1,-5.134334043E-2,-8.935636282E-2,1.265189350E-1
2.739880000E-1,-2.572620101E-2,-1.277860701E-1,9.340558201E-2
2.840320001E-1,-1.714815944E-2,-1.615336388E-1,6.730207801E-2
2.940770001E-1,-5.209819600E-2,-1.397361308E-1,6.756483018E-2
3.041210001E-1,-1.179986447E-1,-4.051021114E-2,9.648409486E-2
3.141650000E-1,-1.787835509E-1,1.023046076E-1,1.269923896E-1
3.242100000E-1,-2.125942409E-1,2.453504503E-1,1.463522315E-1
3.342540000E-1,-2.254692614E-1,3.435040116E-1,1.349927187E-1
3.442990000E-1,-2.381784022E-1,4.117895961E-1,9.455715120E-2
3.543430000E-1,-2.708596587E-1,5.036327243E-1,5.377190933E-2
3.643870000E-1,-2.961570024E-1,6.428813934E-1,1.396431029E-2
3.744320000E-1,-2.977933884E-1,8.235346675E-1,-2.727259509E-2
3.844760000E-1,-2.637534142E-1,1.052139044E0,-6.095306203E-2
3.945210000E-1,-2.215318531E-1,1.212908745E0,-1.228502765E-1
4.045650000E-1,-2.775256038E-1,6.950659752E-1,-2.069387883E-1
4.146090000E-1,-4.385312498E-1,-5.101790652E-3,-1.768222302E-1
4.246540000E-1,-4.988763630E-1,-1.434130520E-1,-6.990216672E-2
4.346980000E-1,-4.438515604E-1,-1.100033969E-1,2.718169242E-2
4.447430000E-1,-3.652363718E-1,6.838267669E-3,1.222355068E-1
4.547870000E-1,-2.854329050E-1,1.966493875E-1,2.244571000E-1
4.648310000E-1,-2.006487995E-1,4.390346110E-1,3.186717629E-1
4.748760000E-1,-1.365689188E-1,4.718432724E-1,3.156863749E-1
4.849200000E-1,-9.705320746E-2,3.695584536E-1,1.354289949E-1
4.949640000E-1,4.996225983E-2,3.809202909E-1,-6.926966831E-3
5.050090000E-1,3.494091332E-1,4.992818236E-1,-6.162696332E-2
5.150530000E-1,6.468320489E-1,4.667414427E-1,-6.791308522E-2
5.250980000E-1,7.716909051E-1,3.377203345E-1,-2.632809617E-2
5.351420000E-1,6.985012293E-1,1.335285902E-1,-1.332969591E-2
5.451860000E-1,5.994691849E-1,-9.759036452E-2,-9.060691297E-2
5.552310000E-1,4.723659456E-1,-3.476885855E-1,-1.574234515E-1
5.652750000E-1,2.860610485E-1,-5.850172639E-1,-1.467772126E-1
5.753200000E-1,1.063316837E-1,-8.095603585E-1,-1.110115349E-1
5.853640001E-1,-2.278742380E-2,-9.409697652E-1,-6.885156035E-2
5.954080001E-1,-6.160884723E-2,-9.273861051E-1,-1.624464616E-2
6.054530001E-1,-4.863365740E-2,-8.951884508E-1,3.922233731E-2
6.154970000E-1,-5.435616523E-2,-9.160332680E-1,9.215950221E-2
6.255420001E-1,-8.778496087E-2,-9.908515811E-1,1.350976527E-1
6.355860000E-1,-1.272247881E-1,-1.074858427E0,1.606738418E-1
6.456300000E-1,-9.847595543E-2,-9.758979678E-1,1.937926561E-1
6.556750000E-1,3.520976752E-2,-8.225049376E-1,2.023743689E-1
6.657190000E-1,1.490774751E-1,-8.182454705E-1,1.930035055E-1
6.757630000E-1,1.957699805E-1,-8.277213573E-1,1.647381186E-1
6.858080000E-1,2.772254348E-1,-5.242972970E-1,1.538694948E-1
6.958520000E-1,3.324536681E-1,-2.207079828E-1,2.033749819E-1
7.058970000E-1,2.499968708E-1,-2.127392590E-1,3.212686181E-1
7.159410000E-1,7.693666965E-2,-3.341466486E-1,3.505226970E-1
7.259850000E-1,-9.454986453E-2,-2.349662632E-1,2.730627954E-1
7.360300000E-1,-1.806315333E-1,1.230690181E-1,1.573037952E-1
7.460740000E-1,-2.146275789E-1,1.709417403E-1,1.066123769E-1
7.561190000E-1,-3.510557711E-1,4.471538067E-1,1.237446517E-1
7.661630000E-1,-5.476000309E-1,7.465099096E-1,4.192541912E-2
7.762070000E-1,-6.796553731E-1,9.514520168E-1,-2.008191124E-2
7.862520000E-1,-6.954564452E-1,1.032654762E0,8.862921968E-3
7.962960000E-1,-6.574384570E-1,9.614994526E-1,2.481479757E-2
8.063410000E-1,-6.568469405E-1,6.964864135E-1,-2.520149946E-2
8.163850000E-1,-6.831775308E-1,4.483457208E-1,-1.319560260E-1
8.264290000E-1,-6.656203270E-1,2.605726421E-1,-3.123558760E-1
8.364740000E-1,-5.290300250E-1,9.263652563E-2,-4.934093952E-1
8.465180000E-1,-3.369717002E-1,-4.651364312E-2,-6.102545261E-1
8.565630000E-1,-1.895347387E-1,-1.630330831E-1,-6.335425377E-1
8.666070000E-1,-6.793347746E-2,-1.748727113E-1,-5.932965875E-1
8.766510001E-1,4.021095484E-2,-1.294637322E-1,-5.101904869E-1
8.866960000E-1,1.330295652E-1,-4.779630154E-2,-4.092828035E-1
8.967400001E-1,2.032458037E-1,1.950780302E-2,-3.255361319E-1
9.067840000E-1,2.246751934E-1,5.406524613E-2,-2.492994219E-1
9.168290001E-1,1.878632903E-1,5.284902081E-2,-1.731486470E-1
9.268730000E-1,1.024948582E-1,1.037745737E-2,-7.071654499E-2
9.369180001E-1,-4.207320977E-3,-1.573095657E-2,3.910200298E-2
9.469620000E-1,-1.169762090E-1,-3.634435683E-2,1.492655277E-1
9.570060000E-1,-2.228889316E-1,-3.347964957E-2,2.319317907E-1
9.670510000E-1,-2.870436907E-1,-1.862497628E-1,2.496362180E-1
9.770950000E-1,-3.297338784E-1,-2.407916039E-1,2.447945625E-1
9.871400000E-1,-3.605826199E-1,-1.797410250E-1,2.421313971E-1
9.971840000E-1,-3.739052713E-1,-1.342366487E-1,2.314867824E-1
1.007228000E0,-3.860396743E-1,-1.141361743E-1,1.934592426E-1
1.017273000E0,-3.840959668E-1,-1.337202191E-1,1.436713636E-1
1.027317000E0,-2.801354825E-1,-2.379888296E-1,1.706252247E-1
1.037362000E0,-6.521738321E-2,-2.991997004E-1,2.436717153E-1
1.047406000E0,7.874298096E-2,-2.786132097E-1,2.045533508E-1
1.057450000E0,1.359991431E-1,-2.895445824E-1,1.076444834E-1
1.067495000E0,1.058502868E-1,-1.995933950E-1,4.212060198E-2
1.077539000E0,-8.390386589E-3,-1.093169749E-1,5.659357086E-2
1.087584000E0,-5.885728821E-2,-1.222418249E-1,1.407518536E-1
1.097628000E0,-5.850810930E-2,-1.757206172E-1,2.272226363E-1
1.107672000E0,-4.432091862E-2,-2.366718501E-1,2.905344963E-1
1.117717000E0,-1.488996018E-2,-1.976546794E-1,3.518824875E-1
1.127761000E0,2.756002918E-2,-1.783262491E-1,3.644534051E-1
1.137806000E0,9.241524339E-2,-1.878115386E-1,3.166348636E-1
1.147850000E0,1.511560529E-1,-1.427652389E-1,2.709331512E-1
1.157894000E0,2.137224078E-1,-1.670764536E-1,2.215807438E-1
1.167939000E0,2.904185355E-1,-2.137286514E-1,2.230715752E-1
1.177983000E0,3.675465584E-1,-2.176170796E-1,2.655087411E-1
1.188028000E0,4.209541380E-1,-2.256571651E-1,3.182244003E-1
