"Time (s)","w","x","y","z","Direct (°)","Yaw (°)","Pitch (°)","Roll (°)"
2.789000049E-3,6.569701072E-1,1.396623807E-1,-1.164117345E-1,-7.316645328E-1,9.786159347E1,2.075210013E1,2.947102375E0,-9.561818920E1
1.283400005E-2,6.567785392E-1,1.396674304E-1,-1.165638504E-1,-7.318113408E-1,9.789070762E1,2.076486164E1,2.940974331E0,-9.564701623E1
2.287800005E-2,6.565931774E-1,1.396018328E-1,-1.167509785E-1,-7.319603721E-1,9.791887244E1,2.077505294E1,2.926234519E0,-9.567712867E1
3.292300005E-2,6.564437378E-1,1.394338091E-1,-1.169839294E-1,-7.320893283E-1,9.794157467E1,2.078120063E1,2.898642157E0,-9.570503623E1
4.296700004E-2,6.563537543E-1,1.391613956E-1,-1.173027255E-1,-7.321707138E-1,9.795524269E1,2.078668542E1,2.854259734E0,-9.572716786E1
5.301100004E-2,6.563391425E-1,1.388017328E-1,-1.177186965E-1,-7.321852413E-1,9.795746201E1,2.079390815E1,2.793151537E0,-9.574059169E1
6.305600004E-2,6.564087533E-1,1.384303289E-1,-1.181882394E-1,-7.321175693E-1,9.794688880E1,2.080512924E1,2.724579429E0,-9.574160518E1
7.310000004E-2,6.565777069E-1,1.382130210E-1,-1.186001603E-1,-7.319405236E-1,9.792122284E1,2.082394964E1,2.670203776E0,-9.572270826E1
8.314500004E-2,6.568271899E-1,1.381425627E-1,-1.190049485E-1,-7.316641509E-1,9.788331440E1,2.085405337E1,2.626014225E0,-9.568696008E1
9.318900004E-2,6.571354177E-1,1.382941215E-1,-1.193515233E-1,-7.313022280E-1,9.783646470E1,2.089692974E1,2.602660342E0,-9.563534179E1
1.032330000E-1,6.575351305E-1,1.387161451E-1,-1.195670551E-1,-7.308276624E-1,9.777568469E1,2.095029211E1,2.608782526E0,-9.556132811E1
1.132780000E-1,6.580320128E-1,1.393838493E-1,-1.197262931E-1,-7.302270988E-1,9.770008989E1,2.101868913E1,2.636321749E0,-9.546471882E1
