"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
-2.393000002E-3,-2.407743073E0,-9.524693298E0,-1.517693939E0
7.650999993E-3,-2.427801361E0,-9.506580963E0,-1.517394562E0
1.769499999E-2,-2.441423035E0,-9.468260651E0,-1.476978607E0
2.773999999E-2,-2.500250702E0,-9.439370728E0,-1.436263275E0
3.778399999E-2,-2.601889343E0,-9.390572205E0,-1.392404480E0
4.782799998E-2,-2.715353394E0,-9.345665588E0,-1.334774323E0
5.787199998E-2,-2.846630402E0,-9.336684265E0,-1.323397980E0
6.791699998E-2,-2.969824219E0,-9.339977417E0,-1.290316772E0
7.796099997E-2,-3.082240448E0,-9.324858856E0,-1.243613892E0
8.800499997E-2,-3.293301544E0,-9.345216522E0,-1.021775208E0
9.804899996E-2,-3.818259888E0,-9.368268585E0,1.107097778E0
1.080940000E-1,-5.646707611E0,-9.513316956E0,7.464826813E0
1.181380000E-1,-6.722071381E0,-9.688901825E0,8.195158081E0
1.281820000E-1,-5.747747498E0,-9.452393646E0,5.048102417E0
1.382260000E-1,-4.790039062E0,-9.332792358E0,2.366129608E0
1.482710000E-1,-4.152514801E0,-9.262139282E0,-2.546205139E-1
1.583150000E-1,-3.604953461E0,-8.976682892E0,-2.437082062E0
1.683590000E-1,-3.120111694E0,-8.450227661E0,-3.602408752E0
1.784030000E-1,-2.841840363E0,-7.982300720E0,-3.298989716E0
1.884480000E-1,-2.996468811E0,-7.751480713E0,-2.055525513E0
1.984920000E-1,-3.549269257E0,-7.732919312E0,-6.982978821E-1
2.085360000E-1,-4.577331390E0,-7.845185852E0,-2.264790344E-1
2.185800000E-1,-6.428082733E0,-8.262967072E0,-2.402503967E-1
2.286250000E-1,-7.654632111E0,-9.144334259E0,2.112556915E0
2.386690000E-1,-8.192164307E0,-1.044812302E1,3.372486877E0
2.487130000E-1,-8.411757660E0,-1.168994064E1,2.542163544E0
2.587570000E-1,-7.550149384E0,-1.225381805E1,1.371597748E0
2.688020000E-1,-6.145171051E0,-1.180819473E1,-9.107061768E-1
2.788460000E-1,-5.510041809E0,-1.093431198E1,-2.400857391E0
2.888900000E-1,-5.752387848E0,-1.054961197E1,-2.254611511E0
2.989340000E-1,-6.098617859E0,-1.039752823E1,-8.258326721E-1
3.089790000E-1,-6.470893707E0,-9.807604980E0,6.113287354E-1
3.190230000E-1,-6.733447723E0,-8.986562347E0,1.038091278E0
3.290670000E-1,-7.015910339E0,-8.582851868E0,7.032376099E-1
3.391110000E-1,-7.054230652E0,-8.838520203E0,4.614903259E-1
3.491560000E-1,-7.170538788E0,-9.248218231E0,4.113446045E-1
3.592000000E-1,-7.638615417E0,-9.709409180E0,6.289920044E-1
3.692440000E-1,-8.130791931E0,-1.014171021E1,1.099313965E0
3.792890000E-1,-8.368796997E0,-1.029439270E1,1.135089569E0
3.893330000E-1,-8.079448700E0,-9.742490387E0,6.185137939E-1
3.993770000E-1,-7.189698944E0,-8.823551331E0,-2.275268555E-2
4.094210000E-1,-5.769751740E0,-8.001011810E0,-2.616558838E-1
4.194660000E-1,-4.421505432E0,-7.329358521E0,-2.215393066E-2
4.295100000E-1,-3.469036102E0,-6.710844727E0,4.939727783E-3
4.395540000E-1,-2.709066467E0,-6.122717743E0,9.205856323E-2
4.495980000E-1,-2.146985321E0,-5.637726288E0,2.914439392E-1
4.596430000E-1,-1.829196167E0,-5.296585693E0,4.116439819E-1
4.696870000E-1,-1.569186859E0,-5.096302185E0,4.900808716E-1
4.797310000E-1,-1.436862030E0,-4.965324554E0,5.472619629E-1
4.897750000E-1,-1.369951172E0,-4.870571594E0,5.176235962E-1
4.998200000E-1,-1.304088135E0,-4.776567078E0,5.260061646E-1
5.098640000E-1,-1.186133423E0,-4.619693298E0,4.983137512E-1
5.199080000E-1,-1.358275452E0,-4.524191895E0,4.372407532E-1
5.299520000E-1,-1.819765778E0,-4.548441467E0,5.544470215E-1
5.399970000E-1,-2.217788086E0,-4.682712250E0,7.915539551E-1
5.500410000E-1,-2.409689026E0,-4.937482452E0,1.086291046E0
5.600850000E-1,-2.647694092E0,-5.269941101E0,1.205592957E0
5.701290000E-1,-2.987637177E0,-5.622158661E0,1.240620117E0
5.801740000E-1,-3.331771545E0,-5.977819061E0,1.255888367E0
5.902180000E-1,-3.854185181E0,-6.345005493E0,1.140777740E0
6.002620000E-1,-4.444856873E0,-6.469845886E0,8.692424011E-1
6.103070000E-1,-5.069657593E0,-6.457870789E0,4.120930481E-1
6.203510000E-1,-5.886209564E0,-6.418203278E0,-3.772155762E-2
6.303950000E-1,-6.900051270E0,-6.549330597E0,-4.270619202E-1
6.404390000E-1,-7.952512665E0,-6.759942627E0,-7.903564453E-1
6.504840000E-1,-8.597521362E0,-6.953789520E0,-1.256337433E0
6.605280000E-1,-9.266031189E0,-7.175628204E0,-1.638193359E0
6.705720000E-1,-1.014260834E1,-7.436535645E0,-1.640289001E0
6.806160000E-1,-1.089793762E1,-7.495812378E0,-1.644330597E0
6.906610000E-1,-1.131871262E1,-7.420369263E0,-1.579964447E0
7.007050000E-1,-1.141705811E1,-7.264243927E0,-1.191222839E0
7.107490000E-1,-1.102517303E1,-7.125781860E0,-2.538720703E-1
7.207930000E-1,-1.032208511E1,-7.958500214E0,4.819976807E-2
7.308380000E-1,-1.025247986E1,-1.018092865E1,-6.307882690E-1
7.408820000E-1,-1.088895630E1,-1.315808762E1,-7.634124756E-3
7.509260000E-1,-1.227806763E1,-1.646381332E1,1.446891174E0
7.609700000E-1,-1.319401291E1,-1.836426132E1,2.399510193E-1
7.710150000E-1,-1.278820679E1,-1.760054947E1,-2.510130157E0
7.810590000E-1,-1.085901855E1,-1.370624771E1,-2.537523193E0
7.911030000E-1,-6.477330322E0,-8.690627747E0,1.802701263E0
8.011470000E-1,-2.122136993E0,-6.169121246E0,8.441545715E0
8.111920000E-1,9.262738037E-1,-5.159770203E0,1.163665146E1
8.212360000E-1,1.609902191E0,-5.993536377E0,4.455035706E0
8.312793750E-1,-5.448669434E-1,-7.539970551E0,-2.601889343E0
8.413243750E-1,-2.112556915E0,-8.331374817E0,-5.083129578E0
8.513683750E-1,-1.932182007E0,-8.888366547E0,-4.091142426E0
8.614123750E-1,-2.145488434E0,-9.426796875E0,-3.422033844E0
8.714563750E-1,-2.365979919E0,-9.804760895E0,-2.739453278E0
8.815013750E-1,-2.363584900E0,-9.948761444E0,-2.245480499E0
8.915453750E-1,-2.319875793E0,-9.912536774E0,-1.952240295E0
9.015893750E-1,-2.230212250E0,-9.719438324E0,-1.580263824E0
9.116333750E-1,-2.218985596E0,-9.245523834E0,-1.254541168E0
9.216783750E-1,-2.251018982E0,-8.683891754E0,-1.038839722E0
9.317223750E-1,-2.320624237E0,-8.276738434E0,-9.475296021E-1
9.417663750E-1,-2.361339569E0,-7.958051147E0,-9.165440369E-1
9.518103750E-1,-2.390678558E0,-7.682324524E0,-8.228388977E-1
9.618553750E-1,-2.553689575E0,-7.636070709E0,-7.496411133E-1
9.718993750E-1,-2.754122772E0,-7.748037872E0,-7.348219299E-1
9.819433750E-1,-2.846331024E0,-7.944579163E0,-8.140072632E-1
9.919873750E-1,-2.957998810E0,-8.320297852E0,-9.187893677E-1
1.002032375E0,-3.120411072E0,-8.689430237E0,-1.039737854E0
1.012076375E0,-3.372486877E0,-8.904233551E0,-1.052162018E0
1.022120375E0,-3.551664276E0,-8.906628571E0,-1.042581940E0
1.032165375E0,-3.545377350E0,-8.647218018E0,-1.047521667E0
1.042209375E0,-3.606150970E0,-8.490344238E0,-1.118025055E0
1.052253375E0,-3.633993073E0,-8.477620697E0,-1.277593231E0
1.062297375E0,-3.614084473E0,-8.449479218E0,-1.390009460E0
1.072342375E0,-3.645968170E0,-8.442892914E0,-1.384321289E0
1.082386375E0,-3.708088989E0,-8.503965912E0,-1.381926270E0
1.092430375E0,-3.741768951E0,-8.528514862E0,-1.370699615E0
1.102474375E0,-3.823948059E0,-8.580307159E0,-1.396296387E0
1.112519375E0,-3.921395416E0,-8.597521362E0,-1.394051056E0
1.122563375E0,-4.081262970E0,-8.625962219E0,-1.389410706E0
1.132607375E0,-4.131259003E0,-8.456963654E0,-1.377734985E0
1.142651375E0,-4.117487640E0,-8.303233337E0,-1.344953156E0
1.152696375E0,-4.071383514E0,-8.077951813E0,-1.268013153E0
1.162740375E0,-4.018992462E0,-7.864046631E0,-1.200802917E0
1.172784375E0,-3.925287323E0,-7.693251801E0,-1.045126648E0
1.182828375E0,-3.851939850E0,-7.552544403E0,-8.735833740E-1
1.192873375E0,-3.864962769E0,-7.687563629E0,-7.026388550E-1
1.202917375E0,-4.013453979E0,-7.922724609E0,-6.007008362E-1
1.212961375E0,-4.186643829E0,-8.169261932E0,-5.465135193E-1
1.223006375E0,-4.312082977E0,-8.327632599E0,-5.276527405E-1
1.233050375E0,-4.396357727E0,-8.436156921E0,-5.215155029E-1
1.243094375E0,-4.378245392E0,-8.528514862E0,-5.587879944E-1
1.253138375E0,-4.183200989E0,-8.498876495E0,-3.481759644E-1
1.263183375E0,-3.324287109E0,-8.646170197E0,2.075434113E0
1.273227375E0,-2.189496918E0,-8.921747131E0,6.727310486E0
1.283271375E0,-2.188149719E0,-8.907975769E0,6.992708588E0
1.293315375E0,-3.367247772E0,-8.966953125E0,2.197729797E0
1.303360375E0,-4.448299713E0,-8.613088989E0,1.043330383E-1
1.313404375E0,-4.889881439E0,-8.334218903E0,-1.079704742E0
1.323448375E0,-5.270390167E0,-8.484805756E0,-1.442400513E0
1.333492375E0,-5.515131226E0,-8.746311951E0,-1.426982574E0
1.343537375E0,-5.838009796E0,-9.216633911E0,-1.474433899E0
1.353581375E0,-6.137387238E0,-9.639205170E0,-1.372346191E0
1.363625375E0,-6.418203278E0,-1.000399658E1,-1.207089844E0
1.373670375E0,-6.659501495E0,-1.031145721E1,-1.065184937E0
1.383714375E0,-6.924450531E0,-1.045934967E1,-1.050515442E0
1.393758375E0,-7.285499725E0,-1.057071808E1,-1.216220856E0
1.403802375E0,-7.868986359E0,-1.077474380E1,-1.449884949E0
1.413847375E0,-8.566086731E0,-1.106005051E1,-1.572779388E0
1.423891375E0,-9.087302856E0,-1.127245880E1,-1.604663086E0
1.433935375E0,-9.308842163E0,-1.121467896E1,-1.629511414E0
1.443979375E0,-9.340875549E0,-1.082069824E1,-6.562353516E-1
1.454024375E0,-1.132754425E1,-1.048689240E1,1.364263000E1
1.464068375E0,-1.168500092E1,-1.022089554E1,1.764126480E1
1.474112375E0,-9.367520142E0,-9.504036255E0,-3.066523132E0
1.484156375E0,-6.709647217E0,-8.165220337E0,-4.797972565E0
1.494201375E0,-5.110073547E0,-7.738457794E0,-3.420986023E0
1.504245375E0,-4.569547577E0,-8.528065796E0,-1.644480286E0
1.514289375E0,-4.427642670E0,-9.997709656E0,6.499484253E-1
1.524333375E0,-4.599036255E0,-1.195129715E1,1.532812500E0
1.534378375E0,-4.776267700E0,-1.426264069E1,1.523831177E0
1.544422375E0,-4.630620575E0,-1.583272568E1,-1.140628052E-1
1.554466375E0,-3.970493317E0,-1.632834503E1,-1.068478088E0
1.564511375E0,-4.413721619E0,-1.717722977E1,6.466552734E-1
1.574555375E0,-4.766987000E0,-1.705867630E1,1.839973755E0
1.584599375E0,-3.820654907E0,-1.507994110E1,1.927990723E-1
1.594643375E0,-2.813998260E0,-1.317799622E1,-4.213737488E-1
1.604688375E0,-2.542911987E0,-1.155117920E1,-1.098415833E0
1.614732375E0,-2.458188171E0,-1.037342834E1,-1.921105042E0
1.624776375E0,-2.997366943E0,-9.739945679E0,-1.463656311E0
1.634820375E0,-3.680995331E0,-9.371561737E0,-7.544311523E-1
1.644865375E0,-3.946842499E0,-8.988059235E0,-2.850073242E-1
1.654909375E0,-3.779640198E0,-8.487949219E0,3.278182983E-2
1.664953375E0,-3.134182434E0,-7.856861572E0,-4.176315308E-2
1.674998375E0,-2.692151642E0,-7.449109497E0,-2.686912537E-1
1.685042375E0,-2.441572723E0,-7.112309875E0,-2.342628479E-1
1.695086375E0,-2.180814972E0,-6.880292358E0,-2.005828857E-1
1.705130375E0,-1.899699554E0,-6.784192200E0,-2.502795410E-1
1.715175375E0,-1.270408173E0,-6.700815582E0,-2.195933533E-1
1.725219375E0,-5.291496277E-1,-6.383325806E0,-3.960763550E-1
1.735263375E0,9.580078125E-2,-5.842650146E0,-3.867956543E-1
1.745307375E0,7.587721252E-1,-5.331612854E0,-3.838018799E-1
1.755352375E0,1.124461670E0,-4.938230896E0,-3.650907898E-1
1.765396375E0,1.180145874E0,-4.718188477E0,-4.070036316E-1
1.775440375E0,1.375190277E0,-4.476141815E0,-3.664379883E-1
1.785484375E0,1.653012543E0,-4.212240601E0,-1.700463867E-1
1.795529375E0,1.859882355E0,-4.018393707E0,-2.245330811E-2
1.805573375E0,2.037562866E0,-3.839665375E0,6.795867920E-2
1.815617375E0,2.016756134E0,-3.881727905E0,4.535568237E-2
1.825662292E0,1.625769196E0,-4.031865692E0,-5.927673340E-2
1.835706292E0,1.097068634E0,-4.194577332E0,-1.544787598E-1
1.845750292E0,7.102729797E-1,-4.380790100E0,-7.574249268E-2
1.855794292E0,4.514611816E-1,-4.727918243E0,3.939807129E-1
1.865839292E0,-2.318678284E-1,-5.666167145E0,1.451531525E0
1.875883292E0,-2.040406952E0,-7.236850891E0,3.339405670E0
1.885927292E0,-4.826563110E0,-9.151219940E0,5.041516113E0
1.895971292E0,-8.018226013E0,-1.084809128E1,4.976700897E0
1.906016292E0,-1.010159363E1,-1.197225357E1,1.958377533E0
1.916060292E0,-1.151585266E1,-1.322140594E1,-1.601669312E-2
1.926104292E0,-1.382944153E1,-1.428629150E1,4.980293427E0
1.936149292E0,-1.513323029E1,-1.333666626E1,5.851781158E0
1.946193292E0,-1.455767715E1,-1.076710968E1,1.930685120E0
1.956237292E0,-1.476275070E1,-8.322543182E0,2.790796509E0
1.966281292E0,-1.416219955E1,-6.610702972E0,1.716779938E0
1.976326292E0,-1.312844925E1,-7.315587158E0,-3.618575134E0
1.986370292E0,-1.271875122E1,-1.059107574E1,-6.183042297E0
1.996414292E0,-1.275856842E1,-1.533785477E1,-1.135987701E0
2.006458292E0,-1.204844513E1,-1.918964493E1,4.748724976E0
2.016503292E0,-1.046114594E1,-1.807296707E1,4.918322296E0
2.026547292E0,-7.028783569E0,-1.283640656E1,8.999285889E-1
2.036591292E0,-2.522404633E0,-8.660690002E0,5.699996796E0
2.046635292E0,1.754800873E0,-6.070626068E0,1.047506699E1
2.056680292E0,3.594475250E0,-4.625680847E0,5.046156464E0
2.066724292E0,3.006947021E0,-4.813091125E0,-6.295907593E-1
2.076768292E0,7.708969116E-1,-6.318360901E0,-3.274141388E0
2.086813292E0,-8.237370300E-1,-8.071964264E0,-3.515888672E0
2.096857292E0,-1.409468994E0,-9.524992676E0,-2.541115723E0
2.106901292E0,-2.031275940E0,-1.042566971E1,-2.476599884E0
2.116945292E0,-2.702779541E0,-1.114836685E1,-2.698288879E0
2.126990292E0,-3.189417572E0,-1.160836029E1,-2.850671997E0
2.137034292E0,-3.403322754E0,-1.163829803E1,-2.777474213E0
2.147078292E0,-3.232827301E0,-1.094688583E1,-2.357297974E0
2.157122292E0,-2.859803009E0,-9.889634399E0,-1.835932159E0
2.167167292E0,-2.506238251E0,-8.874445496E0,-1.412911835E0
2.177211292E0,-2.256557465E0,-8.196205902E0,-1.322799225E0
2.187255292E0,-2.146685944E0,-7.764503632E0,-1.171314240E0
2.197300292E0,-2.223476257E0,-7.598947906E0,-9.439370728E-1
2.207344292E0,-2.581980743E0,-7.763156433E0,-6.935078430E-1
2.217388292E0,-2.980152740E0,-7.911348267E0,-4.816983032E-1
2.227432292E0,-3.368145905E0,-8.118816833E0,-4.233197021E-1
2.237477292E0,-3.647764435E0,-8.524473267E0,-6.008505249E-1
2.247521292E0,-3.727249146E0,-8.748856659E0,-8.440946960E-1
2.257565292E0,-3.736380157E0,-8.759484558E0,-9.852511597E-1
2.267610292E0,-3.583398285E0,-8.533604279E0,-1.027912445E0
2.277654292E0,-3.233276367E0,-7.991132355E0,-9.571096802E-1
2.287698292E0,-3.061433716E0,-7.694449310E0,-9.613009644E-1
2.297742292E0,-3.047812042E0,-7.623347168E0,-1.060993652E0
2.307787292E0,-3.069965973E0,-7.626490631E0,-1.167871399E0
2.317831292E0,-3.075055389E0,-7.571105804E0,-1.258882141E0
2.327875292E0,-3.200494537E0,-7.617060242E0,-1.311273193E0
2.337919292E0,-3.420836334E0,-7.833061066E0,-1.324296112E0
2.347964292E0,-3.572171631E0,-7.998766479E0,-1.322799225E0
2.358008292E0,-3.670966187E0,-8.098159790E0,-1.321601715E0
2.368052292E0,-3.729793854E0,-8.046068115E0,-1.243314514E0
2.378097292E0,-3.773802338E0,-8.029752045E0,-1.186283112E0
2.388141292E0,-3.767515411E0,-7.979756012E0,-1.124910736E0
2.398185292E0,-3.759132843E0,-7.885152740E0,-1.112336884E0
2.408229292E0,-3.759432220E0,-7.869884491E0,-1.105451202E0
2.418274292E0,-3.784130859E0,-7.963739319E0,-1.066382446E0
2.428318292E0,-3.706891479E0,-7.995623016E0,-1.030906219E0
2.438362292E0,-3.698359222E0,-8.062234497E0,-9.175918579E-1
2.448406292E0,-3.695515137E0,-8.125253448E0,-7.333250427E-1
2.458451292E0,-3.692820740E0,-8.142317963E0,-4.182302856E-1
2.468495292E0,-3.567980347E0,-8.220305786E0,1.727258148E0
2.478539292E0,-3.667972412E0,-8.667276306E0,4.651277618E0
2.488584292E0,-5.119803314E0,-9.796378326E0,1.010219238E1
2.498628292E0,-6.709796906E0,-1.047611481E1,9.672585754E0
2.508672292E0,-5.812263336E0,-9.597442017E0,2.157613220E0
2.518716292E0,-5.460494843E0,-9.472901001E0,1.564247131E-1
2.528761292E0,-5.997877350E0,-1.010847931E1,-2.113455048E0
2.538805292E0,-6.677015076E0,-1.051892578E1,-2.968926086E0
