"Time (s)","Gravity X (m/s^2)","Gravity Y (m/s^2)","Gravity Z (m/s^2)"
2.628999995E-3,-2.132183826E0,-9.516461588E0,-1.061528819E0
1.267299999E-2,-2.121720379E0,-9.518905724E0,-1.060571264E0
2.271699999E-2,-2.109215378E0,-9.521384944E0,-1.063279037E0
3.276199999E-2,-2.095315669E0,-9.523844283E0,-1.068709200E0
4.280599998E-2,-2.080941605E0,-9.526241056E0,-1.075419026E0
5.284999998E-2,-2.067005351E0,-9.528533750E0,-1.081957821E0
6.289399997E-2,-2.054119988E0,-9.530728210E0,-1.087162208E0
7.293899998E-2,-2.042341357E0,-9.532884078E0,-1.090440377E0
8.298299997E-2,-2.031765060E0,-9.535027667E0,-1.091444051E0
9.302699997E-2,-2.022615483E0,-9.537238500E0,-1.089136813E0
1.030710000E-1,-2.010866234E0,-9.540347464E0,-1.083663965E0
1.131160000E-1,-2.007700844E0,-9.544819415E0,-1.049598014E0
1.231600000E-1,-2.028060410E0,-9.549414741E0,-9.652772172E-1
1.332040000E-1,-2.072423527E0,-9.552042480E0,-8.364522390E-1
1.432480000E-1,-2.137060403E0,-9.549964380E0,-6.835618754E-1
1.532930000E-1,-2.215206686E0,-9.541927966E0,-5.297139205E-1
1.633370000E-1,-2.296331103E0,-9.529231907E0,-3.958970282E-1
1.733810000E-1,-2.368860112E0,-9.515120237E0,-2.951465972E-1
1.834250000E-1,-2.427953243E0,-9.502080946E0,-2.271785807E-1
1.934700000E-1,-2.479808544E0,-9.489668477E0,-1.812081367E-1
2.035140000E-1,-2.538758418E0,-9.474673877E0,-1.460436578E-1
2.135580000E-1,-2.624531224E0,-9.451732326E0,-1.126048750E-1
2.236030000E-1,-2.753405026E0,-9.415386034E0,-7.321197306E-2
2.336470000E-1,-2.929363533E0,-9.362407921E0,-1.516057167E-2
2.436910000E-1,-3.150231287E0,-9.290188960E0,6.721907951E-2
2.537350000E-1,-3.407588005E0,-9.197753252E0,1.605712296E-1
2.637800000E-1,-3.681696120E0,-9.089751086E0,2.400561047E-1
2.738240000E-1,-3.949187817E0,-8.975506432E0,2.833571486E-1
2.838680000E-1,-4.198853985E0,-8.861545953E0,2.805791913E-1
2.939120000E-1,-4.430143524E0,-8.749488743E0,2.374534177E-1
3.039570000E-1,-4.643908373E0,-8.639562843E0,1.678932957E-1
3.140010000E-1,-4.839764661E0,-8.532631302E0,8.349385411E-2
3.240450000E-1,-5.017983994E0,-8.429464783E0,-7.595059188E-3
3.340890000E-1,-5.177290215E0,-8.332018595E0,-9.604535932E-2
3.441340000E-1,-5.314559450E0,-8.243837906E0,-1.752340364E-1
3.541780000E-1,-5.432724661E0,-8.164656665E0,-2.449731014E-1
3.642220000E-1,-5.542799081E0,-8.088166314E0,-3.083243392E-1
3.742660000E-1,-5.653559963E0,-8.008517881E0,-3.701675251E-1
3.843110000E-1,-5.769195669E0,-7.922725194E0,-4.277055890E-1
3.943550000E-1,-5.887187803E0,-7.833232389E0,-4.664739078E-1
4.043990000E-1,-6.000718512E0,-7.746296571E0,-4.715707430E-1
4.144430000E-1,-6.102041988E0,-7.668754306E0,-4.374964958E-1
4.244880000E-1,-6.188366187E0,-7.602943894E0,-3.681029098E-1
