"Time (s)","w","x","y","z","Direct (°)","Yaw (°)","Pitch (°)","Roll (°)"
2.628999995E-3,2.717160751E-1,-1.469060226E-1,7.297417673E-1,-6.099720563E-1,1.484671823E2,-9.636483746E1,1.255331588E1,-1.459957199E2
1.267299999E-2,2.707810578E-1,-1.465676255E-1,7.297763698E-1,-6.104276111E-1,1.485785008E2,-9.635752342E1,1.249071413E1,-1.461025521E2
2.271699999E-2,2.697412635E-1,-1.463467339E-1,7.299152437E-1,-6.107750170E-1,1.487022578E2,-9.637197558E1,1.241591817E1,-1.462099913E2
3.276199999E-2,2.686379327E-1,-1.462204619E-1,7.301301083E-1,-6.110345678E-1,1.488335360E2,-9.640260778E1,1.233280549E1,-1.463159628E2
4.280599998E-2,2.675392381E-1,-1.461655657E-1,7.303752555E-1,-6.112367989E-1,1.489642210E2,-9.644086180E1,1.224688448E1,-1.464159629E2
5.284999998E-2,2.665285462E-1,-1.461779779E-1,7.306008886E-1,-6.114056498E-1,1.490844019E2,-9.647814593E1,1.216360589E1,-1.465025525E2
6.289399997E-2,2.656915519E-1,-1.462861689E-1,7.307607516E-1,-6.115530373E-1,1.491839021E2,-9.650755432E1,1.208663138E1,-1.465654935E2
7.293899998E-2,2.650719300E-1,-1.465245936E-1,7.308273015E-1,-6.116852730E-1,1.492575461E2,-9.652554405E1,1.201628713E1,-1.465978474E2
8.298299997E-2,2.646912597E-1,-1.469037256E-1,7.307861872E-1,-6.118081732E-1,1.493027836E2,-9.653004292E1,1.195314004E1,-1.465967532E2
9.302699997E-2,2.643175752E-1,-1.471053350E-1,7.306651626E-1,-6.120659539E-1,1.493471861E2,-9.651485985E1,1.189852258E1,-1.466087166E2
1.030710000E-1,2.617215927E-1,-1.447839077E-1,7.309379159E-1,-6.134079833E-1,1.496555202E2,-9.648030824E1,1.182840211E1,-1.470233068E2
1.131160000E-1,2.560804162E-1,-1.375625931E-1,7.311448991E-1,-6.171924226E-1,1.503247714E2,-9.627532849E1,1.180951455E1,-1.480996508E2
1.231600000E-1,2.494126162E-1,-1.263470849E-1,7.302294484E-1,-6.233736794E-1,1.511144869E2,-9.577198616E1,1.193102345E1,-1.495743862E2
1.332040000E-1,2.427648570E-1,-1.126371576E-1,7.279735594E-1,-6.312152059E-1,1.519004358E2,-9.500450504E1,1.219598015E1,-1.512276497E2
1.432480000E-1,2.374123969E-1,-9.871379870E-2,7.246348336E-1,-6.393710215E-1,1.525322638E2,-9.409410239E1,1.258249685E1,-1.527648698E2
1.532930000E-1,2.334648177E-1,-8.562878274E-2,7.208788961E-1,-6.469123782E-1,1.529977074E2,-9.317747654E1,1.305057722E1,-1.541000822E2
1.633370000E-1,2.310636906E-1,-7.460249282E-2,7.173651134E-1,-6.530172017E-1,1.532805925E2,-9.237901569E1,1.353743580E1,-1.551342216E2
1.733810000E-1,2.297400267E-1,-6.607690186E-2,7.146166752E-1,-6.574013169E-1,1.534364670E2,-9.177667052E1,1.397355476E1,-1.558834952E2
1.834250000E-1,2.288390535E-1,-5.960285091E-2,7.127597272E-1,-6.603437148E-1,1.535425368E2,-9.136958361E1,1.432949336E1,-1.564454053E2
1.934700000E-1,2.278421963E-1,-5.393981068E-2,7.115661496E-1,-6.624590651E-1,1.536598679E2,-9.109394754E1,1.464230185E1,-1.569617490E2
2.035140000E-1,2.267021240E-1,-4.777381104E-2,7.107469834E-1,-6.642005729E-1,1.537940212E2,-9.088309344E1,1.499845012E1,-1.575375441E2
2.135580000E-1,2.263603342E-1,-4.048641019E-2,7.100000991E-1,-6.655987314E-1,1.538342328E2,-9.068257102E1,1.551771556E1,-1.581365582E2
2.236030000E-1,2.268591421E-1,-3.077215167E-2,7.090730370E-1,-6.669358402E-1,1.537755469E2,-9.044551041E1,1.630039346E1,-1.588542911E2
2.336470000E-1,2.269366080E-1,-1.680125110E-2,7.074534812E-1,-6.691240202E-1,1.537664323E2,-9.009277912E1,1.737413234E1,-1.599326353E2
2.436910000E-1,2.266073147E-1,1.304149933E-3,7.046788277E-1,-6.723653236E-1,1.538051759E2,-8.958544413E1,1.873094255E1,-1.613475488E2
2.537350000E-1,2.262429130E-1,2.233161305E-2,7.009402547E-1,-6.760164208E-1,1.538480466E2,-8.899985148E1,2.032584041E1,-1.629734711E2
2.637800000E-1,2.261367240E-1,4.422841814E-2,6.969996930E-1,-6.790415319E-1,1.538605388E2,-8.848719678E1,2.204287566E1,-1.646440263E2
2.738240000E-1,2.263477112E-1,6.501408479E-2,6.937801584E-1,-6.805945590E-1,1.538357178E2,-8.819177022E1,2.373878790E1,-1.662296538E2
2.838680000E-1,2.268216736E-1,8.390272178E-2,6.918523405E-1,-6.803326796E-1,1.537799554E2,-8.818647502E1,2.534182648E1,-1.676999168E2
2.939120000E-1,2.274124881E-1,1.011388230E-1,6.911355280E-1,-6.785176677E-1,1.537104364E2,-8.844542462E1,2.684604158E1,-1.690941043E2
3.039570000E-1,2.277131005E-1,1.173600492E-1,6.911362866E-1,-6.757988377E-1,1.536750606E2,-8.888670682E1,2.825425883E1,-1.704888019E2
3.140010000E-1,2.272624453E-1,1.331034354E-1,6.913956372E-1,-6.727609139E-1,1.537280923E2,-8.943936484E1,2.956101307E1,-1.719550795E2
3.240450000E-1,2.261338370E-1,1.483590141E-1,6.916478229E-1,-6.696837725E-1,1.538608784E2,-9.005162424E1,3.076494265E1,-1.734745321E2
3.340890000E-1,2.248079814E-1,1.625388155E-1,6.917198940E-1,-6.667578540E-1,1.540168259E2,-9.066043421E1,3.185398675E1,-1.749395571E2
3.441340000E-1,2.235287614E-1,1.750912428E-1,6.915738973E-1,-6.641562766E-1,1.541672418E2,-9.121771677E1,3.280279466E1,-1.762660513E2
3.541780000E-1,2.225272890E-1,1.859467748E-1,6.913101213E-1,-6.618125535E-1,1.542849673E2,-9.171859217E1,3.362772673E1,-1.774222298E2
3.642220000E-1,2.221671020E-1,1.955966540E-1,6.909824506E-1,-6.594900093E-1,1.543273014E2,-9.218308249E1,3.440334791E1,-1.784216291E2
3.742660000E-1,2.227168655E-1,2.044788916E-1,6.906918481E-1,-6.569097792E-1,1.542626843E2,-9.264642631E1,3.519113053E1,-1.792886545E2
3.843110000E-1,2.247327493E-1,2.123647777E-1,6.904351316E-1,-6.539846194E-1,1.540256733E2,-9.309009334E1,3.602182418E1,-1.799507430E2
3.943550000E-1,2.287894256E-1,2.184138620E-1,6.899788499E-1,-6.510606818E-1,1.535483787E2,-9.340797489E1,3.687857023E1,1.797499971E2
4.043990000E-1,2.349975510E-1,2.218765206E-1,6.890616923E-1,-6.486455198E-1,1.528170432E2,-9.348369180E1,3.771209432E1,1.799338748E2
4.144430000E-1,2.427889017E-1,2.226535610E-1,6.875491894E-1,-6.471128918E-1,1.518975955E2,-9.326514068E1,3.846398669E1,-1.794107056E2
4.244880000E-1,2.515499671E-1,2.211687275E-1,6.854531423E-1,-6.464991494E-1,1.508614995E2,-9.277185876E1,3.911081047E1,-1.783714188E2
4.345320000E-1,2.608261724E-1,2.179171403E-1,6.828822267E-1,-6.466480753E-1,1.497618201E2,-9.205657610E1,3.964719961E1,-1.770444133E2
4.445760000E-1,2.701821406E-1,2.134109889E-1,6.799039408E-1,-6.474473060E-1,1.486497889E2,-9.117013290E1,4.007131133E1,-1.755286058E2
4.546200000E-1,2.791985527E-1,2.082784721E-1,6.766416482E-1,-6.487097516E-1,1.475752447E2,-9.018414400E1,4.039543993E1,-1.739417458E2
4.646650000E-1,2.874698085E-1,2.031865217E-1,6.733067578E-1,-6.501803184E-1,1.465869248E2,-8.918851974E1,4.064168791E1,-1.724118191E2
