"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
1.044049999E-2,3.372381255E-2,8.046600223E-2,2.934768423E-2
2.048650000E-2,8.692437550E-4,1.248014644E-1,2.698696963E-2
3.053249998E-2,-2.488592081E-2,1.607607901E-1,2.375256084E-2
4.057849999E-2,-3.763495758E-2,1.676096618E-1,2.685476467E-2
5.062450000E-2,-3.961315379E-2,1.447719932E-1,3.240186349E-2
6.067049998E-2,-3.357451409E-2,1.065676734E-1,3.483245522E-2
7.071649999E-2,-2.253065258E-2,5.128391087E-2,3.312084079E-2
8.076249997E-2,-1.401874423E-2,4.949614406E-3,2.236047946E-2
9.080849998E-2,-1.333697513E-2,-2.197494358E-2,2.033807337E-2
1.008545000E-1,-2.516250685E-2,-2.700611018E-2,2.415232733E-2
1.109005000E-1,-4.878927395E-2,-7.263564505E-3,3.038918413E-2
1.209465000E-1,-8.018093556E-2,1.787362620E-2,3.228652477E-2
1.309925000E-1,-1.095217764E-1,5.405107141E-2,3.114189580E-2
1.410385000E-1,-1.331259161E-1,7.750606537E-2,2.919672430E-2
1.510845000E-1,-1.355137080E-1,9.218593687E-2,3.091845661E-2
1.611305000E-1,-1.154549345E-1,9.966939688E-2,2.779463120E-2
1.711765000E-1,-8.150975406E-2,9.731036425E-2,2.080303617E-2
1.812225000E-1,-4.278480634E-2,9.176359326E-2,1.090478525E-2
1.912685000E-1,-1.877054689E-3,7.472761720E-2,8.090026677E-5
2.013145000E-1,2.783436514E-2,5.171940476E-2,-9.421003982E-3
2.113605000E-1,4.323302954E-2,1.699737832E-2,-1.650794223E-2
2.214065000E-1,5.269464478E-2,-2.326413430E-2,-3.042840213E-2
2.314525000E-1,5.377615243E-2,-5.541088432E-2,-3.225586191E-2
2.414985000E-1,4.423221201E-2,-7.167775929E-2,-3.315583989E-2
2.515445000E-1,2.698744647E-2,-6.485474110E-2,-2.570724487E-2
2.615905000E-1,5.533235613E-3,-5.090000108E-2,-2.190069854E-2
2.716365000E-1,-1.651587524E-2,-3.490345925E-2,-1.999813505E-2
2.816825000E-1,-4.326672480E-2,-1.256395318E-2,-2.215224877E-2
2.917285000E-1,-6.864372641E-2,1.562028099E-2,-1.984994672E-2
3.017745000E-1,-9.013450146E-2,4.273136333E-2,-1.903287880E-2
3.118205000E-1,-1.027232632E-1,5.773933977E-2,-1.868320629E-2
3.218655000E-1,-1.014872789E-1,5.740674958E-2,-2.995664999E-2
3.319125000E-1,-7.908343524E-2,5.350202322E-2,-4.528873414E-2
3.419575000E-1,-5.454509705E-2,3.935325518E-2,-5.209064111E-2
3.520035000E-1,-3.130102530E-2,1.443539094E-2,-5.154815316E-2
3.620495000E-1,-1.613514125E-2,-8.093331009E-3,-4.202309251E-2
3.720955000E-1,-1.622355729E-2,-1.312111225E-2,-3.337235004E-2
3.821415000E-1,-1.889500953E-2,-3.075649496E-3,-2.490073815E-2
3.921875000E-1,-2.419736236E-2,1.295604743E-2,-1.467180252E-2
4.022335000E-1,-2.990068682E-2,2.217913978E-2,-4.622321576E-3
4.122795000E-1,-3.202855587E-2,2.900562063E-2,6.192509551E-3
4.223255000E-1,-2.565209940E-2,2.533787116E-2,1.417817362E-2
4.323715000E-1,-1.189394109E-2,2.075856738E-2,2.157728653E-3
4.424175000E-1,8.297047578E-3,1.695671678E-2,-1.553490758E-2
4.524635000E-1,1.863091253E-2,1.047964208E-2,-3.229817376E-2
4.625095000E-1,1.618529856E-2,5.523130530E-4,-3.159637749E-2
4.725555000E-1,-2.162817400E-3,1.174161094E-3,-1.811812073E-2
4.826015000E-1,-2.179748751E-2,9.183978662E-3,-1.469919086E-2
4.926475000E-1,-3.713223711E-2,2.490914613E-2,-9.912957437E-3
5.026935000E-1,-4.864123464E-2,2.889250405E-2,-2.016124781E-3
5.127395000E-1,-4.594292119E-2,3.951931372E-2,5.609837361E-3
5.227855000E-1,-3.561305255E-2,3.067383356E-2,1.240464672E-2
5.328315000E-1,-1.932382770E-2,2.188726701E-2,4.644993693E-3
5.428775000E-1,-5.317182280E-3,1.182327513E-2,1.351957675E-3
5.529235000E-1,7.637498435E-3,1.314652618E-4,2.701913938E-3
5.629695000E-1,1.127199735E-2,-7.916461676E-3,3.873007838E-3
5.730155000E-1,7.895375602E-3,-1.504041813E-2,2.533438150E-3
5.830615000E-1,1.955031184E-3,-1.929824799E-2,3.740425687E-3
5.931075000E-1,-8.063514717E-3,-2.186553180E-2,1.988864969E-3
6.031535000E-1,-1.349401288E-2,-2.052139491E-2,5.702734459E-3
6.131995000E-1,-2.011090331E-2,-2.145722881E-2,8.661506698E-3
6.232455000E-1,-2.914864197E-2,-2.118178084E-2,8.390736766E-3
6.332915000E-1,-3.989263624E-2,-1.541230828E-2,-1.755873673E-4
6.433375000E-1,-5.666760355E-2,5.407521967E-3,-1.120215654E-2
6.533830416E-1,-6.335001439E-2,1.907619648E-2,-2.098527923E-2
6.634290417E-1,-5.682886019E-2,2.198825777E-2,-3.535410762E-2
6.734750417E-1,-4.054442793E-2,2.619791776E-2,-3.476501629E-2
6.835210416E-1,-2.693956904E-2,2.709451877E-2,-2.775202878E-2
6.935670417E-1,-1.353161968E-2,1.977615245E-2,-2.265394107E-2
7.036130417E-1,-1.047678757E-2,1.450540312E-2,-1.921938360E-2
7.136590416E-1,-7.093241904E-3,6.120174192E-3,-2.269427478E-2
7.237050417E-1,-9.931520559E-3,1.207509195E-3,-2.329319343E-2
