"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
-8.615000115E-4,5.656736755E-1,5.406157837E0,8.762178955E0
9.185499977E-3,4.878355408E-1,5.397924957E0,8.529412994E0
1.923149999E-2,4.836442566E-1,5.395679626E0,8.437204742E0
2.927750000E-2,5.053491211E-1,5.363496552E0,8.378676453E0
3.932349998E-2,4.218228149E-1,5.290149078E0,8.275840302E0
4.936949999E-2,3.438349915E-1,5.206323395E0,8.153544617E0
5.941550000E-2,3.227288818E-1,5.157973938E0,8.079149323E0
6.946149998E-2,3.336561584E-1,5.123994598E0,8.045169983E0
7.950749999E-2,3.597019958E-1,5.125491486E0,7.945776672E0
8.955349997E-2,3.399430847E-1,5.100942535E0,7.912994843E0
9.959949998E-2,2.670446777E-1,5.015470276E0,7.955356750E0
1.096455000E-1,2.564167786E-1,4.946463776E0,7.998018036E0
1.196915000E-1,2.574645996E-1,4.912035370E0,8.060587921E0
1.297375000E-1,2.983296204E-1,4.897964630E0,8.164022827E0
1.397835000E-1,2.787203979E-1,4.894072723E0,8.243956604E0
1.498295000E-1,2.631527710E-1,4.849315796E0,8.374934235E0
1.598755000E-1,2.752775574E-1,4.843777313E0,8.539442139E0
1.699215000E-1,2.817141724E-1,4.868475952E0,8.648565216E0
1.799675000E-1,3.965254211E-1,4.891677704E0,8.724756775E0
1.900135000E-1,4.478686523E-1,4.953349457E0,8.721014557E0
2.000595000E-1,4.703219604E-1,5.017116852E0,8.635242920E0
2.101055000E-1,4.614903259E-1,5.078040161E0,8.494236145E0
2.201515000E-1,5.294490051E-1,5.148244171E0,8.346792755E0
2.301975000E-1,5.285508728E-1,5.207670593E0,8.312813416E0
2.402435000E-1,4.836442566E-1,5.221591644E0,8.277486877E0
2.502895000E-1,4.998106384E-1,5.235063629E0,8.208779755E0
2.603355000E-1,5.194198608E-1,5.260061646E0,8.199199677E0
2.703815000E-1,5.427713013E-1,5.279521179E0,8.188272400E0
2.804275000E-1,5.619314575E-1,5.296885071E0,8.167166290E0
2.904735000E-1,5.559439087E-1,5.290149078E0,8.178093567E0
3.005195000E-1,5.360353088E-1,5.252128143E0,8.258775787E0
3.105655000E-1,5.029541016E-1,5.216352539E0,8.308322754E0
3.206105000E-1,5.295986938E-1,5.186115417E0,8.382119293E0
3.306575000E-1,5.255570984E-1,5.157824249E0,8.497229919E0
3.407025000E-1,4.487667847E-1,5.098846893E0,8.558153229E0
3.507485000E-1,3.591032410E-1,5.023403778E0,8.520880737E0
3.607945000E-1,2.487826538E-1,5.013973389E0,8.471932526E0
3.708405000E-1,1.694476318E-1,4.981940002E0,8.459059296E0
3.808865000E-1,1.823208618E-1,4.986280975E0,8.465196533E0
3.909325000E-1,1.678010559E-1,4.972958679E0,8.503965912E0
4.009785000E-1,1.432521057E-1,4.909191284E0,8.494685211E0
4.110245000E-1,1.375639343E-1,4.881648560E0,8.484506378E0
4.210705000E-1,1.496887207E-1,4.845573578E0,8.492589569E0
4.311165000E-1,2.363584900E-1,4.869823151E0,8.497379608E0
4.411625000E-1,3.300636292E-1,4.946912842E0,8.523126068E0
4.512085000E-1,3.399430847E-1,4.931195526E0,8.482410736E0
4.612545000E-1,2.420466614E-1,4.962779846E0,8.365803223E0
4.713005000E-1,1.365161133E-1,4.950056305E0,8.305628357E0
4.813465000E-1,1.402583313E-1,4.946912842E0,8.283324738E0
4.913925000E-1,2.686912537E-1,4.979395294E0,8.335266724E0
5.014385000E-1,2.429447937E-1,5.016667786E0,8.395441589E0
5.114845000E-1,2.523751831E-1,4.921914825E0,8.456664276E0
5.215305000E-1,2.540217590E-1,4.921316071E0,8.534801788E0
5.315765000E-1,3.556604004E-1,4.959037628E0,8.528664551E0
5.416225000E-1,4.141886902E-1,4.985831909E0,8.535849609E0
5.516685000E-1,4.129911804E-1,5.019511871E0,8.518186340E0
5.617145000E-1,4.340972900E-1,5.045408020E0,8.476273499E0
5.717605000E-1,4.210743713E-1,5.073100433E0,8.412356415E0
5.818065000E-1,4.137396240E-1,5.089715881E0,8.341553650E0
5.918525000E-1,4.028123474E-1,5.083428955E0,8.306676178E0
6.018985000E-1,3.706292725E-1,5.084327087E0,8.295748901E0
6.119445000E-1,3.321592712E-1,5.059329071E0,8.297994232E0
6.219905000E-1,3.486250305E-1,5.036576385E0,8.296048279E0
6.320365000E-1,4.002676392E-1,5.026547241E0,8.325986023E0
6.420825000E-1,4.661306763E-1,5.080135803E0,8.394094391E0
6.521280417E-1,4.632865906E-1,4.970114594E0,8.444838867E0
6.621740416E-1,4.761598206E-1,5.000651093E0,8.543334045E0
6.722200417E-1,4.340972900E-1,4.950205994E0,8.625962219E0
6.822660417E-1,3.044668579E-1,4.914879456E0,8.629854126E0
6.923120416E-1,2.586621094E-1,4.868625641E0,8.589587860E0
7.023580417E-1,2.474354553E-1,4.919819183E0,8.509354706E0
7.124040417E-1,2.552192688E-1,4.931494904E0,8.440348206E0
7.224500416E-1,2.357597351E-1,4.925657043E0,8.398135986E0
7.324960417E-1,2.022294617E-1,4.900359650E0,8.381370850E0
7.425420416E-1,1.799258423E-1,4.912185059E0,8.351133728E0
7.525880417E-1,2.344125366E-1,4.929399261E0,8.330776062E0
7.626340417E-1,2.944377136E-1,4.957391052E0,8.332272949E0
7.726800416E-1,3.333567810E-1,5.015919342E0,8.340505829E0
7.827260417E-1,3.496728516E-1,5.019960938E0,8.342302094E0
7.927720417E-1,3.757186890E-1,5.068909149E0,8.332272949E0
8.028180416E-1,4.131408691E-1,5.077291718E0,8.333919525E0
8.128640417E-1,3.562591553E-1,5.027595062E0,8.331674194E0
8.229100417E-1,2.667453003E-1,4.981191559E0,8.360264740E0
8.329560416E-1,2.652484131E-1,4.967569885E0,8.348589020E0
8.430020417E-1,2.896476746E-1,4.978796539E0,8.339158630E0
8.530480417E-1,2.465373230E-1,4.945865021E0,8.333021393E0
8.630940416E-1,1.781295776E-1,4.863835602E0,8.348738708E0
8.731400417E-1,8.622070312E-2,4.822671204E0,8.395890656E0
8.831860416E-1,7.783813477E-2,4.784799957E0,8.459957428E0
8.932320416E-1,9.909393311E-2,4.785698090E0,8.536897430E0
9.032780417E-1,1.133143616E-1,4.785398712E0,8.580307159E0
9.133240416E-1,1.164578247E-1,4.799319763E0,8.597970428E0
9.233700417E-1,9.131011963E-2,4.823569336E0,8.583151245E0
9.334160417E-1,1.264869690E-1,4.862338715E0,8.550668793E0
9.434620416E-1,1.299298096E-1,4.865332489E0,8.555309143E0
9.535080417E-1,1.516346741E-1,4.867577820E0,8.585845642E0
9.635540417E-1,1.812730408E-1,4.862189026E0,8.582253113E0
9.736000416E-1,1.739382935E-1,4.897515564E0,8.581055603E0
9.836460417E-1,1.492396545E-1,4.920867004E0,8.609197083E0
9.936920417E-1,1.324745178E-1,4.886139221E0,8.584797821E0
1.003738042E0,1.142124939E-1,4.895120544E0,8.580456848E0
1.013784042E0,9.550140381E-2,4.909790039E0,8.649313660E0
1.023830042E0,1.175056458E-1,4.899910583E0,8.647367706E0
1.033876042E0,1.350192261E-1,4.909939728E0,8.629405060E0
1.043922042E0,1.281335449E-1,4.915328522E0,8.617579651E0
1.053968042E0,1.363664246E-1,4.938829651E0,8.586893463E0
1.064014042E0,1.179547119E-1,4.948409729E0,8.557105408E0
1.074060042E0,1.158590698E-1,4.921465759E0,8.496182098E0
1.084106042E0,1.377136230E-1,4.925956421E0,8.451874237E0
1.094152042E0,1.971400452E-1,4.958289185E0,8.441845093E0
1.104198042E0,2.396516418E-1,4.935536499E0,8.456514587E0
1.114244042E0,2.486329651E-1,4.881798248E0,8.496032410E0
1.124290042E0,2.067201233E-1,4.867428131E0,8.573720856E0
1.134336042E0,1.537303162E-1,4.869074707E0,8.566386108E0
1.144382042E0,1.125659180E-1,4.858895874E0,8.491990814E0
1.154428042E0,8.083190918E-2,4.836891632E0,8.443042603E0
