"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (°)"
7.547020912E-3,3.670625021E1,1.370963617E2,2.220701988E1,NaN,NaN,3.239501400E1,3.353428784E1
8.317947388E-3,3.670625021E1,1.370963617E2,2.080689014E1,NaN,NaN,1.700876930E1,3.000000000E1
3.756999969E-2,3.670625026E1,1.370963614E2,2.080348362E1,NaN,NaN,1.700753891E1,3.000005096E1
6.020460010E0,3.670625024E1,1.370963615E2,2.080689014E1,NaN,NaN,1.295699120E1,3.000000000E1
1.202562499E1,3.670625022E1,1.370963616E2,2.080689014E1,NaN,NaN,1.357689743E1,3.000000000E1
