"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
-1.112124999E-3,5.191204834E-1,4.200265503E0,8.831484833E0
8.933874982E-3,5.306465149E-1,4.266128540E0,8.678952026E0
1.897887498E-2,5.737568665E-1,4.297712860E0,8.565487976E0
2.902487500E-2,6.577322388E-1,4.367767181E0,8.558901672E0
3.906987500E-2,7.105723572E-1,4.416266327E0,8.616082764E0
4.911587501E-2,7.024891663E-1,4.415817261E0,8.714278564E0
5.916087498E-2,6.881190491E-1,4.353846130E0,8.819958801E0
6.920687499E-2,6.500981140E-1,4.358935547E0,8.860225067E0
7.925187499E-2,5.950126648E-1,4.325854340E0,8.897796936E0
8.929787501E-2,5.813909912E-1,4.321812744E0,8.869655457E0
9.934287501E-2,5.692662048E-1,4.360731812E0,8.788673859E0
1.093878750E-1,6.104306030E-1,4.394262085E0,8.695567474E0
1.194338750E-1,6.236032104E-1,4.402195587E0,8.620274048E0
1.294788750E-1,5.414241028E-1,4.395160217E0,8.581354980E0
1.395248750E-1,5.619314575E-1,4.387975159E0,8.584498444E0
1.495698750E-1,6.179150391E-1,4.446353760E0,8.612041168E0
1.596158750E-1,6.200106812E-1,4.420457611E0,8.752299500E0
1.696608750E-1,5.845344543E-1,4.388573914E0,8.844208374E0
1.797068750E-1,5.462141418E-1,4.356989594E0,8.855135651E0
1.897518750E-1,4.912783813E-1,4.332440643E0,8.790619812E0
1.997978750E-1,4.550537109E-1,4.350403290E0,8.606203308E0
2.098428750E-1,4.601431274E-1,4.371509399E0,8.482859802E0
2.198888750E-1,5.313949585E-1,4.414769440E0,8.440198517E0
2.299338750E-1,6.012995911E-1,4.434378662E0,8.474626923E0
2.399798750E-1,6.511459351E-1,4.440815277E0,8.501570892E0
2.500248750E-1,6.300398254E-1,4.394262085E0,8.571176147E0
2.600708750E-1,5.812413025E-1,4.360282745E0,8.604706421E0
2.701158750E-1,5.548960876E-1,4.330794067E0,8.606951752E0
2.801618750E-1,5.604345703E-1,4.341272278E0,8.671317902E0
2.902066250E-1,5.661227417E-1,4.339775391E0,8.736432495E0
3.002526250E-1,5.932164001E-1,4.351301422E0,8.747659149E0
3.102976250E-1,6.083349609E-1,4.362228699E0,8.744216309E0
3.203426250E-1,6.146218872E-1,4.380640411E0,8.717422028E0
3.303886250E-1,6.218069458E-1,4.401746521E0,8.697812805E0
3.404336250E-1,6.730004883E-1,4.391118622E0,8.731343079E0
3.504796250E-1,6.575825500E-1,4.406237183E0,8.761280823E0
3.605246250E-1,6.715036011E-1,4.414320374E0,8.772507477E0
3.705706250E-1,6.511459351E-1,4.441114655E0,8.788524170E0
3.806156250E-1,5.393284607E-1,4.447551270E0,8.762777710E0
3.906616250E-1,4.513114929E-1,4.460125122E0,8.651109924E0
4.007066250E-1,4.625381470E-1,4.488266602E0,8.625363464E0
