"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (°)"
7.703065872E-3,3.670625022E1,1.370963616E2,2.244854565E1,NaN,NaN,3.569501400E1,3.781159776E1
1.324105263E-2,3.670625021E1,1.370963617E2,2.080689014E1,NaN,NaN,1.743993970E1,3.000000000E1
4.106199741E-2,3.670625026E1,1.370963614E2,2.080348362E1,NaN,NaN,1.743874193E1,3.000007466E1
6.022119045E0,3.670625023E1,1.370963616E2,2.080689014E1,NaN,NaN,1.522509240E1,3.000000000E1
1.202913702E1,3.670625022E1,1.370963616E2,2.080689014E1,NaN,NaN,1.481525544E1,3.000000000E1
