"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
-1.112124999E-3,9.957988560E-2,2.016695961E-2,9.015315026E-2
8.933874982E-3,1.052116007E-1,1.924638404E-3,9.426201880E-2
1.897887498E-2,9.686631709E-2,-1.192486472E-2,9.045396745E-2
2.902487500E-2,8.284724504E-2,-2.101195604E-2,7.586259395E-2
3.906987500E-2,6.565174460E-2,-1.158862654E-2,5.542816222E-2
4.911587501E-2,4.652856663E-2,3.562445752E-3,4.356008768E-2
5.916087498E-2,2.831813693E-2,2.723129094E-2,3.967027366E-2
6.920687499E-2,1.976663433E-2,5.603560805E-2,4.176877439E-2
7.925187499E-2,1.603687741E-2,7.739309222E-2,4.376321658E-2
8.929787501E-2,2.044585720E-2,9.566181898E-2,4.667758942E-2
9.934287501E-2,2.952004597E-2,9.479416162E-2,4.655455053E-2
1.093878750E-1,3.394804522E-2,8.506213874E-2,3.459807485E-2
1.194338750E-1,3.406628966E-2,6.815665215E-2,2.542828023E-2
1.294788750E-1,2.861255780E-2,4.673685879E-2,2.205407992E-2
1.395248750E-1,1.802862436E-2,2.849713527E-2,1.684307307E-2
1.495698750E-1,6.043709582E-4,2.712377906E-2,7.871286944E-3
1.596158750E-1,-5.135806277E-3,2.809476852E-2,-6.028921343E-4
1.696608750E-1,-6.014383398E-3,4.128354043E-2,-4.027184565E-3
1.797068750E-1,1.730133081E-4,5.209745467E-2,-1.790300943E-3
1.897518750E-1,2.161565062E-4,5.370626971E-2,1.267119683E-2
1.997978750E-1,-7.395177614E-3,4.740308225E-2,2.378273010E-2
2.098428750E-1,-1.880121045E-2,3.438237309E-2,3.013407625E-2
2.198888750E-1,-3.174497187E-2,2.564800344E-2,2.459177189E-2
2.299338750E-1,-4.120744765E-2,1.797357202E-2,1.264057122E-2
2.399798750E-1,-5.054156110E-2,1.538897492E-2,-3.873473033E-4
2.500248750E-1,-5.730638281E-2,1.539487857E-2,-9.507255629E-3
2.600708750E-1,-6.462235749E-2,1.533309370E-2,-7.221198175E-3
2.701158750E-1,-7.378469408E-2,2.382192016E-2,-6.555067375E-5
2.801618750E-1,-7.501091063E-2,3.227776662E-2,4.311516881E-3
2.902066250E-1,-7.244510204E-2,4.358046129E-2,7.834689692E-3
3.002526250E-1,-6.818351150E-2,5.177527294E-2,5.259146914E-3
3.102976250E-1,-6.765084714E-2,5.887664855E-2,-5.357805640E-4
3.203426250E-1,-6.680796295E-2,5.335991085E-2,-1.006936468E-2
3.303886250E-1,-6.182091311E-2,4.397443309E-2,-2.068352140E-2
3.404336250E-1,-5.522825569E-2,3.272790462E-2,-3.591440618E-2
3.504796250E-1,-4.577776417E-2,2.992626093E-2,-4.703523219E-2
3.605246250E-1,-3.907203302E-2,2.974549681E-2,-6.185086817E-2
3.705706250E-1,-3.046050854E-2,3.890364245E-2,-6.999494135E-2
3.806156250E-1,-3.377801180E-2,5.638889223E-2,-6.980985403E-2
3.906616250E-1,-4.975501448E-2,6.732165813E-2,-6.118324026E-2
4.007066250E-1,-6.623917818E-2,6.994380057E-2,-5.940930918E-2
4.107526250E-1,-7.987639308E-2,6.239116564E-2,-5.968309939E-2
4.207976250E-1,-9.322841465E-2,4.774298146E-2,-6.455162913E-2
4.308436250E-1,-9.219784290E-2,4.217416421E-2,-7.220697403E-2
4.408886250E-1,-7.955448329E-2,4.341626167E-2,-8.078155667E-2
4.509346250E-1,-6.534382701E-2,4.508612305E-2,-8.897918463E-2
4.609796250E-1,-5.473805591E-2,4.655352235E-2,-9.383119643E-2
4.710256250E-1,-5.478024855E-2,3.996409103E-2,-8.959072828E-2
4.810706250E-1,-6.537351012E-2,2.728904225E-2,-7.809545845E-2
4.911156250E-1,-8.513218910E-2,1.315931138E-2,-6.698294729E-2
5.011616250E-1,-1.001470909E-1,8.896389976E-3,-5.857587978E-2
5.112066250E-1,-1.087903231E-1,-3.725776915E-4,-5.214408785E-2
5.212526250E-1,-1.067852229E-1,-1.333471574E-2,-4.182460532E-2
5.312976250E-1,-9.919334948E-2,-2.038889751E-2,-2.852557786E-2
5.413436250E-1,-1.230239216E-2,5.667259917E-2,-6.141974125E-3
5.513886250E-1,5.786300451E-2,2.814301848E-2,-6.348574068E-3
5.614346250E-1,9.253762662E-2,3.941541072E-3,-6.884934381E-3
