"Time (s)","X (µT)","Y (µT)","Z (µT)"
-1.112124999E-3,1.168852234E1,1.886206055E1,-5.137536621E1
8.933874982E-3,1.169821167E1,1.888940430E1,-5.138861084E1
1.897887498E-2,1.164736938E1,1.873181152E1,-5.172814941E1
2.902487500E-2,1.164736938E1,1.873181152E1,-5.172814941E1
3.906987500E-2,1.166237259E1,1.871282959E1,-5.192480469E1
4.911587501E-2,1.182967377E1,1.878521729E1,-5.172198486E1
5.916087498E-2,1.181292725E1,1.874221802E1,-5.150384521E1
6.920687499E-2,1.165166092E1,1.856506348E1,-5.141741943E1
7.925187499E-2,1.162736511E1,1.860284424E1,-5.151611328E1
8.929787501E-2,1.160179520E1,1.870004272E1,-5.142657471E1
9.934287501E-2,1.160570526E1,1.844296265E1,-5.153387451E1
1.093878750E-1,1.163299561E1,1.853402710E1,-5.141644287E1
1.194338750E-1,1.170050430E1,1.857693481E1,-5.146221924E1
1.294788750E-1,1.177663422E1,1.833612061E1,-5.151104736E1
1.395248750E-1,1.178379440E1,1.839831543E1,-5.157354736E1
1.495698750E-1,1.181741333E1,1.841360474E1,-5.135791016E1
1.596158750E-1,1.177622223E1,1.823706055E1,-5.123693848E1
1.696608750E-1,1.172630310E1,1.833142090E1,-5.126123047E1
1.797068750E-1,1.164510345E1,1.842105103E1,-5.126007080E1
1.897518750E-1,1.179486084E1,1.846261597E1,-5.130242920E1
1.997978750E-1,1.175694275E1,1.850302124E1,-5.115496826E1
2.098428750E-1,1.190359497E1,1.829544067E1,-5.116119385E1
2.198888750E-1,1.169589996E1,1.840704346E1,-5.110485840E1
2.299338750E-1,1.189018250E1,1.836999512E1,-5.124261475E1
2.399798750E-1,1.158114624E1,1.843554688E1,-5.123614502E1
2.500248750E-1,1.168325806E1,1.849276733E1,-5.144030762E1
2.600708750E-1,1.161471176E1,1.855996704E1,-5.111041260E1
2.701158750E-1,1.159403229E1,1.857366943E1,-5.101171875E1
2.801618750E-1,1.153951645E1,1.860946655E1,-5.100610352E1
2.902066250E-1,1.151685333E1,1.864675903E1,-5.117767334E1
3.002526250E-1,1.159231567E1,1.861596680E1,-5.128179932E1
3.102976250E-1,1.149710083E1,1.852862549E1,-5.101092529E1
3.203426250E-1,1.160288239E1,1.848696899E1,-5.094769287E1
3.303886250E-1,1.157513428E1,1.849197388E1,-5.111187744E1
