"Time (s)","Gravity X (m/s^2)","Gravity Y (m/s^2)","Gravity Z (m/s^2)"
-1.112124999E-3,5.183209863E-1,4.219608092E0,8.840947382E0
8.933874982E-3,5.213078537E-1,4.228297055E0,8.836619273E0
1.897887498E-2,5.256915113E-1,4.236863518E0,8.832255496E0
2.902487500E-2,5.307882733E-1,4.244394147E0,8.828333768E0
3.906987500E-2,5.352562770E-1,4.250667625E0,8.825045294E0
4.911587501E-2,5.377513935E-1,4.255380188E0,8.822622208E0
5.916087498E-2,5.381362865E-1,4.258405245E0,8.821139354E0
6.920687499E-2,5.362361972E-1,4.260186599E0,8.820394419E0
7.925187499E-2,5.321267375E-1,4.261477665E0,8.820019612E0
8.929787501E-2,5.264090012E-1,4.262819308E0,8.819714388E0
9.934287501E-2,5.199127811E-1,4.264748305E0,8.819167673E0
1.093878750E-1,5.136531175E-1,4.267305585E0,8.818297023E0
1.194338750E-1,5.081272794E-1,4.270243810E0,8.817194822E0
1.294788750E-1,5.040554977E-1,4.273027962E0,8.816079758E0
1.395248750E-1,5.016764484E-1,4.275080042E0,8.815220218E0
1.495698750E-1,4.998192265E-1,4.275763582E0,8.814994515E0
1.596158750E-1,4.974574996E-1,4.275545481E0,8.815233666E0
1.696608750E-1,4.942201521E-1,4.275121265E0,8.815621921E0
1.797068750E-1,4.900179775E-1,4.274908719E0,8.815959306E0
1.897518750E-1,4.855851667E-1,4.275031803E0,8.816145247E0
1.997978750E-1,4.817176721E-1,4.274649980E0,8.816542273E0
2.098428750E-1,4.792520840E-1,4.273374994E0,8.817294810E0
2.198888750E-1,4.777760641E-1,4.270956878E0,8.818546114E0
2.299338750E-1,4.766653489E-1,4.267671620E0,8.820196783E0
2.399798750E-1,4.755254707E-1,4.263557812E0,8.822247401E0
2.500248750E-1,4.740169987E-1,4.258833846E0,8.824610261E0
2.600708750E-1,4.723327083E-1,4.253546794E0,8.827250279E0
2.701158750E-1,4.705127990E-1,4.247458673E0,8.830277967E0
2.801618750E-1,4.680716961E-1,4.240852196E0,8.833582814E0
2.902066250E-1,4.649091198E-1,4.234268816E0,8.836906956E0
3.002526250E-1,4.610537582E-1,4.228020481E0,8.840100120E0
3.102976250E-1,4.561897518E-1,4.222005158E0,8.843227211E0
3.203426250E-1,4.509892748E-1,4.216060294E0,8.846329744E0
3.303886250E-1,4.459512407E-1,4.210310727E0,8.849322934E0
3.404336250E-1,4.413324885E-1,4.205165177E0,8.852000374E0
3.504796250E-1,4.368389033E-1,4.200985295E0,8.854207698E0
3.605246250E-1,4.319634583E-1,4.197420833E0,8.856137279E0
3.705706250E-1,4.261286680E-1,4.194678196E0,8.857718951E0
3.806156250E-1,4.189423303E-1,4.192176465E0,8.859246243E0
3.906616250E-1,4.106996566E-1,4.188721053E0,8.861266456E0
4.007066250E-1,4.021461303E-1,4.183781325E0,8.863991843E0
4.107526250E-1,3.936658038E-1,4.177479196E0,8.867344052E0
4.207976250E-1,3.861632779E-1,4.169982481E0,8.871202045E0
4.308436250E-1,3.794437673E-1,4.161958054E0,8.875259428E0
4.408886250E-1,3.724982984E-1,4.154597872E0,8.879001061E0
4.509346250E-1,3.649375197E-1,4.148553312E0,8.882141016E0
4.609796250E-1,3.570594929E-1,4.143619724E0,8.884763492E0
4.710256250E-1,3.494013215E-1,4.139118830E0,8.887165529E0
4.810706250E-1,3.428710780E-1,4.134149281E0,8.889732456E0
4.911156250E-1,3.381062185E-1,4.127624081E0,8.892946671E0
5.011616250E-1,3.345359451E-1,4.119560186E0,8.896820451E0
5.112066250E-1,3.318422791E-1,4.110447008E0,8.901135111E0
5.212526250E-1,3.304692432E-1,4.100926864E0,8.905576072E0
5.312976250E-1,3.305432105E-1,4.091815148E0,8.909763848E0
5.413436250E-1,3.297854479E-1,4.085384965E0,8.912741835E0
5.513886250E-1,3.253944447E-1,4.088172917E0,8.911625016E0
5.614346250E-1,3.237172075E-1,4.094893999E0,8.908599667E0
5.714796250E-1,3.242126128E-1,4.103900465E0,8.904436449E0
5.815256250E-1,3.259483953E-1,4.112957218E0,8.900193125E0
5.915706250E-1,3.272708162E-1,4.120142569E0,8.896821036E0
6.016166250E-1,3.269310930E-1,4.124365428E0,8.894876252E0
6.116616250E-1,3.237997628E-1,4.125626672E0,8.894406136E0
6.217076250E-1,3.184132712E-1,4.124101426E0,8.895307776E0
6.317526250E-1,3.116693485E-1,4.120557429E0,8.897188826E0
6.417986250E-1,3.051617447E-1,4.116286915E0,8.899390887E0
6.518436250E-1,2.996698570E-1,4.112114049E0,8.901506410E0
6.618896250E-1,2.957127173E-1,4.108172149E0,8.903458795E0
6.719346250E-1,2.941331468E-1,4.103955722E0,8.905455034E0
6.819796250E-1,2.951304260E-1,4.099116858E0,8.907650664E0
6.920256250E-1,2.984074066E-1,4.093096565E0,8.910309393E0
7.020706250E-1,3.028468503E-1,4.086068212E0,8.913385028E0
7.121166250E-1,3.071319457E-1,4.078714461E0,8.916605675E0
7.221616250E-1,3.104520679E-1,4.071705404E0,8.919693589E0
7.322076250E-1,3.127500967E-1,4.064981106E0,8.922679762E0
7.422526250E-1,3.145107664E-1,4.057655714E0,8.925951864E0
7.522986250E-1,3.147685555E-1,4.049903183E0,8.929462532E0
7.623436250E-1,3.139756731E-1,4.042085163E0,8.933032258E0
7.723896250E-1,3.131005276E-1,4.035049793E0,8.936243548E0
7.824346250E-1,3.120893248E-1,4.029535284E0,8.938766622E0
7.924806250E-1,3.115126066E-1,4.025794528E0,8.940472255E0
8.025256250E-1,3.120914079E-1,4.023228770E0,8.941606615E0
8.125716250E-1,3.150087299E-1,4.020094370E0,8.942914052E0
8.226166250E-1,3.206957319E-1,4.015030096E0,8.944986890E0
8.326626250E-1,3.293690896E-1,4.007027012E0,8.948259577E0
8.427076250E-1,3.382729007E-1,3.996325731E0,8.952712231E0
8.527526250E-1,3.469183379E-1,3.983191130E0,8.958233172E0
8.627986250E-1,3.530035718E-1,3.969371528E0,8.964127166E0
8.728436250E-1,3.563153251E-1,3.957044721E0,8.969444624E0
8.828896250E-1,3.565348515E-1,3.947512005E0,8.973635323E0
8.929346250E-1,3.547428992E-1,3.940811096E0,8.976650732E0
9.029806250E-1,3.515817847E-1,3.936151157E0,8.978819464E0
9.130256250E-1,3.478159221E-1,3.932344328E0,8.980634440E0
9.230716250E-1,3.442779180E-1,3.928429617E0,8.982483914E0
9.331166250E-1,3.418217586E-1,3.924147701E0,8.984449164E0
9.431626250E-1,3.404547892E-1,3.919640374E0,8.986468207E0
9.532076250E-1,3.405125670E-1,3.914769351E0,8.988588992E0
9.632536250E-1,3.417282031E-1,3.908809577E0,8.991136039E0
9.732986250E-1,3.428250311E-1,3.900751821E0,8.994592913E0
9.833446250E-1,3.421842494E-1,3.890479725E0,8.999065449E0
9.933896250E-1,3.385037560E-1,3.877904996E0,9.004630244E0
1.003434625E0,3.316601383E-1,3.863432845E0,9.011103696E0
1.013480625E0,3.218000151E-1,3.847280496E0,9.018368862E0
1.023525625E0,3.104441741E-1,3.829528057E0,9.026319321E0
1.033571625E0,3.001448336E-1,3.810006543E0,9.034924668E0
1.043616625E0,2.930861845E-1,3.788077145E0,9.044372599E0
