"Time (s)","Gravity X (m/s^2)","Gravity Y (m/s^2)","Gravity Z (m/s^2)"
1.833291666E-3,9.943826102E-1,3.603351324E0,9.069904466E0
1.187829167E-2,9.630297668E-1,3.576637442E0,9.083850660E0
2.192229166E-2,9.249323063E-1,3.545910908E0,9.099841626E0
3.196629166E-2,8.802949543E-1,3.511691833E0,9.117521852E0
4.201129166E-2,8.304134540E-1,3.475750168E0,9.135955199E0
5.205529166E-2,7.769327731E-1,3.440579458E0,9.153954683E0
6.209929171E-2,7.263383509E-1,3.407995849E0,9.170283617E0
7.214329171E-2,6.853562397E-1,3.380229176E0,9.183704731E0
8.218829171E-2,6.559297615E-1,3.358526650E0,9.193810474E0
9.223229170E-2,6.356011122E-1,3.343063396E0,9.200871572E0
1.022762917E-1,6.202818458E-1,3.332870530E0,9.205613664E0
1.123212917E-1,6.072891133E-1,3.325611211E0,9.209104452E0
1.223652917E-1,5.969524786E-1,3.319641204E0,9.211933919E0
1.324092917E-1,5.896072063E-1,3.315031844E0,9.214066983E0
1.424542917E-1,5.834292210E-1,3.312829198E0,9.215252214E0
1.524982917E-1,5.732286802E-1,3.311825231E0,9.216253257E0
1.625422917E-1,5.565481088E-1,3.308128621E0,9.218602669E0
1.725872917E-1,5.338587924E-1,3.297380269E0,9.223794411E0
1.826312917E-1,5.056220399E-1,3.276376778E0,9.232865197E0
1.926752917E-1,4.723604095E-1,3.245277485E0,9.245601602E0
2.027202917E-1,4.375944001E-1,3.208542353E0,9.260122578E0
2.127642917E-1,4.060658844E-1,3.168073188E0,9.275479705E0
2.228082917E-1,3.802001778E-1,3.127302893E0,9.290399460E0
2.328532917E-1,3.620852479E-1,3.088810087E0,9.303990728E0
2.428972917E-1,3.515399406E-1,3.054469974E0,9.315724921E0
2.529412917E-1,3.477517489E-1,3.024334302E0,9.325694423E0
2.629862917E-1,3.495808310E-1,2.997118437E0,9.334407944E0
2.730302917E-1,3.552984577E-1,2.971117330E0,9.342501075E0
2.830742917E-1,3.624313665E-1,2.944288843E0,9.350716998E0
2.931182917E-1,3.669117224E-1,2.914831448E0,9.359766734E0
3.031632917E-1,3.628350436E-1,2.886612785E0,9.368666781E0
3.132072917E-1,3.531834102E-1,2.861014260E0,9.376884457E0
3.232512917E-1,3.348833794E-1,2.839419908E0,9.384116879E0
3.332962917E-1,3.104480113E-1,2.821053803E0,9.390493852E0
3.433402917E-1,2.863751524E-1,2.805158732E0,9.396018886E0
3.533842917E-1,2.691539146E-1,2.792657970E0,9.400251101E0
3.634292917E-1,2.631156046E-1,2.784331535E0,9.402891703E0
3.734732917E-1,2.691561439E-1,2.779908409E0,9.404028987E0
3.835177917E-1,2.842722927E-1,2.778109220E0,9.404116110E0
3.935627917E-1,3.020765710E-1,2.777287102E0,9.403803869E0
4.036067917E-1,3.179285371E-1,2.774400331E0,9.404133652E0
4.136507917E-1,3.286958192E-1,2.765799662E0,9.406296537E0
4.236957917E-1,3.327311655E-1,2.749583286E0,9.410907651E0
4.337397917E-1,3.303205777E-1,2.725071466E0,9.418119607E0
4.437837917E-1,3.220248405E-1,2.693168180E0,9.427579232E0
4.538287917E-1,3.084829814E-1,2.655575554E0,9.438689527E0
4.638727917E-1,2.915437073E-1,2.614146277E0,9.450785077E0
4.739167917E-1,2.734120763E-1,2.571304020E0,9.463072416E0
4.839617917E-1,2.555451414E-1,2.529910703E0,9.474721824E0
4.940057917E-1,2.372398847E-1,2.492879409E0,9.485007661E0
5.040497917E-1,2.191668903E-1,2.461405017E0,9.493658617E0
5.140947917E-1,2.027268587E-1,2.435561493E0,9.500686385E0
5.241387917E-1,1.884905880E-1,2.415689146E0,9.506051790E0
5.341827917E-1,1.765679873E-1,2.401722487E0,9.509818566E0
5.442267917E-1,1.673486459E-1,2.392621588E0,9.512279075E0
5.542717917E-1,1.617010213E-1,2.386594424E0,9.513891152E0
5.643157917E-1,1.597270195E-1,2.382131537E0,9.515042469E0
5.743597917E-1,1.603116680E-1,2.377813076E0,9.516113094E0
5.844047917E-1,1.618857750E-1,2.372500588E0,9.517412345E0
5.944487917E-1,1.642288822E-1,2.366782157E0,9.518795797E0
6.044927917E-1,1.679250534E-1,2.362399962E0,9.519819644E0
6.145377917E-1,1.746961840E-1,2.361663797E0,9.519880455E0
6.245817917E-1,1.869449861E-1,2.366281343E0,9.518501097E0
6.346257917E-1,2.066279383E-1,2.376984964E0,9.515426631E0
6.446707917E-1,2.348251673E-1,2.393988375E0,9.510508538E0
6.547147917E-1,2.711004892E-1,2.417428401E0,9.503612332E0
6.647587917E-1,3.159628128E-1,2.446908015E0,9.494677786E0
6.748037917E-1,3.690033811E-1,2.482107669E0,9.483621286E0
6.848477917E-1,4.273415633E-1,2.523063614E0,9.470355123E0
6.948917917E-1,4.861012566E-1,2.569769418E0,9.454950634E0
7.049367917E-1,5.425975293E-1,2.620049333E0,9.438062705E0
7.149807917E-1,5.880011223E-1,2.673458093E0,9.420349150E0
7.250247917E-1,6.135989168E-1,2.728779478E0,9.402837909E0
7.350687917E-1,6.209145145E-1,2.780357182E0,9.387235199E0
7.451137917E-1,6.154051217E-1,2.823062907E0,9.374843779E0
7.551577917E-1,6.113193798E-1,2.850768184E0,9.366723751E0
7.652017917E-1,6.244120996E-1,2.856622708E0,9.364075547E0
7.752467917E-1,6.583174720E-1,2.840436446E0,9.366676973E0
7.852907917E-1,7.080512571E-1,2.807575679E0,9.372955129E0
7.953347917E-1,7.645235197E-1,2.765939410E0,9.380894478E0
8.053797917E-1,8.184915660E-1,2.723205327E0,9.388840259E0
8.154237917E-1,8.603596766E-1,2.686213502E0,9.395751083E0
8.254677917E-1,8.821303953E-1,2.661335354E0,9.400810679E0
8.355127917E-1,8.794263504E-1,2.652959217E0,9.403431401E0
8.455567917E-1,8.523200474E-1,2.665203871E0,9.402464272E0
8.556007917E-1,8.053728991E-1,2.696867714E0,9.397573076E0
8.656457917E-1,7.462018541E-1,2.746858191E0,9.387973702E0
8.756897917E-1,6.839062764E-1,2.809678338E0,9.374117555E0
8.857337917E-1,6.260660577E-1,2.878219984E0,9.357349495E0
8.957787917E-1,5.781738897E-1,2.945212996E0,9.339568112E0
9.058227917E-1,5.430879280E-1,3.005000191E0,9.322613525E0
9.158667917E-1,5.209595058E-1,3.054713803E0,9.307707803E0
9.259117917E-1,5.082118448E-1,3.092909570E0,9.295791178E0
9.359557917E-1,5.006448534E-1,3.118922078E0,9.287506843E0
9.459997917E-1,4.953403690E-1,3.133235185E0,9.282972327E0
9.560437917E-1,4.892367529E-1,3.136352336E0,9.282243179E0
9.660887917E-1,4.795331158E-1,3.129400289E0,9.285096036E0
9.761327917E-1,4.644724790E-1,3.113110823E0,9.291335015E0
9.861767917E-1,4.442005112E-1,3.089233133E0,9.300291780E0
9.962217917E-1,4.194538886E-1,3.059791233E0,9.311167601E0
1.006265792E0,3.917866914E-1,3.027043902E0,9.323068439E0
1.016309792E0,3.623112793E-1,2.994471402E0,9.334772226E0
1.026354792E0,3.318240796E-1,2.965570077E0,9.345126475E0
1.036398792E0,3.018994734E-1,2.942221853E0,9.353517230E0
1.046442792E0,2.735090305E-1,2.925834738E0,9.359528752E0
1.056487792E0,2.456234215E-1,2.917133497E0,9.363017786E0
1.066531792E0,2.183203779E-1,2.914891674E0,9.364392466E0
1.076575792E0,1.925017779E-1,2.917652437E0,9.364098936E0
1.086620792E0,1.688935351E-1,2.924289027E0,9.362483935E0
1.096664792E0,1.474687248E-1,2.934400032E0,9.359681949E0
1.106708792E0,1.286694057E-1,2.947475576E0,9.355850269E0
1.116753792E0,1.141788267E-1,2.962498242E0,9.351292364E0
1.126797792E0,1.058621492E-1,2.978541833E0,9.346292410E0
1.136841792E0,1.039653581E-1,2.994446552E0,9.341230475E0
1.146886792E0,1.079846154E-1,3.008049222E0,9.336812904E0
1.156930792E0,1.163416935E-1,3.017659705E0,9.333610969E0
1.166974792E0,1.259379885E-1,3.021800996E0,9.332146241E0
1.177018792E0,1.341750252E-1,3.019359199E0,9.332822179E0
1.187063792E0,1.401869222E-1,3.010315310E0,9.335654570E0
1.197107792E0,1.438723582E-1,2.996939804E0,9.339900818E0
