"Time (s)","Gravity X (m/s^2)","Gravity Y (m/s^2)","Gravity Z (m/s^2)"
-1.221249695E-4,-1.102180124E0,4.935663968E0,8.405981196E0
9.921875026E-3,-1.080928784E0,4.924336157E0,8.415379425E0
1.996587502E-2,-1.058403847E0,4.917602504E0,8.422176813E0
3.001087502E-2,-1.036383891E0,4.914816306E0,8.426540591E0
4.005487502E-2,-1.014441410E0,4.914204102E0,8.429567694E0
5.009987502E-2,-9.908918955E-1,4.913689547E0,8.432667888E0
6.014387502E-2,-9.638893075E-1,4.910809793E0,8.437473714E0
7.018887502E-2,-9.319420215E-1,4.902820158E0,8.445705425E0
8.023287501E-2,-8.946807128E-1,4.887917944E0,8.458362892E0
9.027787502E-2,-8.530301186E-1,4.865358217E0,8.475655448E0
1.003218750E-1,-8.091920080E-1,4.835819545E0,8.496832309E0
1.103668750E-1,-7.659798418E-1,4.801384415E0,8.520333438E0
1.204108750E-1,-7.263092610E-1,4.764988421E0,8.544206450E0
1.304548750E-1,-6.928783172E-1,4.729680594E0,8.566571465E0
1.404998750E-1,-6.665768833E-1,4.696442682E0,8.586920360E0
1.505438750E-1,-6.455412327E-1,4.664925312E0,8.605686999E0
1.605888750E-1,-6.287887406E-1,4.633454428E0,8.623909847E0
1.706328750E-1,-6.204677872E-1,4.599815981E0,8.642500484E0
1.806778750E-1,-6.275283732E-1,4.560751610E0,8.662669870E0
1.907218750E-1,-6.544998249E-1,4.513012311E0,8.685645919E0
2.007658750E-1,-7.063348800E-1,4.454781936E0,8.711607556E0
2.108108750E-1,-7.885677090E-1,4.386421261E0,8.739197643E0
2.208548750E-1,-8.829368725E-1,4.311026678E0,8.767643178E0
2.308998750E-1,-9.713470656E-1,4.237546765E0,8.794076686E0
2.409438750E-1,-1.055746946E0,4.177239752E0,8.813181294E0
2.509888750E-1,-1.139014951E0,4.137844429E0,8.821393708E0
2.610328750E-1,-1.213746460E0,4.120396045E0,8.819595104E0
2.710778750E-1,-1.269618360E0,4.121130456E0,8.811382105E0
2.811218750E-1,-1.302503539E0,4.134301309E0,8.800405712E0
2.911668750E-1,-1.312015205E0,4.154847840E0,8.789308866E0
3.012108750E-1,-1.299435651E0,4.178405687E0,8.780005361E0
3.112548750E-1,-1.270791896E0,4.201028272E0,8.773400347E0
3.212998750E-1,-1.234058664E0,4.219573009E0,8.769743498E0
3.313438750E-1,-1.196959470E0,4.232252696E0,8.768775784E0
3.413888750E-1,-1.165221441E0,4.238351050E0,8.770104856E0
3.514328750E-1,-1.140947529E0,4.237728029E0,8.773596813E0
3.614778750E-1,-1.123880895E0,4.230568406E0,8.779252825E0
3.715218750E-1,-1.112244132E0,4.217665647E0,8.786939574E0
3.815668750E-1,-1.102742918E0,4.200271058E0,8.796464104E0
3.916108750E-1,-1.091728518E0,4.180496067E0,8.807251632E0
4.016548750E-1,-1.076221922E0,4.160033443E0,8.818841983E0
4.116998750E-1,-1.055205274E0,4.140823586E0,8.830414792E0
4.217438750E-1,-1.029383605E0,4.124974708E0,8.840873707E0
4.317888750E-1,-1.000820468E0,4.114192734E0,8.849173830E0
4.418328750E-1,-9.719140993E-1,4.109751482E0,8.854457958E0
4.518778750E-1,-9.439598769E-1,4.111742166E0,8.856557693E0
4.619218750E-1,-9.181168648E-1,4.119475694E0,8.855680611E0
4.719668750E-1,-8.944721134E-1,4.130907000E0,8.852775130E0
4.820108750E-1,-8.689174421E-1,4.144296247E0,8.849061563E0
4.920548750E-1,-8.398602886E-1,4.157646025E0,8.845604104E0
5.020998750E-1,-8.089628702E-1,4.169206263E0,8.843041855E0
5.121438750E-1,-7.778096361E-1,4.178150456E0,8.841615719E0
5.221888750E-1,-7.480545444E-1,4.183987147E0,8.841423345E0
5.322328750E-1,-7.233502045E-1,4.186535948E0,8.842272361E0
5.422778750E-1,-7.062675639E-1,4.186189793E0,8.843817195E0
5.523218750E-1,-6.962300143E-1,4.182888163E0,8.846174793E0
5.623668750E-1,-6.914517427E-1,4.176223506E0,8.849697740E0
5.724108750E-1,-6.886503417E-1,4.165627474E0,8.854908779E0
5.824548750E-1,-6.826013240E-1,4.150171529E0,8.862631196E0
5.924998750E-1,-6.713933080E-1,4.129651311E0,8.873066722E0
6.025438750E-1,-6.559621404E-1,4.105712225E0,8.885321901E0
6.125888750E-1,-6.369738923E-1,4.081034636E0,8.898062400E0
6.226328750E-1,-6.165651362E-1,4.058454444E0,8.909819981E0
6.326778750E-1,-5.972843812E-1,4.040678616E0,8.919207686E0
6.427218750E-1,-5.828404063E-1,4.029989321E0,8.924997599E0
6.527668750E-1,-5.790142442E-1,4.027036769E0,8.926579270E0
6.628108750E-1,-5.886723461E-1,4.030705605E0,8.924291255E0
6.728548750E-1,-6.090242746E-1,4.038286812E0,8.919497123E0
6.828998750E-1,-6.318420835E-1,4.045589400E0,8.914599495E0
6.929437500E-1,-6.440466113E-1,4.048069204E0,8.912599747E0
7.029887500E-1,-6.335079552E-1,4.042654097E0,8.915812792E0
7.130327500E-1,-5.970167249E-1,4.030193681E0,8.923968489E0
7.230777500E-1,-5.407302576E-1,4.015446711E0,8.934198192E0
7.331217500E-1,-4.768994933E-1,4.003576570E0,8.943156127E0
7.431667500E-1,-4.181793052E-1,3.997438163E0,8.948838451E0
7.532107500E-1,-3.734865875E-1,3.996555234E0,8.951209497E0
7.632547500E-1,-3.484136537E-1,3.998036918E0,8.951559160E0
7.732997500E-1,-3.438993108E-1,3.998248295E0,8.951639267E0
7.833437500E-1,-3.561479851E-1,3.994374807E0,8.952889402E0
7.933887500E-1,-3.797496863E-1,3.985676782E0,8.955795468E0
8.034327500E-1,-4.092822550E-1,3.973880609E0,8.959735907E0
8.134777500E-1,-4.400014795E-1,3.962129459E0,8.963482803E0
8.235217500E-1,-4.687122951E-1,3.952993185E0,8.966061425E0
8.335667500E-1,-4.927333513E-1,3.947429559E0,8.967224436E0
8.436107500E-1,-5.102368452E-1,3.945156162E0,8.967246071E0
8.536547500E-1,-5.194296915E-1,3.945931795E0,8.966377174E0
8.636997500E-1,-5.171331975E-1,3.949326104E0,8.965015358E0
8.737437500E-1,-5.009464235E-1,3.955157824E0,8.963362935E0
8.837887500E-1,-4.704162833E-1,3.963963731E0,8.961126959E0
8.938327500E-1,-4.277859516E-1,3.975920702E0,8.957965955E0
9.038777500E-1,-3.788603979E-1,3.990615048E0,8.953633752E0
9.139217500E-1,-3.300358549E-1,4.006204894E0,8.948603393E0
9.239667500E-1,-2.855361683E-1,4.020343754E0,8.943791719E0
9.340107500E-1,-2.491820186E-1,4.030879559E0,8.940135455E0
9.440547500E-1,-2.249578813E-1,4.036503411E0,8.938239788E0
9.540997500E-1,-2.139111936E-1,4.036794018E0,8.938380121E0
9.641437500E-1,-2.145088704E-1,4.031765997E0,8.940634807E0
9.741887500E-1,-2.244226235E-1,4.021883033E0,8.944841879E0
9.842327500E-1,-2.406961556E-1,4.009322629E0,8.950055841E0
