"Time (s)","X (µT)","Y (µT)","Z (µT)"
-1.221249695E-4,-2.373004913E1,-1.922454834E1,-2.644403076E1
9.921875026E-3,-2.376933289E1,-1.915484619E1,-2.639935303E1
1.996587502E-2,-2.376232147E1,-1.916015625E1,-2.640270996E1
3.001087502E-2,-2.376232147E1,-1.916015625E1,-2.640270996E1
4.005487502E-2,-2.393574524E1,-1.912536621E1,-2.645062256E1
5.009987502E-2,-2.401129150E1,-1.907763672E1,-2.624444580E1
6.014387502E-2,-2.403147888E1,-1.920785522E1,-2.619299316E1
7.018887502E-2,-2.417025757E1,-1.898449707E1,-2.621154785E1
8.023287501E-2,-2.414038849E1,-1.887814331E1,-2.611987305E1
9.027787502E-2,-2.430946350E1,-1.887997437E1,-2.613861084E1
1.003218750E-1,-2.447431946E1,-1.877795410E1,-2.586627197E1
1.103668750E-1,-2.472263336E1,-1.866491699E1,-2.587377930E1
1.204108750E-1,-2.490470123E1,-1.852404785E1,-2.602880859E1
1.304548750E-1,-2.491247559E1,-1.827685547E1,-2.583612061E1
1.404998750E-1,-2.497759247E1,-1.816409302E1,-2.567584229E1
1.505438750E-1,-2.504003906E1,-1.808856201E1,-2.568041992E1
1.605888750E-1,-2.519266510E1,-1.809942627E1,-2.544238281E1
1.706328750E-1,-2.519735718E1,-1.779760742E1,-2.543096924E1
1.806778750E-1,-2.513548279E1,-1.778292847E1,-2.547735596E1
1.907218750E-1,-2.509992218E1,-1.759082031E1,-2.563720703E1
2.007658750E-1,-2.512289429E1,-1.747875977E1,-2.578479004E1
2.108108750E-1,-2.484371948E1,-1.719531250E1,-2.625323486E1
2.208548750E-1,-2.446813202E1,-1.693490601E1,-2.664849854E1
2.308998750E-1,-2.428413391E1,-1.673486328E1,-2.702905273E1
2.409438750E-1,-2.400776672E1,-1.640563965E1,-2.764056396E1
2.509888750E-1,-2.370230865E1,-1.618420410E1,-2.781335449E1
2.610328750E-1,-2.361564636E1,-1.608242798E1,-2.798956299E1
2.710778750E-1,-2.339636230E1,-1.603713989E1,-2.848046875E1
2.811218750E-1,-2.323340607E1,-1.610946655E1,-2.868920898E1
2.911668750E-1,-2.311289215E1,-1.593222046E1,-2.856555176E1
3.012108750E-1,-2.314742279E1,-1.602859497E1,-2.846496582E1
3.112548750E-1,-2.323512268E1,-1.618200684E1,-2.829907227E1
3.212998750E-1,-2.329063416E1,-1.610900879E1,-2.798461914E1
3.313438750E-1,-2.343483734E1,-1.625149536E1,-2.800659180E1
3.413888750E-1,-2.343250275E1,-1.632507324E1,-2.797570801E1
3.514328750E-1,-2.347579193E1,-1.646533203E1,-2.777655029E1
3.614778750E-1,-2.352162933E1,-1.635952759E1,-2.776470947E1
3.715218750E-1,-2.363013458E1,-1.625161743E1,-2.775201416E1
3.815668750E-1,-2.364450836E1,-1.625860596E1,-2.792864990E1
3.916108750E-1,-2.365102386E1,-1.606542969E1,-2.781457520E1
4.016548750E-1,-2.361980438E1,-1.610391235E1,-2.745520020E1
4.116998750E-1,-2.382485962E1,-1.587582397E1,-2.771392822E1
4.217438750E-1,-2.394120789E1,-1.587805176E1,-2.794830322E1
4.317888750E-1,-2.378580475E1,-1.594509888E1,-2.768627930E1
4.418328750E-1,-2.387922668E1,-1.585507202E1,-2.770550537E1
4.518778750E-1,-2.391654205E1,-1.602532959E1,-2.757592773E1
4.619218750E-1,-2.411698914E1,-1.588763428E1,-2.743646240E1
4.719668750E-1,-2.424443817E1,-1.605413818E1,-2.734020996E1
4.820108750E-1,-2.448218536E1,-1.613671875E1,-2.718170166E1
4.920548750E-1,-2.452915955E1,-1.615945435E1,-2.708001709E1
5.020998750E-1,-2.457115173E1,-1.616152954E1,-2.688549805E1
5.121438750E-1,-2.468439484E1,-1.608615112E1,-2.675573730E1
5.221888750E-1,-2.482577515E1,-1.618145752E1,-2.691662598E1
5.322328750E-1,-2.495549774E1,-1.618572998E1,-2.675512695E1
5.422778750E-1,-2.504647827E1,-1.623815918E1,-2.650500488E1
