"Time (s)","w","x","y","z","Direct (°)","Yaw (°)","Pitch (°)","Roll (°)"
4.590666620E-3,8.235266606E-2,-4.142187214E-1,6.172060360E-1,-6.638506276E-1,1.705523801E2,-9.674846802E1,-2.663476791E1,-1.360255335E2
1.463466662E-2,8.232548134E-2,-4.139713721E-1,6.171139346E-1,-6.640939414E-1,1.705555059E2,-9.670705358E1,-2.662975338E1,-1.360615916E2
2.467866667E-2,8.227189163E-2,-4.136820024E-1,6.170351095E-1,-6.643539664E-1,1.705616677E2,-9.666324971E1,-2.662397922E1,-1.361044661E2
3.472266666E-2,8.221389756E-2,-4.133767433E-1,6.169686334E-1,-6.646129166E-1,1.705683359E2,-9.661967555E1,-2.661699263E1,-1.361492869E2
4.476666666E-2,8.216538654E-2,-4.130744766E-1,6.169233571E-1,-6.648488968E-1,1.705739137E2,-9.657971671E1,-2.660805107E1,-1.361923354E2
5.481066665E-2,8.213150047E-2,-4.127980776E-1,6.168937700E-1,-6.650521289E-1,1.705778100E2,-9.654499479E1,-2.659824240E1,-1.362305140E2
6.485466665E-2,8.210941552E-2,-4.125604115E-1,6.168767006E-1,-6.652181032E-1,1.705803493E2,-9.651642942E1,-2.658868757E1,-1.362625359E2
7.489866664E-2,8.209521204E-2,-4.123487711E-1,6.168722962E-1,-6.653552069E-1,1.705819824E2,-9.649266283E1,-2.657906066E1,-1.362903023E2
8.494166663E-2,8.207569805E-2,-4.121684458E-1,6.168727387E-1,-6.654689612E-1,1.705842261E2,-9.647311495E1,-2.657123289E1,-1.363143767E2
9.498566663E-2,8.206311721E-2,-4.120150524E-1,6.168826643E-1,-6.655561420E-1,1.705856727E2,-9.645796467E1,-2.656364658E1,-1.363342291E2
1.050296666E-1,8.205550971E-2,-4.119030155E-1,6.168977634E-1,-6.656124713E-1,1.705865474E2,-9.644811760E1,-2.655750864E1,-1.363483788E2
1.150736666E-1,8.205279123E-2,-4.118209345E-1,6.169174671E-1,-6.656453669E-1,1.705868599E2,-9.644223802E1,-2.655225287E1,-1.363582596E2
1.251176666E-1,8.205852320E-2,-4.117732770E-1,6.169406795E-1,-6.656526161E-1,1.705862009E2,-9.644062345E1,-2.654787453E1,-1.363630755E2
1.351616667E-1,8.208642442E-2,-4.117716332E-1,6.169671898E-1,-6.656256421E-1,1.705829928E2,-9.644443723E1,-2.654382788E1,-1.363603583E2
1.452056667E-1,8.214494532E-2,-4.118279520E-1,6.170030884E-1,-6.655502625E-1,1.705762641E2,-9.645589135E1,-2.653965075E1,-1.363477758E2
1.552496667E-1,8.223258969E-2,-4.119304742E-1,6.170447927E-1,-6.654373300E-1,1.705661867E2,-9.647315252E1,-2.653506616E1,-1.363270369E2
1.652936667E-1,8.233279382E-2,-4.120575996E-1,6.170937568E-1,-6.653007953E-1,1.705546651E2,-9.649417239E1,-2.653025954E1,-1.363020404E2
1.753376666E-1,8.244737003E-2,-4.122184530E-1,6.171532471E-1,-6.651317654E-1,1.705414908E2,-9.652044959E1,-2.652535804E1,-1.362714096E2
1.853816666E-1,8.259581123E-2,-4.124566460E-1,6.172339372E-1,-6.648908540E-1,1.705244225E2,-9.655832272E1,-2.652033622E1,-1.362278820E2
1.954256666E-1,8.278644143E-2,-4.127886578E-1,6.173495250E-1,-6.645536371E-1,1.705025028E2,-9.661170448E1,-2.651448622E1,-1.361683061E2
2.054696666E-1,8.300149572E-2,-4.131732899E-1,6.174779886E-1,-6.641683095E-1,1.704777743E2,-9.667276359E1,-2.650846436E1,-1.360998837E2
2.155136666E-1,8.319893263E-2,-4.135165549E-1,6.176000248E-1,-6.638163622E-1,1.704550712E2,-9.672841234E1,-2.650211094E1,-1.360381590E2
2.255576666E-1,8.337243013E-2,-4.137937547E-1,6.177012193E-1,-6.635277195E-1,1.704351205E2,-9.677371296E1,-2.649557846E1,-1.359871824E2
2.356016666E-1,8.354502148E-2,-4.140430112E-1,6.177941953E-1,-6.632640067E-1,1.704152737E2,-9.681468722E1,-2.648812968E1,-1.359400377E2
2.456456667E-1,8.371443074E-2,-4.142402268E-1,6.178819766E-1,-6.630376149E-1,1.703957926E2,-9.684916411E1,-2.647852988E1,-1.358998152E2
2.556896667E-1,8.383914326E-2,-4.142989058E-1,6.179390329E-1,-6.629319528E-1,1.703814512E2,-9.686386030E1,-2.646742967E1,-1.358813227E2
2.657336667E-1,8.389094174E-2,-4.141963625E-1,6.179535736E-1,-6.629758276E-1,1.703754946E2,-9.685458891E1,-2.645680104E1,-1.358898831E2
2.757776667E-1,8.388027858E-2,-4.139854175E-1,6.179350711E-1,-6.631262497E-1,1.703767208E2,-9.682858887E1,-2.644791362E1,-1.359177890E2
2.858216667E-1,8.384413766E-2,-4.137049197E-1,6.179014063E-1,-6.633371315E-1,1.703808769E2,-9.679274387E1,-2.643849325E1,-1.359567819E2
2.958656666E-1,8.380350810E-2,-4.133670179E-1,6.178532430E-1,-6.635978519E-1,1.703855491E2,-9.674839871E1,-2.642733064E1,-1.360037694E2
3.059096666E-1,8.373645246E-2,-4.129790140E-1,6.178026668E-1,-6.638947764E-1,1.703932602E2,-9.669836941E1,-2.641591820E1,-1.360590431E2
3.159536666E-1,8.365494046E-2,-4.125769436E-1,6.177498884E-1,-6.642041343E-1,1.704026337E2,-9.664658149E1,-2.640510363E1,-1.361172201E2
3.259976666E-1,8.354270340E-2,-4.121423358E-1,6.176847189E-1,-6.645486005E-1,1.704155403E2,-9.658951916E1,-2.639590257E1,-1.361821217E2
3.360416666E-1,8.337776171E-2,-4.116488595E-1,6.176082013E-1,-6.649461928E-1,1.704345074E2,-9.652459228E1,-2.638873765E1,-1.362586663E2
3.460856666E-1,8.315343511E-2,-4.111189787E-1,6.175209678E-1,-6.653829395E-1,1.704603029E2,-9.645439807E1,-2.638528542E1,-1.363445110E2
3.561296666E-1,8.291644338E-2,-4.106175788E-1,6.174314690E-1,-6.658051245E-1,1.704875543E2,-9.638708649E1,-2.638445420E1,-1.364277887E2
3.661736667E-1,8.269367621E-2,-4.101781768E-1,6.173481657E-1,-6.661808004E-1,1.705131695E2,-9.632746998E1,-2.638521787E1,-1.365020156E2
3.762176667E-1,8.250896765E-2,-4.098223626E-1,6.172685187E-1,-6.664964171E-1,1.705344081E2,-9.627735605E1,-2.638686945E1,-1.365628059E2
3.862616667E-1,8.237631044E-2,-4.095793754E-1,6.171952359E-1,-6.667300582E-1,1.705496614E2,-9.624024247E1,-2.638964103E1,-1.366053916E2
3.963056667E-1,8.230780074E-2,-4.094697515E-1,6.171304562E-1,-6.668657499E-1,1.705575388E2,-9.621860788E1,-2.639348999E1,-1.366262311E2
4.063496666E-1,8.230851724E-2,-4.094874426E-1,6.170786261E-1,-6.669027127E-1,1.705574564E2,-9.621245365E1,-2.639742473E1,-1.366255733E2
4.163936666E-1,8.234522714E-2,-4.095874044E-1,6.170344667E-1,-6.668776354E-1,1.705532355E2,-9.621623566E1,-2.640220647E1,-1.366117073E2
4.264376666E-1,8.240438024E-2,-4.097424521E-1,6.169836903E-1,-6.668220226E-1,1.705464339E2,-9.622485551E1,-2.640838538E1,-1.365894791E2
4.364816666E-1,8.249554388E-2,-4.099383507E-1,6.169333670E-1,-6.667370967E-1,1.705359516E2,-9.623783157E1,-2.641397919E1,-1.365597448E2
4.465256666E-1,8.264562880E-2,-4.102050243E-1,6.168936963E-1,-6.665912264E-1,1.705186942E2,-9.625988177E1,-2.641764508E1,-1.365163772E2
4.565696666E-1,8.285613124E-2,-4.105560233E-1,6.168820637E-1,-6.663595663E-1,1.704944894E2,-9.629519000E1,-2.641892072E1,-1.364570195E2
4.666136666E-1,8.312047627E-2,-4.109677348E-1,6.169070779E-1,-6.660497027E-1,1.704640928E2,-9.634257669E1,-2.641659901E1,-1.363848899E2
4.766576666E-1,8.340812851E-2,-4.113986020E-1,6.169573591E-1,-6.657009375E-1,1.704310155E2,-9.639591295E1,-2.641171761E1,-1.363077811E2
4.867016667E-1,8.368884760E-2,-4.117995871E-1,6.170275757E-1,-6.653526992E-1,1.703987346E2,-9.644916980E1,-2.640461216E1,-1.362343217E2
4.967456667E-1,8.394588015E-2,-4.121428732E-1,6.171235441E-1,-6.650186222E-1,1.703691768E2,-9.650029073E1,-2.639489774E1,-1.361690418E2
5.067896667E-1,8.417720313E-2,-4.124143516E-1,6.172477403E-1,-6.647057872E-1,1.703425750E2,-9.654811233E1,-2.638188964E1,-1.361138216E2
5.168336667E-1,8.437019355E-2,-4.125874592E-1,6.174156850E-1,-6.644178821E-1,1.703203810E2,-9.659219530E1,-2.636436519E1,-1.360724575E2
5.268776666E-1,8.450032195E-2,-4.126596146E-1,6.176246491E-1,-6.641623246E-1,1.703054159E2,-9.663194339E1,-2.634447711E1,-1.360472139E2
5.369216666E-1,8.454394393E-2,-4.126340420E-1,6.178779832E-1,-6.639369654E-1,1.703003992E2,-9.666834952E1,-2.632423224E1,-1.360393486E2
5.469656666E-1,8.448856298E-2,-4.125068007E-1,6.181604093E-1,-6.637602016E-1,1.703067682E2,-9.669867849E1,-2.630543479E1,-1.360507715E2
5.570096666E-1,8.432669800E-2,-4.122931689E-1,6.184547945E-1,-6.636392612E-1,1.703253830E2,-9.672198857E1,-2.629055272E1,-1.360806316E2
5.670536666E-1,8.407779979E-2,-4.120143991E-1,6.187343229E-1,-6.635833534E-1,1.703540063E2,-9.673634457E1,-2.628063396E1,-1.361256189E2
5.770976666E-1,8.377465858E-2,-4.116913751E-1,6.189741490E-1,-6.635985473E-1,1.703888667E2,-9.673999950E1,-2.627544206E1,-1.361814272E2
5.871416666E-1,8.345191909E-2,-4.113451809E-1,6.191442537E-1,-6.636951268E-1,1.704259799E2,-9.673040354E1,-2.627487534E1,-1.362437171E2
5.971856666E-1,8.316706961E-2,-4.110141174E-1,6.192089491E-1,-6.638757050E-1,1.704587351E2,-9.670586731E1,-2.627813126E1,-1.363045177E2
6.072296667E-1,8.297329948E-2,-4.107356532E-1,6.191688674E-1,-6.641096832E-1,1.704810165E2,-9.667029048E1,-2.628254648E1,-1.363551161E2
6.172736667E-1,8.290592774E-2,-4.105423045E-1,6.190270644E-1,-6.643698346E-1,1.704887634E2,-9.662750023E1,-2.628661956E1,-1.363887139E2
6.273176667E-1,8.296316316E-2,-4.104416684E-1,6.187931388E-1,-6.646426933E-1,1.704821821E2,-9.657982755E1,-2.629034010E1,-1.364041924E2
6.373616667E-1,8.312454344E-2,-4.104154636E-1,6.184841919E-1,-6.649261309E-1,1.704636252E2,-9.652806184E1,-2.629350099E1,-1.364048447E2
6.474056666E-1,8.334431819E-2,-4.104672936E-1,6.181311804E-1,-6.651948381E-1,1.704383531E2,-9.647765149E1,-2.629839043E1,-1.363927156E2
6.574496666E-1,8.359368001E-2,-4.105466456E-1,6.177688545E-1,-6.654509856E-1,1.704096783E2,-9.642867320E1,-2.630274856E1,-1.363751793E2
6.674936666E-1,8.381859667E-2,-4.105907734E-1,6.174184035E-1,-6.657207887E-1,1.703838140E2,-9.637786873E1,-2.630665643E1,-1.363635279E2
6.775376666E-1,8.394569049E-2,-4.105389222E-1,6.171032399E-1,-6.660289875E-1,1.703691986E2,-9.632262890E1,-2.631176922E1,-1.363701239E2
6.875816666E-1,8.395633257E-2,-4.103776578E-1,6.168388211E-1,-6.663717889E-1,1.703679748E2,-9.626398040E1,-2.631802103E1,-1.363975637E2
6.976256666E-1,8.387376690E-2,-4.101445331E-1,6.166417951E-1,-6.667080786E-1,1.703774696E2,-9.620846934E1,-2.632441778E1,-1.364389401E2
7.076696666E-1,8.371738102E-2,-4.098828011E-1,6.165407269E-1,-6.669820542E-1,1.703954534E2,-9.616513291E1,-2.632987638E1,-1.364864797E2
7.177136666E-1,8.353459013E-2,-4.096517205E-1,6.165301376E-1,-6.671567529E-1,1.704164733E2,-9.613931095E1,-2.633384274E1,-1.365294135E2
7.277576667E-1,8.333439260E-2,-4.094575921E-1,6.165840012E-1,-6.672511618E-1,1.704394945E2,-9.612759488E1,-2.633743330E1,-1.365670621E2
7.378016667E-1,8.313556484E-2,-4.092778358E-1,6.166599920E-1,-6.673160469E-1,1.704623578E2,-9.612087539E1,-2.634036014E1,-1.366021346E2
7.478456667E-1,8.295393300E-2,-4.091091957E-1,6.167300927E-1,-6.673773073E-1,1.704832434E2,-9.611437246E1,-2.634275333E1,-1.366347006E2
7.578896667E-1,8.283236042E-2,-4.089977595E-1,6.167822705E-1,-6.674123946E-1,1.704972227E2,-9.611099848E1,-2.634411337E1,-1.366561412E2
7.679336666E-1,8.282460540E-2,-4.089948829E-1,6.168198761E-1,-6.673803630E-1,1.704981145E2,-9.611657123E1,-2.634240602E1,-1.366559229E2
7.779776666E-1,8.295222605E-2,-4.091378345E-1,6.168537727E-1,-6.672455773E-1,1.704834397E2,-9.613670857E1,-2.633712850E1,-1.366274362E2
7.880216666E-1,8.319280027E-2,-4.093965740E-1,6.168971418E-1,-6.670168043E-1,1.704557763E2,-9.617032691E1,-2.632779184E1,-1.365757002E2
7.980656666E-1,8.348009426E-2,-4.096857014E-1,6.169391200E-1,-6.667644921E-1,1.704227399E2,-9.620681607E1,-2.631612565E1,-1.365166842E2
8.081096666E-1,8.373571489E-2,-4.099411429E-1,6.169894961E-1,-6.665288491E-1,1.703933451E2,-9.624112364E1,-2.630485050E1,-1.364640056E2
8.181536666E-1,8.390586172E-2,-4.101501491E-1,6.170787209E-1,-6.662962407E-1,1.703737788E2,-9.627684834E1,-2.629608680E1,-1.364223643E2
8.281976666E-1,8.398151531E-2,-4.103329927E-1,6.172266458E-1,-6.660370797E-1,1.703650788E2,-9.631931433E1,-2.629051129E1,-1.363893096E2
8.382416666E-1,8.396381364E-2,-4.105054260E-1,6.174340399E-1,-6.657407030E-1,1.703671145E2,-9.637035283E1,-2.628881077E1,-1.363627531E2
8.482856667E-1,8.387612712E-2,-4.106683657E-1,6.176830435E-1,-6.654202395E-1,1.703771982E2,-9.642718734E1,-2.629010505E1,-1.363413748E2
8.583296667E-1,8.374692596E-2,-4.108024348E-1,6.179454077E-1,-6.651101019E-1,1.703920558E2,-9.648319345E1,-2.629261534E1,-1.363262967E2
8.683736667E-1,8.360004419E-2,-4.109127753E-1,6.181717362E-1,-6.648500137E-1,1.704089465E2,-9.653112558E1,-2.629751827E1,-1.363165991E2
8.784186667E-1,8.346610150E-2,-4.110138856E-1,6.183452548E-1,-6.646429884E-1,1.704243490E2,-9.656978968E1,-2.630396692E1,-1.363087006E2
8.884626667E-1,8.339179661E-2,-4.111493245E-1,6.184523289E-1,-6.644688797E-1,1.704328935E2,-9.660156443E1,-2.631105527E1,-1.362940567E2
8.985066667E-1,8.342597770E-2,-4.113644209E-1,6.185143901E-1,-6.642736134E-1,1.704289629E2,-9.663447956E1,-2.631569353E1,-1.362626727E2
9.085506666E-1,8.356731716E-2,-4.116572151E-1,6.185302795E-1,-6.640596128E-1,1.704127099E2,-9.666815533E1,-2.631795021E1,-1.362149331E2
9.185946666E-1,8.378152852E-2,-4.119655720E-1,6.185020305E-1,-6.638677392E-1,1.703880767E2,-9.669631415E1,-2.631738676E1,-1.361611283E2
9.286386666E-1,8.401403161E-2,-4.122491254E-1,6.184217092E-1,-6.637371472E-1,1.703613395E2,-9.671358930E1,-2.631704798E1,-1.361106394E2
9.386826666E-1,8.423734669E-2,-4.124745268E-1,6.183009163E-1,-6.636814080E-1,1.703356585E2,-9.671827800E1,-2.631688033E1,-1.360693661E2
9.487266666E-1,8.446129396E-2,-4.125928224E-1,6.181578383E-1,-6.637125335E-1,1.703099042E2,-9.670781063E1,-2.631240220E1,-1.360421154E2
9.587706666E-1,8.465441082E-2,-4.125777339E-1,6.180092285E-1,-6.638356023E-1,1.702876951E2,-9.668207449E1,-2.630396078E1,-1.360340591E2
9.688146666E-1,8.478015595E-2,-4.124621461E-1,6.178825562E-1,-6.640093527E-1,1.702732338E2,-9.664912189E1,-2.629475270E1,-1.360429835E2
9.788586667E-1,8.484409272E-2,-4.122657313E-1,6.178024034E-1,-6.641976226E-1,1.702658807E2,-9.661490769E1,-2.628382370E1,-1.360652107E2
9.889026667E-1,8.482451551E-2,-4.119571531E-1,6.177735539E-1,-6.644185775E-1,1.702681322E2,-9.657687393E1,-2.627112172E1,-1.361061889E2
9.989466667E-1,8.467244968E-2,-4.115196583E-1,6.177843540E-1,-6.646988540E-1,1.702856206E2,-9.653165586E1,-2.626060337E1,-1.361719697E2
1.008990667E0,8.438378591E-2,-4.109492955E-1,6.178188617E-1,-6.650562172E-1,1.703188178E2,-9.647640279E1,-2.625334045E1,-1.362638685E2
1.019034667E0,8.397529865E-2,-4.102968307E-1,6.178715769E-1,-6.654618384E-1,1.703657937E2,-9.641573823E1,-2.625084173E1,-1.363744454E2
1.029078667E0,8.348978803E-2,-4.096607189E-1,6.179436796E-1,-6.658477982E-1,1.704216252E2,-9.636033733E1,-2.625451741E1,-1.364881202E2
1.039122667E0,8.300029453E-2,-4.091250008E-1,6.180299437E-1,-6.661581676E-1,1.704779124E2,-9.631811211E1,-2.626289868E1,-1.365890968E2
1.049166667E0,8.252846057E-2,-4.087156601E-1,6.181035426E-1,-6.663997112E-1,1.705321667E2,-9.628754531E1,-2.627715627E1,-1.366733794E2
1.059210667E0,8.208505465E-2,-4.084468159E-1,6.181173984E-1,-6.666063361E-1,1.705831503E2,-9.626273790E1,-2.629992836E1,-1.367398631E2
