"Time (s)","Gravity X (m/s^2)","Gravity Y (m/s^2)","Gravity Z (m/s^2)"
4.590666620E-3,4.397838534E0,-8.708231374E0,-1.030451014E0
1.463466662E-2,4.397071087E0,-8.709357548E0,-1.024201363E0
2.467866667E-2,4.396187281E0,-8.710576108E0,-1.017593791E0
3.472266666E-2,4.395117825E0,-8.711881206E0,-1.011030876E0
4.476666666E-2,4.393749284E0,-8.713266411E0,-1.005033533E0
5.481066665E-2,4.392247427E0,-8.714620042E0,-9.998386471E-1
6.485466665E-2,4.390784746E0,-8.715844449E0,-9.955768309E-1
7.489866664E-2,4.389310663E0,-8.716990503E0,-9.920448934E-1
8.494166663E-2,4.388111984E0,-8.717924888E0,-9.891384617E-1
9.498566663E-2,4.386950142E0,-8.718761040E0,-9.868982472E-1
1.050296666E-1,4.386010202E0,-8.719397802E0,-9.854526693E-1
1.150736666E-1,4.385205333E0,-8.719899493E0,-9.846030689E-1
1.251176666E-1,4.384534657E0,-8.720259681E0,-9.843949080E-1
1.351616667E-1,4.383914852E0,-8.720502341E0,-9.850101813E-1
1.452056667E-1,4.383275167E0,-8.720622209E0,-9.867893428E-1
1.552496667E-1,4.382572916E0,-8.720673079E0,-9.894560386E-1
1.652936667E-1,4.381836459E0,-8.720674249E0,-9.926968579E-1
1.753376666E-1,4.381085677E0,-8.720590634E0,-9.967388188E-1
1.853816666E-1,4.380316476E0,-8.720312891E0,-1.002547004E0
1.954256666E-1,4.379420097E0,-8.719818217E0,-1.010722581E0
2.054696666E-1,4.378497407E0,-8.719193149E0,-1.020068040E0
2.155136666E-1,4.377524138E0,-8.718679179E0,-1.028592842E0
2.255576666E-1,4.376523094E0,-8.718360506E0,-1.035544962E0
2.356016666E-1,4.375381718E0,-8.718183920E0,-1.041847164E0
2.456456667E-1,4.373910559E0,-8.718282153E0,-1.047180263E0
2.556896667E-1,4.372209019E0,-8.718853426E0,-1.049517615E0
2.657336667E-1,4.370579984E0,-8.719826403E0,-1.048203307E0
2.757776667E-1,4.369217583E0,-8.720975965E0,-1.044327041E0
2.858216667E-1,4.367773613E0,-8.722339536E0,-1.038955716E0
2.958656666E-1,4.366062133E0,-8.723987866E0,-1.032304727E0
3.059096666E-1,4.364312062E0,-8.725747293E0,-1.024787912E0
3.159536666E-1,4.362653791E0,-8.727488594E0,-1.016995986E0
3.259976666E-1,4.361242566E0,-8.729193057E0,-1.008383987E0
3.360416666E-1,4.360143874E0,-8.730872378E0,-9.985535022E-1
3.460856666E-1,4.359614409E0,-8.732349384E0,-9.878858420E-1
3.561296666E-1,4.359486939E0,-8.733567944E0,-9.776334802E-1
3.661736667E-1,4.359603884E0,-8.734522794E0,-9.685392326E-1
3.762176667E-1,4.359857360E0,-8.735241417E0,-9.608854466E-1
3.862616667E-1,4.360282453E0,-8.735653061E0,-9.552040726E-1
3.963056667E-1,4.360872729E0,-8.735720889E0,-9.518736447E-1
4.063496666E-1,4.361476162E0,-8.735524423E0,-9.509028608E-1
4.163936666E-1,4.362209403E0,-8.735099915E0,-9.514400006E-1
4.264376666E-1,4.363156944E0,-8.734488296E0,-9.527030723E-1
4.364816666E-1,4.364014731E0,-8.733851534E0,-9.546352116E-1
4.465256666E-1,4.364576941E0,-8.733206586E0,-9.579660049E-1
4.565696666E-1,4.364772530E0,-8.732515445E0,-9.633366725E-1
4.666136666E-1,4.364416434E0,-8.731892717E0,-9.705783029E-1
4.766576666E-1,4.363667991E0,-8.731353019E0,-9.787474479E-1
4.867016667E-1,4.362578362E0,-8.730978212E0,-9.869238288E-1
4.967456667E-1,4.361088492E0,-8.730828524E0,-9.947971047E-1
5.067896667E-1,4.359093422E0,-8.730979382E0,-1.002196902E0
5.168336667E-1,4.356405164E0,-8.731530190E0,-1.009067161E0
5.268776666E-1,4.353354087E0,-8.732330089E0,-1.015298978E0
5.369216666E-1,4.350247461E0,-8.733210095E0,-1.021025887E0
5.469656666E-1,4.347362445E0,-8.734086007E0,-1.025815049E0
5.570096666E-1,4.345078231E0,-8.734788843E0,-1.029500476E0
5.670536666E-1,4.343555616E0,-8.735276501E0,-1.031777089E0
5.770976666E-1,4.342758640E0,-8.735602190E0,-1.032380595E0
5.871416666E-1,4.342671517E0,-8.735816199E0,-1.030922372E0
5.971856666E-1,4.343171453E0,-8.736013250E0,-1.027152672E0
6.072296667E-1,4.343849146E0,-8.736317890E0,-1.021689180E0
6.172736667E-1,4.344474505E0,-8.736772218E0,-1.015128824E0
6.273176667E-1,4.345045486E0,-8.737332966E0,-1.007826675E0
6.373616667E-1,4.345530805E0,-8.738000718E0,-9.999047937E-1
6.474056666E-1,4.346281295E0,-8.738508257E0,-9.921747015E-1
6.574496666E-1,4.346950217E0,-8.739022812E0,-9.846670959E-1
6.674936666E-1,4.347550141E0,-8.739599932E0,-9.768850366E-1
6.775376666E-1,4.348334837E0,-8.740153078E0,-9.684160025E-1
6.875816666E-1,4.349294365E0,-8.740666464E0,-9.594170646E-1
6.976256666E-1,4.350275820E0,-8.741110852E0,-9.508959172E-1
7.076696666E-1,4.351113726E0,-8.741414908E0,-9.442395200E-1
7.177136666E-1,4.351722129E0,-8.741540623E0,-9.402677257E-1
7.277576667E-1,4.352273229E0,-8.741461101E0,-9.384510688E-1
7.378016667E-1,4.352722296E0,-8.741350588E0,-9.374022245E-1
7.478456667E-1,4.353089501E0,-8.741276913E0,-9.363908024E-1
7.578896667E-1,4.353298246E0,-8.741227797E0,-9.358649185E-1
7.679336666E-1,4.353036291E0,-8.741265219E0,-9.367289177E-1
7.779776666E-1,4.352226452E0,-8.741334801E0,-9.398440218E-1
7.880216666E-1,4.350793884E0,-8.741486828E0,-9.450490670E-1
7.980656666E-1,4.349003466E0,-8.741763402E0,-9.507116568E-1
8.081096666E-1,4.347272983E0,-8.742044653E0,-9.560390550E-1
8.181536666E-1,4.345927831E0,-8.742107803E0,-9.615623349E-1
8.281976666E-1,4.345071799E0,-8.741813103E0,-9.680880468E-1
8.382416666E-1,4.344810720E0,-8.741074600E0,-9.758889634E-1
8.482856667E-1,4.345009526E0,-8.740005144E0,-9.845482513E-1
8.583296667E-1,4.345394857E0,-8.738849734E0,-9.930696179E-1
8.683736667E-1,4.346147394E0,-8.737645792E0,-1.000337561E0
8.784186667E-1,4.347137327E0,-8.736483366E0,-1.006177760E0
8.884626667E-1,4.348225202E0,-8.735389352E0,-1.010960709E0
8.985066667E-1,4.348937100E0,-8.734456721E0,-1.015938078E0
9.085506666E-1,4.349283548E0,-8.733687227E0,-1.021051688E0
9.185946666E-1,4.349197009E0,-8.733227636E0,-1.025348953E0
9.286386666E-1,4.349144969E0,-8.732944046E0,-1.027985024E0
9.386826666E-1,4.349119241E0,-8.732873295E0,-1.028701308E0
9.487266666E-1,4.348431901E0,-8.733396036E0,-1.027145290E0
9.587706666E-1,4.347136450E0,-8.734491220E0,-1.023296653E0
9.688146666E-1,4.345722886E0,-8.735773514E0,-1.018354002E0
9.788586667E-1,4.344045320E0,-8.737201989E0,-1.013232572E0
9.889026667E-1,4.342095273E0,-8.738832192E0,-1.007543085E0
9.989466667E-1,4.340480272E0,-8.740414449E0,-1.000736487E0
1.008990667E0,4.339364916E0,-8.741921276E0,-9.923691946E-1
1.019034667E0,4.338981339E0,-8.743157963E0,-9.831341752E-1
1.029078667E0,4.339545595E0,-8.743828053E0,-9.746489152E-1
1.039122667E0,4.340832567E0,-8.743911669E0,-9.681347515E-1
1.049166667E0,4.343021765E0,-8.743352675E0,-9.633514367E-1
1.059210667E0,4.346517523E0,-8.742051085E0,-9.593771573E-1
1.069254667E0,4.351205528E0,-8.740143723E0,-9.555060813E-1
1.079298667E0,4.356960650E0,-8.737632344E0,-9.522451622E-1
1.089342667E0,4.363574143E0,-8.734467246E0,-9.510203167E-1
1.099386667E0,4.370931110E0,-8.730604575E0,-9.526958364E-1
1.109430667E0,4.378703521E0,-8.726133209E0,-9.579616926E-1
1.119474667E0,4.386330045E0,-8.721361881E0,-9.664604744E-1
1.129518667E0,4.394127891E0,-8.716347309E0,-9.762334375E-1
1.139562667E0,4.402283003E0,-8.711158490E0,-9.857592827E-1
1.149606667E0,4.410446593E0,-8.706019957E0,-9.946180337E-1
1.159650667E0,4.417873142E0,-8.701204190E0,-1.003762056E0
1.169694667E0,4.424062712E0,-8.696712359E0,-1.015353357E0
1.179738667E0,4.429033430E0,-8.692276661E0,-1.031553068E0
1.189782667E0,4.433078534E0,-8.687879555E0,-1.051034163E0
1.199826667E0,4.437307532E0,-8.683377784E0,-1.070222898E0
1.209870667E0,4.442071844E0,-8.678973661E0,-1.086056792E0
1.219914667E0,4.447929584E0,-8.674533870E0,-1.097486856E0
1.229958667E0,4.455050031E0,-8.669868377E0,-1.105445355E0
1.240002667E0,4.463475284E0,-8.664751478E0,-1.111556134E0
1.250046667E0,4.472937249E0,-8.659445130E0,-1.114885904E0
1.260090667E0,4.483516031E0,-8.654145214E0,-1.113533516E0
1.270134667E0,4.495250808E0,-8.648923650E0,-1.106766095E0
1.280178667E0,4.507862960E0,-8.643986261E0,-1.093966028E0
1.290222667E0,4.520397344E0,-8.639804333E0,-1.075131781E0
1.300266667E0,4.531243052E0,-8.637177764E0,-1.050299022E0
1.310310667E0,4.539021018E0,-8.636928087E0,-1.018257303E0
1.320354667E0,4.542735462E0,-8.639717794E0,-9.771977165E-1
1.330398667E0,4.541708983E0,-8.646069624E0,-9.243852992E-1
1.340441667E0,4.536250900E0,-8.656099353E0,-8.546819571E-1
1.350486667E0,4.527266653E0,-8.669297689E0,-7.637019128E-1
1.360529667E0,4.515636833E0,-8.684354854E0,-6.535468018E-1
1.370573667E0,4.499992608E0,-8.700725888E0,-5.324602481E-1
1.380617667E0,4.477698344E0,-8.718979726E0,-4.071022668E-1
1.390661667E0,4.447675231E0,-8.739361950E0,-2.790426892E-1
1.400705667E0,4.410666156E0,-8.761297195E0,-1.477000278E-1
1.410749667E0,4.368606842E0,-8.783573917E0,-1.450030339E-2
1.420793667E0,4.324386396E0,-8.804662485E0,1.171135534E-1
1.430837667E0,4.280729038E0,-8.823396379E0,2.431350658E-1
1.440881667E0,4.236655065E0,-8.840562050E0,3.623466184E-1
1.450925667E0,4.186713411E0,-8.858732273E0,4.799759328E-1
1.460969667E0,4.121760201E0,-8.881225927E0,6.091360295E-1
1.471013667E0,4.035935647E0,-8.909177957E0,7.575397515E-1
1.481057667E0,3.929522461E0,-8.941401377E0,9.199409037E-1
1.491101667E0,3.808314066E0,-8.976271248E0,1.076757673E0
1.501145667E0,3.672409279E0,-9.016339293E0,1.206292357E0
1.511189667E0,3.522151917E0,-9.063540941E0,1.297222773E0
1.521233667E0,3.366024827E0,-9.113897163E0,1.357519699E0
1.531277667E0,3.214226723E0,-9.161772410E0,1.402409358E0
1.541321667E0,3.067381504E0,-9.205372759E0,1.445120491E0
1.551365667E0,2.925787084E0,-9.243382584E0,1.495231276E0
1.561409667E0,2.795907268E0,-9.273836052E0,1.554024737E0
1.571453667E0,2.679897340E0,-9.297516691E0,1.615692689E0
1.581497667E0,2.572079946E0,-9.317171522E0,1.676556064E0
