"Time (s)","X (µT)","Y (µT)","Z (µT)"
4.590666620E-3,-3.070833588E1,1.902349854E1,-1.979016113E1
1.463466662E-2,-3.071590424E1,1.893383789E1,-1.976513672E1
2.467866667E-2,-3.073731995E1,1.900744629E1,-1.973291016E1
3.472266666E-2,-3.062565613E1,1.912429810E1,-1.942736816E1
4.476666666E-2,-3.069371033E1,1.908093262E1,-1.988079834E1
5.481066665E-2,-3.058557892E1,1.900726318E1,-1.969311523E1
6.485466665E-2,-3.054288483E1,1.891165161E1,-1.976422119E1
7.489866664E-2,-3.065491486E1,1.896624756E1,-1.987701416E1
8.494166663E-2,-3.071492004E1,1.917398071E1,-1.973950195E1
9.498566663E-2,-3.085650635E1,1.911019897E1,-1.991064453E1
1.050296666E-1,-3.075125122E1,1.899328613E1,-1.984637451E1
1.150736666E-1,-3.060359955E1,1.909820557E1,-1.964862061E1
1.251176666E-1,-3.076429749E1,1.916836548E1,-1.975177002E1
1.351616667E-1,-3.071011353E1,1.912921143E1,-1.975537109E1
1.452056667E-1,-3.073549652E1,1.910794067E1,-1.966662598E1
1.552496667E-1,-3.084949493E1,1.914053345E1,-1.973126221E1
1.652936667E-1,-3.066588593E1,1.900097656E1,-1.942810059E1
1.753376666E-1,-3.067612457E1,1.895956421E1,-1.953985596E1
1.853816666E-1,-3.054225159E1,1.890798950E1,-1.961035156E1
1.954256666E-1,-3.057447052E1,1.910134888E1,-1.958312988E1
2.054696666E-1,-3.061297607E1,1.898849487E1,-1.971136475E1
2.155136666E-1,-3.070099640E1,1.898757935E1,-1.954528809E1
2.255576666E-1,-3.068972015E1,1.900939941E1,-1.952038574E1
2.356016666E-1,-3.068325043E1,1.902069092E1,-1.961187744E1
2.456456667E-1,-3.065457153E1,1.898919678E1,-1.970440674E1
2.556896667E-1,-3.069593811E1,1.901678467E1,-1.952661133E1
2.657336667E-1,-3.085120392E1,1.907199097E1,-1.943341064E1
2.757776667E-1,-3.073268890E1,1.911050415E1,-1.955010986E1
2.858216667E-1,-3.059928131E1,1.903613281E1,-1.952667236E1
2.958656666E-1,-3.059928131E1,1.903613281E1,-1.952667236E1
3.059096666E-1,-3.076234436E1,1.915719604E1,-1.940539551E1
3.159536666E-1,-3.045368195E1,1.896646118E1,-1.934899902E1
3.259976666E-1,-3.043338776E1,1.888961792E1,-1.964685059E1
3.360416666E-1,-3.056986237E1,1.897012329E1,-1.939147949E1
3.460856666E-1,-3.045578003E1,1.897702026E1,-1.954791260E1
3.561296666E-1,-3.050969696E1,1.886175537E1,-1.981927490E1
3.661736667E-1,-3.033119965E1,1.889416504E1,-1.975830078E1
3.762176667E-1,-3.036446381E1,1.884619141E1,-1.995471191E1
3.862616667E-1,-3.041048431E1,1.893481445E1,-2.008306885E1
3.963056667E-1,-3.048780060E1,1.878674316E1,-2.011340332E1
4.063496666E-1,-3.037242126E1,1.873144531E1,-2.019976807E1
4.163936666E-1,-3.046739960E1,1.895449829E1,-2.023480225E1
4.264376666E-1,-3.038793945E1,1.886627197E1,-2.019372559E1
4.364816666E-1,-3.045558929E1,1.893389893E1,-2.015698242E1
4.465256666E-1,-3.046334076E1,1.882080078E1,-2.011987305E1
4.565696666E-1,-3.038639069E1,1.894827271E1,-1.985125732E1
4.666136666E-1,-3.044183350E1,1.885342407E1,-1.986071777E1
4.766576666E-1,-3.055400848E1,1.890060425E1,-1.987860107E1
4.867016667E-1,-3.059507751E1,1.894165039E1,-2.001025391E1
4.967456667E-1,-3.057598114E1,1.895791626E1,-1.984136963E1
5.067896667E-1,-3.053228760E1,1.890188599E1,-1.971099854E1
5.168336667E-1,-3.061447144E1,1.905648804E1,-1.981127930E1
5.268776666E-1,-3.059392548E1,1.899627686E1,-1.972351074E1
5.369216666E-1,-3.060750580E1,1.896395874E1,-1.963214111E1
5.469656666E-1,-3.063552856E1,1.904608154E1,-1.987445068E1
5.570096666E-1,-3.052902985E1,1.896795654E1,-1.974548340E1
5.670536666E-1,-3.060787964E1,1.920425415E1,-1.977838135E1
5.770976666E-1,-3.059790039E1,1.907464600E1,-1.993420410E1
5.871416666E-1,-3.048860168E1,1.912078857E1,-1.944079590E1
5.971856666E-1,-3.046788025E1,1.931103516E1,-1.953601074E1
6.072296667E-1,-3.056040192E1,1.935195923E1,-1.964331055E1
6.172736667E-1,-3.062805939E1,1.931198120E1,-1.964831543E1
6.273176667E-1,-3.060952759E1,1.936651611E1,-1.996807861E1
6.373616667E-1,-3.045516205E1,1.918347168E1,-2.005938721E1
6.474056666E-1,-3.055742645E1,1.915057373E1,-1.983599854E1
