"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
-4.313333775E-4,4.250411224E0,-8.716823273E0,-9.436376953E-1
9.612666618E-3,4.248165894E0,-8.722212067E0,-9.738748169E-1
1.965666661E-2,4.258195038E0,-8.745563507E0,-9.931846619E-1
2.970066667E-2,4.276457062E0,-8.766968994E0,-1.010698242E0
3.974466666E-2,4.282893677E0,-8.724158020E0,-1.049467621E0
4.978866666E-2,4.276906128E0,-8.720715179E0,-1.056652679E0
5.983266665E-2,4.306394806E0,-8.688532104E0,-1.075812836E0
6.987666665E-2,4.321812744E0,-8.671168213E0,-1.075663147E0
7.992066664E-2,4.320315857E0,-8.679999847E0,-1.082848206E0
8.996466664E-2,4.344415741E0,-8.679700470E0,-1.074914703E0
1.000086666E-1,4.367767181E0,-8.681347046E0,-1.075214081E0
1.100526666E-1,4.359085236E0,-8.670270081E0,-1.079555054E0
1.200956666E-1,4.354893951E0,-8.660540314E0,-1.074465637E0
1.301396667E-1,4.342469788E0,-8.667725372E0,-1.072369995E0
1.401836667E-1,4.326453094E0,-8.656349030E0,-1.081051941E0
1.502276667E-1,4.311334534E0,-8.666378174E0,-1.073866882E0
1.602716667E-1,4.285438385E0,-8.657995605E0,-1.029858398E0
1.703156666E-1,4.302353210E0,-8.694369965E0,-1.027164001E0
1.803596666E-1,4.329746246E0,-8.728049927E0,-1.051263885E0
1.904036666E-1,4.328249359E0,-8.747359772E0,-1.063089294E0
2.004476666E-1,4.318968658E0,-8.767567749E0,-1.040336609E0
2.104916666E-1,4.297413483E0,-8.756640472E0,-9.524693298E-1
2.205356666E-1,4.254752197E0,-8.722062378E0,-8.681945801E-1
2.305796666E-1,4.207600250E0,-8.695118408E0,-8.683442688E-1
2.406236666E-1,4.185446320E0,-8.719966736E0,-8.687933350E-1
2.506676667E-1,4.190984802E0,-8.782985687E0,-8.096662903E-1
2.607116667E-1,4.221820679E0,-8.801547089E0,-7.869136047E-1
2.707556667E-1,4.229903870E0,-8.769513702E0,-7.902067566E-1
2.807996667E-1,4.225562897E0,-8.764573975E0,-8.369096375E-1
2.908436666E-1,4.215982819E0,-8.734935608E0,-8.587641907E-1
3.008876666E-1,4.225862274E0,-8.669521637E0,-8.943901062E-1
3.109316666E-1,4.266876984E0,-8.657097473E0,-9.148974609E-1
3.209756666E-1,4.293222198E0,-8.680598602E0,-9.457333374E-1
3.310196666E-1,4.331243134E0,-8.657247162E0,-9.300160217E-1
3.410636666E-1,4.330494690E0,-8.602610779E0,-9.445358276E-1
3.511076666E-1,4.337979126E0,-8.565787354E0,-9.999206543E-1
3.611516666E-1,4.339476013E0,-8.575966187E0,-1.050216064E0
3.711956667E-1,4.362977142E0,-8.617429962E0,-1.089584198E0
3.812396667E-1,4.411326599E0,-8.657097473E0,-1.111738129E0
3.912836667E-1,4.408482513E0,-8.681796112E0,-1.132245483E0
4.013276667E-1,4.395309906E0,-8.680897980E0,-1.141975250E0
4.113716666E-1,4.366270294E0,-8.695866852E0,-1.119072876E0
4.214156666E-1,4.333039398E0,-8.714428253E0,-1.091081085E0
4.314596666E-1,4.293072510E0,-8.740324402E0,-1.059646454E0
4.415036666E-1,4.225413208E0,-8.766669617E0,-1.082698517E0
4.515476666E-1,4.176315308E0,-8.793613586E0,-1.085991669E0
4.615916666E-1,4.162394257E0,-8.835077362E0,-1.062490540E0
4.716356666E-1,4.137246552E0,-8.843010864E0,-1.012195129E0
4.816796666E-1,4.121978302E0,-8.829688568E0,-9.455836487E-1
4.917236667E-1,4.097728729E0,-8.815318451E0,-9.142987061E-1
5.017676667E-1,4.100572815E0,-8.792416077E0,-8.861572266E-1
5.118116667E-1,4.120331726E0,-8.762628021E0,-8.741821289E-1
5.218556667E-1,4.168681183E0,-8.750203857E0,-8.595126343E-1
5.318996666E-1,4.234693909E0,-8.713829498E0,-8.515791321E-1
5.419436666E-1,4.334236908E0,-8.694819031E0,-8.373587036E-1
5.519876666E-1,4.396956482E0,-8.687484283E0,-8.243357849E-1
5.620316666E-1,4.424499207E0,-8.691825256E0,-8.135581970E-1
5.720756666E-1,4.430786133E0,-8.679999847E0,-8.228388977E-1
5.821196666E-1,4.407434692E0,-8.678053894E0,-7.836204529E-1
5.921636666E-1,4.361031189E0,-8.690777435E0,-7.866142273E-1
6.022076666E-1,4.296814728E0,-8.698710938E0,-8.201445007E-1
6.122516667E-1,4.249962158E0,-8.724607086E0,-8.454418945E-1
6.222956667E-1,4.228556671E0,-8.730295258E0,-8.713380432E-1
6.323396667E-1,4.224215698E0,-8.730744324E0,-8.949888611E-1
6.423836667E-1,4.240382080E0,-8.713380432E0,-9.289682007E-1
6.524276666E-1,4.236789551E0,-8.725654907E0,-9.506730652E-1
6.624716666E-1,4.222718811E0,-8.730145569E0,-9.596543884E-1
6.725156666E-1,4.242028656E0,-8.714577942E0,-9.734257507E-1
6.825596666E-1,4.253105621E0,-8.686735840E0,-9.677375793E-1
6.926036666E-1,4.259242859E0,-8.691974945E0,-1.013692017E0
7.026476666E-1,4.243525543E0,-8.692274323E0,-1.081650696E0
7.126916666E-1,4.235442352E0,-8.692573700E0,-1.122515717E0
7.227356666E-1,4.239034882E0,-8.742420044E0,-1.135388947E0
7.327796667E-1,4.223616943E0,-8.806486816E0,-1.105750580E0
7.428236667E-1,4.200265503E0,-8.825347595E0,-1.071771240E0
7.528676667E-1,4.190984802E0,-8.840316467E0,-1.074315948E0
7.629116667E-1,4.157454529E0,-8.824449463E0,-1.102158051E0
7.729556666E-1,4.120182037E0,-8.749904480E0,-1.107397156E0
7.829996666E-1,4.138144684E0,-8.713530121E0,-1.107097778E0
7.930436666E-1,4.173620911E0,-8.695567474E0,-1.059197388E0
8.030876666E-1,4.238585815E0,-8.668174438E0,-9.936337280E-1
8.131316666E-1,4.323159943E0,-8.641529846E0,-9.967771912E-1
8.231756666E-1,4.391268311E0,-8.624764709E0,-1.001267853E0
8.332196666E-1,4.417763214E0,-8.649463348E0,-9.940827942E-1
8.432636667E-1,4.393214264E0,-8.666228485E0,-9.886940002E-1
8.533076667E-1,4.327201538E0,-8.685837708E0,-9.428892517E-1
8.633516667E-1,4.279151459E0,-8.685837708E0,-8.852590942E-1
8.733966667E-1,4.243525543E0,-8.711434479E0,-8.580157471E-1
8.834406667E-1,4.212240601E0,-8.739126892E0,-8.717871094E-1
8.934846667E-1,4.178860016E0,-8.747060394E0,-8.891510010E-1
9.035286666E-1,4.150269470E0,-8.731792145E0,-9.056167603E-1
9.135726666E-1,4.115691376E0,-8.717571716E0,-8.698411560E-1
9.236166666E-1,4.115691376E0,-8.700507202E0,-8.253836060E-1
9.336606666E-1,4.105662231E0,-8.680149536E0,-8.107141113E-1
9.437046666E-1,4.061953125E0,-8.671018524E0,-8.104147339E-1
9.537486666E-1,4.085154877E0,-8.684640198E0,-8.039781189E-1
9.637926666E-1,4.160148926E0,-8.656199341E0,-8.427474976E-1
9.738366666E-1,4.172573090E0,-8.634045410E0,-8.854087830E-1
9.838806667E-1,4.217779083E0,-8.650960236E0,-9.119036865E-1
9.939246667E-1,4.261338501E0,-8.649163971E0,-9.062155151E-1
1.003968667E0,4.304149475E0,-8.630452881E0,-9.015751648E-1
1.014012667E0,4.330943756E0,-8.619226227E0,-9.247769165E-1
1.024056667E0,4.350552979E0,-8.628656616E0,-9.840536499E-1
1.034100667E0,4.326752472E0,-8.656049652E0,-1.064586182E0
1.044144667E0,4.299808502E0,-8.714428253E0,-1.100062408E0
1.054188667E0,4.276307373E0,-8.736432495E0,-1.083297272E0
1.064232667E0,4.205055542E0,-8.766819305E0,-1.078806610E0
1.074276667E0,4.124073944E0,-8.829688568E0,-1.065933380E0
