"Time (s)","Gravity X (m/s^2)","Gravity Y (m/s^2)","Gravity Z (m/s^2)"
1.916375011E-3,8.001866381E-1,4.658339008E0,8.596260118E0
1.196237499E-2,7.947963823E-1,4.657443507E0,8.597244789E0
2.200837500E-2,7.885897091E-1,4.655160170E0,8.599052748E0
3.205437501E-2,7.813603579E-1,4.651817609E0,8.601521443E0
4.210037499E-2,7.726322190E-1,4.647481314E0,8.604653211E0
5.214637500E-2,7.623009930E-1,4.642957908E0,8.608015945E0
6.219137501E-2,7.509888234E-1,4.639360993E0,8.610948908E0
7.223737499E-2,7.397618770E-1,4.636780909E0,8.613310599E0
8.228337500E-2,7.290624225E-1,4.634395537E0,8.615506228E0
9.232937501E-2,7.188308184E-1,4.632140559E0,8.617577897E0
1.023753750E-1,7.095687557E-1,4.629509019E0,8.619760078E0
1.124213750E-1,7.015690338E-1,4.626179030E0,8.622201875E0
1.224673750E-1,6.956758444E-1,4.622026922E0,8.624906212E0
1.325123750E-1,6.922476950E-1,4.616590766E0,8.628092945E0
1.425583750E-1,6.906932127E-1,4.609651583E0,8.631926379E0
1.526043750E-1,6.906967941E-1,4.602041139E0,8.635986101E0
1.626503750E-1,6.915727070E-1,4.594605235E0,8.639873915E0
1.726963750E-1,6.930527835E-1,4.587659620E0,8.643445979E0
1.827423750E-1,6.950020990E-1,4.581194061E0,8.646718081E0
1.927883750E-1,6.979143778E-1,4.575285157E0,8.649611868E0
2.028343750E-1,7.015789010E-1,4.569972377E0,8.652123247E0
2.128793750E-1,7.055588814E-1,4.565585504E0,8.654115978E0
2.229253750E-1,7.091800620E-1,4.562749312E0,8.655315242E0
2.329713750E-1,7.121908665E-1,4.561171148E0,8.655899963E0
2.430173750E-1,7.148996622E-1,4.559948495E0,8.656320378E0
2.530633750E-1,7.182770140E-1,4.558366823E0,8.656874110E0
2.631093750E-1,7.226011761E-1,4.556298371E0,8.657603257E0
2.731553750E-1,7.278393312E-1,4.553642858E0,8.658561616E0
2.832003750E-1,7.331918724E-1,4.550260244E0,8.659887764E0
2.932463750E-1,7.380562442E-1,4.546159591E0,8.661628481E0
3.032923750E-1,7.417994124E-1,4.541517779E0,8.663743418E0
3.133383750E-1,7.445428529E-1,4.535822006E0,8.666491610E0
3.233843750E-1,7.465983684E-1,4.528877853E0,8.669945560E0
3.334303750E-1,7.484667731E-1,4.520857520E0,8.673969614E0
3.434763750E-1,7.510946580E-1,4.512146630E0,8.678276673E0
3.535223750E-1,7.550627247E-1,4.503584845E0,8.682379079E0
3.635673750E-1,7.604335385E-1,4.495881431E0,8.685902027E0
3.736133750E-1,7.668318542E-1,4.489037265E0,8.688878260E0
3.836593750E-1,7.735929897E-1,4.482705022E0,8.691548098E0
3.937053750E-1,7.796520207E-1,4.476124858E0,8.694397447E0
4.037513750E-1,7.843933817E-1,4.468359171E0,8.697964833E0
4.137973750E-1,7.850502433E-1,4.459745345E0,8.702325686E0
4.238433750E-1,7.797552972E-1,4.450592991E0,8.707485269E0
4.338883750E-1,7.742464160E-1,4.440398663E0,8.713179873E0
4.439343750E-1,7.686547968E-1,4.430472137E0,8.718725957E0
4.539803750E-1,7.650624137E-1,4.421622961E0,8.723532953E0
4.640263750E-1,7.659486323E-1,4.414948364E0,8.726835460E0
4.740723750E-1,7.698368845E-1,4.410429052E0,8.728777905E0
4.841183750E-1,7.767381339E-1,4.406802901E0,8.729998219E0
4.941643750E-1,7.853143182E-1,4.402906024E0,8.731196898E0
5.042093750E-1,7.935469054E-1,4.397500565E0,8.733176765E0
5.142553750E-1,7.999174469E-1,4.390693822E0,8.736019682E0
5.243013750E-1,8.032518947E-1,4.382883696E0,8.739634430E0
5.343473750E-1,8.027772470E-1,4.374910432E0,8.743672518E0
5.443933750E-1,7.986889469E-1,4.367112878E0,8.747943909E0
5.544393750E-1,7.918854191E-1,4.359583418E0,8.752317041E0
5.644853750E-1,7.841165160E-1,4.352086996E0,8.756746307E0
5.745303750E-1,7.769658098E-1,4.344210211E0,8.761293102E0
5.845763750E-1,7.722824825E-1,4.335090894E0,8.766222889E0
5.946223750E-1,7.706324713E-1,4.323718936E0,8.771982982E0
6.046683750E-1,7.716018666E-1,4.309257018E0,8.779011335E0
6.147143750E-1,7.738678088E-1,4.291872076E0,8.787323737E0
6.247603750E-1,7.758891182E-1,4.272353193E0,8.796652384E0
6.348063750E-1,7.758151509E-1,4.251942903E0,8.806542365E0
6.448513750E-1,7.723840778E-1,4.232478983E0,8.816214829E0
6.548975417E-1,7.659853967E-1,4.215538138E0,8.824885665E0
6.649435417E-1,7.571582206E-1,4.202340680E0,8.831938577E0
6.749895417E-1,7.474937964E-1,4.193048577E0,8.837177097E0
6.850355417E-1,7.386004007E-1,4.186699378E0,8.840934518E0
6.950815417E-1,7.327892185E-1,4.180554247E0,8.844325318E0
7.051275417E-1,7.316726196E-1,4.170284489E0,8.849264461E0
7.151725417E-1,7.354260935E-1,4.152539944E0,8.857294443E0
7.252185417E-1,7.431170824E-1,4.125362378E0,8.869343800E0
7.352645417E-1,7.518781118E-1,4.088719047E0,8.885558714E0
7.453105417E-1,7.589654488E-1,4.044597420E0,8.905127590E0
7.553565417E-1,7.639817751E-1,3.995731654E0,8.926733052E0
7.654025417E-1,7.661033642E-1,3.945331871E0,8.948940777E0
7.754485417E-1,7.661753581E-1,3.896867224E0,8.970145120E0
7.854935417E-1,7.651727068E-1,3.853674134E0,8.988870828E0
7.955395417E-1,7.637669630E-1,3.817945015E0,9.004224447E0
8.055855417E-1,7.621706732E-1,3.790541162E0,9.015929988E0
8.156315417E-1,7.603737507E-1,3.771518415E0,9.024055864E0
8.256775417E-1,7.598434813E-1,3.760133886E0,9.028849996E0
8.357235417E-1,7.596573937E-1,3.754426419E0,9.031240337E0
8.457695417E-1,7.596543970E-1,3.752458246E0,9.032058363E0
8.558145417E-1,7.589061727E-1,3.752740667E0,9.032003984E0
8.658605417E-1,7.572402278E-1,3.754249249E0,9.031516911E0
8.759065417E-1,7.553669261E-1,3.756086151E0,9.030909970E0
8.859525417E-1,7.540657014E-1,3.757664315E0,9.030362086E0
8.959985417E-1,7.549280926E-1,3.758384984E0,9.029990203E0
9.060445417E-1,7.580655623E-1,3.758353994E0,9.029740527E0
9.160905417E-1,7.631291049E-1,3.758507776E0,9.029249945E0
9.261355417E-1,7.693847486E-1,3.760104358E0,9.028054190E0
9.361815417E-1,7.755782656E-1,3.763894815E0,9.025944514E0
9.462275417E-1,7.809606276E-1,3.769887627E0,9.022978806E0
9.562735417E-1,7.860520906E-1,3.777897143E0,9.019185718E0
9.663195417E-1,7.916436367E-1,3.787666671E0,9.014598577E0
9.763655417E-1,7.978892671E-1,3.799287719E0,9.009155404E0
9.864105417E-1,8.045849868E-1,3.813541769E0,9.002535186E0
9.964565417E-1,8.123039693E-1,3.830894551E0,8.994471291E0
1.006502542E0,8.212025544E-1,3.851002834E0,8.985071307E0
1.016548542E0,8.315508836E-1,3.872729040E0,8.974775530E0
1.026594542E0,8.433030561E-1,3.894528922E0,8.964239432E0
1.036640542E0,8.566693526E-1,3.915642341E0,8.953768238E0
1.046686542E0,8.718973294E-1,3.936010824E0,8.943361364E0
1.056731542E0,8.891045156E-1,3.955668871E0,8.932987819E0
1.066777542E0,9.089233607E-1,3.975445324E0,8.922207892E0
1.076823542E0,9.314001308E-1,3.996185690E0,8.910616956E0
1.086869542E0,9.568391734E-1,4.018931066E0,8.897682331E0
1.096915542E0,9.845027161E-1,4.045080984E0,8.882802336E0
1.106961542E0,1.012129567E0,4.075814242E0,8.865631987E0
1.117007542E0,1.038922679E0,4.111441035E0,8.846060772E0
1.127052542E0,1.066057122E0,4.148331995E0,8.825585577E0
1.137098542E0,1.095450417E0,4.180180025E0,8.806939391E0
1.147144542E0,1.129474269E0,4.199819068E0,8.793287312E0
1.157190542E0,1.165841319E0,4.202449438E0,8.787282806E0
1.167236542E0,1.193943183E0,4.189687013E0,8.789602981E0
1.177282542E0,1.203264741E0,4.169353905E0,8.797996659E0
1.187327542E0,1.188670676E0,4.150353085E0,8.808957265E0
1.197373542E0,1.152181273E0,4.138735545E0,8.819265906E0
1.207419542E0,1.100556206E0,4.138009906E0,8.826196611E0
1.217465542E0,1.043786758E0,4.148891574E0,8.827984105E0
1.227511542E0,9.938168921E-1,4.168268662E0,8.824622540E0
1.237557542E0,9.615150455E-1,4.192063029E0,8.816927020E0
1.247603542E0,9.557493255E-1,4.215262734E0,8.806486816E0
1.257648542E0,9.754174586E-1,4.235744069E0,8.794494762E0
1.267694542E0,1.013675937E0,4.252749818E0,8.781951900E0
1.277740542E0,1.062165434E0,4.266053111E0,8.769760455E0
1.287786542E0,1.115169860E0,4.275795742E0,8.758428551E0
1.297832542E0,1.169113348E0,4.282767669E0,8.747981331E0
1.307878542E0,1.220045008E0,4.288987353E0,8.737973236E0
1.317923542E0,1.264355866E0,4.298037965E0,8.727220207E0
1.327969542E0,1.300687687E0,4.310803314E0,8.715577231E0
1.338015542E0,1.330348857E0,4.325849954E0,8.703637217E0
1.348061542E0,1.355527845E0,4.339958408E0,8.692721635E0
1.358107542E0,1.376664214E0,4.350369376E0,8.684191716E0
1.368153542E0,1.391735120E0,4.357519644E0,8.678202413E0
1.378198542E0,1.398728975E0,4.362661100E0,8.674494109E0
1.388244542E0,1.397088831E0,4.366703573E0,8.672724157E0
1.398290542E0,1.387887214E0,4.370520635E0,8.672278599E0
1.408336542E0,1.372992893E0,4.374005868E0,8.672892557E0
1.418382542E0,1.354321272E0,4.376975377E0,8.674329802E0
1.428428542E0,1.333977493E0,4.379433838E0,8.676241257E0
1.438474542E0,1.313615588E0,4.381837921E0,8.678134001E0
1.448519542E0,1.295905687E0,4.382164488E0,8.680631347E0
1.458565542E0,1.281858483E0,4.379543474E0,8.684039104E0
1.468611542E0,1.270806076E0,4.374162574E0,8.688374814E0
1.478657542E0,1.261558704E0,4.365923554E0,8.693864765E0
1.488703542E0,1.253655461E0,4.355456454E0,8.700255772E0
1.498749542E0,1.246655613E0,4.343158297E0,8.707406332E0
1.508794542E0,1.239654303E0,4.330171631E0,8.714870887E0
1.518840542E0,1.232142093E0,4.317060420E0,8.722437184E0
1.528886542E0,1.224505995E0,4.303902138E0,8.730012252E0
1.538932542E0,1.216287295E0,4.291329455E0,8.737347584E0
1.548978542E0,1.207763297E0,4.279754014E0,8.744204614E0
1.559024542E0,1.200460344E0,4.269254169E0,8.750340682E0
1.569069542E0,1.195857562E0,4.259730224E0,8.755610778E0
1.579115542E0,1.195041217E0,4.250661485E0,8.760128337E0
1.589161542E0,1.198649388E0,4.241310326E0,8.764167008E0
1.599207542E0,1.206731336E0,4.231220370E0,8.767934369E0
1.609253542E0,1.217994024E0,4.221197950E0,8.771207641E0
1.619299542E0,1.230462042E0,4.212336495E0,8.773726621E0
