"Time (s)","X (µT)","Y (µT)","Z (µT)"
1.916375011E-3,1.022510147E1,8.976013184E0,-4.641406250E1
1.196237499E-2,1.016444778E1,8.977722168E0,-4.632672119E1
2.200837500E-2,1.021514893E1,8.891448975E0,-4.649627686E1
3.205437501E-2,1.015367126E1,9.067840576E0,-4.629705811E1
4.210037499E-2,1.029212952E1,9.094757080E0,-4.642083740E1
5.214637500E-2,1.033618546E1,9.273284912E0,-4.655822754E1
6.219137501E-2,1.016371155E1,9.153350830E0,-4.640277100E1
7.223737499E-2,1.026741409E1,9.100891113E0,-4.635858154E1
8.228337500E-2,9.972866058E0,9.195587158E0,-4.624047852E1
9.232937501E-2,9.969036102E0,9.238342285E0,-4.620782471E1
1.023753750E-1,9.969036102E0,9.238342285E0,-4.620782471E1
1.124213750E-1,9.858112335E0,9.322845459E0,-4.610131836E1
1.224673750E-1,9.916706085E0,9.312744141E0,-4.619989014E1
1.325123750E-1,9.872013092E0,9.334136963E0,-4.629077148E1
1.425583750E-1,9.835834503E0,9.389434814E0,-4.618707275E1
1.526043750E-1,9.737380981E0,9.365386963E0,-4.631488037E1
1.626503750E-1,9.713420868E0,9.382995605E0,-4.614007568E1
1.726963750E-1,9.704746246E0,9.587219238E0,-4.623687744E1
1.827423750E-1,9.389640808E0,9.533081055E0,-4.620715332E1
1.927883750E-1,9.394557953E0,9.577484131E0,-4.620800781E1
2.028343750E-1,9.213443756E0,9.706756592E0,-4.628448486E1
2.128793750E-1,9.097129822E0,9.775604248E0,-4.635803223E1
2.229253750E-1,9.014358521E0,9.694183350E0,-4.625579834E1
2.329713750E-1,9.073326111E0,9.682373047E0,-4.619110107E1
2.430173750E-1,8.904907227E0,9.811218262E0,-4.611480713E1
2.530633750E-1,8.933582306E0,9.862304688E0,-4.605383301E1
2.631093750E-1,8.950347900E0,9.784301758E0,-4.612921143E1
2.731553750E-1,8.886608124E0,9.665832520E0,-4.614630127E1
2.832003750E-1,8.661163330E0,9.709197998E0,-4.613177490E1
2.932463750E-1,8.639472961E0,9.677307129E0,-4.606683350E1
3.032923750E-1,8.489231110E0,9.728149414E0,-4.598040771E1
3.133383750E-1,8.442584991E0,9.749237061E0,-4.580114746E1
3.233843750E-1,8.384452820E0,9.823791504E0,-4.585668945E1
3.334303750E-1,8.394401550E0,9.808502197E0,-4.565582275E1
3.434763750E-1,8.280029297E0,9.753082275E0,-4.589953613E1
3.535223750E-1,8.310104370E0,9.816467285E0,-4.596954346E1
3.635673750E-1,8.261123657E0,9.886077881E0,-4.576422119E1
3.736133750E-1,8.127494812E0,9.816772461E0,-4.574664307E1
3.836593750E-1,8.126327515E0,9.897827148E0,-4.573077393E1
3.937053750E-1,8.067199707E0,9.766479492E0,-4.586077881E1
4.037513750E-1,7.955589294E0,9.942321777E0,-4.585302734E1
4.137973750E-1,7.874637604E0,9.934478760E0,-4.586950684E1
4.238433750E-1,7.861965179E0,9.990966797E0,-4.598236084E1
4.338883750E-1,7.646995544E0,1.015054321E1,-4.575714111E1
4.439343750E-1,7.666896820E0,1.014038086E1,-4.581726074E1
4.539803750E-1,7.643981934E0,1.019818115E1,-4.590606689E1
4.640263750E-1,7.569442749E0,1.020306396E1,-4.571685791E1
4.740723750E-1,7.282478333E0,1.027523804E1,-4.555389404E1
4.841183750E-1,7.353660583E0,1.027105713E1,-4.548944092E1
4.941643750E-1,7.326271057E0,1.031857300E1,-4.543853760E1
5.042093750E-1,7.093292236E0,1.037643433E1,-4.545471191E1
5.142553750E-1,7.025150299E0,1.034094238E1,-4.557440186E1
5.243013750E-1,6.941600800E0,1.030981445E1,-4.552740479E1
5.343473750E-1,6.865612030E0,1.028140259E1,-4.551165771E1
5.443933750E-1,6.847705841E0,1.037628174E1,-4.537231445E1
5.544393750E-1,6.961124420E0,1.038000488E1,-4.531744385E1
5.644853750E-1,6.821720123E0,1.044552612E1,-4.531866455E1
5.745303750E-1,6.675460815E0,1.046588135E1,-4.537170410E1
5.845763750E-1,6.832012177E0,1.044869995E1,-4.528924561E1
5.946223750E-1,6.682929993E0,1.045468140E1,-4.532684326E1
6.046683750E-1,6.594367981E0,1.068023682E1,-4.535333252E1
6.147143750E-1,6.421394348E0,1.076693726E1,-4.519030762E1
6.247603750E-1,6.380416870E0,1.073419189E1,-4.498773193E1
6.348063750E-1,6.345142365E0,1.077050781E1,-4.515435791E1
6.448513750E-1,6.293651581E0,1.084643555E1,-4.489569092E1
6.548975417E-1,6.184833527E0,1.088488770E1,-4.472485352E1
6.649435417E-1,6.229061127E0,1.094207764E1,-4.475848389E1
6.749895417E-1,6.102077484E0,1.110021973E1,-4.465093994E1
6.850355417E-1,6.089603424E0,1.113482666E1,-4.479071045E1
6.950815417E-1,6.086292267E0,1.118975830E1,-4.460522461E1
7.051275417E-1,5.881507874E0,1.136984253E1,-4.461816406E1
7.151725417E-1,5.810943604E0,1.144253540E1,-4.455664062E1
7.252185417E-1,5.841201782E0,1.161117554E1,-4.449713135E1
7.352645417E-1,5.581901550E0,1.177621460E1,-4.449786377E1
7.453105417E-1,5.571632385E0,1.194296265E1,-4.438568115E1
7.553565417E-1,5.275070190E0,1.215924072E1,-4.431396484E1
7.654025417E-1,5.141754150E0,1.248544312E1,-4.419689941E1
7.754485417E-1,5.103614807E0,1.269818115E1,-4.402484131E1
7.854935417E-1,4.993247986E0,1.297256470E1,-4.426336670E1
7.955395417E-1,4.828964233E0,1.303695679E1,-4.413848877E1
8.055855417E-1,4.633003235E0,1.322280884E1,-4.382586670E1
8.156315417E-1,4.633003235E0,1.322280884E1,-4.382586670E1
8.256775417E-1,4.609512329E0,1.317175293E1,-4.406127930E1
8.357235417E-1,4.357063293E0,1.325717163E1,-4.389080811E1
8.457695417E-1,4.274230957E0,1.329498291E1,-4.401715088E1
8.558145417E-1,4.186523438E0,1.343579102E1,-4.390753174E1
8.658605417E-1,4.078460693E0,1.348596191E1,-4.380535889E1
8.759065417E-1,4.079841614E0,1.353897095E1,-4.367962646E1
8.859525417E-1,3.942344666E0,1.346667480E1,-4.358441162E1
8.959985417E-1,3.765251160E0,1.336715698E1,-4.358599854E1
9.060445417E-1,3.564277649E0,1.345700073E1,-4.376818848E1
9.160905417E-1,3.327087402E0,1.343786621E1,-4.377282715E1
9.261355417E-1,3.141693115E0,1.324884033E1,-4.367846680E1
9.361815417E-1,3.090591431E0,1.325717163E1,-4.341168213E1
9.462275417E-1,2.869010925E0,1.332568359E1,-4.349597168E1
9.562735417E-1,2.650733948E0,1.343457031E1,-4.353387451E1
9.663195417E-1,2.399772644E0,1.331219482E1,-4.356451416E1
9.763655417E-1,2.415405273E0,1.324752808E1,-4.349444580E1
9.864105417E-1,1.907485962E0,1.318634033E1,-4.361315918E1
9.964565417E-1,1.662330627E0,1.300006104E1,-4.353985596E1
1.006502542E0,1.340560913E0,1.294024658E1,-4.348950195E1
1.016548542E0,1.179733276E0,1.267294312E1,-4.337145996E1
1.026594542E0,7.778701782E-1,1.254663086E1,-4.337585449E1
1.036640542E0,4.981460571E-1,1.238140869E1,-4.347448730E1
1.046686542E0,1.498641968E-1,1.221417236E1,-4.341040039E1
1.056731542E0,-4.928588867E-2,1.210400391E1,-4.326873779E1
1.066777542E0,-4.162979126E-1,1.187145996E1,-4.345983887E1
1.076823542E0,-7.780456543E-1,1.180636597E1,-4.341894531E1
1.086869542E0,-1.083808899E0,1.155578613E1,-4.344738770E1
1.096915542E0,-1.713920593E0,1.152496338E1,-4.318939209E1
1.106961542E0,-1.978752136E0,1.114242554E1,-4.343707275E1
1.117007542E0,-2.446983337E0,1.100802612E1,-4.384490967E1
1.127052542E0,-2.774162292E0,1.086325073E1,-4.388653564E1
1.137098542E0,-3.189529419E0,1.052645874E1,-4.389947510E1
1.147144542E0,-3.454734802E0,1.038476562E1,-4.393298340E1
1.157190542E0,-3.850425720E0,1.035342407E1,-4.388842773E1
1.167236542E0,-4.234695435E0,1.035354614E1,-4.364953613E1
1.177282542E0,-4.421554565E0,1.016934204E1,-4.353442383E1
1.187327542E0,-4.586242676E0,1.010821533E1,-4.326287842E1
1.197373542E0,-4.587730408E0,1.021234131E1,-4.324182129E1
1.207419542E0,-4.635864258E0,1.020993042E1,-4.316180420E1
1.217465542E0,-4.583587646E0,1.024752808E1,-4.307537842E1
1.227511542E0,-4.407569885E0,1.008502197E1,-4.340716553E1
1.237557542E0,-4.372817993E0,1.004684448E1,-4.341961670E1
