"Time (s)","w","x","y","z","Direct (°)","Yaw (°)","Pitch (°)","Roll (°)"
1.916375011E-3,9.435022168E-1,2.483045018E-1,1.439669964E-2,2.189551539E-1,3.870344007E1,2.845339624E1,-4.678726838E0,2.494348909E1
1.196237499E-2,9.435780811E-1,2.481912532E-1,1.460448360E-2,2.187424809E-1,3.867719646E1,2.844603381E1,-4.647140264E0,2.492528619E1
2.200837500E-2,9.436728693E-1,2.479915509E-1,1.483986321E-2,2.185442643E-1,3.864438243E1,2.842922284E1,-4.610771155E0,2.490986450E1
3.205437501E-2,9.437927350E-1,2.477216951E-1,1.510554641E-2,2.183143111E-1,3.860284865E1,2.840511371E1,-4.568411949E0,2.489193361E1
4.210037499E-2,9.439351070E-1,2.473793047E-1,1.542975051E-2,2.180639588E-1,3.855346042E1,2.837403933E1,-4.517274212E0,2.487355032E1
5.214637500E-2,9.441049588E-1,2.470086442E-1,1.580940932E-2,2.177211364E-1,3.849445985E1,2.834136151E1,-4.456748647E0,2.484619558E1
6.219137501E-2,9.442992979E-1,2.466798040E-1,1.621038390E-2,2.172214855E-1,3.842684633E1,2.831466133E1,-4.390482139E0,2.480130064E1
7.223737499E-2,9.444978096E-1,2.464099693E-1,1.659763968E-2,2.166345485E-1,3.835766274E1,2.829479659E1,-4.324720314E0,2.474580373E1
8.228337500E-2,9.447107776E-1,2.461595433E-1,1.693878681E-2,2.159631913E-1,3.828330716E1,2.827640051E1,-4.262054008E0,2.467934127E1
9.232937501E-2,9.448882159E-1,2.459202019E-1,1.729417957E-2,2.154305394E-1,3.822125012E1,2.825902207E1,-4.202132171E0,2.462905658E1
1.023753750E-1,9.450619452E-1,2.456720728E-1,1.760295792E-2,2.149266317E-1,3.816039613E1,2.823939978E1,-4.147893021E0,2.458083554E1
1.124213750E-1,9.452269501E-1,2.454003205E-1,1.785608135E-2,2.144899482E-1,3.810251148E1,2.821545529E1,-4.101048969E0,2.453887455E1
1.224673750E-1,9.453791845E-1,2.451078319E-1,1.801382647E-2,2.141399608E-1,3.804903159E1,2.818654750E1,-4.066541741E0,2.450431675E1
1.325123750E-1,9.455621018E-1,2.447766103E-1,1.800915871E-2,2.137113273E-1,3.798467692E1,2.814967858E1,-4.046469032E0,2.445655571E1
1.425583750E-1,9.457135355E-1,2.443818103E-1,1.794573824E-2,2.134981064E-1,3.793131940E1,2.810326478E1,-4.037367287E0,2.443204909E1
1.526043750E-1,9.459197600E-1,2.439732703E-1,1.773857594E-2,2.130683350E-1,3.785853987E1,2.805276128E1,-4.037388289E0,2.437902034E1
1.626503750E-1,9.461029302E-1,2.435833066E-1,1.751037183E-2,2.127196963E-1,3.779378333E1,2.800363307E1,-4.042516847E0,2.433463002E1
1.726963750E-1,9.463484777E-1,2.432331506E-1,1.717644235E-2,2.120545347E-1,3.770680631E1,2.795790647E1,-4.051183197E0,2.425114211E1
1.827423750E-1,9.465507405E-1,2.429119073E-1,1.686495606E-2,2.115445157E-1,3.763501601E1,2.791548597E1,-4.062596769E0,2.418587159E1
1.927883750E-1,9.467202551E-1,2.426306930E-1,1.653721163E-2,2.111344269E-1,3.757474737E1,2.787698030E1,-4.079649075E0,2.413143839E1
2.028343750E-1,9.468873673E-1,2.423915623E-1,1.616928018E-2,2.106873753E-1,3.751524151E1,2.784260330E1,-4.101106664E0,2.407156806E1
2.128793750E-1,9.469971177E-1,2.422033134E-1,1.584687787E-2,2.104354214E-1,3.747611170E1,2.781444050E1,-4.124412007E0,2.403499878E1
2.229253750E-1,9.469966120E-1,2.420889374E-1,1.566426611E-2,2.105828511E-1,3.747629211E1,2.779647314E1,-4.145616574E0,2.404744387E1
2.329713750E-1,9.469601549E-1,2.420347471E-1,1.555060659E-2,2.108169768E-1,3.748929461E1,2.778670215E1,-4.163247792E0,2.407137818E1
2.430173750E-1,9.469089887E-1,2.419956875E-1,1.546864151E-2,2.110975062E-1,3.750753587E1,2.777921959E1,-4.179110506E0,2.410139628E1
2.530633750E-1,9.468651138E-1,2.419453431E-1,1.534369718E-2,2.113611348E-1,3.752317087E1,2.776951336E1,-4.198889162E0,2.412839859E1
2.631093750E-1,9.468387299E-1,2.418807531E-1,1.514963201E-2,2.115674015E-1,3.753256987E1,2.775680418E1,-4.224212762E0,2.414708726E1
2.731553750E-1,9.468377605E-1,2.417965542E-1,1.487943910E-2,2.116871407E-1,3.753291516E1,2.774042844E1,-4.254890627E0,2.415397028E1
2.832003750E-1,9.468602669E-1,2.416750554E-1,1.457871080E-2,2.117455562E-1,3.752489770E1,2.771927768E1,-4.286239463E0,2.415320581E1
2.932463750E-1,9.468896433E-1,2.415081749E-1,1.429906646E-2,2.118238229E-1,3.751443046E1,2.769327333E1,-4.314730355E0,2.415547133E1
3.032923750E-1,9.469108431E-1,2.412971457E-1,1.409077674E-2,2.119836016E-1,3.750687489E1,2.766344298E1,-4.336654790E0,2.416912665E1
3.133383750E-1,9.469231500E-1,2.410149093E-1,1.394987982E-2,2.122591577E-1,3.750248807E1,2.762641943E1,-4.352724166E0,2.419809575E1
3.233843750E-1,9.469336024E-1,2.406550911E-1,1.385183572E-2,2.126266782E-1,3.749876190E1,2.758100067E1,-4.364764338E0,2.423903790E1
3.334303750E-1,9.469516413E-1,2.402340019E-1,1.375824864E-2,2.130279162E-1,3.749233040E1,2.752844638E1,-4.375708574E0,2.428422589E1
3.434763750E-1,9.469853588E-1,2.397852223E-1,1.360774224E-2,2.133927393E-1,3.748030606E1,2.747153499E1,-4.391102001E0,2.432390182E1
3.535223750E-1,9.470328161E-1,2.393622997E-1,1.336887498E-2,2.136723415E-1,3.746337550E1,2.741595088E1,-4.414346389E0,2.435145117E1
3.635673750E-1,9.470849939E-1,2.390047891E-1,1.304600905E-2,2.138608222E-1,3.744475238E1,2.736638898E1,-4.445808862E0,2.436614448E1
3.736133750E-1,9.471318612E-1,2.387073799E-1,1.267094424E-2,2.140078304E-1,3.742801705E1,2.732276378E1,-4.483292300E0,2.437451752E1
3.836593750E-1,9.471694983E-1,2.384423921E-1,1.228493179E-2,2.141595169E-1,3.741457239E1,2.728262339E1,-4.522902982E0,2.438303936E1
3.937053750E-1,9.472036373E-1,2.381551824E-1,1.194076063E-2,2.143474076E-1,3.740237332E1,2.724070744E1,-4.558402477E0,2.439691251E1
4.037513750E-1,9.472388720E-1,2.377866082E-1,1.166918741E-2,2.146158830E-1,3.738977865E1,2.719068331E1,-4.586183189E0,2.442227069E1
4.137973750E-1,9.472730953E-1,2.373212438E-1,1.161979130E-2,2.149823077E-1,3.737754163E1,2.713411448E1,-4.590031820E0,2.446500427E1
4.238433750E-1,9.473040732E-1,2.367529146E-1,1.189385119E-2,2.154565862E-1,3.736646169E1,2.707260511E1,-4.559007949E0,2.452883552E1
4.338883750E-1,9.473335339E-1,2.361244840E-1,1.218230422E-2,2.159996483E-1,3.735592149E1,2.700423857E1,-4.526731430E0,2.460115378E1
4.439343750E-1,9.473518256E-1,2.355092349E-1,1.248526630E-2,2.165734355E-1,3.734937578E1,2.693766987E1,-4.493971849E0,2.467728488E1
4.539803750E-1,9.473492546E-1,2.349770045E-1,1.269979376E-2,2.171495408E-1,3.735029587E1,2.687869437E1,-4.472926214E0,2.475105088E1
4.640263750E-1,9.473163801E-1,2.346185034E-1,1.270166930E-2,2.176796639E-1,3.736205898E1,2.683506966E1,-4.478118044E0,2.481339255E1
4.740723750E-1,9.472456998E-1,2.344140174E-1,1.257863211E-2,2.182139595E-1,3.738733758E1,2.680630579E1,-4.500897481E0,2.487239620E1
4.841183750E-1,9.471462333E-1,2.342949104E-1,1.232313791E-2,2.187879995E-1,3.742288364E1,2.678412087E1,-4.541330346E0,2.493225705E1
4.941643750E-1,9.470394753E-1,2.341819884E-1,1.198548897E-2,2.193889715E-1,3.746099921E1,2.676057095E1,-4.591579349E0,2.499312929E1
5.042093750E-1,9.469621780E-1,2.339840985E-1,1.163652360E-2,2.199515476E-1,3.748857320E1,2.672706607E1,-4.639818695E0,2.504972491E1
5.142553750E-1,9.469243723E-1,2.336885015E-1,1.134672187E-2,2.204430220E-1,3.750205237E1,2.668394799E1,-4.677149343E0,2.510013371E1
5.243013750E-1,9.469182610E-1,2.333016672E-1,1.118657438E-2,2.208867019E-1,3.750423084E1,2.663353981E1,-4.696689778E0,2.514876436E1
5.343473750E-1,9.469229393E-1,2.328586933E-1,1.121821613E-2,2.213318990E-1,3.750256319E1,2.658116571E1,-4.693908055E0,2.520265330E1
5.443933750E-1,9.469268589E-1,2.323798103E-1,1.144272186E-2,2.218063461E-1,3.750116592E1,2.652910083E1,-4.669950137E0,2.526489082E1
5.544393750E-1,9.469279547E-1,2.318811182E-1,1.181391969E-2,2.223038475E-1,3.750077528E1,2.647818126E1,-4.630082912E0,2.533351669E1
5.644853750E-1,9.469341082E-1,2.313721845E-1,1.223015143E-2,2.227852488E-1,3.749858159E1,2.642729346E1,-4.584560788E0,2.540143770E1
5.745303750E-1,9.469571625E-1,2.308511862E-1,1.259489025E-2,2.232066751E-1,3.749036167E1,2.637410961E1,-4.542664152E0,2.546120666E1
5.845763750E-1,9.470072330E-1,2.302950059E-1,1.280036668E-2,2.235569155E-1,3.747250328E1,2.631341236E1,-4.515225142E0,2.550896402E1
5.946223750E-1,9.470961628E-1,2.296565022E-1,1.280506605E-2,2.238366019E-1,3.744076485E1,2.623873323E1,-4.505558147E0,2.554397081E1
6.046683750E-1,9.472352474E-1,2.288855415E-1,1.261996763E-2,2.240481791E-1,3.739107446E1,2.614453066E1,-4.511237517E0,2.556703082E1
6.147143750E-1,9.474273106E-1,2.279749272E-1,1.231224295E-2,2.241814896E-1,3.732235170E1,2.603163601E1,-4.524513280E0,2.557870722E1
6.247603750E-1,9.476565895E-1,2.269475662E-1,1.197937768E-2,2.242727797E-1,3.724015253E1,2.590489238E1,-4.536355706E0,2.558549297E1
6.348063750E-1,9.478937498E-1,2.258463955E-1,1.174870798E-2,2.243940362E-1,3.715494323E1,2.577201145E1,-4.535922575E0,2.559858438E1
6.448513750E-1,9.480945374E-1,2.247532116E-1,1.173134348E-2,2.246446413E-1,3.708265465E1,2.564468032E1,-4.515820645E0,2.563171834E1
6.548975417E-1,9.482302081E-1,2.237571762E-1,1.193449129E-2,2.250551095E-1,3.703373271E1,2.553322622E1,-4.478333338E0,2.568812893E1
6.649435417E-1,9.482893822E-1,2.229302972E-1,1.234089227E-2,2.256036086E-1,3.701237536E1,2.544565680E1,-4.426621587E0,2.576454964E1
6.749895417E-1,9.482822594E-1,2.223014662E-1,1.285641145E-2,2.262246424E-1,3.701494678E1,2.538332360E1,-4.370009398E0,2.585106089E1
6.850355417E-1,9.482300816E-1,2.218396737E-1,1.337493359E-2,2.268656116E-1,3.703377833E1,2.534029166E1,-4.317917243E0,2.593921203E1
6.950815417E-1,9.481708653E-1,2.214276988E-1,1.373610047E-2,2.274930518E-1,3.705513897E1,2.529926377E1,-4.283880955E0,2.602181705E1
7.051275417E-1,9.481626045E-1,2.208547862E-1,1.379551699E-2,2.280800731E-1,3.705811788E1,2.523252179E1,-4.277341280E0,2.609320512E1
7.151725417E-1,9.482517451E-1,2.199448779E-1,1.349568431E-2,2.286063608E-1,3.702596086E1,2.511845805E1,-4.299325275E0,2.615044012E1
7.252185417E-1,9.484607513E-1,2.185825547E-1,1.286066828E-2,2.290819880E-1,3.695045703E1,2.494436285E1,-4.344372708E0,2.619586797E1
7.352645417E-1,9.487756304E-1,2.167303166E-1,1.205251300E-2,2.295809645E-1,3.683642446E1,2.470967909E1,-4.395691328E0,2.624219858E1
7.453105417E-1,9.491683969E-1,2.144609828E-1,1.124186051E-2,2.301289157E-1,3.669370578E1,2.442695435E1,-4.437208537E0,2.629621111E1
7.553565417E-1,9.496087893E-1,2.119171887E-1,1.047929758E-2,2.307040937E-1,3.653304123E1,2.411396253E1,-4.466595418E0,2.635599214E1
7.654025417E-1,9.500713510E-1,2.092607571E-1,9.836031308E-3,2.312521292E-1,3.636355070E1,2.379130976E1,-4.479024540E0,2.641613039E1
7.754485417E-1,9.505148623E-1,2.066865435E-1,9.313062675E-3,2.317661100E-1,3.620032065E1,2.348139537E1,-4.479446105E0,2.647490391E1
7.854935417E-1,9.509021075E-1,2.043829021E-1,8.902489150E-3,2.322357945E-1,3.605721484E1,2.320559556E1,-4.473572359E0,2.653003328E1
7.955395417E-1,9.512101167E-1,2.024726278E-1,8.598578762E-3,2.326587803E-1,3.594299733E1,2.297777472E1,-4.465336779E0,2.658051155E1
8.055855417E-1,9.514337479E-1,2.010022824E-1,8.400183010E-3,2.330263851E-1,3.585984888E1,2.280320384E1,-4.455985068E0,2.662504304E1
