"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.916375011E-3,8.443940735E-1,4.975503387E0,8.649613037E0
1.196237499E-2,7.909552002E-1,5.015021210E0,8.467890930E0
2.200837500E-2,8.234376526E-1,5.049449615E0,8.474626923E0
3.205437501E-2,8.605604553E-1,5.140011292E0,8.478069763E0
4.210037499E-2,9.364526367E-1,5.166955261E0,8.466244354E0
5.214637500E-2,1.049467621E0,5.203928375E0,8.491691437E0
6.219137501E-2,1.087787933E0,5.251379700E0,8.508007507E0
7.223737499E-2,9.900411987E-1,5.202431488E0,8.419840851E0
8.228337500E-2,8.806187439E-1,5.127287750E0,8.331374817E0
9.232937501E-2,8.675958252E-1,5.127736816E0,8.333320770E0
1.023753750E-1,7.408094788E-1,5.068460083E0,8.290659485E0
1.124213750E-1,6.280938721E-1,4.989574127E0,8.245154114E0
1.224673750E-1,5.285508728E-1,4.925058289E0,8.166866913E0
1.325123750E-1,4.613406372E-1,4.843477936E0,8.096812592E0
1.425583750E-1,5.104385376E-1,4.794829102E0,8.065976715E0
1.526043750E-1,6.426136780E-1,4.848567352E0,8.168363800E0
1.626503750E-1,7.598199463E-1,4.910987549E0,8.253386993E0
1.726963750E-1,7.864645386E-1,4.919370117E0,8.269253998E0
1.827423750E-1,6.439608765E-1,4.828509064E0,8.350385284E0
1.927883750E-1,4.489164734E-1,4.683610382E0,8.426277466E0
2.028343750E-1,3.040177917E-1,4.591402130E0,8.513845367E0
2.128793750E-1,3.077600098E-1,4.589755554E0,8.585546265E0
2.229253750E-1,4.156855774E-1,4.631967773E0,8.613388367E0
2.329713750E-1,4.564009094E-1,4.709656219E0,8.523575134E0
2.430173750E-1,4.517605591E-1,4.735252991E0,8.389004974E0
2.530633750E-1,5.068460083E-1,4.813240814E0,8.289162598E0
2.631093750E-1,5.243595886E-1,4.861440582E0,8.233328705E0
2.731553750E-1,5.833369446E-1,4.909790039E0,8.191415863E0
2.832003750E-1,5.854325867E-1,4.935835876E0,8.242160339E0
2.932463750E-1,5.415737915E-1,4.912933502E0,8.335266724E0
3.032923750E-1,5.243595886E-1,4.885390778E0,8.386310577E0
3.133383750E-1,5.281018066E-1,4.875361633E0,8.357270966E0
3.233843750E-1,5.728587341E-1,4.930746460E0,8.303832092E0
3.334303750E-1,6.343807983E-1,4.997058563E0,8.262667694E0
3.434763750E-1,7.500901794E-1,5.008883972E0,8.256530457E0
3.535223750E-1,8.171507263E-1,5.013674011E0,8.282127228E0
3.635673750E-1,8.238867188E-1,5.013524323E0,8.336913300E0
3.736133750E-1,8.060737610E-1,4.952601013E0,8.375682678E0
3.836593750E-1,8.119116211E-1,4.930147705E0,8.373287659E0
3.937053750E-1,7.969427490E-1,4.912933502E0,8.371491394E0
4.037513750E-1,7.855664063E-1,4.860243073E0,8.342900848E0
4.137973750E-1,8.996292114E-1,4.764292603E0,8.552165680E0
4.238433750E-1,9.788145447E-1,4.728367310E0,8.878038025E0
4.338883750E-1,6.984475708E-1,4.862937469E0,8.571924591E0
4.439343750E-1,7.743397522E-1,4.639302521E0,8.675808563E0
4.539803750E-1,6.363267517E-1,4.635560303E0,8.733139343E0
4.640263750E-1,6.081852722E-1,4.758903809E0,8.505462799E0
4.740723750E-1,5.426216125E-1,4.600233765E0,8.510851593E0
4.841183750E-1,4.604425049E-1,4.629273376E0,8.358169098E0
4.941643750E-1,5.737568665E-1,4.671635284E0,8.267906799E0
5.042093750E-1,7.562274170E-1,4.740641785E0,8.244555359E0
5.142553750E-1,8.598120117E-1,4.763993225E0,8.306077423E0
5.243013750E-1,8.655001831E-1,4.685256958E0,8.412356415E0
5.343473750E-1,7.984396362E-1,4.617148590E0,8.471034393E0
5.443933750E-1,7.508386230E-1,4.580025787E0,8.404871979E0
5.544393750E-1,6.394702148E-1,4.591851196E0,8.246950378E0
5.644853750E-1,5.424719238E-1,4.647535400E0,8.033194885E0
5.745303750E-1,4.454736328E-1,4.727469177E0,7.824079742E0
5.845763750E-1,3.510200500E-1,4.772525482E0,7.737559662E0
5.946223750E-1,2.824626160E-1,4.810396729E0,7.741152191E0
6.046683750E-1,3.335064697E-1,4.828658752E0,7.901618500E0
6.147143750E-1,4.149371338E-1,4.825664978E0,8.165070648E0
6.247603750E-1,4.617897034E-1,4.743336182E0,8.469238129E0
6.348063750E-1,4.487667847E-1,4.604874115E0,8.793463898E0
6.448513750E-1,3.707789612E-1,4.463867340E0,9.025481415E0
6.548975417E-1,3.025209045E-1,4.380041656E0,9.103319550E0
6.649435417E-1,2.270777893E-1,4.421655121E0,9.022787018E0
6.749895417E-1,1.559756470E-1,4.514761505E0,8.805289307E0
6.850355417E-1,2.050735474E-2,4.647086334E0,8.538993073E0
6.950815417E-1,-1.007405090E-1,4.811145172E0,8.201445007E0
7.051275417E-1,-1.315763855E-1,4.989873505E0,7.886050873E0
7.151725417E-1,-1.085243225E-1,5.188660126E0,7.801177368E0
7.252185417E-1,-7.439529419E-2,5.311554565E0,7.982450409E0
7.352645417E-1,3.023712158E-2,5.349425812E0,8.403973846E0
7.453105417E-1,2.029779053E-1,5.376669159E0,8.832532654E0
7.553565417E-1,4.245172119E-1,5.434898071E0,9.180708618E0
7.654025417E-1,6.478527832E-1,5.435646515E0,9.473799133E0
7.754485417E-1,7.062313843E-1,5.365741882E0,9.759105835E0
7.854935417E-1,7.249424744E-1,5.283263397E0,9.919422455E0
7.955395417E-1,6.924600220E-1,5.206622772E0,9.948911133E0
8.055855417E-1,6.462062073E-1,5.121449890E0,9.839189301E0
