"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
-2.193541673E-3,1.164877625E0,5.732778625E0,7.930508423E0
7.852458337E-3,1.137185211E0,5.688470764E0,8.011040955E0
1.789745834E-2,1.025966492E0,5.633235626E0,8.118068390E0
2.794345832E-2,9.934840393E-1,5.621260529E0,8.228538666E0
3.798945833E-2,1.008602600E0,5.697901154E0,8.240813141E0
4.803445833E-2,1.030606842E0,5.724545746E0,8.165819092E0
5.808045834E-2,9.809101868E-1,5.719905396E0,8.083639984E0
6.812645833E-2,8.553213501E-1,5.685177612E0,7.948920135E0
7.817245834E-2,8.071215820E-1,5.650300140E0,7.895331573E0
8.821745834E-2,7.827223206E-1,5.602998505E0,7.842491455E0
9.826358332E-2,7.952961731E-1,5.604495392E0,7.845185852E0
1.083095833E-1,6.911128235E-1,5.539979553E0,7.839048615E0
1.183545833E-1,4.652325439E-1,5.383854218E0,7.819589081E0
1.284005833E-1,6.845265198E-1,5.459147644E0,7.806566162E0
1.384465833E-1,7.867639160E-1,5.489085388E0,7.857909393E0
1.484925833E-1,7.949967957E-1,5.442083130E0,7.961793365E0
1.585375833E-1,7.984396362E-1,5.414091339E0,8.147856445E0
1.685835833E-1,8.669970703E-1,5.378166046E0,8.300239563E0
1.786295833E-1,8.776249695E-1,5.413342896E0,8.424481201E0
1.886745833E-1,9.910890198E-1,5.548062744E0,8.563542023E0
1.987205833E-1,9.650431824E-1,5.693859558E0,8.469387817E0
2.087665833E-1,1.626367950E0,6.339167633E0,8.364006958E0
2.188125833E-1,1.205742645E0,6.048921204E0,8.282875671E0
2.288575833E-1,8.327183533E-1,5.949827271E0,8.229287109E0
2.389035833E-1,6.834786987E-1,5.821544037E0,8.221353607E0
2.489495833E-1,6.830296326E-1,5.706583099E0,7.898325348E0
2.589955833E-1,7.662565613E-1,5.687722321E0,7.487130432E0
2.690405833E-1,7.265890503E-1,5.618416443E0,7.732619934E0
2.790865833E-1,5.236111450E-1,5.381608887E0,7.935897217E0
2.891325833E-1,3.402424622E-1,5.218747559E0,8.103698273E0
2.991775833E-1,2.450404358E-1,5.122797089E0,8.055049438E0
3.092235833E-1,2.877017212E-1,5.094356232E0,7.857011261E0
3.192695833E-1,4.025129700E-1,5.117408295E0,7.753276978E0
3.293155833E-1,5.592370605E-1,5.143304443E0,7.857310638E0
3.393605833E-1,4.908293152E-1,5.080884247E0,8.007598114E0
3.494065833E-1,2.951861572E-1,4.971910858E0,8.066575470E0
3.594525833E-1,1.595681763E-1,4.895868988E0,8.027955780E0
3.694975833E-1,1.926493835E-1,4.965773621E0,7.948171692E0
3.795435833E-1,3.323089600E-1,5.034331055E0,7.952961731E0
3.895895833E-1,3.996688843E-1,5.117408295E0,7.932753754E0
3.996355833E-1,3.974235535E-1,5.149591370E0,7.984246674E0
4.096805833E-1,3.812571716E-1,5.090913391E0,8.159681854E0
4.197265833E-1,3.694317627E-1,5.064717865E0,8.414601746E0
4.297725833E-1,3.332070923E-1,5.075046387E0,8.559051361E0
4.398175833E-1,3.885919189E-1,5.079387360E0,8.511150970E0
4.498635833E-1,3.884422302E-1,5.060077515E0,8.640032959E0
4.599095833E-1,3.299139404E-1,5.100194092E0,8.629405060E0
4.699555833E-1,5.099894714E-1,5.427713013E0,8.265960846E0
4.800005833E-1,7.297325134E-1,5.693260803E0,8.066575470E0
4.900465833E-1,8.214916992E-1,5.894292755E0,8.005652161E0
5.000925833E-1,9.484277344E-1,6.043532410E0,8.104297028E0
5.101375833E-1,9.880952454E-1,6.037844238E0,8.292306061E0
5.201835833E-1,8.984317017E-1,5.913602600E0,8.422834625E0
5.302295833E-1,7.447013855E-1,5.700894928E0,8.512797546E0
5.402755833E-1,6.185137939E-1,5.518274689E0,8.546477509E0
5.503205833E-1,5.896238708E-1,5.369484100E0,8.511899414E0
5.603665833E-1,5.373825073E-1,5.257067871E0,8.497229919E0
5.704125833E-1,4.442761230E-1,5.146148529E0,8.385412445E0
5.804575833E-1,4.929249573E-1,5.113516388E0,8.263266449E0
5.905035833E-1,6.007008362E-1,5.140460358E0,8.244705048E0
6.005495833E-1,6.008505249E-1,5.134622498E0,8.225245514E0
6.105955833E-1,6.098318481E-1,5.122946777E0,8.140072632E0
6.206405833E-1,5.780978394E-1,5.135969696E0,8.048463135E0
