"Time (s)","Gravity X (m/s^2)","Gravity Y (m/s^2)","Gravity Z (m/s^2)"
2.829458332E-3,9.699562322E-1,5.505669261E0,8.061196616E0
1.287445833E-2,9.561300523E-1,5.498834451E0,8.067511024E0
2.292045832E-2,9.409847405E-1,5.492200785E0,8.073808476E0
3.296645833E-2,9.254287349E-1,5.486716681E0,8.079332925E0
4.301245834E-2,9.105483019E-1,5.483042876E0,8.083516608E0
5.305745834E-2,8.979732069E-1,5.481693923E0,8.085837952E0
6.310345832E-2,8.889063681E-1,5.482012011E0,8.086624403E0
7.314945833E-2,8.815597802E-1,5.482122524E0,8.087352966E0
8.319445833E-2,8.734785627E-1,5.480395256E0,8.089400661E0
9.324058332E-2,8.626922040E-1,5.476010429E0,8.093527041E0
1.032865833E-1,8.485814108E-1,5.469120655E0,8.099674804E0
1.133325833E-1,8.337959220E-1,5.460864971E0,8.106777416E0
1.233775833E-1,8.208029703E-1,5.452551400E0,8.113696427E0
1.334235833E-1,8.103414244E-1,5.445406103E0,8.119544227E0
1.434695833E-1,8.038308422E-1,5.439992166E0,8.123819126E0
1.535145833E-1,8.023384134E-1,5.437389570E0,8.125708947E0
1.635605833E-1,8.052289845E-1,5.437988909E0,8.125021899E0
1.736065833E-1,8.106826095E-1,5.441496069E0,8.122131620E0
1.836525833E-1,8.142831056E-1,5.446442229E0,8.118454891E0
1.936975833E-1,8.142114041E-1,5.451161517E0,8.115294471E0
2.037435833E-1,8.032182001E-1,5.451245717E0,8.116333521E0
2.137895833E-1,7.761181828E-1,5.442464368E0,8.124858761E0
2.238355833E-1,7.406391055E-1,5.427780840E0,8.137982252E0
2.338805833E-1,7.042700089E-1,5.410973604E0,8.152390961E0
2.439265833E-1,6.708082210E-1,5.394493226E0,8.166122562E0
2.539725833E-1,6.437141971E-1,5.377966071E0,8.179194013E0
2.640175833E-1,6.214767974E-1,5.363355049E0,8.190499604E0
2.740635833E-1,6.046681355E-1,5.352423095E0,8.198904977E0
2.841095833E-1,5.920691399E-1,5.345875382E0,8.204094965E0
2.941555833E-1,5.837300602E-1,5.343400256E0,8.206304044E0
3.042005833E-1,5.793439541E-1,5.343141809E0,8.206783515E0
3.142465833E-1,5.780205465E-1,5.342861727E0,8.207059504E0
3.242925833E-1,5.769500309E-1,5.341172467E0,8.208234209E0
3.343375833E-1,5.734343194E-1,5.338156473E0,8.210441533E0
3.443835833E-1,5.679110030E-1,5.334389112E0,8.213273925E0
3.544295833E-1,5.625262290E-1,5.330605379E0,8.216100469E0
3.644755833E-1,5.592506553E-1,5.326876025E0,8.218742825E0
3.745205833E-1,5.575802885E-1,5.323046683E0,8.221337235E0
3.845665833E-1,5.561212986E-1,5.318233840E0,8.224549695E0
3.946125833E-1,5.543026318E-1,5.311629410E0,8.228939200E0
4.046575833E-1,5.518124488E-1,5.303313500E0,8.234468327E0
4.147035833E-1,5.499828185E-1,5.294771887E0,8.240085747E0
4.247495833E-1,5.490789486E-1,5.287457605E0,8.244840703E0
4.347955833E-1,5.498262228E-1,5.282054778E0,8.248253723E0
4.448405833E-1,5.534410080E-1,5.280176652E0,8.249214420E0
4.548865833E-1,5.592081899E-1,5.282456481E0,8.247365531E0
4.649325833E-1,5.671158913E-1,5.287184540E0,8.243795221E0
4.749775833E-1,5.757361855E-1,5.291916107E0,8.240161176E0
4.850235833E-1,5.837601734E-1,5.294132786E0,8.238171954E0
4.950695833E-1,5.904042549E-1,5.292637653E0,8.238659611E0
5.051155833E-1,5.947447527E-1,5.287763414E0,8.241476800E0
5.151605833E-1,5.961723869E-1,5.280478953E0,8.246042891E0
5.252065833E-1,5.950236283E-1,5.272564162E0,8.251188440E0
5.352525833E-1,5.928166699E-1,5.265817060E0,8.255654544E0
5.452975833E-1,5.908491549E-1,5.261612912E0,8.258475825E0
5.553435833E-1,5.889868532E-1,5.259948794E0,8.259669242E0
5.653895833E-1,5.873316161E-1,5.260036502E0,8.259731222E0
5.754355833E-1,5.871460767E-1,5.260634088E0,8.259364017E0
5.854805833E-1,5.883370814E-1,5.261546838E0,8.258697435E0
5.955265833E-1,5.898472345E-1,5.262737916E0,8.257830877E0
6.055725833E-1,5.910568407E-1,5.263771119E0,8.257085942E0
6.156175833E-1,5.915533424E-1,5.264298538E0,8.256713474E0
6.256635833E-1,5.912610912E-1,5.263660022E0,8.257142075E0
6.357095833E-1,5.900019664E-1,5.261270265E0,8.258754737E0
6.457555833E-1,5.881048373E-1,5.257008229E0,8.261603501E0
6.558005833E-1,5.856027772E-1,5.251445773E0,8.265318237E0
6.658465833E-1,5.826624317E-1,5.245560551E0,8.269262184E0
6.758925833E-1,5.807591265E-1,5.240206840E0,8.272789809E0
6.859375833E-1,5.801308797E-1,5.235905043E0,8.275557296E0
6.959835833E-1,5.798770009E-1,5.232273338E0,8.277871624E0
7.060295833E-1,5.790633608E-1,5.228237005E0,8.280478898E0
7.160755833E-1,5.773989874E-1,5.223311310E0,8.283703052E0
7.261205833E-1,5.752976809E-1,5.217348320E0,8.287605484E0
7.361665833E-1,5.733356111E-1,5.210408260E0,8.292106671E0
7.462125833E-1,5.717516735E-1,5.202884647E0,8.296938810E0
7.562575833E-1,5.708222951E-1,5.195575043E0,8.301581499E0
7.663035833E-1,5.704216877E-1,5.189500371E0,8.305408502E0
7.763495833E-1,5.706778689E-1,5.185434802E0,8.307929821E0
7.863955833E-1,5.720608816E-1,5.183367811E0,8.309124407E0
7.964405833E-1,5.746086961E-1,5.182794784E0,8.309305671E0
