"Time (s)","X (µT)","Y (µT)","Z (µT)"
2.829458332E-3,1.035416794E1,6.782775879E0,-4.981243896E1
1.287445833E-2,1.029132080E1,6.900146484E0,-4.971557617E1
2.292045832E-2,1.046455383E1,6.994659424E0,-4.987322998E1
3.296645833E-2,1.048614120E1,7.062408447E0,-4.961639404E1
4.301245834E-2,1.064875412E1,6.918304443E0,-4.959356689E1
5.305745834E-2,1.069660568E1,7.025970459E0,-4.972528076E1
6.310345832E-2,1.082196045E1,6.986785889E0,-4.946069336E1
7.314945833E-2,1.088124084E1,7.123901367E0,-4.947979736E1
8.319445833E-2,1.088218689E1,7.073760986E0,-4.920538330E1
9.324058332E-2,1.092610550E1,7.085083008E0,-4.958355713E1
1.032865833E-1,1.095039749E1,7.110290527E0,-4.958264160E1
1.133325833E-1,1.109100723E1,7.174102783E0,-4.940362549E1
1.233775833E-1,1.116224670E1,7.035156250E0,-4.940942383E1
1.334235833E-1,1.120129776E1,7.108337402E0,-4.931451416E1
1.434695833E-1,1.124608994E1,7.217803955E0,-4.921978760E1
1.535145833E-1,1.128384399E1,7.320434570E0,-4.916113281E1
1.635605833E-1,1.117501831E1,7.350219727E0,-4.919616699E1
1.736065833E-1,1.107989120E1,7.354583740E0,-4.925164795E1
1.836525833E-1,1.094520569E1,7.327728271E0,-4.914447021E1
1.936975833E-1,1.101570892E1,7.203033447E0,-4.933624268E1
2.037435833E-1,1.107466125E1,7.132812500E0,-4.921020508E1
2.137895833E-1,1.118924713E1,7.311187744E0,-4.945745850E1
2.238355833E-1,1.124596024E1,7.500091553E0,-4.921514893E1
2.338805833E-1,1.151648712E1,7.562866211E0,-4.909588623E1
2.439265833E-1,1.155725479E1,7.723754883E0,-4.909478760E1
2.539725833E-1,1.175656891E1,7.782897949E0,-4.907336426E1
2.640175833E-1,1.176006699E1,8.072601318E0,-4.899487305E1
2.740635833E-1,1.175574875E1,8.056610107E0,-4.900555420E1
2.841095833E-1,1.192702484E1,8.036224365E0,-4.881744385E1
2.941555833E-1,1.172439575E1,8.203979492E0,-4.885510254E1
3.042005833E-1,1.168550110E1,8.219848633E0,-4.882971191E1
3.142465833E-1,1.175311661E1,8.357269287E0,-4.863787842E1
3.242925833E-1,1.172976303E1,8.209411621E0,-4.861370850E1
3.343375833E-1,1.172583771E1,8.205139160E0,-4.867883301E1
3.443835833E-1,1.163034821E1,8.348724365E0,-4.886590576E1
3.544295833E-1,1.173299789E1,8.359741211E0,-4.881829834E1
3.644755833E-1,1.170447540E1,8.279937744E0,-4.881982422E1
3.745205833E-1,1.162481689E1,8.153503418E0,-4.881823730E1
3.845665833E-1,1.165042496E1,8.225952148E0,-4.871710205E1
3.946125833E-1,1.163145065E1,8.379486084E0,-4.889758301E1
4.046575833E-1,1.162049484E1,8.607299805E0,-4.884246826E1
4.147035833E-1,1.160874176E1,8.452392578E0,-4.887414551E1
4.247495833E-1,1.164960480E1,8.394989014E0,-4.897906494E1
4.347955833E-1,1.169355774E1,8.516235352E0,-4.866741943E1
4.448405833E-1,1.156661606E1,8.543548584E0,-4.862518311E1
4.548865833E-1,1.159068680E1,8.444335938E0,-4.870947266E1
4.649325833E-1,1.166534805E1,8.227081299E0,-4.868316650E1
4.749775833E-1,1.160074615E1,8.371704102E0,-4.873095703E1
4.850235833E-1,1.152570343E1,8.391235352E0,-4.862872314E1
4.950695833E-1,1.162277222E1,8.332366943E0,-4.866711426E1
5.051155833E-1,1.149480438E1,8.229888916E0,-4.867846680E1
5.151605833E-1,1.160012817E1,8.317687988E0,-4.868225098E1
5.252065833E-1,1.151472092E1,8.319427490E0,-4.849554443E1
5.352525833E-1,1.162898254E1,8.471374512E0,-4.873425293E1
5.452975833E-1,1.158646393E1,8.457977295E0,-4.886303711E1
5.553435833E-1,1.141388702E1,8.542480469E0,-4.887506104E1
5.653895833E-1,1.151711273E1,8.539062500E0,-4.860809326E1
5.754355833E-1,1.150346375E1,8.660980225E0,-4.847381592E1
5.854805833E-1,1.158795166E1,8.567230225E0,-4.854364014E1
5.955265833E-1,1.157388306E1,8.525421143E0,-4.846447754E1
6.055725833E-1,1.141840744E1,8.667358398E0,-4.864025879E1
6.156175833E-1,1.138368607E1,8.590759277E0,-4.835998535E1
6.256635833E-1,1.137018204E1,8.634124756E0,-4.841668701E1
6.357095833E-1,1.141267395E1,8.708892822E0,-4.847625732E1
6.457555833E-1,1.148504639E1,8.671203613E0,-4.859844971E1
6.558005833E-1,1.141484451E1,8.724731445E0,-4.855523682E1
6.658465833E-1,1.141484451E1,8.724731445E0,-4.855523682E1
6.758925833E-1,1.134634399E1,8.788574219E0,-4.844696045E1
6.859375833E-1,1.127939606E1,8.707702637E0,-4.868182373E1
6.959835833E-1,1.127059174E1,8.736694336E0,-4.860961914E1
7.060295833E-1,1.125593567E1,8.829864502E0,-4.834643555E1
7.160755833E-1,1.124604416E1,8.921478271E0,-4.848193359E1
7.261205833E-1,1.107715607E1,9.011749268E0,-4.840142822E1
7.361665833E-1,1.110770416E1,9.003051758E0,-4.828771973E1
7.462125833E-1,1.117984390E1,8.961578369E0,-4.834210205E1
7.562575833E-1,1.117544174E1,8.991851807E0,-4.824273682E1
7.663035833E-1,1.117419815E1,9.096679688E0,-4.816802979E1
7.763495833E-1,1.111870956E1,9.047973633E0,-4.821881104E1
7.863955833E-1,1.110207748E1,8.997528076E0,-4.833874512E1
7.964405833E-1,1.115338516E1,9.057067871E0,-4.825170898E1
8.064865833E-1,1.117964554E1,9.036468506E0,-4.831829834E1
8.165325833E-1,1.114263916E1,8.964447021E0,-4.815667725E1
8.265775833E-1,1.106440353E1,8.987884521E0,-4.826782227E1
8.366235833E-1,1.103977966E1,9.084838867E0,-4.816534424E1
8.466695833E-1,1.092439651E1,9.051605225E0,-4.833856201E1
8.567155833E-1,1.093284225E1,9.118988037E0,-4.838818359E1
8.667605833E-1,1.094482040E1,9.130493164E0,-4.818225098E1
8.768065833E-1,1.092187881E1,9.166381836E0,-4.808154297E1
8.868525833E-1,1.108068085E1,9.157745361E0,-4.809112549E1
8.968975833E-1,1.101168442E1,9.147277832E0,-4.810620117E1
9.069435833E-1,1.105138779E1,9.193084717E0,-4.816076660E1
9.169895833E-1,1.096087646E1,9.204376221E0,-4.808062744E1
9.270345833E-1,1.091847992E1,9.175933838E0,-4.834002686E1
9.370805833E-1,1.085415649E1,9.202423096E0,-4.811517334E1
9.471265833E-1,1.087393570E1,9.108428955E0,-4.809863281E1
9.571725833E-1,1.096714401E1,9.085693359E0,-4.801593018E1
9.672175833E-1,1.100919342E1,8.944763184E0,-4.813073730E1
9.772635833E-1,1.112776947E1,9.012298584E0,-4.819818115E1
9.873095833E-1,1.101512146E1,9.131225586E0,-4.799572754E1
