"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
2.829458332E-3,-8.182566613E-2,1.588394344E-1,-1.183012500E-4
1.287445833E-2,-8.668087423E-2,1.703296453E-1,-1.342611760E-2
2.292045832E-2,-8.006997406E-2,1.756342649E-1,-2.075221948E-2
3.296645833E-2,-6.148084253E-2,1.677806079E-1,-3.380676731E-2
4.301245834E-2,-3.804175556E-2,1.364939958E-1,-5.147796869E-2
5.305745834E-2,-9.965647943E-3,8.967801183E-2,-6.566728652E-2
6.310345832E-2,-1.467613503E-3,4.924432933E-2,-6.584765017E-2
7.314945833E-2,-1.353759225E-2,5.100094900E-2,-6.301192194E-2
8.319445833E-2,-4.261546955E-2,7.342766970E-2,-5.030644313E-2
9.324058332E-2,-7.701845467E-2,1.226705834E-1,-4.663367942E-2
1.032865833E-1,-9.947217256E-2,1.646189541E-1,-3.902672231E-2
1.133325833E-1,-1.082131937E-1,1.665481478E-1,-7.880788296E-3
1.233775833E-1,-9.518082440E-2,1.452895403E-1,-2.018844243E-3
1.334235833E-1,-8.027324826E-2,1.040393114E-1,-5.208245944E-3
1.434695833E-1,-5.294746161E-2,4.398341477E-2,-7.911531255E-3
1.535145833E-1,-1.353454031E-2,-1.543783583E-2,-7.063847035E-3
1.635605833E-1,2.489536628E-2,-6.150950864E-2,-8.047215641E-3
1.736065833E-1,5.828528106E-2,-7.912792265E-2,-6.579813547E-3
1.836525833E-1,5.754739046E-2,-2.983022109E-2,-1.361248270E-2
1.936975833E-1,5.114381760E-2,2.267266624E-2,-4.605138674E-3
2.037435833E-1,-6.645221263E-2,1.934627593E-1,-7.975867391E-2
2.137895833E-1,-1.625310630E-1,3.292086124E-1,-1.089937910E-1
2.238355833E-1,-2.113641649E-1,3.765151203E-1,-1.093818322E-1
2.338805833E-1,-2.141082883E-1,3.673306704E-1,-1.038336679E-1
2.439265833E-1,-2.095421702E-1,2.955809236E-1,-1.078282446E-1
2.539725833E-1,-2.076933980E-1,2.179452628E-1,-1.277343035E-1
2.640175833E-1,-1.676027775E-1,1.362774223E-1,-1.507955194E-1
2.740635833E-1,-1.185596064E-1,8.313243836E-2,-1.453059465E-1
2.841095833E-1,-6.215188652E-2,4.904266074E-2,-1.180493757E-1
2.941555833E-1,-1.631461829E-2,2.357724681E-2,-7.928440720E-2
3.042005833E-1,-2.953052521E-3,-4.765722435E-3,-5.295961350E-2
3.142465833E-1,-1.460944209E-2,-2.427577414E-2,-4.527479410E-2
3.242925833E-1,-3.446832299E-2,-1.532727387E-2,-6.246574223E-2
3.343375833E-1,-4.851942882E-2,1.216773316E-2,-7.475782931E-2
3.443835833E-1,-4.974699393E-2,3.183710948E-2,-6.128033251E-2
3.544295833E-1,-4.807373136E-2,3.641960770E-2,-2.995756455E-2
3.644755833E-1,-4.500957951E-2,2.288825065E-2,-3.899855074E-3
3.745205833E-1,-5.035480857E-2,2.375990152E-2,7.362387143E-3
3.845665833E-1,-6.802571565E-2,2.409936115E-2,1.040135045E-2
3.946125833E-1,-9.099414945E-2,3.602925688E-2,1.371964905E-2
4.046575833E-1,-1.051577926E-1,4.791594297E-2,2.900375426E-2
4.147035833E-1,-9.561116248E-2,5.190695450E-2,5.572324991E-2
4.247495833E-1,-7.198697329E-2,6.262207031E-2,8.662161231E-2
4.347955833E-1,-4.293375462E-2,4.408007115E-2,1.100265384E-1
4.448405833E-1,1.302287169E-2,1.941607334E-2,1.245645136E-1
4.548865833E-1,5.662440881E-2,5.503186956E-3,1.321193576E-1
4.649325833E-1,7.194737345E-2,-2.794576995E-2,1.207040474E-1
4.749775833E-1,5.323919281E-2,-4.378651828E-2,9.021138400E-2
4.850235833E-1,8.787235245E-3,-5.108536407E-2,6.471061707E-2
4.950695833E-1,-3.749770299E-2,-4.376060516E-2,3.841615841E-2
5.051155833E-1,-7.684382796E-2,-2.501911670E-2,1.677539945E-2
5.151605833E-1,-9.431283176E-2,4.638644867E-3,4.089964088E-3
5.252065833E-1,-9.254296869E-2,2.868866734E-2,7.894081995E-3
5.352525833E-1,-6.645544618E-2,3.323228657E-2,1.422122028E-2
5.452975833E-1,-3.440564126E-2,3.570146486E-2,1.695805416E-2
5.553435833E-1,-5.236572586E-3,3.517548740E-2,1.782171801E-2
5.653895833E-1,7.396326866E-3,3.061326779E-2,2.749506757E-2
5.754355833E-1,1.071169600E-2,9.982025251E-3,3.047274426E-2
5.854805833E-1,1.464667730E-2,-3.711736994E-3,2.200414054E-2
5.955265833E-1,1.692980528E-2,-7.493426092E-3,1.719526947E-2
6.055725833E-1,9.767073207E-3,-3.250423120E-3,1.006840635E-2
6.156175833E-1,2.984702296E-4,3.102015005E-3,8.038012311E-3
6.256635833E-1,-1.647990011E-2,1.729334705E-2,1.227200497E-2
6.357095833E-1,-3.942170367E-2,3.360813856E-2,1.904309168E-2
6.457555833E-1,-5.994359776E-2,3.826253116E-2,1.991163567E-2
6.558005833E-1,-7.176856697E-2,3.860608116E-2,5.847748835E-3
6.658465833E-1,-7.125046849E-2,2.984695509E-2,-4.142122809E-3
6.758925833E-1,-5.807767808E-2,5.605000071E-3,-1.262295991E-2
6.859375833E-1,-4.613624886E-2,-7.371145766E-3,-1.700200513E-2
6.959835833E-1,-4.538656771E-2,-4.677092191E-3,-1.335746981E-2
7.060295833E-1,-5.432349071E-2,6.462577265E-3,-1.436178759E-2
7.160755833E-1,-6.901428103E-2,1.327148173E-2,-1.764999330E-2
7.261205833E-1,-7.809654623E-2,1.764135621E-2,-1.040698402E-2
7.361665833E-1,-8.917716146E-2,1.878971048E-2,-5.667888094E-3
7.462125833E-1,-9.133009613E-2,1.585747674E-2,3.582898062E-3
7.562575833E-1,-8.268786967E-2,1.300070435E-2,8.651159704E-3
7.663035833E-1,-6.164048612E-2,5.308723077E-3,7.010050118E-3
7.763495833E-1,-3.615030646E-2,-8.514148183E-3,1.077592839E-3
7.863955833E-1,-1.631930843E-2,-2.545814961E-2,-7.261955179E-4
