"Time (s)","w","x","y","z","Direct (°)","Yaw (°)","Pitch (°)","Roll (°)"
2.829458332E-3,9.330466373E-1,2.983426522E-1,1.119712163E-2,2.007240710E-1,4.217035436E1,3.433245481E1,-5.674347333E0,2.252759517E1
1.287445833E-2,9.331744266E-1,2.977757139E-1,1.189515774E-2,2.009320236E-1,4.212963136E1,3.427843465E1,-5.593203248E0,2.257678890E1
2.292045832E-2,9.333070627E-1,2.972048875E-1,1.265577138E-2,2.011144773E-1,4.208732401E1,3.422545998E1,-5.504329568E0,2.262509892E1
3.296645833E-2,9.334297943E-1,2.966965122E-1,1.343540378E-2,2.012447953E-1,4.204813973E1,3.418062845E1,-5.413060352E0,2.266776091E1
4.301245834E-2,9.335349507E-1,2.963024813E-1,1.417474380E-2,2.012869000E-1,4.201453892E1,3.414901195E1,-5.325767229E0,2.269854217E1
5.305745834E-2,9.336213517E-1,2.960733500E-1,1.477666401E-2,2.011800999E-1,4.198691182E1,3.413482338E1,-5.252007793E0,2.270724269E1
6.310345832E-2,9.336855835E-1,2.959847995E-1,1.518860731E-2,2.009816725E-1,4.196636218E1,3.413377822E1,-5.198831661E0,2.269875593E1
7.314945833E-2,9.337523020E-1,2.959057847E-1,1.550238006E-2,2.007634783E-1,4.194500680E1,3.413191836E1,-5.155747668E0,2.268481678E1
8.319445833E-2,9.338425384E-1,2.957109925E-1,1.584955419E-2,2.006039525E-1,4.191610722E1,3.411679825E1,-5.108359087E0,2.267914565E1
9.324058332E-2,9.339688525E-1,2.953288049E-1,1.633373719E-2,2.005400157E-1,4.187562122E1,3.408194163E1,-5.045112593E0,2.268958516E1
1.032865833E-1,9.341322137E-1,2.947610025E-1,1.698528532E-2,2.005602462E-1,4.182320545E1,3.402829169E1,-4.962382556E0,2.271578684E1
1.133325833E-1,9.342870612E-1,2.941038278E-1,1.770506920E-2,2.007415619E-1,4.177346335E1,3.396488686E1,-4.875707988E0,2.276266658E1
1.233775833E-1,9.344218468E-1,2.934639122E-1,1.835250801E-2,2.009923357E-1,4.173011969E1,3.390181670E1,-4.799550492E0,2.281485055E1
1.334235833E-1,9.345381721E-1,2.929229363E-1,1.886728962E-2,2.011928704E-1,4.169267780E1,3.384794496E1,-4.738237012E0,2.285657169E1
1.434695833E-1,9.346331711E-1,2.925312867E-1,1.916739625E-2,2.012928427E-1,4.166207640E1,3.380764305E1,-4.700082282E0,2.287932175E1
1.535145833E-1,9.346841267E-1,2.923636582E-1,1.921246177E-2,2.012954980E-1,4.164565358E1,3.378880849E1,-4.691336539E0,2.288185163E1
1.635605833E-1,9.346848853E-1,2.924347072E-1,1.904179864E-2,2.012049665E-1,4.164540902E1,3.379396744E1,-4.708276154E0,2.286584084E1
1.736065833E-1,9.346389452E-1,2.927049423E-1,1.875577959E-2,2.010525635E-1,4.166021573E1,3.382046805E1,-4.740236934E0,2.283822301E1
1.836525833E-1,9.345702880E-1,2.930356791E-1,1.858589618E-2,2.009056818E-1,4.168233492E1,3.385654556E1,-4.761338081E0,2.281467669E1
1.936975833E-1,9.344961517E-1,2.933074841E-1,1.863211020E-2,2.008495843E-1,4.170620671E1,3.388983225E1,-4.760917734E0,2.280858557E1
2.037435833E-1,9.345319344E-1,2.931810120E-1,1.919296885E-2,2.008151503E-1,4.169468637E1,3.388684642E1,-4.696492298E0,2.282344378E1
2.137895833E-1,9.347762597E-1,2.923523944E-1,2.047028178E-2,2.007598958E-1,4.161594365E1,3.381628742E1,-4.537698055E0,2.286231939E1
2.238355833E-1,9.351296189E-1,2.910847226E-1,2.213044614E-2,2.007801263E-1,4.150180826E1,3.370205313E1,-4.329858762E0,2.292377918E1
2.338805833E-1,9.355063695E-1,2.896860794E-1,2.382567668E-2,2.008539254E-1,4.137978595E1,3.357335954E1,-4.116864431E0,2.299259018E1
2.439265833E-1,9.358775568E-1,2.883451669E-1,2.535475381E-2,2.008667802E-1,4.125922812E1,3.344852067E1,-3.920947392E0,2.304859179E1
2.539725833E-1,9.362674995E-1,2.870841859E-1,2.649983100E-2,2.007077180E-1,4.113221480E1,3.332563283E1,-3.762347030E0,2.307228867E1
2.640175833E-1,9.366601817E-1,2.859992733E-1,2.734505444E-2,2.003106526E-1,4.100392883E1,3.321783718E1,-3.632197600E0,2.305870807E1
2.740635833E-1,9.370091576E-1,2.851949955E-1,2.790582879E-2,1.997474864E-1,4.088959814E1,3.313737354E1,-3.533833459E0,2.301618192E1
2.841095833E-1,9.372615750E-1,2.846902870E-1,2.831707667E-2,1.992246547E-1,4.080671064E1,3.308869439E1,-3.460111204E0,2.297228916E1
2.941555833E-1,9.374167176E-1,2.844659393E-1,2.858209605E-2,1.987764230E-1,4.075568568E1,3.306950392E1,-3.411318767E0,2.293112605E1
3.042005833E-1,9.375013906E-1,2.844107480E-1,2.870371078E-2,1.984383631E-1,4.072781168E1,3.306670535E1,-3.385656384E0,2.289719497E1
