"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
-1.587041654E-3,7.568261719E-1,5.991590424E0,8.149952087E0
8.457958349E-3,7.926017761E-1,6.020330658E0,8.096213837E0
1.850395833E-2,8.481362915E-1,6.032156067E0,8.027506714E0
2.854895833E-2,8.424481201E-1,6.082301788E0,8.006999359E0
3.859395834E-2,7.912545776E-1,6.127058716E0,7.934400330E0
4.863995835E-2,7.488926697E-1,6.064937897E0,7.807613983E0
5.868495835E-2,6.869215393E-1,6.010600891E0,7.793692932E0
6.872995835E-2,4.989125061E-1,5.912405090E0,7.664960632E0
7.877595833E-2,4.107458496E-1,5.819149017E0,7.459737396E0
8.882095834E-2,3.463796997E-1,5.733227692E0,7.273075562E0
9.886695835E-2,2.183958435E-1,5.656138000E0,7.247628479E0
1.089119583E-1,2.049238586E-1,5.549260254E0,7.386689301E0
1.189569584E-1,2.963836670E-1,5.605992279E0,7.537874908E0
1.290029583E-1,3.794609070E-1,5.719755707E0,7.751181335E0
1.390479583E-1,4.709207153E-1,5.689069519E0,7.987689514E0
1.490929583E-1,5.860313416E-1,5.811664581E0,7.714058533E0
1.591389583E-1,4.608915710E-1,5.910459137E0,7.530839539E0
1.691839584E-1,4.778063965E-1,5.852529602E0,7.340435486E0
1.792289584E-1,4.083508301E-1,5.858367462E0,7.221283264E0
1.892749583E-1,3.640429688E-1,5.802383881E0,7.250023499E0
1.993199583E-1,4.373904419E-1,5.887556763E0,7.409292297E0
2.093649583E-1,9.741741943E-1,6.445895691E0,7.599995728E0
2.194109584E-1,8.559201050E-1,6.203250275E0,7.720944214E0
2.294559584E-1,4.222718811E-1,5.974226532E0,7.866291962E0
2.395019583E-1,4.631369019E-1,5.926924896E0,8.009693756E0
2.495469583E-1,2.644999695E-1,5.837560730E0,8.326435089E0
2.595919583E-1,4.120930481E-1,5.783972168E0,8.537196808E0
2.696379584E-1,2.698887634E-1,5.711672516E0,8.759783936E0
2.796829584E-1,1.242416382E-2,5.547613678E0,8.793314209E0
2.897279584E-1,-1.194515991E-1,5.473517761E0,8.706045685E0
2.997739583E-1,-1.240919495E-1,5.496569824E0,8.616531830E0
3.098189583E-1,-4.745132446E-2,5.564827881E0,8.395291901E0
3.198639583E-1,7.649093628E-2,5.670957184E0,8.131989441E0
3.299099584E-1,1.535806274E-1,5.762267303E0,7.878716125E0
3.399549584E-1,1.199006653E-1,5.686524811E0,7.630981293E0
3.499999583E-1,2.014810181E-1,5.679190063E0,7.524702301E0
3.600459583E-1,3.365002441E-1,5.756728821E0,7.585026855E0
3.700909583E-1,4.487667847E-1,5.799988861E0,7.667056274E0
3.801359583E-1,4.351451111E-1,5.782026215E0,7.779921570E0
3.901819584E-1,3.164419556E-1,5.670657806E0,7.776329041E0
4.002269583E-1,2.276765442E-1,5.601950684E0,7.733667755E0
4.102719583E-1,2.037263489E-1,5.575455780E0,7.657176819E0
4.203179583E-1,2.255809021E-1,5.615572357E0,7.625143433E0
4.303629583E-1,2.878514099E-1,5.648054810E0,7.611521759E0
4.404089584E-1,3.266207886E-1,5.665418701E0,7.654183044E0
4.504539583E-1,2.574645996E-1,5.651347961E0,7.713010712E0
4.604989583E-1,2.070195007E-1,5.583239594E0,7.793842621E0
4.705449583E-1,2.561174011E-1,5.579796753E0,7.868836670E0
4.805899583E-1,2.448907471E-1,5.618865509E0,7.908055115E0
4.906349583E-1,2.564167786E-1,5.625601501E0,7.904911652E0
5.006809583E-1,3.061134338E-1,5.640420685E0,7.898175659E0
5.107259583E-1,2.956352234E-1,5.654940491E0,7.919581146E0
5.207709583E-1,2.309696960E-1,5.597759399E0,7.943980408E0
5.308172083E-1,1.410067749E-1,5.591921539E0,7.985593872E0
5.408622083E-1,9.924362183E-2,5.618865509E0,8.030799866E0
5.509072084E-1,4.430786133E-2,5.613027649E0,8.025860138E0
5.609532083E-1,5.852828979E-2,5.602250061E0,8.036787415E0
5.709982083E-1,9.131011963E-2,5.633385315E0,8.075856171E0
5.810432083E-1,1.944456482E-1,5.677693176E0,8.180488586E0
5.910892083E-1,2.650987244E-1,5.683980103E0,8.308322754E0
6.011342084E-1,2.921923828E-1,5.708678741E0,8.379125519E0
6.111802083E-1,3.013233948E-1,5.723647614E0,8.400680695E0
6.212252083E-1,2.830613708E-1,5.769452362E0,8.375982056E0
6.312702083E-1,2.716850281E-1,5.775589600E0,8.277187500E0
6.413162083E-1,4.547543335E-1,5.813311157E0,8.077203369E0
6.513612084E-1,4.339476013E-1,5.856720886E0,8.032745819E0
6.614062084E-1,4.040098572E-1,5.785918121E0,8.024812317E0
6.714522083E-1,3.930825806E-1,5.730533295E0,8.022417297E0
6.814972083E-1,3.495231628E-1,5.678441620E0,8.099357300E0
6.915422083E-1,3.983216858E-1,5.640121307E0,8.223598938E0
7.015882084E-1,4.376898193E-1,5.691015472E0,8.247549133E0
7.116332084E-1,4.016148376E-1,5.611830139E0,8.212971039E0
7.216782084E-1,1.960922241E-1,5.501509552E0,8.186625824E0
7.317242083E-1,1.826202393E-1,5.506748657E0,8.141719208E0
7.417692083E-1,2.505789185E-1,5.491929474E0,8.135282593E0
7.518142083E-1,1.815724182E-1,5.512287140E0,8.052504730E0
7.618602084E-1,8.966354370E-2,5.444328461E0,7.920329590E0
7.719052084E-1,5.388793945E-2,5.385500793E0,7.875572662E0
7.819512083E-1,9.190887451E-2,5.401966553E0,7.884853363E0
7.919962083E-1,1.085243225E-1,5.422623596E0,7.834408264E0
8.020412083E-1,1.746867371E-1,5.445226593E0,7.799830170E0
8.120872084E-1,2.933898926E-1,5.502257996E0,7.794141998E0
8.221322084E-1,3.600013733E-1,5.517526245E0,7.839497681E0
8.321772083E-1,3.388952637E-1,5.495971069E0,8.044122162E0
8.422232083E-1,2.576142883E-1,5.500012665E0,8.110284576E0
8.522682083E-1,1.657054138E-1,5.519771576E0,7.945177917E0
8.623132083E-1,2.511776733E-1,5.534590759E0,8.008645935E0
8.723592084E-1,2.644999695E-1,5.565576324E0,8.072413330E0
8.824042083E-1,2.543211365E-1,5.554948425E0,8.057444458E0
8.924492083E-1,2.468367004E-1,5.564378815E0,8.021968231E0
9.024952083E-1,2.110610962E-1,5.559888153E0,8.014034729E0
9.125402083E-1,1.637594604E-1,5.552852783E0,7.993826752E0
9.225852083E-1,1.649569702E-1,5.568121033E0,7.954608307E0
9.326312083E-1,1.871109009E-1,5.624254303E0,7.961793365E0
9.426762083E-1,2.139051819E-1,5.631589050E0,7.992030487E0
9.527222083E-1,2.624043274E-1,5.652395782E0,8.019423523E0
9.627672083E-1,2.838098145E-1,5.684429169E0,8.080795898E0
9.728122083E-1,1.860630798E-1,5.607040100E0,8.068820801E0
9.828582083E-1,1.868115234E-1,5.579347687E0,8.174800415E0
9.929032083E-1,2.228865051E-1,5.651946716E0,8.226143646E0
1.002948208E0,2.025288391E-1,5.603746948E0,8.233628082E0
1.012994208E0,1.546284485E-1,5.593717804E0,8.168064423E0
1.023039208E0,1.775308228E-1,5.628445587E0,8.103548584E0
1.033084208E0,2.158511353E-1,5.638774109E0,8.093519440E0
1.043130208E0,2.309696960E-1,5.632636871E0,8.116721191E0
1.053175208E0,2.248324585E-1,5.617967377E0,8.139773254E0
1.063220208E0,1.981878662E-1,5.585335236E0,8.115224304E0
1.073266208E0,1.969903564E-1,5.565127258E0,8.107590179E0
1.083311208E0,2.478845215E-1,5.561235352E0,8.118367767E0
1.093356208E0,2.338137817E-1,5.559588776E0,8.129744110E0
1.103402208E0,2.083666992E-1,5.528154144E0,8.128097534E0
1.113447208E0,1.832189941E-1,5.527405701E0,8.074658661E0
1.123493208E0,1.954934692E-1,5.529950409E0,8.013136597E0
1.133538208E0,2.484832764E-1,5.550457764E0,8.008795624E0
1.143583208E0,2.439926147E-1,5.576353912E0,8.019423523E0
1.153629208E0,1.936972046E-1,5.572162628E0,8.049960022E0
1.163674208E0,1.785786438E-1,5.569168854E0,8.037386169E0
1.173719208E0,2.198927307E-1,5.597160645E0,7.995173950E0
1.183765208E0,2.586621094E-1,5.603148193E0,7.974816284E0
1.193810208E0,2.670446777E-1,5.569917297E0,7.962392120E0
1.203855208E0,2.853067017E-1,5.586682434E0,7.966583405E0
1.213901208E0,3.194357300E-1,5.607489166E0,7.960296478E0
1.223946208E0,2.731819153E-1,5.597909088E0,7.943830719E0
1.233991208E0,1.871109009E-1,5.606740723E0,7.942184143E0
1.244037208E0,1.550775146E-1,5.577850800E0,7.933651886E0
1.254082208E0,1.260379028E-1,5.558990021E0,7.984845428E0
1.264127208E0,8.472381592E-2,5.497168579E0,8.045020294E0
1.274173208E0,8.442443848E-2,5.469775543E0,8.092920685E0
1.284218208E0,1.413061523E-1,5.466931458E0,8.131540375E0
1.294264208E0,1.863624573E-1,5.491480408E0,8.158334656E0
1.304309208E0,1.948947144E-1,5.488486633E0,8.143066406E0
1.314354208E0,1.814227295E-1,5.489983521E0,8.127798157E0
1.324400208E0,2.179467773E-1,5.475613403E0,8.133186951E0
1.334445208E0,2.248324585E-1,5.468877411E0,8.165669403E0
1.344490208E0,2.314187622E-1,5.459147644E0,8.160579987E0
1.354536208E0,2.490820312E-1,5.463488617E0,8.130941620E0
1.364581208E0,2.049238586E-1,5.437442780E0,8.091872864E0
1.374626208E0,1.790277100E-1,5.410049744E0,7.987988892E0
1.384672208E0,1.851649475E-1,5.425467682E0,7.979007568E0
1.394717208E0,2.412982178E-1,5.452561340E0,8.008645935E0
1.404762208E0,2.511776733E-1,5.436394958E0,8.086933136E0
1.414808208E0,2.312690735E-1,5.411097565E0,8.167765045E0
1.424853208E0,2.586621094E-1,5.388943634E0,8.163274384E0
1.434898208E0,2.350112915E-1,5.393134918E0,8.114176483E0
1.444944208E0,1.881587219E-1,5.403912506E0,8.067024536E0
1.454989208E0,2.158511353E-1,5.430407410E0,8.040230255E0
1.465035208E0,2.326162720E-1,5.448819122E0,8.071664886E0
1.475080208E0,2.441423035E-1,5.455854492E0,8.147557068E0
1.485125208E0,2.811154175E-1,5.475014648E0,8.220006409E0
1.495171208E0,2.987786865E-1,5.476810913E0,8.259224854E0
1.505216208E0,2.784210205E-1,5.454806671E0,8.272547150E0
