"Time (s)","Gravity X (m/s^2)","Gravity Y (m/s^2)","Gravity Z (m/s^2)"
-1.587041654E-3,5.393871521E-1,5.837415719E0,7.865732383E0
8.457958349E-3,5.318690946E-1,5.835224183E0,7.867870125E0
1.850395833E-2,5.220725964E-1,5.833015689E0,7.870163403E0
2.854895833E-2,5.103557264E-1,5.831029975E0,7.872402302E0
3.859395834E-2,4.980531847E-1,5.829036659E0,7.874666929E0
4.863995835E-2,4.869146409E-1,5.826624098E0,7.877147902E0
5.868495835E-2,4.776585350E-1,5.823843747E0,7.879770378E0
6.872995835E-2,4.704476025E-1,5.820439498E0,7.882719714E0
7.877595833E-2,4.657249160E-1,5.815737752E0,7.886468949E0
8.882095834E-2,4.630531405E-1,5.809365456E0,7.891321553E0
9.886695835E-2,4.609521628E-1,5.801849445E0,7.896971717E0
1.089119583E-1,4.586524529E-1,5.795084801E0,7.902071659E0
1.189569584E-1,4.559965745E-1,5.790884746E0,7.905304000E0
1.290029583E-1,4.537553367E-1,5.791442571E0,7.905023918E0
1.390479583E-1,4.514555902E-1,5.797980343E0,7.900361348E0
1.490929583E-1,4.512663232E-1,5.808291323E0,7.892795051E0
1.591389583E-1,4.558285766E-1,5.820008558E0,7.883896759E0
1.691839584E-1,4.648389167E-1,5.830217212E0,7.875822923E0
1.792289584E-1,4.765145273E-1,5.836463208E0,7.870497864E0
1.892749583E-1,4.895898151E-1,5.837975882E0,7.868572960E0
1.993199583E-1,4.994479283E-1,5.834171099E0,7.870775022E0
2.093649583E-1,4.963422163E-1,5.821386162E0,7.880432283E0
2.194109584E-1,4.763337752E-1,5.797303235E0,7.899397143E0
2.294559584E-1,4.447960502E-1,5.764672848E0,7.925074021E0
2.395019583E-1,4.072918993E-1,5.728501972E0,7.953268710E0
2.495469583E-1,3.686628904E-1,5.693916861E0,7.979944292E0
2.595919583E-1,3.312627834E-1,5.665011735E0,8.002125120E0
2.696379584E-1,2.985384756E-1,5.645079746E0,8.017484002E0
2.796829584E-1,2.742774277E-1,5.635382139E0,8.025168997E0
2.897279584E-1,2.607524159E-1,5.635743497E0,8.025366048E0
2.997739583E-1,2.572399386E-1,5.644714295E0,8.019172677E0
3.098189583E-1,2.614164038E-1,5.660039263E0,8.008227859E0
3.198639583E-1,2.704107553E-1,5.678503600E0,7.994847091E0
3.299099584E-1,2.809323631E-1,5.696344040E0,7.981782072E0
3.399549584E-1,2.894648394E-1,5.709458175E0,7.972100837E0
3.499999583E-1,2.940681330E-1,5.716270766E0,7.967049428E0
3.600459583E-1,2.947407821E-1,5.717820863E0,7.965911559E0
3.700909583E-1,2.922566291E-1,5.716828006E0,7.966716136E0
3.801359583E-1,2.886034349E-1,5.715549805E0,7.967766296E0
3.901819584E-1,2.854909620E-1,5.714796098E0,7.968418846E0
4.002269583E-1,2.838849146E-1,5.714321305E0,7.968816456E0
4.102719583E-1,2.844192040E-1,5.713873993E0,7.969118173E0
4.203179583E-1,2.868717272E-1,5.712974106E0,7.969675997E0
4.303629583E-1,2.905619781E-1,5.711315251E0,7.970730835E0
4.404089584E-1,2.946187763E-1,5.708875208E0,7.972330048E0
4.504539583E-1,2.993275025E-1,5.705576794E0,7.974515737E0
4.604989583E-1,3.042178762E-1,5.701149282E0,7.977496648E0
4.705449583E-1,3.072797341E-1,5.695371648E0,7.981504914E0
4.805899583E-1,3.079820212E-1,5.688031054E0,7.986711275E0
4.906349583E-1,3.059387300E-1,5.678787775E0,7.993364237E0
5.006809583E-1,3.013700994E-1,5.667776883E0,8.001348610E0
5.107259583E-1,2.948835638E-1,5.655442767E0,8.010312976E0
5.207709583E-1,2.872232728E-1,5.642189468E0,8.019931061E0
5.308172083E-1,2.798012923E-1,5.629123864E0,8.029369637E0
5.408622083E-1,2.737192379E-1,5.616891489E0,8.038141045E0
5.509072084E-1,2.698935143E-1,5.605750789E0,8.046043557E0
5.609532083E-1,2.679870114E-1,5.595470799E0,8.053259606E0
5.709982083E-1,2.675772312E-1,5.585631105E0,8.060101433E0
5.810432083E-1,2.675547377E-1,5.576293101E0,8.066564945E0
5.910892083E-1,2.663537744E-1,5.567724007E0,8.072521504E0
6.011342084E-1,2.636035365E-1,5.560398030E0,8.077659452E0
6.111802083E-1,2.598338000E-1,5.554754882E0,8.081663625E0
6.212252083E-1,2.555536564E-1,5.551034299E0,8.084356268E0
6.312702083E-1,2.520130395E-1,5.549040983E0,8.085835614E0
6.413162083E-1,2.491037390E-1,5.547902530E0,8.086706849E0
6.513612084E-1,2.469333074E-1,5.546881607E0,8.087473419E0
6.614062084E-1,2.456331790E-1,5.545456055E0,8.088490834E0
6.714522083E-1,2.445179871E-1,5.543642249E0,8.089767866E0
6.814972083E-1,2.435230833E-1,5.541972869E0,8.090941402E0
6.915422083E-1,2.417830433E-1,5.541130285E0,8.091571147E0
7.015882084E-1,2.392299480E-1,5.541198113E0,8.091599799E0
7.116332084E-1,2.351014665E-1,5.541753014E0,8.091341352E0
7.216782084E-1,2.308061567E-1,5.542587996E0,8.090893455E0
7.317242083E-1,2.270801830E-1,5.543972617E0,8.090050287E0
7.417692083E-1,2.234425571E-1,5.546259463E0,8.088583805E0
7.518142083E-1,2.204603492E-1,5.549376613E0,8.086527339E0
7.618602084E-1,2.190667019E-1,5.552779108E0,8.084228799E0
7.719052084E-1,2.188983203E-1,5.555686929E0,8.082235483E0
7.819512083E-1,2.192127726E-1,5.557820578E0,8.080759646E0
7.919962083E-1,2.198550344E-1,5.558766072E0,8.080091894E0
8.020412083E-1,2.198486025E-1,5.558085456E0,8.080560256E0
8.120872084E-1,2.186636460E-1,5.555949469E0,8.082061236E0
8.221322084E-1,2.165196730E-1,5.552886697E0,8.084223536E0
8.321772083E-1,2.134034177E-1,5.549991741E0,8.086294035E0
8.422232083E-1,2.104331966E-1,5.547195017E0,8.088290859E0
8.522682083E-1,2.095007119E-1,5.544231064E0,8.090346740E0
8.623132083E-1,2.094016016E-1,5.541339616E0,8.092330116E0
8.723592084E-1,2.093712509E-1,5.538628262E0,8.094187192E0
8.824042083E-1,2.089922417E-1,5.536128577E0,8.095906858E0
8.924492083E-1,2.085300375E-1,5.533690288E0,8.097585009E0
9.024952083E-1,2.082330721E-1,5.531346724E0,8.099194162E0
9.125402083E-1,2.083216391E-1,5.528838853E0,8.100903888E0
9.225852083E-1,2.090386174E-1,5.525929279E0,8.102870307E0
9.326312083E-1,2.099048641E-1,5.522619170E0,8.105104528E0
9.426762083E-1,2.104472847E-1,5.518877537E0,8.107638711E0
9.527222083E-1,2.103709420E-1,5.514831263E0,8.110393335E0
9.627672083E-1,2.097779247E-1,5.510870944E0,8.113100595E0
9.728122083E-1,2.099681237E-1,5.507538616E0,8.115358205E0
9.828582083E-1,2.109484825E-1,5.505222534E0,8.116903625E0
9.929032083E-1,2.118459570E-1,5.503821541E0,8.117830408E0
1.002948208E0,2.119132182E-1,5.503033921E0,8.118362505E0
1.012994208E0,2.110977692E-1,5.502249225E0,8.118915651E0
1.023039208E0,2.097077033E-1,5.501020140E0,8.119784548E0
1.033084208E0,2.075471023E-1,5.499074771E0,8.121157474E0
1.043130208E0,2.046031937E-1,5.496735885E0,8.122815744E0
1.053175208E0,2.013933098E-1,5.494589372E0,8.124347715E0
1.063220208E0,1.989303530E-1,5.492958584E0,8.125511311E0
1.073266208E0,1.978230913E-1,5.492330008E0,8.125963300E0
1.083311208E0,1.977041005E-1,5.492970278E0,8.125533530E0
1.093356208E0,1.980528686E-1,5.494984059E0,8.124163527E0
1.103402208E0,1.984849596E-1,5.498055602E0,8.122074317E0
1.113447208E0,1.989421205E-1,5.501549898E0,8.119696255E0
1.123493208E0,1.993159768E-1,5.504308029E0,8.117817544E0
1.133538208E0,1.989195356E-1,5.506066872E0,8.116634653E0
1.143583208E0,1.977730063E-1,5.506739302E0,8.116206636E0
1.153629208E0,1.960494115E-1,5.506844552E0,8.116176816E0
1.163674208E0,1.942858913E-1,5.506413027E0,8.116511861E0
1.173719208E0,1.931672641E-1,5.505631254E0,8.117069101E0
1.183765208E0,1.923499147E-1,5.504697454E0,8.117721650E0
1.193810208E0,1.914059549E-1,5.503389432E0,8.118630307E0
1.203855208E0,1.900864027E-1,5.502060360E0,8.119562938E0
1.213901208E0,1.884697573E-1,5.500944711E0,8.120355821E0
1.223946208E0,1.868850156E-1,5.499934312E0,8.121077367E0
1.233991208E0,1.856068691E-1,5.498594715E0,8.122013506E0
1.244037208E0,1.847750661E-1,5.496256413E0,8.123615059E0
1.254082208E0,1.845008317E-1,5.492973787E0,8.125841094E0
1.264127208E0,1.849987952E-1,5.489166664E0,8.128402174E0
1.274173208E0,1.858992847E-1,5.485033268E0,8.131171415E0
1.284218208E0,1.870265000E-1,5.481148962E0,8.133765240E0
1.294264208E0,1.884117785E-1,5.477913698E0,8.135911753E0
1.304309208E0,1.901448932E-1,5.475406997E0,8.137558914E0
1.314354208E0,1.920574809E-1,5.473032442E0,8.139111350E0
1.324400208E0,1.939726998E-1,5.470501183E0,8.140767866E0
