"Time (s)","w","x","y","z","Direct (°)","Yaw (°)","Pitch (°)","Roll (°)"
-1.587041654E-3,9.474404604E-1,3.146349169E-1,-1.005422554E-2,5.710084539E-2,3.731764205E1,3.658031265E1,-3.151906232E0,5.855895814E0
8.457958349E-3,9.474968529E-1,3.144742953E-1,-9.652903251E-3,5.711888424E-2,3.729743843E1,3.656256683E1,-3.107931038E0,5.872738338E0
1.850395833E-2,9.475576708E-1,3.143039904E-1,-9.131283317E-3,5.713190762E-2,3.727563747E1,3.654420090E1,-3.050631338E0,5.893348536E0
2.854895833E-2,9.476197110E-1,3.141395229E-1,-8.520628166E-3,5.710105612E-2,3.725338571E1,3.652707282E1,-2.982103416E0,5.912314719E0
3.859395834E-2,9.476868930E-1,3.139719470E-1,-7.902650000E-3,5.699788064E-2,3.722927524E1,3.650982347E1,-2.910154787E0,5.923641317E0
4.863995835E-2,9.477636425E-1,3.137834452E-1,-7.370061348E-3,5.682958827E-2,3.720171279E1,3.648985148E1,-2.845017509E0,5.924856558E0
5.868495835E-2,9.478476833E-1,3.135798022E-1,-6.958739717E-3,5.660334399E-2,3.717150921E1,3.646766275E1,-2.790891259E0,5.915446532E0
6.872995835E-2,9.479411650E-1,3.133464667E-1,-6.662457909E-3,5.636681588E-2,3.713788481E1,3.644140307E1,-2.748726160E0,5.900880334E0
7.877595833E-2,9.480552986E-1,3.130448006E-1,-6.500066101E-3,5.614158312E-2,3.709679226E1,3.640626697E1,-2.721111612E0,5.882953859E0
8.882095834E-2,9.481980500E-1,3.126506222E-1,-6.447698642E-3,5.593266119E-2,3.704533432E1,3.635944098E1,-2.705489456E0,5.863139723E0
9.886695835E-2,9.483564379E-1,3.121907474E-1,-6.397765163E-3,5.582046628E-2,3.698815902E1,3.630446270E1,-2.693205162E0,5.853971333E0
1.089119583E-1,9.484932887E-1,3.117762332E-1,-6.296064818E-3,5.582531317E-2,3.693868946E1,3.625493201E1,-2.679758673E0,5.859280041E0
1.189569584E-1,9.485768238E-1,3.115148489E-1,-6.149615056E-3,5.588187424E-2,3.690846131E1,3.622395308E1,-2.664230086E0,5.871381407E0
1.290029583E-1,9.485660342E-1,3.115404848E-1,-6.009613762E-3,5.593708661E-2,3.691236699E1,3.622755307E1,-2.651125813E0,5.882300596E0
1.390479583E-1,9.484409845E-1,3.119243688E-1,-5.865524224E-3,5.593299837E-2,3.695760422E1,3.627449763E1,-2.637679783E0,5.885899854E0
1.490929583E-1,9.482450859E-1,3.125420203E-1,-5.861889058E-3,5.580630494E-2,3.702836406E1,3.634927352E1,-2.636573262E0,5.870490205E0
1.591389583E-1,9.480194317E-1,3.132613722E-1,-6.142091844E-3,5.557668891E-2,3.710971049E1,3.643528893E1,-2.663247699E0,5.833454476E0
1.691839584E-1,9.478198664E-1,3.139062822E-1,-6.689326525E-3,5.527706696E-2,3.718150900E1,3.651134993E1,-2.715931097E0,5.779416067E0
1.792289584E-1,9.476952381E-1,3.143224086E-1,-7.399532532E-3,5.495847893E-2,3.722627929E1,3.655923197E1,-2.784201795E0,5.718078297E0
1.892749583E-1,9.476613942E-1,3.144586272E-1,-8.198383899E-3,5.464730875E-2,3.723842810E1,3.657304252E1,-2.860661390E0,5.655159844E0
1.993199583E-1,9.477364577E-1,3.142629921E-1,-8.830365356E-3,5.437230056E-2,3.721147769E1,3.654750033E1,-2.918311381E0,5.603156718E0
2.093649583E-1,9.480136997E-1,3.134795348E-1,-8.807342640E-3,5.406505004E-2,3.711177457E1,3.645380305E1,-2.900148951E0,5.572853290E0
2.194109584E-1,9.485367842E-1,3.119584551E-1,-7.891639135E-3,5.382915413E-2,3.692295306E1,3.627464130E1,-2.783144764E0,5.584226919E0
2.294559584E-1,9.492317015E-1,3.098894241E-1,-6.340340082E-3,5.373558812E-2,3.667065276E1,3.603202063E1,-2.598743723E0,5.634745863E0
2.395019583E-1,9.499948123E-1,3.075946441E-1,-4.489724648E-3,5.362187593E-2,3.639164844E1,3.576407872E1,-2.379492059E0,5.693364823E0
2.495469583E-1,9.507204546E-1,3.053985510E-1,-2.597910669E-3,5.343925363E-2,3.612441260E1,3.550893545E1,-2.153700576E0,5.744669415E0
2.595919583E-1,9.513342813E-1,3.035520132E-1,-8.070910756E-4,5.309179501E-2,3.589685460E1,3.529614268E1,-1.935124276E0,5.772769877E0
2.696379584E-1,9.517728193E-1,3.022600964E-1,7.175817060E-4,5.260040491E-2,3.573342162E1,3.514923082E1,-1.743897695E0,5.774163401E0
2.796829584E-1,9.520065235E-1,3.016067992E-1,1.819468914E-3,5.209308329E-2,3.564602940E1,3.507704999E1,-1.602139397E0,5.757750830E0
2.897279584E-1,9.520350570E-1,3.015860314E-1,2.406774711E-3,5.166508204E-2,3.563534530E1,3.507811428E1,-1.523116463E0,5.731161725E0
2.997739583E-1,9.518875008E-1,3.021080411E-1,2.516609398E-3,5.132811799E-2,3.569056305E1,3.514180226E1,-1.502594556E0,5.697244770E0
3.098189583E-1,9.516087416E-1,3.030318895E-1,2.258849809E-3,5.106233996E-2,3.579465409E1,3.525182773E1,-1.526995958E0,5.657795375E0
3.198639583E-1,9.512618730E-1,3.041583694E-1,1.769524898E-3,5.084747533E-2,3.592377033E1,3.538505259E1,-1.579547189E0,5.615500675E0
3.299099584E-1,9.509205257E-1,3.052537976E-1,1.212333024E-3,5.068407200E-2,3.605039475E1,3.551424437E1,-1.641023426E0,5.576404692E0
3.399549584E-1,9.506631349E-1,3.060623322E-1,7.855434993E-4,5.064441181E-2,3.614559147E1,3.560947673E1,-1.690878817E0,5.555767767E0
3.499999583E-1,9.505232917E-1,3.064831158E-1,5.879063899E-4,5.072710393E-2,3.619721141E1,3.565902503E1,-1.717776486E0,5.557144506E0
3.600459583E-1,9.504864975E-1,3.065776828E-1,5.945761287E-4,5.084389285E-2,3.621078134E1,3.567026032E1,-1.721706927E0,5.569969298E0
