"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
1.101891667E-2,1.034655571E-1,-7.146460563E-2,-1.366471313E-2
2.106591666E-2,1.041347161E-1,-6.930077076E-2,-3.326511011E-2
3.111191667E-2,9.721156955E-2,-4.893743619E-2,-5.375679955E-2
4.115791668E-2,7.703308761E-2,-2.717565000E-2,-6.638468057E-2
5.120391666E-2,4.983395711E-2,-1.397622284E-2,-7.670310140E-2
6.124991667E-2,1.769445837E-2,-1.172511186E-2,-8.135880530E-2
7.129591668E-2,-1.003304217E-2,-1.638058387E-2,-8.742441982E-2
8.134191667E-2,-2.294412628E-2,-2.910592221E-2,-9.341165423E-2
9.138791668E-2,-3.201911226E-2,-4.383107647E-2,-8.814232051E-2
1.014339167E-1,-3.230062872E-2,-6.505843997E-2,-7.449772954E-2
1.114809167E-1,-2.750693820E-2,-7.409641147E-2,-5.990093946E-2
1.215269167E-1,-2.396809682E-2,-7.275937498E-2,-3.918501362E-2
1.315729167E-1,-2.506531961E-2,-6.202390790E-2,-1.297551487E-2
1.416189167E-1,-3.351527080E-2,-4.371992499E-2,-1.032758970E-3
1.516649167E-1,-5.039625242E-2,-1.006289758E-2,1.040232275E-2
1.617105833E-1,-7.542179525E-2,3.435857594E-2,1.654582843E-2
1.717565834E-1,-1.060798392E-1,8.506570011E-2,1.659829170E-2
1.818025833E-1,-1.332269609E-1,1.155517399E-1,4.658531398E-3
1.918485833E-1,-1.500216573E-1,1.277428865E-1,-1.226255205E-3
2.018955833E-1,-1.564780325E-1,1.211497635E-1,1.067138929E-2
2.119415833E-1,-1.555749476E-1,1.028599665E-1,2.774890885E-2
2.219875834E-1,-1.412187368E-1,8.630701900E-2,3.895440325E-2
2.320335833E-1,-9.169592708E-2,6.975840032E-2,2.868791670E-2
2.420795833E-1,-6.738980860E-2,4.310058802E-2,4.404705018E-2
2.521255833E-1,-4.123330861E-2,-2.284205751E-3,4.932277277E-2
2.621715833E-1,-1.025042962E-2,-4.429117590E-2,4.826501384E-2
2.722175833E-1,1.060318667E-2,-6.582629681E-2,3.057123721E-2
2.822635833E-1,2.553032897E-2,-6.187628582E-2,1.205571182E-2
2.923105833E-1,2.156434953E-2,-4.066234455E-2,-1.502974425E-3
3.023565833E-1,3.230321920E-3,-1.236459799E-2,-9.920235723E-3
3.124025833E-1,-1.013528462E-2,1.782765798E-2,-1.601514593E-2
3.224485833E-1,-3.297071904E-2,3.325151652E-2,-1.193279959E-2
3.324945833E-1,-6.004281715E-2,3.304485604E-2,-9.569510818E-3
3.425405833E-1,-7.643198967E-2,4.091986641E-2,-2.038931474E-2
3.525865834E-1,-8.006241173E-2,4.868724197E-2,-3.051598370E-2
3.626325833E-1,-8.269933611E-2,5.357271060E-2,-6.664075702E-2
3.726785833E-1,-7.937091589E-2,4.760589823E-2,-7.219398022E-2
3.827245834E-1,-7.541797310E-2,4.286202788E-2,-7.611081004E-2
3.927715833E-1,-5.764403194E-2,3.794370219E-2,-7.882191241E-2
4.028175834E-1,-5.738686025E-2,4.131245241E-2,-7.977221906E-2
4.128635833E-1,-5.176998675E-2,5.556036532E-2,-7.283654809E-2
4.229095833E-1,-4.138991609E-2,8.078593016E-2,-4.898522422E-2
4.329555834E-1,-3.319563717E-2,8.554073423E-2,-3.234685585E-2
4.430015833E-1,-3.061967902E-2,7.439452410E-2,-1.241273992E-2
4.530475833E-1,-3.848159686E-2,4.306642339E-2,4.013104830E-3
4.630935833E-1,-4.763264209E-2,2.026620135E-2,1.005793456E-2
4.731395833E-1,-4.946889356E-2,1.086923853E-2,8.798524737E-3
4.831865834E-1,-4.685658589E-2,1.338265184E-2,5.226616282E-3
4.932325833E-1,-3.981225938E-2,2.773549221E-2,9.704455733E-3
5.032785833E-1,-2.859799005E-2,4.613923281E-2,1.809337735E-2
5.133245833E-1,-2.557690069E-2,6.078768522E-2,2.015839145E-2
5.233705833E-1,-2.090843767E-2,6.723286211E-2,1.339020580E-2
5.334165833E-1,-1.511153392E-2,6.944195181E-2,-8.379970677E-4
5.434625833E-1,-1.313408557E-2,7.048548758E-2,-1.597427391E-2
5.535085833E-1,-1.752377301E-2,6.838079542E-2,-1.847098581E-2
5.635545834E-1,-2.924814448E-2,6.341786683E-2,-1.423810981E-2
5.736005833E-1,-4.377328977E-2,5.916026980E-2,-1.378503628E-3
5.836475833E-1,-6.117880717E-2,5.576756224E-2,1.173302345E-2
5.936935833E-1,-7.075233757E-2,5.298589170E-2,1.667159051E-2
6.037395833E-1,-7.262627780E-2,5.887021497E-2,2.103782073E-2
6.137855834E-1,-6.587303430E-2,6.655849516E-2,2.796869725E-2
6.238315833E-1,-5.734677240E-2,7.434782386E-2,3.423266113E-2
6.338775833E-1,-5.377520621E-2,7.240265608E-2,4.197553545E-2
6.439235834E-1,-6.050376222E-2,5.862633884E-2,4.123237357E-2
6.539695833E-1,-7.407043874E-2,4.397922009E-2,3.628102690E-2
6.640155833E-1,-8.386812359E-2,3.425083682E-2,2.807432972E-2
6.740625833E-1,-8.943466097E-2,3.240713105E-2,2.122627944E-2
