"Time (s)","Gravity X (m/s^2)","Gravity Y (m/s^2)","Gravity Z (m/s^2)"
1.101891667E-2,4.671503210E-1,5.273043634E0,8.259108494E0
2.106591666E-2,4.717580732E-1,5.281876438E0,8.253201052E0
3.111191667E-2,4.744988824E-1,5.290527978E0,8.247500601E0
4.115791668E-2,4.743343564E-1,5.298061531E0,8.242672555E0
5.120391666E-2,4.722070297E-1,5.303635681E0,8.239209250E0
6.124991667E-2,4.690026824E-1,5.306814228E0,8.237345742E0
7.129591668E-2,4.655667854E-1,5.307450989E0,8.237129980E0
8.134191667E-2,4.626074365E-1,5.306435913E0,8.237950929E0
9.138791668E-2,4.607684506E-1,5.304555448E0,8.239264798E0
1.014339167E-1,4.609487276E-1,5.302246383E0,8.240740635E0
1.114809167E-1,4.631462574E-1,5.300125598E0,8.241981415E0
1.215269167E-1,4.666296265E-1,5.298214143E0,8.243014618E0
1.315729167E-1,4.708611103E-1,5.296437174E0,8.243916258E0
1.416189167E-1,4.749110380E-1,5.294050341E0,8.245216679E0
1.516649167E-1,4.774413475E-1,5.290699886E0,8.247220520E0
1.617105833E-1,4.772162662E-1,5.285457857E0,8.250594363E0
1.717565834E-1,4.729419151E-1,5.277898577E0,8.255677348E0
1.818025833E-1,4.651469553E-1,5.267806867E0,8.262563614E0
1.918485833E-1,4.548878693E-1,5.256083785E0,8.270595934E0
2.018955833E-1,4.446724912E-1,5.243320482E0,8.279248644E0
2.119415833E-1,4.363620994E-1,5.230226228E0,8.287968596E0
2.219875834E-1,4.304238499E-1,5.217545371E0,8.296267549E0
2.320335833E-1,4.260314580E-1,5.207902728E0,8.302550383E0
2.420795833E-1,4.229254171E-1,5.201127559E0,8.306955675E0
2.521255833E-1,4.237542234E-1,5.196357400E0,8.309897994E0
2.621715833E-1,4.283882514E-1,5.194005066E0,8.311130587E0
2.722175833E-1,4.351506659E-1,5.193857131E0,8.310872140E0
2.822635833E-1,4.417186240E-1,5.195375653E0,8.309576397E0
2.923105833E-1,4.463656256E-1,5.197416331E0,8.308052028E0
