"Time (s)","w","x","y","z","Direct (°)","Yaw (°)","Pitch (°)","Roll (°)"
1.101891667E-2,9.566546887E-1,2.772140999E-1,-4.689122442E-2,-7.592978138E-2,3.386257852E1,3.255627456E1,-2.729446218E0,-9.873270256E0
2.106591666E-2,9.564820552E-1,2.776977034E-1,-4.723924148E-2,-7.612138095E-2,3.393044063E1,3.261839515E1,-2.756388962E0,-9.907205605E0
3.111191667E-2,9.563087896E-1,2.781742262E-1,-4.750994015E-2,-7.638998281E-2,3.399841905E1,3.267897235E1,-2.772415467E0,-9.947113875E0
4.115791668E-2,9.561539842E-1,2.785944197E-1,-4.763744491E-2,-7.671607298E-2,3.405904343E1,3.273129509E1,-2.771453366E0,-9.988510242E0
5.120391666E-2,9.560331070E-1,2.789073601E-1,-4.765891873E-2,-7.707170809E-2,3.410630825E1,3.276966251E1,-2.759014246E0,-1.002936759E1
6.124991667E-2,9.559517636E-1,2.790841240E-1,-4.762071261E-2,-7.746333661E-2,3.413807902E1,3.279118798E1,-2.740277495E0,-1.007183625E1
7.129591668E-2,9.559118927E-1,2.791133633E-1,-4.756456247E-2,-7.788354068E-2,3.415364117E1,3.279500042E1,-2.720187093E0,-1.011644756E1
8.134191667E-2,9.558952447E-1,2.790426936E-1,-4.753945348E-2,-7.835495319E-2,3.416013707E1,3.278741116E1,-2.702883460E0,-1.016745740E1
9.138791668E-2,9.558893441E-1,2.789163690E-1,-4.757642681E-2,-7.885220170E-2,3.416243913E1,3.277400755E1,-2.692130799E0,-1.022321670E1
1.014339167E-1,9.558890912E-1,2.787582024E-1,-4.771265596E-2,-7.933107420E-2,3.416253779E1,3.275798608E1,-2.693185068E0,-1.028013726E1
1.114809167E-1,9.558863938E-1,2.786052831E-1,-4.794247219E-2,-7.976063488E-2,3.416359010E1,3.274363110E1,-2.706033913E0,-1.033471498E1
1.215269167E-1,9.558850451E-1,2.784633325E-1,-4.821733286E-2,-8.010699768E-2,3.416411625E1,3.273096217E1,-2.726401757E0,-1.038162262E1
1.315729167E-1,9.558904399E-1,2.783323295E-1,-4.849650305E-2,-8.032953304E-2,3.416201162E1,3.271937197E1,-2.751144175E0,-1.041502769E1
1.416189167E-1,9.559154330E-1,2.781722453E-1,-4.873101865E-2,-8.044396173E-2,3.415225961E1,3.270351891E1,-2.774825439E0,-1.043493606E1
1.516649167E-1,9.559671472E-1,2.779673484E-1,-4.885206440E-2,-8.046465583E-2,3.413207276E1,3.268070423E1,-2.789621327E0,-1.044062196E1
1.617105833E-1,9.560626520E-1,2.776686642E-1,-4.879073020E-2,-8.039814811E-2,3.409476160E1,3.264425077E1,-2.788305047E0,-1.043040002E1
1.717565834E-1,9.562109667E-1,2.772568895E-1,-4.847618827E-2,-8.024460714E-2,3.403674030E1,3.259099614E1,-2.763311280E0,-1.040192583E1
1.818025833E-1,9.564084247E-1,2.767136798E-1,-4.795736056E-2,-8.007926505E-2,3.395934470E1,3.251959479E1,-2.717732255E0,-1.036511452E1
1.918485833E-1,9.566340368E-1,2.760851966E-1,-4.730662376E-2,-7.993988542E-2,3.387070374E1,3.243655074E1,-2.657747704E0,-1.032669311E1
2.018955833E-1,9.568776034E-1,2.753977182E-1,-4.664807925E-2,-7.978373135E-2,3.377475513E1,3.234643880E1,-2.598021334E0,-1.028610586E1
2.119415833E-1,9.571274921E-1,2.746866798E-1,-4.607309087E-2,-7.957118479E-2,3.367604026E1,3.225448708E1,-2.549435078E0,-1.024204136E1
2.219875834E-1,9.573708480E-1,2.739931640E-1,-4.560999183E-2,-7.930001197E-2,3.357963525E1,3.216590032E1,-2.514718674E0,-1.019525010E1
2.320335833E-1,9.575560412E-1,2.734660228E-1,-4.526165867E-2,-7.908270282E-2,3.350609077E1,3.209862495E1,-2.489040253E0,-1.015860839E1
2.420795833E-1,9.576931028E-1,2.730999353E-1,-4.499113912E-2,-7.884246578E-2,3.345155937E1,3.205138879E1,-2.470882124E0,-1.012238376E1
2.521255833E-1,9.577914735E-1,2.728337885E-1,-4.493922474E-2,-7.859851982E-2,3.341236823E1,3.201862711E1,-2.475727332E0,-1.009305767E1
2.621715833E-1,9.578406168E-1,2.726895725E-1,-4.511498763E-2,-7.839941811E-2,3.339277271E1,3.200314514E1,-2.502818210E0,-1.007632838E1
2.722175833E-1,9.578431456E-1,2.726598168E-1,-4.543968695E-2,-7.828494727E-2,3.339176407E1,3.200321101E1,-2.542352741E0,-1.007404493E1
2.822635833E-1,9.578101867E-1,2.727222679E-1,-4.579033820E-2,-7.826555972E-2,3.340490779E1,3.201475458E1,-2.580751566E0,-1.008335819E1
2.923105833E-1,9.577666490E-1,2.728196166E-1,-4.605814981E-2,-7.830235392E-2,3.342226258E1,3.202959736E1,-2.607920447E0,-1.009631827E1
3.023565833E-1,9.577403494E-1,2.728742178E-1,-4.617721466E-2,-7.836312967E-2,3.343274178E1,3.203764554E1,-2.618469526E0,-1.010702489E1
3.124025833E-1,9.577407709E-1,2.728617318E-1,-4.613531015E-2,-7.842677142E-2,3.343257386E1,3.203581005E1,-2.611988221E0,-1.011267862E1
3.224485833E-1,9.577697679E-1,2.727746143E-1,-4.598326540E-2,-7.846520934E-2,3.342101964E1,3.202373354E1,-2.595018187E0,-1.011179477E1
3.324945833E-1,9.578362335E-1,2.725688007E-1,-4.578691377E-2,-7.848227881E-2,3.339452097E1,3.199697943E1,-2.575114027E0,-1.010680864E1
3.425405833E-1,9.579343514E-1,2.722508870E-1,-4.556644360E-2,-7.851726070E-2,3.335536569E1,3.195667604E1,-2.553173365E0,-1.010274561E1
3.525865834E-1,9.580409407E-1,2.718994982E-1,-4.528514500E-2,-7.859771903E-2,3.331277907E1,3.191178347E1,-2.523473585E0,-1.010169020E1
3.626325833E-1,9.581449170E-1,2.715384894E-1,-4.494373445E-2,-7.877393501E-2,3.327118546E1,3.186525356E1,-2.484258763E0,-1.010930230E1
3.726785833E-1,9.582383987E-1,2.711860680E-1,-4.455810132E-2,-7.906845718E-2,3.323374680E1,3.181947860E1,-2.436380014E0,-1.012864498E1
3.827245834E-1,9.583256848E-1,2.708418757E-1,-4.422126371E-2,-7.937853155E-2,3.319875238E1,3.177529100E1,-2.393292313E0,-1.015132993E1
3.927715833E-1,9.583921083E-1,2.705577427E-1,-4.390708003E-2,-7.971941526E-2,3.317209812E1,3.173856030E1,-2.351103824E0,-1.017832894E1
4.028175834E-1,9.584468149E-1,2.703151666E-1,-4.358324472E-2,-8.006164767E-2,3.315012992E1,3.170663977E1,-2.307391192E0,-1.020529761E1
4.128635833E-1,9.585001306E-1,2.700900286E-1,-4.322812591E-2,-8.037576813E-2,3.312870660E1,3.167635158E1,-2.260959196E0,-1.022822639E1
4.229095833E-1,9.585531092E-1,2.699046563E-1,-4.279910260E-2,-8.059581683E-2,3.310740543E1,3.164971011E1,-2.208958762E0,-1.023850852E1
4.329555834E-1,9.586056664E-1,2.697687011E-1,-4.231634206E-2,-8.068065843E-2,3.308626054E1,3.162803757E1,-2.154779808E0,-1.023225260E1
4.430015833E-1,9.586546410E-1,2.696616270E-1,-4.188646528E-2,-8.068183854E-2,3.306654513E1,3.161027401E1,-2.108715310E0,-1.021850022E1
4.530475833E-1,9.587135201E-1,2.695163784E-1,-4.158544195E-2,-8.062287510E-2,3.304282740E1,3.158939779E1,-2.079071494E0,-1.020211046E1
4.630935833E-1,9.587805758E-1,2.693235566E-1,-4.142437777E-2,-8.055236343E-2,3.301579583E1,3.156450791E1,-2.065643998E0,-1.018878845E1
4.731395833E-1,9.588535320E-1,2.690920756E-1,-4.135092635E-2,-8.049601309E-2,3.298636116E1,3.153609075E1,-2.061791542E0,-1.017973357E1
4.831865834E-1,9.589234114E-1,2.688626597E-1,-4.128527210E-2,-8.046313855E-2,3.295814384E1,3.150805224E1,-2.058034863E0,-1.017353053E1
4.932325833E-1,9.589894977E-1,2.686601230E-1,-4.117988390E-2,-8.040573454E-2,3.293143660E1,3.148269643E1,-2.050395993E0,-1.016341532E1
5.032785833E-1,9.590483769E-1,2.685093954E-1,-4.100127609E-2,-8.029779646E-2,3.290762420E1,3.146254343E1,-2.035745645E0,-1.014550489E1
5.133245833E-1,9.591027041E-1,2.684019209E-1,-4.075288364E-2,-8.013481460E-2,3.288563783E1,3.144661939E1,-2.014689841E0,-1.011939337E1
5.233705833E-1,9.591532382E-1,2.683154356E-1,-4.045486328E-2,-7.997141127E-2,3.286517374E1,3.143262459E1,-1.987972144E0,-1.009172093E1
5.334165833E-1,9.591932777E-1,2.682571886E-1,-4.012177673E-2,-7.985432732E-2,3.284895068E1,3.142167053E1,-1.955660207E0,-1.006813705E1
5.434625833E-1,9.592218533E-1,2.682210899E-1,-3.977155750E-2,-7.980653280E-2,3.283736778E1,3.141328024E1,-1.919074352E0,-1.005173736E1
5.535085833E-1,9.592475629E-1,2.681843062E-1,-3.940415288E-2,-7.980332963E-2,3.282694319E1,3.140470363E1,-1.879218731E0,-1.003974099E1
5.635545834E-1,9.592845256E-1,2.681052809E-1,-3.905448155E-2,-7.979603823E-2,3.281195006E1,3.139132602E1,-1.841874686E0,-1.002777742E1
5.736005833E-1,9.593415082E-1,2.679567975E-1,-3.873915990E-2,-7.976400662E-2,3.278882330E1,3.137007814E1,-1.809790607E0,-1.001403611E1
5.836475833E-1,9.594251275E-1,2.677264439E-1,-3.844691366E-2,-7.967381237E-2,3.275485705E1,3.133930548E1,-1.782891030E0,-9.994441902E0
5.936935833E-1,9.595293567E-1,2.674287713E-1,-3.817851199E-2,-7.954690821E-2,3.271247106E1,3.130077620E1,-1.760434392E0,-9.971423553E0
6.037395833E-1,9.596440804E-1,2.670992988E-1,-3.791099541E-2,-7.939762407E-2,3.266575549E1,3.125846876E1,-1.739080781E0,-9.945914755E0
6.137855834E-1,9.597589727E-1,2.667828919E-1,-3.761269055E-2,-7.921436957E-2,3.261890605E1,3.121733004E1,-1.715242474E0,-9.915721829E0
6.238315833E-1,9.598680488E-1,2.665055445E-1,-3.728554671E-2,-7.898028598E-2,3.257436764E1,3.118044212E1,-1.689384041E0,-9.879085089E0
6.338775833E-1,9.599707606E-1,2.662627998E-1,-3.695772852E-2,-7.870468773E-2,3.253237365E1,3.114761283E1,-1.664356542E0,-9.837907427E0
