"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
9.729166632E-4,6.125262451E-1,5.439688110E0,8.121960297E0
1.101891667E-2,6.932084656E-1,5.528303833E0,8.081544342E0
2.106591666E-2,7.945477295E-1,5.558840332E0,8.096213837E0
3.111191667E-2,8.324189758E-1,5.575904846E0,8.126450958E0
4.115791668E-2,8.161029053E-1,5.574557648E0,8.062234497E0
5.120391666E-2,7.685018921E-1,5.566324768E0,7.934849396E0
6.124991667E-2,6.993457031E-1,5.545817413E0,7.834557953E0
7.129591668E-2,6.454577637E-1,5.483247528E0,7.794740753E0
8.134191667E-2,6.074368286E-1,5.472769318E0,7.833360443E0
9.138791668E-2,4.941224670E-1,5.351521454E0,7.906558228E0
1.014339167E-1,3.884422302E-1,5.281018066E0,7.945776672E0
1.114809167E-1,3.059637451E-1,5.221142578E0,8.029602356E0
1.215269167E-1,2.329156494E-1,5.144951019E0,8.104147339E0
1.315729167E-1,1.887574768E-1,5.129682770E0,8.160130920E0
1.416189167E-1,2.351609802E-1,5.126988373E0,8.171357574E0
1.516649167E-1,3.019221497E-1,5.127437439E0,8.220455475E0
1.617105833E-1,3.278182983E-1,5.115013275E0,8.227790222E0
1.717565834E-1,3.465293884E-1,5.110372925E0,8.231831818E0
1.818025833E-1,4.282594299E-1,5.120402069E0,8.119265900E0
1.918485833E-1,3.616479492E-1,5.126389618E0,8.046966248E0
2.018955833E-1,2.338137817E-1,5.060526581E0,7.993677063E0
2.119415833E-1,1.516346741E-1,5.026098175E0,7.942633209E0
2.219875834E-1,1.104702759E-1,5.038672028E0,7.994874573E0
2.320335833E-1,3.420387268E-1,5.292843475E0,8.411009216E0
2.420795833E-1,3.661386108E-1,5.317093048E0,8.421936493E0
2.521255833E-1,3.318598938E-1,5.257966003E0,8.261619873E0
2.621715833E-1,4.417314148E-1,5.376818848E0,8.318501587E0
2.722175833E-1,6.111790466E-1,5.437891846E0,8.340356140E0
2.822635833E-1,7.280859375E-1,5.500162354E0,8.367898865E0
2.923105833E-1,7.441026306E-1,5.552703094E0,8.331374817E0
3.023565833E-1,7.557783508E-1,5.547014923E0,8.234077148E0
3.124025833E-1,7.494914246E-1,5.585035858E0,8.217461700E0
3.224485833E-1,6.873706055E-1,5.550607452E0,8.153694305E0
3.324945833E-1,5.809419250E-1,5.488037567E0,7.950566711E0
3.425405833E-1,6.191125488E-1,5.496120758E0,7.961493988E0
3.525865834E-1,6.477030945E-1,5.528752899E0,8.139922943E0
3.626325833E-1,7.053332520E-1,5.408103790E0,8.147856445E0
3.726785833E-1,7.722441101E-1,5.438640289E0,8.127498779E0
3.827245834E-1,5.110372925E-1,5.329816589E0,8.147108002E0
