"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (°)"
1.784205437E-2,3.670625021E1,1.370963617E2,2.080689014E1,NaN,NaN,1.718994644E1,3.000000000E1
4.159307480E-2,3.670625026E1,1.370963614E2,2.080348362E1,NaN,NaN,1.718880232E1,3.000007211E1
6.020728111E0,3.670625023E1,1.370963616E2,2.080689014E1,NaN,NaN,1.465493861E1,3.000000000E1
1.202574801E1,3.670625022E1,1.370963616E2,2.080689014E1,NaN,NaN,1.464976567E1,3.000000000E1
