"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
-6.192083238E-4,-1.467070729E-1,1.849511713E-1,-3.422666714E-2
9.426791687E-3,-1.611904055E-1,2.043778747E-1,-3.699529171E-2
1.947279167E-2,-1.601226926E-1,1.918037087E-1,-3.393900022E-2
2.951879168E-2,-1.514170766E-1,1.612212956E-1,-2.445175499E-2
3.956379168E-2,-1.494194716E-1,1.310046762E-1,-1.653132588E-2
4.960979166E-2,-1.541814655E-1,1.072439477E-1,-1.723360084E-2
5.965579167E-2,-1.528569609E-1,8.692631871E-2,-2.534626797E-2
6.970179168E-2,-1.504670382E-1,8.105538040E-2,-4.045624286E-2
7.974679169E-2,-1.441169977E-1,8.814285696E-2,-4.532183707E-2
8.979279167E-2,-1.349059343E-1,9.302522987E-2,-5.036133900E-2
9.983879168E-2,-1.349175274E-1,9.443675727E-2,-4.768085107E-2
1.098847917E-1,-1.331894100E-1,8.307651430E-2,-4.298835993E-2
1.199297917E-1,-1.323648840E-1,5.165196955E-2,-3.298323974E-2
1.299757917E-1,-1.317251921E-1,1.176740602E-2,-2.576047927E-2
1.400217917E-1,-1.250042617E-1,-2.295112237E-2,-3.173958883E-2
1.500667917E-1,-1.091200933E-1,-3.358405828E-2,-3.470581770E-2
1.601127917E-1,-1.246698797E-1,-5.022613332E-3,-1.975761540E-2
1.701587917E-1,-1.211880594E-1,8.768229187E-2,-3.746737167E-2
1.802047917E-1,-1.907325834E-1,2.306975722E-1,-8.954382688E-2
1.902497917E-1,-2.393882722E-1,3.108334243E-1,-1.312486678E-1
2.002957917E-1,-2.711382508E-1,3.201197386E-1,-1.463853568E-1
2.103417917E-1,-2.846148908E-1,2.853332758E-1,-1.532187611E-1
2.203877917E-1,-2.802971900E-1,2.154045403E-1,-1.537361145E-1
2.304327917E-1,-2.554248571E-1,1.562165916E-1,-1.554594487E-1
2.404787917E-1,-2.273351103E-1,1.015895680E-1,-1.424597353E-1
2.505247917E-1,-1.952394843E-1,5.854303017E-2,-1.351917088E-1
2.605707917E-1,-1.676013470E-1,2.241264656E-2,-1.289547533E-1
2.706157917E-1,-1.500926614E-1,-4.297260195E-3,-1.234702393E-1
2.806617917E-1,-1.510487199E-1,-1.808883389E-3,-1.232904345E-1
2.907080417E-1,-1.588083804E-1,3.367960081E-2,-1.199859828E-1
3.007530417E-1,-1.888201088E-1,6.284435838E-2,-1.048369855E-1
3.107990417E-1,-2.306091040E-1,9.848491102E-2,-7.934387773E-2
3.208450417E-1,-2.605649233E-1,1.261586100E-1,-5.241014808E-2
3.308910417E-1,-2.731885612E-1,1.477760226E-1,-2.916634269E-2
3.409360417E-1,-2.691020668E-1,1.500102133E-1,-1.131247357E-2
3.509820417E-1,-2.563854754E-1,1.427533627E-1,1.192573644E-2
3.610280417E-1,-2.390925288E-1,1.097437963E-1,3.417282552E-2
3.710740417E-1,-2.120047063E-1,7.380603254E-2,4.194899276E-2
3.811190417E-1,-1.750329882E-1,4.444199428E-2,4.586763680E-2
3.911650417E-1,-1.420087218E-1,2.880817279E-2,4.980698228E-2
4.012110417E-1,-1.185350642E-1,3.042857535E-2,5.987407267E-2
4.112570417E-1,-9.696106613E-2,4.555346444E-2,7.867465913E-2
4.213020417E-1,-7.204989344E-2,4.498474672E-2,8.858606964E-2
4.313480417E-1,-4.424914718E-2,3.790553287E-2,7.809001952E-2
4.413940417E-1,-1.877136156E-2,2.596913651E-2,6.607342511E-2
4.514390417E-1,-6.247847341E-3,2.006144635E-2,7.034273446E-2
4.614850417E-1,-9.471663274E-3,2.302374877E-2,8.141581714E-2
4.715310417E-1,-2.431319281E-2,2.408848144E-2,8.525717258E-2
4.815770417E-1,-4.281687737E-2,3.155433387E-2,8.374410123E-2
4.916220417E-1,-4.825052619E-2,2.795267478E-2,7.216334343E-2
5.016680417E-1,-3.189921752E-2,2.030706964E-2,6.526468694E-2
5.117140417E-1,-2.383670770E-3,2.147773048E-3,6.199166179E-2
5.217600417E-1,2.422628552E-2,-2.090838179E-2,6.098392233E-2
5.318050417E-1,4.778726771E-2,-3.489104658E-2,5.863608047E-2
5.418510417E-1,5.378521234E-2,-2.880638838E-2,6.127839908E-2
5.518970417E-1,4.866688326E-2,-1.001139544E-2,6.276736408E-2
5.619420417E-1,3.085199930E-2,7.314293180E-3,6.182705611E-2
5.719880417E-1,1.331135351E-2,1.302357763E-2,5.779635906E-2
5.820340417E-1,1.281736884E-3,5.888770334E-3,4.711951688E-2
5.920800417E-1,-1.912192209E-3,-9.831337258E-3,3.560188040E-2
6.021250417E-1,-3.113810439E-3,-2.020727843E-2,3.021962941E-2
6.121710417E-1,-1.486086519E-3,-2.279640362E-2,2.618600801E-2
6.222170417E-1,5.611447152E-3,-2.525876462E-2,2.794114500E-2
6.322630417E-1,1.669818722E-2,-1.956998557E-2,2.699252591E-2
6.423080417E-1,2.366274782E-2,-8.993319236E-3,2.421600744E-2
6.523540417E-1,2.354210615E-2,-3.283502068E-3,2.262609825E-2
6.624000417E-1,1.573487185E-2,9.755931795E-3,1.998146623E-2
6.724460417E-1,2.933589742E-3,2.268690988E-2,1.834814996E-2
6.824910417E-1,-1.038888004E-2,2.824203856E-2,1.340409741E-2
6.925370417E-1,-2.136429958E-2,3.165354952E-2,2.794861328E-3
7.025830417E-1,-2.726487629E-2,3.202864155E-2,-2.619444160E-3
7.126280417E-1,-2.614927851E-2,2.369294688E-2,-6.463184487E-3
7.226740417E-1,-2.085658908E-2,2.266189270E-2,-8.599404246E-3
7.327200417E-1,-1.239679102E-2,2.429707348E-2,-8.801804855E-3
7.427660417E-1,-4.490203224E-3,2.719360404E-2,-2.367280889E-3
7.528110417E-1,2.012214973E-4,2.870095335E-2,3.081813455E-3
7.628570417E-1,7.964969613E-3,3.203715011E-2,4.636050202E-3
7.729030417E-1,1.201856695E-2,4.096859694E-2,5.014929920E-4
7.829490417E-1,1.449285075E-2,5.760722607E-2,-4.816339351E-4
7.929940417E-1,1.464544982E-2,6.387203932E-2,-6.049382500E-4
8.030400417E-1,7.750337012E-3,6.258588284E-2,-2.477574162E-3
8.130860417E-1,-8.322323556E-4,5.212072656E-2,-2.738297684E-3
8.231310417E-1,-8.262996562E-3,3.955654427E-2,-4.456887487E-3
8.331770417E-1,-1.652864926E-2,2.238954417E-2,-7.866532542E-3
8.432230417E-1,-1.775539480E-2,8.109915070E-3,-1.107435115E-2
8.532690417E-1,-2.002520673E-2,4.394805524E-3,-8.623710833E-3
8.633140417E-1,-1.967561804E-2,1.690855622E-2,-7.818710059E-3
8.733600417E-1,-2.006230876E-2,3.824287653E-2,-4.990166984E-3
8.834060417E-1,-1.644220948E-2,5.220552161E-2,2.211527899E-4
8.934520417E-1,-7.182131987E-3,5.644420907E-2,3.411619458E-3
9.034970417E-1,2.829631791E-3,5.411271751E-2,3.205370624E-3
9.135430417E-1,2.446669154E-3,4.670593515E-2,-1.728933770E-3
