"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
-6.192083238E-4,1.258433075E0,5.412444763E0,8.016130371E0
9.426791687E-3,1.240470428E0,5.377118225E0,8.084238739E0
1.947279167E-2,1.171613617E0,5.311105499E0,8.117918701E0
2.951879168E-2,1.041833496E0,5.239554291E0,8.141120453E0
3.956379168E-2,9.978250122E-1,5.191354523E0,8.133935394E0
4.960979166E-2,1.026565247E0,5.215753784E0,8.084388428E0
5.965579167E-2,1.109043732E0,5.259163513E0,8.119265900E0
6.970179168E-2,1.179397430E0,5.287304993E0,8.159083099E0
7.974679169E-2,1.161734161E0,5.281317444E0,8.246800690E0
8.979279167E-2,1.130898285E0,5.255870361E0,8.283175049E0
9.983879168E-2,1.081650696E0,5.241200867E0,8.187374268E0
1.098847917E-1,9.910890198E-1,5.176535339E0,8.054600372E0
1.199297917E-1,8.891510010E-1,5.131928101E0,7.921527100E0
1.299757917E-1,8.556207275E-1,5.077441406E0,7.815248108E0
1.400217917E-1,9.160949707E-1,5.086123352E0,7.804320831E0
1.500667917E-1,9.536668396E-1,5.096751251E0,7.999664612E0
1.601127917E-1,8.279283142E-1,4.957540741E0,8.156688080E0
1.701587917E-1,1.063688049E0,5.089266815E0,8.135132904E0
1.802047917E-1,1.593436432E0,5.730233917E0,8.746611328E0
1.902497917E-1,1.576820984E0,5.535937958E0,8.462801514E0
2.002957917E-1,1.308279419E0,5.701194305E0,8.276139679E0
2.103417917E-1,1.041534119E0,5.423372040E0,8.071964264E0
2.203877917E-1,8.589138794E-1,5.328918457E0,7.977061615E0
2.304327917E-1,7.476951599E-1,5.221292267E0,8.021818542E0
2.404787917E-1,6.315367126E-1,5.085374908E0,8.096213837E0
2.505247917E-1,5.792953491E-1,4.981640625E0,8.108488312E0
2.605707917E-1,6.072871399E-1,4.963827667E0,8.149952087E0
2.706157917E-1,6.156697083E-1,4.933141479E0,8.167765045E0
2.806617917E-1,6.875202942E-1,4.903952179E0,8.168064423E0
2.907080417E-1,7.491920471E-1,4.814887390E0,8.339158630E0
3.007530417E-1,6.060896301E-1,4.706363068E0,8.387957153E0
