"Time (s)","Gravity X (m/s^2)","Gravity Y (m/s^2)","Gravity Z (m/s^2)"
-6.192083238E-4,1.039872121E0,5.371168098E0,8.142807959E0
9.426791687E-3,1.021683845E0,5.358864387E0,8.153210156E0
1.947279167E-2,1.003444479E0,5.345906373E0,8.163974880E0
2.951879168E-2,9.873595195E-1,5.333427830E0,8.174091148E0
3.956379168E-2,9.742750588E-1,5.321290764E0,8.183565976E0
4.960979166E-2,9.636252326E-1,5.308976528E0,8.192819780E0
5.965579167E-2,9.546599892E-1,5.296492723E0,8.201944360E0
6.970179168E-2,9.460581502E-1,5.284241052E0,8.210839144E0
7.974679169E-2,9.368756828E-1,5.272502182E0,8.219433382E0
8.979279167E-2,9.268289968E-1,5.261490705E0,8.227624161E0
9.983879168E-2,9.164411259E-1,5.250780945E0,8.235626076E0
1.098847917E-1,9.064969855E-1,5.240078786E0,8.243539113E0
1.199297917E-1,8.988316512E-1,5.229387737E0,8.251163882E0
1.299757917E-1,8.945685194E-1,5.218727093E0,8.258374084E0
1.400217917E-1,8.936238286E-1,5.208248298E0,8.265089026E0
1.500667917E-1,8.942508694E-1,5.199009113E0,8.270835085E0
1.601127917E-1,8.939459371E-1,5.189421433E0,8.276887538E0
1.701587917E-1,8.907804738E-1,5.179434389E0,8.283482028E0
1.802047917E-1,8.739704597E-1,5.167149974E0,8.292938730E0
1.902497917E-1,8.452311755E-1,5.150011784E0,8.306567420E0
2.002957917E-1,8.112496432E-1,5.129859940E0,8.322409866E0
2.103417917E-1,7.779197100E-1,5.107718874E0,8.339193714E0
2.203877917E-1,7.490680861E-1,5.085097750E0,8.355643101E0
2.304327917E-1,7.256107380E-1,5.063613326E0,8.370747043E0
2.404787917E-1,7.072102813E-1,5.044382418E0,8.383922575E0
2.505247917E-1,6.936265415E-1,5.027571089E0,8.395148059E0
2.605707917E-1,6.835661146E-1,5.013233131E0,8.404542196E0
2.706157917E-1,6.765648779E-1,5.000831187E0,8.412493240E0
2.806617917E-1,6.709508199E-1,4.988987651E0,8.419971828E0
2.907080417E-1,6.634114201E-1,4.976816087E0,8.427769091E0
3.007530417E-1,6.536076128E-1,4.962952339E0,8.436705975E0
3.107990417E-1,6.422162866E-1,4.945759771E0,8.447669504E0
3.208450417E-1,6.294046716E-1,4.925310304E0,8.460571386E0
3.308910417E-1,6.156873961E-1,4.902749699E0,8.474672531E0
3.409360417E-1,6.016423110E-1,4.879761078E0,8.488937398E0
3.509820417E-1,5.890956846E-1,4.857278534E0,8.502699990E0
3.610280417E-1,5.793535655E-1,4.835868954E0,8.515563279E0
3.710740417E-1,5.733376942E-1,4.816366443E0,8.527015636E0
3.811190417E-1,5.704573558E-1,4.799386129E0,8.536777562E0
3.911650417E-1,5.695889711E-1,4.785469171E0,8.544644406E0
4.012110417E-1,5.697765571E-1,4.773982608E0,8.551055294E0
4.112570417E-1,5.698123348E-1,4.764335287E0,8.556431808E0
4.213020417E-1,5.697791153E-1,4.756627488E0,8.560721326E0
4.313480417E-1,5.702303741E-1,4.751180806E0,8.563715100E0
4.413940417E-1,5.708484614E-1,4.748032373E0,8.565420148E0
4.514390417E-1,5.720716258E-1,4.746655646E0,8.566101349E0
4.614850417E-1,5.739452564E-1,4.745681500E0,8.566515917E0
4.715310417E-1,5.759513265E-1,4.743808929E0,8.567418142E0
4.815770417E-1,5.775776930E-1,4.740460521E0,8.569161782E0
4.916220417E-1,5.788333094E-1,4.736036810E0,8.571522887E0
5.016680417E-1,5.798442199E-1,4.732121222E0,8.573616775E0
5.117140417E-1,5.817135017E-1,4.730147202E0,8.574579812E0
5.217600417E-1,5.854903645E-1,4.730762037E0,8.573983396E0
5.318050417E-1,5.908509091E-1,4.733600568E0,8.572048552E0
5.418510417E-1,5.964518107E-1,4.737686017E0,8.569403272E0
5.518970417E-1,6.011073638E-1,4.741888119E0,8.566753314E0
5.619420417E-1,6.041105304E-1,4.744944458E0,8.564850045E0
5.719880417E-1,6.060511481E-1,4.746454794E0,8.563875899E0
5.820340417E-1,6.077546979E-1,4.746751833E0,8.563590555E0
5.920800417E-1,6.099510948E-1,4.746446316E0,8.563603418E0
6.021250417E-1,6.128866163E-1,4.745977369E0,8.563654289E0
6.121710417E-1,6.161225020E-1,4.745574203E0,8.563645518E0
