"Time (s)","X (µT)","Y (µT)","Z (µT)"
-6.192083238E-4,8.729671478E0,6.766387939E0,-4.985137939E1
9.426791687E-3,8.899124146E0,6.986755371E0,-4.968884277E1
1.947279167E-2,8.995273590E0,7.024414062E0,-4.962054443E1
2.951879168E-2,9.152732849E0,7.109588623E0,-4.988220215E1
3.956379168E-2,9.173336029E0,7.183715820E0,-4.971697998E1
4.960979166E-2,9.404190063E0,7.353851318E0,-4.968798828E1
5.965579167E-2,9.371398926E0,7.386962891E0,-4.954937744E1
6.970179168E-2,9.332801819E0,7.524353027E0,-4.956591797E1
7.974679169E-2,9.239757538E0,7.550689697E0,-4.960852051E1
8.979279167E-2,9.462764740E0,7.509185791E0,-4.969287109E1
9.983879168E-2,9.397598267E0,7.590240479E0,-4.975012207E1
1.098847917E-1,9.412235260E0,7.817474365E0,-4.937322998E1
1.199297917E-1,9.721832275E0,7.835723877E0,-4.944171143E1
1.299757917E-1,9.732475281E0,7.819396973E0,-4.975537109E1
1.400217917E-1,9.784889221E0,7.907012939E0,-4.967095947E1
1.500667917E-1,9.598884583E0,7.947967529E0,-4.938891602E1
1.601127917E-1,9.669090271E0,7.883819580E0,-4.946923828E1
1.701587917E-1,9.622188568E0,7.930572510E0,-4.930212402E1
1.802047917E-1,9.674015045E0,7.894622803E0,-4.923962402E1
1.902497917E-1,9.622097015E0,8.122833252E0,-4.926361084E1
2.002957917E-1,9.691394806E0,8.320098877E0,-4.913323975E1
2.103417917E-1,9.862785339E0,8.439056396E0,-4.915515137E1
2.203877917E-1,1.001919556E1,8.648956299E0,-4.915246582E1
2.304327917E-1,1.004891968E1,8.886383057E0,-4.908245850E1
2.404787917E-1,1.015632248E1,8.958587646E0,-4.916827393E1
2.505247917E-1,1.024546432E1,8.971710205E0,-4.911145020E1
2.605707917E-1,1.025483322E1,9.168823242E0,-4.901300049E1
2.706157917E-1,1.033612823E1,9.196655273E0,-4.873968506E1
2.806617917E-1,1.023283386E1,9.175842285E0,-4.879284668E1
2.907080417E-1,1.011437225E1,9.331604004E0,-4.890612793E1
3.007530417E-1,1.011589432E1,9.373321533E0,-4.863769531E1
3.107990417E-1,9.966777802E0,9.563934326E0,-4.873754883E1
3.208450417E-1,1.014003754E1,9.664245605E0,-4.879876709E1
3.308910417E-1,1.013686752E1,9.820892334E0,-4.878277588E1
3.409360417E-1,1.027673721E1,1.004617310E1,-4.855468750E1
3.509820417E-1,1.027451706E1,1.005545044E1,-4.824652100E1
3.610280417E-1,1.024967575E1,1.025262451E1,-4.829064941E1
3.710740417E-1,1.028079987E1,1.036129761E1,-4.812896729E1
3.811190417E-1,1.038148499E1,1.039953613E1,-4.817565918E1
3.911650417E-1,1.035580063E1,1.043862915E1,-4.811541748E1
4.012110417E-1,1.043907166E1,1.046997070E1,-4.822576904E1
4.112570417E-1,1.034601212E1,1.061215210E1,-4.827832031E1
4.213020417E-1,1.038763046E1,1.057904053E1,-4.841668701E1
4.313480417E-1,1.063651657E1,1.052551270E1,-4.839739990E1
4.413940417E-1,1.059106445E1,1.061929321E1,-4.821276855E1
4.514390417E-1,1.049333191E1,1.059777832E1,-4.828540039E1
4.614850417E-1,1.065012741E1,1.057272339E1,-4.865270996E1
4.715310417E-1,1.052832031E1,1.041674805E1,-4.850085449E1
4.815770417E-1,1.063040543E1,1.060568237E1,-4.847967529E1
4.916220417E-1,1.065506363E1,1.074618530E1,-4.852593994E1
5.016680417E-1,1.057869339E1,1.057638550E1,-4.842034912E1
5.117140417E-1,1.075506973E1,1.064208984E1,-4.865875244E1
5.217600417E-1,1.062582016E1,1.072442627E1,-4.857031250E1
5.318050417E-1,1.071625137E1,1.056539917E1,-4.847680664E1
5.418510417E-1,1.053148270E1,1.047592163E1,-4.863806152E1
5.518970417E-1,1.067520905E1,1.055126953E1,-4.875598145E1
5.619420417E-1,1.072053909E1,1.044088745E1,-4.875122070E1
5.719880417E-1,1.071229553E1,1.037274170E1,-4.868713379E1
5.820340417E-1,1.074441147E1,1.036273193E1,-4.857366943E1
5.920800417E-1,1.074441147E1,1.036273193E1,-4.857366943E1
6.021250417E-1,1.075658417E1,1.050354004E1,-4.878521729E1
6.121710417E-1,1.064853287E1,1.063052368E1,-4.885998535E1
6.222170417E-1,1.070211792E1,1.053549194E1,-4.882800293E1
6.322630417E-1,1.067506790E1,1.047018433E1,-4.868524170E1
6.423080417E-1,1.074029922E1,1.041497803E1,-4.858605957E1
6.523540417E-1,1.070964432E1,1.045477295E1,-4.863079834E1
6.624000417E-1,1.059446716E1,1.055859375E1,-4.876641846E1
6.724460417E-1,1.066807556E1,1.046765137E1,-4.855096436E1
6.824910417E-1,1.064239120E1,1.049136353E1,-4.823419189E1
6.925370417E-1,1.056936646E1,1.050161743E1,-4.842663574E1
7.025830417E-1,1.049952698E1,1.047274780E1,-4.838201904E1
7.126280417E-1,1.065518188E1,1.037237549E1,-4.821612549E1
7.226740417E-1,1.079007721E1,1.032577515E1,-4.827252197E1
7.327200417E-1,1.072151566E1,1.041326904E1,-4.842773438E1
7.427660417E-1,1.076523590E1,1.033566284E1,-4.854461670E1
7.528110417E-1,1.068939209E1,1.024386597E1,-4.844653320E1
7.628570417E-1,1.069572830E1,1.016152954E1,-4.823242188E1
7.729030417E-1,1.091973877E1,1.028762817E1,-4.816046143E1
7.829490417E-1,1.089908981E1,1.032388306E1,-4.810272217E1
7.929940417E-1,1.091015625E1,1.031048584E1,-4.825543213E1
8.030400417E-1,1.100222778E1,1.042416382E1,-4.831359863E1
8.130860417E-1,1.099881744E1,1.040802002E1,-4.845916748E1
8.231310417E-1,1.102037811E1,1.038345337E1,-4.828503418E1
8.331770417E-1,1.098368835E1,1.046295166E1,-4.849157715E1
8.432230417E-1,1.099985123E1,1.056399536E1,-4.833642578E1
8.532690417E-1,1.087528992E1,1.038607788E1,-4.817572021E1
8.633140417E-1,1.088671494E1,1.039337158E1,-4.843176270E1
8.733600417E-1,1.093903351E1,1.028677368E1,-4.837896729E1
8.834060417E-1,1.105245209E1,1.028100586E1,-4.830310059E1
8.934520417E-1,1.098424911E1,1.028985596E1,-4.817547607E1
9.034970417E-1,1.110250854E1,1.024728394E1,-4.838677979E1
9.135430417E-1,1.107661057E1,1.015625000E1,-4.839862061E1
9.235890417E-1,1.104628372E1,1.023928833E1,-4.844177246E1
9.336350417E-1,1.127200699E1,1.029177856E1,-4.852191162E1
9.436800417E-1,1.116377640E1,1.031652832E1,-4.843627930E1
9.537260417E-1,1.114826584E1,1.034078979E1,-4.824224854E1
9.637720417E-1,1.103383255E1,1.030584717E1,-4.836694336E1
9.738170417E-1,1.109799957E1,1.026538086E1,-4.855480957E1
9.838630417E-1,1.120408249E1,1.019781494E1,-4.846130371E1
9.939090417E-1,1.113093185E1,1.017376709E1,-4.841400146E1
1.003955042E0,1.119037628E1,1.023449707E1,-4.808715820E1
1.014000042E0,1.107202530E1,1.019845581E1,-4.854669189E1
1.024046042E0,1.101059341E1,1.021414185E1,-4.837243652E1
1.034092042E0,1.111305237E1,1.022671509E1,-4.833813477E1
1.044138042E0,1.105166626E1,1.028338623E1,-4.854852295E1
1.054183042E0,1.105939102E1,1.035031128E1,-4.837377930E1
