"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
4.446000035E-3,-2.677042782E-1,-3.492918313E-1,-5.999470130E-3
1.449000003E-2,-2.293816656E-1,-3.068594337E-1,-2.711264882E-3
2.453400003E-2,-1.604485065E-1,-2.755266726E-1,4.520743154E-3
3.457800002E-2,-9.838140756E-2,-2.638654709E-1,1.874415390E-2
4.462200002E-2,-6.958682835E-2,-2.664625943E-1,5.526080728E-2
5.466600001E-2,-6.482669711E-2,-2.758875191E-1,1.095759794E-1
6.471000001E-2,-7.219577581E-2,-2.931571901E-1,1.555396169E-1
7.475400000E-2,-8.668123931E-2,-3.196159601E-1,1.753870994E-1
8.479900000E-2,-1.053826436E-1,-3.333896995E-1,1.692547500E-1
9.484300000E-2,-1.226103678E-1,-3.136463463E-1,1.516946703E-1
1.048870000E-1,-1.385144591E-1,-2.872769535E-1,1.264581084E-1
1.149310000E-1,-1.554990411E-1,-2.685035169E-1,8.633092046E-2
1.249750000E-1,-1.775608361E-1,-2.686855197E-1,4.465536401E-2
1.350190000E-1,-1.892715544E-1,-2.764084339E-1,1.974495500E-2
1.450630000E-1,-1.807061732E-1,-2.772741318E-1,1.298698504E-2
1.551080000E-1,-1.556658000E-1,-2.704724073E-1,1.896684617E-2
1.651520000E-1,-1.212492436E-1,-2.571801841E-1,3.032026254E-2
1.751960000E-1,-8.225523680E-2,-2.527433336E-1,4.410744458E-2
1.852400000E-1,-3.893599659E-2,-2.418151349E-1,5.955786258E-2
1.952840000E-1,2.273858991E-4,-2.206416726E-1,6.464503706E-2
2.053280000E-1,1.902985014E-2,-2.012489587E-1,4.929000139E-2
2.153720000E-1,9.963653050E-3,-1.795095652E-1,2.428957447E-2
2.254160000E-1,-1.963999867E-2,-1.595748216E-1,-9.295779280E-3
2.354610000E-1,-5.688564107E-2,-1.546335965E-1,-3.839401156E-2
2.455050000E-1,-8.974067867E-2,-1.723091006E-1,-4.967131838E-2
2.555490000E-1,-1.078248695E-1,-1.772359461E-1,-5.941395834E-2
2.655930000E-1,-1.023491248E-1,-1.697939038E-1,-6.504619122E-2
2.756370000E-1,-7.757826149E-2,-1.567920893E-1,-5.809187889E-2
2.856810000E-1,-4.057421163E-2,-1.348437816E-1,-4.793258384E-2
2.957250000E-1,2.994834445E-3,-1.035457850E-1,-3.332967311E-2
3.057700000E-1,3.766077757E-2,-7.907681912E-2,-1.256027073E-2
3.158140000E-1,5.320724845E-2,-7.351933420E-2,4.910826683E-4
3.258580000E-1,4.574405402E-2,-8.354514092E-2,-3.780591069E-3
3.359020000E-1,1.615180448E-2,-1.032314971E-1,-2.434631996E-2
3.459460000E-1,-2.706064470E-2,-1.318766475E-1,-4.671989381E-2
3.559900000E-1,-7.985781133E-2,-1.655480564E-1,-6.866140664E-2
3.660340000E-1,-1.245525405E-1,-2.024534941E-1,-8.184552938E-2
3.760780000E-1,-1.482810229E-1,-2.328734547E-1,-8.415901661E-2
3.861230000E-1,-1.613216400E-1,-2.446010262E-1,-7.556395233E-2
3.961670000E-1,-1.628873050E-1,-2.179989666E-1,-5.634018779E-2
4.062110000E-1,-1.529566199E-1,-1.787492186E-1,-4.109217599E-2
4.162550000E-1,-1.367124021E-1,-1.362675428E-1,-3.321321309E-2
4.262990000E-1,-1.189399660E-1,-8.645325154E-2,-2.803116105E-2
4.363430000E-1,-1.103190482E-1,-5.258610100E-2,-1.785575598E-2
4.463870000E-1,-1.055780277E-1,-3.548117355E-2,-7.883469574E-3
4.564320000E-1,-1.070467606E-1,-5.184336752E-2,-1.477501821E-3
