"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (°)"
1.678800583E-2,3.670625021E1,1.370963617E2,2.080689014E1,NaN,NaN,1.726856624E1,3.000000000E1
4.926800728E-2,3.670625026E1,1.370963614E2,2.080347305E1,NaN,NaN,1.726727923E1,3.000000001E1
6.026728034E0,3.670625023E1,1.370963616E2,2.080689014E1,NaN,NaN,1.545378881E1,3.000000000E1
