"Time (s)","X (µT)","Y (µT)","Z (µT)"
2.720832708E-5,1.592747879E1,1.416796875E1,-5.068164062E1
1.007320834E-2,1.601150131E1,1.420358276E1,-5.065875244E1
2.011820834E-2,1.602877808E1,1.415240479E1,-5.059735107E1
3.016320834E-2,1.606574631E1,1.409469604E1,-5.079852295E1
4.020820832E-2,1.610313034E1,1.404333496E1,-5.090899658E1
5.025420833E-2,1.601920700E1,1.384863281E1,-5.073040771E1
6.029920833E-2,1.610939026E1,1.386383057E1,-5.083984375E1
7.034420833E-2,1.617243958E1,1.378408813E1,-5.065057373E1
8.038920833E-2,1.616511536E1,1.380340576E1,-5.076733398E1
9.043520832E-2,1.609235001E1,1.367630005E1,-5.076440430E1
1.004802083E-1,1.598192215E1,1.355621338E1,-5.091021729E1
1.105252083E-1,1.579186249E1,1.362246704E1,-5.116741943E1
1.205702083E-1,1.598055267E1,1.348315430E1,-5.106250000E1
1.306162083E-1,1.594684982E1,1.352691650E1,-5.089373779E1
1.406612083E-1,1.584772491E1,1.352044678E1,-5.069000244E1
1.507062083E-1,1.586978149E1,1.359655762E1,-5.086621094E1
1.607512083E-1,1.578139496E1,1.363540649E1,-5.113153076E1
1.707972083E-1,1.567876816E1,1.346868896E1,-5.095764160E1
1.808422083E-1,1.571073151E1,1.342803955E1,-5.090985107E1
1.908872083E-1,1.555547714E1,1.334429932E1,-5.102032471E1
2.009322083E-1,1.574475098E1,1.327325439E1,-5.098095703E1
2.109782083E-1,1.563389969E1,1.323129272E1,-5.104351807E1
2.210232083E-1,1.545407867E1,1.318310547E1,-5.099090576E1
2.310682083E-1,1.541090012E1,1.314633179E1,-5.088763428E1
2.411132083E-1,1.554514694E1,1.316046143E1,-5.102655029E1
2.511592083E-1,1.537478256E1,1.302590942E1,-5.100439453E1
2.612042083E-1,1.526748276E1,1.296426392E1,-5.100897217E1
2.712492083E-1,1.526411057E1,1.302096558E1,-5.090045166E1
2.812942083E-1,1.544457626E1,1.315063477E1,-5.091998291E1
2.913402083E-1,1.542439651E1,1.311761475E1,-5.078607178E1
3.013852083E-1,1.523861313E1,1.309692383E1,-5.065216064E1
3.114302083E-1,1.527254105E1,1.307147217E1,-5.055895996E1
3.214752083E-1,1.515461349E1,1.306411743E1,-5.064801025E1
3.315212083E-1,1.503199768E1,1.301535034E1,-5.067211914E1
3.415662083E-1,1.503199768E1,1.301535034E1,-5.067211914E1
3.516112083E-1,1.480388641E1,1.288458252E1,-5.083477783E1
3.616562083E-1,1.462151718E1,1.290890503E1,-5.089270020E1
3.717022083E-1,1.452460861E1,1.285202026E1,-5.081854248E1
3.817472083E-1,1.453155518E1,1.289260864E1,-5.094305420E1
3.917922083E-1,1.450636292E1,1.283224487E1,-5.087469482E1
