"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
-2.336541656E-3,6.885681152E-1,5.417234802E0,7.869734802E0
7.709458354E-3,7.316784668E-1,5.440586243E0,7.809110870E0
1.775545834E-2,7.946974182E-1,5.495072937E0,7.824678497E0
2.780245835E-2,8.391549683E-1,5.508544922E0,7.915988617E0
3.784845833E-2,8.840615845E-1,5.514981537E0,8.010591888E0
4.789445834E-2,9.921368408E-1,5.578748932E0,8.080197144E0
5.794045836E-2,1.093925171E0,5.642815704E0,8.097710724E0
6.798645834E-2,9.942324829E-1,5.644013214E0,7.974067841E0
7.803245835E-2,9.205856323E-1,5.589676208E0,7.957901459E0
8.807845836E-2,8.367599487E-1,5.519621887E0,7.840844879E0
9.812545835E-2,7.762857056E-1,5.420977020E0,7.823031921E0
1.081714584E-1,8.813671875E-1,5.399122467E0,7.782316589E0
1.182174583E-1,8.152047729E-1,5.297483826E0,7.813152466E0
1.282634583E-1,7.108717346E-1,5.209167480E0,7.811805267E0
1.383094584E-1,8.057743835E-1,5.183271332E0,8.220455475E0
1.483554583E-1,1.054407349E0,5.349126434E0,8.543633423E0
1.584014583E-1,1.208437042E0,5.479056244E0,8.722810822E0
1.684474584E-1,1.053808594E0,5.472769318E0,8.851692810E0
1.784944583E-1,7.801776123E-1,5.455555115E0,8.732390900E0
1.885404584E-1,5.653742981E-1,5.443280640E0,8.474776611E0
1.985864583E-1,5.285508728E-1,5.479056244E0,8.281229095E0
2.086324584E-1,4.492158508E-1,5.487289124E0,8.057294769E0
2.186784584E-1,4.083508301E-1,5.419330444E0,7.883206787E0
2.287244583E-1,3.730242920E-1,5.382956085E0,7.838449860E0
2.387704584E-1,3.285667419E-1,5.275479584E0,7.859555969E0
2.488164583E-1,2.909948730E-1,5.236710205E0,7.848179626E0
2.588634584E-1,2.363584900E-1,5.173691254E0,7.859855347E0
2.689094583E-1,1.454974365E-1,5.052593079E0,7.878865814E0
2.789554583E-1,3.516188049E-1,5.163662109E0,8.001610565E0
2.890014584E-1,9.502239990E-1,5.613776093E0,8.321046295E0
2.990474583E-1,9.445358276E-1,5.603746948E0,8.327931976E0
3.090934583E-1,7.285350037E-1,5.519771576E0,8.389304352E0
3.191394584E-1,5.908213806E-1,5.347479858E0,8.500672760E0
3.291854583E-1,5.307962036E-1,5.330565033E0,8.643475800E0
3.392324584E-1,5.245092773E-1,5.270988922E0,8.733289032E0
3.492784583E-1,2.921923828E-1,5.083428955E0,8.696764984E0
3.593244583E-1,3.472778320E-2,4.923561401E0,8.603059845E0
3.693704584E-1,-1.989363098E-1,4.762047272E0,8.512348480E0
3.794164583E-1,-2.466870117E-1,4.651876373E0,8.491392059E0
3.894624583E-1,-2.531236267E-1,4.617747345E0,8.544681244E0
3.995084584E-1,-2.778222656E-1,4.566404114E0,8.608598328E0
4.095544583E-1,-2.742297363E-1,4.502636719E0,8.676407318E0
4.196014584E-1,-1.883084106E-1,4.468358002E0,8.753497009E0
4.296474583E-1,-5.613327026E-2,4.492008820E0,8.695567474E0
4.396934583E-1,-6.406677246E-2,4.503085785E0,8.624016266E0
4.497394584E-1,-3.876937866E-2,4.483177185E0,8.523425446E0
4.597854583E-1,1.191522217E-1,4.592749329E0,8.568781128E0
4.698314584E-1,1.408570862E-1,4.635560303E0,8.611592102E0
4.798774583E-1,2.080673218E-2,4.621190186E0,8.553512878E0
4.899244584E-1,1.261875916E-1,4.665498047E0,8.047565002E0
4.999704584E-1,7.574249268E-2,4.805007935E0,8.029302979E0
5.100164583E-1,1.356179810E-1,4.741689606E0,8.028105469E0
5.200624584E-1,1.498384094E-1,4.869523773E0,8.025261383E0
5.301084583E-1,1.230441284E-1,4.913083191E0,7.975115662E0
5.401544583E-1,6.646179199E-2,4.942871246E0,7.911048889E0
5.502004584E-1,1.112187195E-1,5.011877747E0,7.909402313E0
5.602464583E-1,2.179467773E-1,5.080435181E0,8.049960022E0
5.702934584E-1,1.794767761E-1,5.075944519E0,8.283025360E0
5.803394583E-1,9.834548950E-2,4.987478485E0,8.583899689E0
5.903854583E-1,6.376739502E-2,4.978497162E0,8.826694794E0
6.004314584E-1,1.924996948E-1,5.058131561E0,8.785680084E0
6.104774583E-1,3.068618774E-1,5.112318878E0,8.753646698E0
6.205234583E-1,3.653901672E-1,5.141358490E0,8.715027008E0
6.305694584E-1,5.266049194E-1,5.311554565E0,8.732390900E0
6.406156667E-1,6.616241455E-1,5.396428070E0,8.587342529E0
6.506626667E-1,6.267466736E-1,5.403912506E0,8.272547150E0
6.607086667E-1,6.502478027E-1,5.445525970E0,8.211474152E0
6.707546667E-1,6.774911499E-1,5.429658966E0,8.196804657E0
6.808006667E-1,6.595285034E-1,5.382507019E0,8.253686371E0
6.908466667E-1,5.989045715E-1,5.293442230E0,8.164920959E0
7.008926667E-1,5.177732849E-1,5.281018066E0,7.642657013E0
7.109386667E-1,4.373904419E-1,5.115761719E0,7.919581146E0
7.209846667E-1,5.447172546E-1,4.810696106E0,8.678353271E0
7.310316667E-1,1.092577972E0,4.668042755E0,1.004995102E1
7.410776667E-1,6.918612671E-1,4.705464935E0,9.754764862E0
7.511236667E-1,8.981323242E-2,4.484674072E0,8.877439270E0
7.611696667E-1,-1.516346741E-1,4.190236359E0,9.064101105E0
7.712156667E-1,-1.601669312E-1,4.398603058E0,8.963659973E0
7.812616667E-1,1.444496155E-1,4.583917694E0,8.753347321E0
7.913076667E-1,3.116519165E-1,4.791835327E0,8.423882446E0
8.013536667E-1,2.915936279E-1,4.881648560E0,8.192014618E0
8.114006667E-1,3.698808289E-1,4.935686188E0,8.008945312E0
8.214466667E-1,4.125421143E-1,4.984335022E0,7.979905701E0
8.314926667E-1,3.956272888E-1,4.933291168E0,8.029003601E0
8.415386667E-1,3.652404785E-1,4.846471710E0,8.151898041E0
8.515846667E-1,4.311035156E-1,4.817432098E0,8.251740417E0
8.616306667E-1,4.677772522E-1,4.775668945E0,8.383167114E0
8.716766667E-1,4.278103638E-1,4.726271667E0,8.463100891E0
