"Time (s)","X (µT)","Y (µT)","Z (µT)"
3.941458359E-3,1.301710510E1,5.456329346E0,-4.996270752E1
1.398745834E-2,1.305388641E1,5.515686035E0,-5.002520752E1
2.403445836E-2,1.295377731E1,5.482269287E0,-4.988037109E1
3.408045834E-2,1.295706177E1,5.534820557E0,-4.990515137E1
4.412645835E-2,1.290886307E1,5.727142334E0,-5.006848145E1
5.417245836E-2,1.281627655E1,5.703491211E0,-4.993206787E1
6.421845834E-2,1.273218155E1,5.737243652E0,-4.979425049E1
7.426445835E-2,1.264106750E1,5.704742432E0,-4.985327148E1
8.431045833E-2,1.272005081E1,5.863555908E0,-4.972125244E1
9.435645834E-2,1.283550262E1,5.818115234E0,-4.984436035E1
1.044034583E-1,1.277648926E1,5.973205566E0,-4.958917236E1
1.144494583E-1,1.261529922E1,5.936187744E0,-4.967108154E1
1.244954584E-1,1.253120422E1,6.023925781E0,-4.938903809E1
1.345414583E-1,1.254491043E1,6.041137695E0,-4.951397705E1
1.445874583E-1,1.260255051E1,6.096588135E0,-4.951208496E1
1.546334584E-1,1.267751694E1,6.270690918E0,-4.953576660E1
1.646794583E-1,1.258900833E1,6.167175293E0,-4.944641113E1
1.747254583E-1,1.265511703E1,6.473510742E0,-4.938067627E1
1.847724583E-1,1.267048645E1,6.576293945E0,-4.936999512E1
1.948184583E-1,1.251706314E1,6.630767822E0,-4.925097656E1
2.048644584E-1,1.251023865E1,6.549346924E0,-4.941253662E1
2.149104583E-1,1.249311066E1,6.551147461E0,-4.910668945E1
2.249564583E-1,1.249336624E1,6.537017822E0,-4.941101074E1
2.350024584E-1,1.226126862E1,6.565277100E0,-4.931164551E1
2.450484583E-1,1.228628159E1,6.520874023E0,-4.920837402E1
2.550954584E-1,1.220693588E1,6.625549316E0,-4.929534912E1
2.651414583E-1,1.218358994E1,6.662719727E0,-4.937689209E1
2.751874583E-1,1.201354218E1,6.893493652E0,-4.954693604E1
2.852334584E-1,1.190797806E1,7.066955566E0,-4.917584229E1
2.952794583E-1,1.185497665E1,7.224029541E0,-4.937683105E1
3.053254584E-1,1.204386902E1,7.381408691E0,-4.905889893E1
3.153714584E-1,1.216026688E1,7.623535156E0,-4.899981689E1
3.254174583E-1,1.242279434E1,7.954528809E0,-4.877038574E1
3.354644584E-1,1.251490021E1,8.149261475E0,-4.870196533E1
3.455104583E-1,1.266509628E1,8.285430908E0,-4.869213867E1
3.555564584E-1,1.262493896E1,8.415435791E0,-4.843835449E1
3.656024583E-1,1.266530609E1,8.571746826E0,-4.827508545E1
3.756484583E-1,1.268405533E1,8.698974609E0,-4.829846191E1
3.856944584E-1,1.246047211E1,8.790039062E0,-4.828955078E1
