"Time (s)","Gravity X (m/s^2)","Gravity Y (m/s^2)","Gravity Z (m/s^2)"
3.941458359E-3,6.506910217E-1,5.287821887E0,8.237210671E0
1.398745834E-2,6.480072959E-1,5.284845069E0,8.239333211E0
2.403445836E-2,6.457814801E-1,5.279976677E0,8.242627532E0
3.408045834E-2,6.435954255E-1,5.274368613E0,8.246388461E0
4.412645835E-2,6.412838750E-1,5.269271010E0,8.249826624E0
5.417245836E-2,6.382496086E-1,5.265215381E0,8.252650829E0
6.421845834E-2,6.355324806E-1,5.261967253E0,8.254931828E0
7.426445835E-2,6.334587655E-1,5.259076390E0,8.256933330E0
8.431045833E-2,6.325061810E-1,5.255685589E0,8.259165212E0
9.435645834E-2,6.325610717E-1,5.251039392E0,8.262115717E0
1.044034583E-1,6.329690612E-1,5.245020268E0,8.265906467E0
1.144494583E-1,6.319452868E-1,5.237589626E0,8.270695336E0
1.244954584E-1,6.286023606E-1,5.227645267E0,8.277238955E0
1.345414583E-1,6.214251226E-1,5.215116438E0,8.285679411E0
1.445874583E-1,6.087482860E-1,5.202048495E0,8.294830889E0
1.546334584E-1,5.905431993E-1,5.190762200E0,8.303212872E0
1.646794583E-1,5.698012251E-1,5.183209936E0,8.309378176E0
1.747254583E-1,5.497398302E-1,5.179944266E0,8.312765468E0
1.847724583E-1,5.329039056E-1,5.179796332E0,8.313953623E0
1.948184583E-1,5.207507237E-1,5.181576224E0,8.313614484E0
2.048644584E-1,5.136797223E-1,5.184302196E0,8.312354994E0
2.149104583E-1,5.104918204E-1,5.186391991E0,8.311248116E0
2.249564583E-1,5.089622984E-1,5.186324163E0,8.311383771E0
2.350024584E-1,5.067361172E-1,5.182724032E0,8.313764758E0
2.450484583E-1,5.036157871E-1,5.175509153E0,8.318447793E0
2.550954584E-1,4.999938755E-1,5.165481763E0,8.324896687E0
2.651414583E-1,4.974129876E-1,5.153696700E0,8.332351887E0
2.751874583E-1,4.961674211E-1,5.140048129E0,8.340853153E0
2.852334584E-1,4.865439274E-1,5.120552343E0,8.353401863E0
2.952794583E-1,4.629857513E-1,5.092431913E0,8.371910639E0
3.053254584E-1,4.300180531E-1,5.057518773E0,8.394801319E0
3.153714584E-1,3.902560731E-1,5.018837103E0,8.419920958E0
3.254174583E-1,3.464371851E-1,4.979231572E0,8.445314246E0
3.354644584E-1,3.020173496E-1,4.942584733E0,8.468514828E0
3.455104583E-1,2.604873726E-1,4.911222022E0,8.488118203E0
3.555564584E-1,2.248171826E-1,4.886317269E0,8.503496965E0
3.656024583E-1,1.983589704E-1,4.868314569E0,8.514473943E0
3.756484583E-1,1.825415577E-1,4.857356595E0,8.521083636E0
3.856944584E-1,1.770389623E-1,4.853110054E0,8.523618988E0
3.957404583E-1,1.805411886E-1,4.854965376E0,8.522488722E0
4.057864583E-1,1.901277718E-1,4.861143251E0,8.518758198E0
4.158334583E-1,2.022715616E-1,4.869814087E0,8.513524355E0
4.258794583E-1,2.144759980E-1,4.879382764E0,8.507744967E0
4.359254584E-1,2.247349744E-1,4.888757312E0,8.502096557E0
4.459714583E-1,2.326701029E-1,4.896933474E0,8.497176710E0
4.560174583E-1,2.386468527E-1,4.904332833E0,8.492742181E0
4.660634584E-1,2.426830212E-1,4.912527705E0,8.487890162E0
4.761094583E-1,2.454189151E-1,4.921668073E0,8.482514232E0
4.861554583E-1,2.497587916E-1,4.930285115E0,8.477382131E0
4.962024583E-1,2.542849751E-1,4.937514027E0,8.473039404E0
5.062484583E-1,2.586177254E-1,4.943181149E0,8.469602995E0
5.162944584E-1,2.615789015E-1,4.947026278E0,8.467267032E0
5.263404583E-1,2.635795995E-1,4.949095607E0,8.465995263E0
5.363864583E-1,2.654251452E-1,4.948917267E0,8.466042041E0
5.464324584E-1,2.679827539E-1,4.945662707E0,8.467862864E0
5.564784583E-1,2.716115542E-1,4.939003313E0,8.471633733E0
5.665244584E-1,2.749768278E-1,4.929409786E0,8.477110820E0
5.765714583E-1,2.777582386E-1,4.917686704E0,8.483826347E0
5.866174583E-1,2.805986515E-1,4.905502276E0,8.490783949E0
5.966634584E-1,2.857028322E-1,4.894530853E0,8.496942821E0
6.067094583E-1,2.938410053E-1,4.886109400E0,8.501511251E0
6.167554584E-1,3.054401452E-1,4.881086935E0,8.503986962E0
6.268014583E-1,3.194061650E-1,4.879759032E0,8.504236053E0
6.368474583E-1,3.335866862E-1,4.881526060E0,8.502677770E0
6.468936667E-1,3.472945697E-1,4.883618779E0,8.500927114E0
6.569406667E-1,3.600000211E-1,4.884419847E0,8.499937765E0
6.669866667E-1,3.718597824E-1,4.883361794E0,8.500035414E0
6.770326667E-1,3.821494933E-1,4.880483794E0,8.501231754E0
6.870786667E-1,3.906795211E-1,4.875370989E0,8.503777047E0
6.971246667E-1,3.977778582E-1,4.864548085E0,8.509644143E0
7.071706667E-1,4.002164760E-1,4.845883188E0,8.520172639E0
7.172166667E-1,3.952009903E-1,4.820856228E0,8.534591873E0
7.272626667E-1,3.765445351E-1,4.796638522E0,8.549068410E0
7.373096667E-1,3.494806609E-1,4.778355156E0,8.560448846E0
7.473556667E-1,3.301619720E-1,4.766866839E0,8.567617532E0
7.574016667E-1,3.200369334E-1,4.762747476E0,8.570292633E0
7.674476667E-1,3.192137551E-1,4.765593316E0,8.568741367E0
7.774936667E-1,3.238906140E-1,4.773381222E0,8.564229071E0
7.875396667E-1,3.290136885E-1,4.782239462E0,8.559090537E0
7.975856667E-1,3.322141620E-1,4.788751798E0,8.555324931E0
8.076316667E-1,3.324327017E-1,4.790523504E0,8.554324472E0
8.176786667E-1,3.294561400E-1,4.787625917E0,8.556062264E0
8.277246667E-1,3.246614597E-1,4.781464998E0,8.559689877E0
8.377706667E-1,3.194026567E-1,4.773777371E0,8.564177030E0
8.478166667E-1,3.145386503E-1,4.766194994E0,8.568579399E0
8.578626667E-1,3.104988821E-1,4.759802233E0,8.572279517E0
8.679086667E-1,3.070970817E-1,4.754823037E0,8.575164533E0
8.779546667E-1,3.042055239E-1,4.750722677E0,8.577540257E0
8.880006667E-1,3.015926773E-1,4.746978120E0,8.579704896E0
8.980476667E-1,2.987353440E-1,4.742972777E0,8.582019809E0
9.080936667E-1,2.951956590E-1,4.738982930E0,8.584345831E0
9.181396667E-1,2.914862950E-1,4.735493311E0,8.586398204E0
9.281856667E-1,2.878386009E-1,4.733244765E0,8.587761190E0
9.382316667E-1,2.846979151E-1,4.732381715E0,8.588341234E0
9.482776667E-1,2.819948387E-1,4.733383344E0,8.587878719E0
9.583236667E-1,2.799756672E-1,4.736004066E0,8.586499946E0
9.683706667E-1,2.784816854E-1,4.739717340E0,8.584499028E0
9.784166667E-1,2.776052608E-1,4.743999256E0,8.582161896E0
9.884626667E-1,2.771792729E-1,4.748191417E0,8.579857509E0
9.985086667E-1,2.768187738E-1,4.751515559E0,8.578028499E0
1.008554667E0,2.768884287E-1,4.753419120E0,8.576971323E0
1.018600667E0,2.781639075E-1,4.754034247E0,8.576589500E0
1.028646667E0,2.810528523E-1,4.754416363E0,8.576283106E0
1.038692667E0,2.853413464E-1,4.754594118E0,8.576043370E0
1.048738667E0,2.903043900E-1,4.754351751E0,8.576011210E0
1.058785667E0,2.950610085E-1,4.753710312E0,8.576204168E0
1.068831667E0,2.990850989E-1,4.752577706E0,8.576692411E0
1.078877667E0,3.017155602E-1,4.750760976E0,8.577606915E0
1.088923667E0,3.028797957E-1,4.748050792E0,8.579065796E0
1.098969667E0,3.029652564E-1,4.744327869E0,8.581122261E0
1.109015667E0,3.018192021E-1,4.739202785E0,8.583994414E0
1.119061667E0,2.993011718E-1,4.732070351E0,8.588016713E0
1.129107667E0,2.955410467E-1,4.722837890E0,8.593227752E0
1.139154667E0,2.907551007E-1,4.711027976E0,8.599870774E0
1.149200667E0,2.858792537E-1,4.696914552E0,8.607749897E0
1.159246667E0,2.818443825E-1,4.681139349E0,8.616472188E0
1.169292667E0,2.789405639E-1,4.664637921E0,8.625510814E0
1.179338667E0,2.769878314E-1,4.647905237E0,8.634602065E0
1.189384667E0,2.758507124E-1,4.631410534E0,8.643497434E0
1.199430667E0,2.757323611E-1,4.615423369E0,8.652048402E0
1.209476667E0,2.767796705E-1,4.599521574E0,8.660478918E0
